Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : LA LIBERTAD
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
,Latitud :,3°29'10.69'',Longitud :,73°14'1.47'',Altitud :,100 msnm.
,Tipo :,PLU - Meteorológica,Código :,103014
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-08-01,,,,0.0
2020-08-02,,,,0.0
2020-08-03,,,,0.0
2020-08-04,,,,0.0
2020-08-05,,,,2.2
2020-08-06,,,,0.0
2020-08-07,,,,0.0
2020-08-08,,,,8.3
2020-08-09,,,,11.1
2020-08-10,,,,0.0
2020-08-11,,,,0.0
2020-08-12,,,,0.0
2020-08-13,,,,0.0
2020-08-14,,,,0.0
2020-08-15,,,,0.0
2020-08-16,,,,0.0
2020-08-17,,,,34.9
2020-08-18,,,,18.8
2020-08-19,,,,0.0
2020-08-20,,,,0.0
2020-08-21,,,,7.9
2020-08-22,,,,8.6
2020-08-23,,,,0.0
2020-08-24,,,,0.0
2020-08-25,,,,0.0
2020-08-26,,,,0.0
2020-08-27,,,,1.2
2020-08-28,,,,0.0
2020-08-29,,,,0.0
2020-08-30,,,,4.2
2020-08-31,,,,0.0
