Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : MORALILLO
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,SAN JUAN BAUTISTA
,Latitud :,3°53'58.8'',Longitud :,73°20'18'',Altitud :,106 msnm.
,Tipo :,CP - Meteorológica,Código :,103023
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-10-01,S/D,S/D,88.8,5.0
2019-10-02,S/D,S/D,92.4,5.0
2019-10-03,S/D,S/D,92.9,0.0
2019-10-04,S/D,S/D,87.3,8.0
2019-10-05,S/D,S/D,93.1,7.0
2019-10-06,S/D,S/D,92.6,9.0
2019-10-07,S/D,S/D,92.6,8.0
2019-10-08,S/D,S/D,95.2,10.5
2019-10-09,S/D,S/D,87.1,8.0
2019-10-10,S/D,S/D,84.9,10.7
2019-10-11,S/D,S/D,85.4,3.0
2019-10-12,S/D,S/D,93.1,0.0
2019-10-13,S/D,S/D,88.0,10.8
2019-10-14,S/D,S/D,87.6,0.0
2019-10-15,S/D,S/D,85.4,2.0
2019-10-16,S/D,S/D,93.1,0.0
2019-10-17,S/D,S/D,87.7,0.0
2019-10-18,S/D,S/D,90.4,2.0
2019-10-19,S/D,S/D,90.4,10.9
2019-10-20,S/D,S/D,88.0,8.0
2019-10-21,S/D,S/D,85.4,0.0
2019-10-22,S/D,S/D,85.3,3.0
2019-10-23,S/D,S/D,87.6,4.0
2019-10-24,S/D,S/D,87.8,5.0
2019-10-25,S/D,S/D,86.6,8.0
2019-10-26,S/D,S/D,87.6,4.0
2019-10-27,S/D,S/D,88.0,0.0
2019-10-28,S/D,S/D,85.3,0.0
2019-10-29,S/D,S/D,84.4,0.0
2019-10-30,S/D,S/D,93.1,0.0
2019-10-31,S/D,S/D,90.4,5.0
