Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : MORALILLO
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,SAN JUAN BAUTISTA
,Latitud :,3°53'58.8'',Longitud :,73°20'18'',Altitud :,106 msnm.
,Tipo :,CP - Meteorológica,Código :,103023
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-03-01,S/D,S/D,90.4,95.0
2020-03-02,S/D,S/D,88.1,0.0
2020-03-03,S/D,S/D,85.8,20.7
2020-03-04,S/D,S/D,89.6,7.3
2020-03-05,S/D,S/D,84.7,6.3
2020-03-06,S/D,S/D,88.4,0.0
2020-03-07,S/D,S/D,88.7,0.0
2020-03-08,S/D,S/D,93.0,0.0
2020-03-09,S/D,S/D,93.3,10.9
2020-03-10,S/D,S/D,89.9,7.5
2020-03-11,S/D,S/D,89.8,8.4
2020-03-12,S/D,S/D,88.7,0.0
2020-03-13,S/D,S/D,89.2,10.8
2020-03-14,S/D,S/D,88.1,0.0
2020-03-15,S/D,S/D,91.0,9.5
2020-03-16,S/D,S/D,90.3,0.0
2020-03-17,S/D,S/D,88.0,7.2
2020-03-18,S/D,S/D,89.7,0.0
2020-03-19,S/D,S/D,88.5,0.0
2020-03-20,S/D,S/D,88.1,0.0
2020-03-21,S/D,S/D,87.9,0.0
2020-03-22,S/D,S/D,90.9,0.0
2020-03-23,S/D,S/D,89.8,10.5
2020-03-24,S/D,S/D,88.7,0.0
2020-03-25,S/D,S/D,90.9,0.0
2020-03-26,S/D,S/D,91.5,9.3
2020-03-27,S/D,S/D,90.2,9.5
2020-03-28,S/D,S/D,87.6,20.8
2020-03-29,S/D,S/D,90.9,8.4
2020-03-30,S/D,S/D,90.4,31.2
2020-03-31,S/D,S/D,88.7,6.2
