Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PUERTO ESPERANZA
,Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
2019/05/02,11:00,29.2,0.0,93,205,2.0
2019/05/02,12:00,29.6,0.0,91,254,1.3
2019/05/02,13:00,29.8,0.0,89,237,1.6
2019/05/02,14:00,30.1,0.0,86,223,1.4
2019/05/02,15:00,30.4,0.0,83,314,1.2
2019/05/02,16:00,30.6,0.0,80,332,0.6
2019/05/02,17:00,30.8,0.0,78,267,1.3
2019/05/02,18:00,28.7,0.0,76,180,0.0
2019/05/02,19:00,25.9,0.0,79,58,0.5
2019/05/02,20:00,25.1,0.0,83,147,0.0
2019/05/02,21:00,24.4,0.0,86,95,0.0
2019/05/02,22:00,24.2,0.0,88,79,0.0
2019/05/02,23:00,24.1,0.0,89,58,0.7
2019/05/03,00:00,23.9,0.0,90,77,0.0
2019/05/03,01:00,23.6,0.0,91,76,0.0
2019/05/03,02:00,23.8,0.0,92,80,0.0
2019/05/03,03:00,23.4,0.0,93,155,0.0
2019/05/03,04:00,23.2,0.0,93,154,0.0
2019/05/03,05:00,23.0,0.0,94,141,0.0
2019/05/03,06:00,22.7,0.0,94,97,0.0
2019/05/03,07:00,23.4,0.0,95,148,0.0
2019/05/03,08:00,25.8,0.0,95,2,0.9
2019/05/03,09:00,29.1,0.0,95,352,1.5
2019/05/03,10:00,31.0,0.0,94,331,3.2
2019/05/03,11:00,31.7,0.0,91,296,3.2
2019/05/03,12:00,32.4,0.0,86,280,2.2
2019/05/03,13:00,32.8,0.0,80,297,3.0
2019/05/03,14:00,32.6,0.0,74,326,2.7
2019/05/03,15:00,32.2,0.0,70,321,1.9
2019/05/03,16:00,31.7,0.0,68,307,1.9
2019/05/03,17:00,31.0,0.0,69,310,1.3
2019/05/03,18:00,29.3,0.0,71,175,0.0
2019/05/03,19:00,26.6,0.0,75,131,0.0
2019/05/03,20:00,25.8,0.0,80,141,0.0
2019/05/03,21:00,25.3,0.0,83,99,0.0
2019/05/03,22:00,24.9,0.0,86,135,0.0
2019/05/03,23:00,24.8,0.0,87,122,0.7
2019/05/04,00:00,24.6,0.0,89,63,1.0
2019/05/04,01:00,24.3,0.0,90,84,0.0
2019/05/04,02:00,24.1,0.0,91,135,0.5
2019/05/04,03:00,24.3,0.0,92,132,0.0
2019/05/04,04:00,24.3,0.0,92,173,0.0
2019/05/04,05:00,24.0,0.0,93,69,0.0
2019/05/04,06:00,24.0,0.0,93,60,0.3
2019/05/04,07:00,24.4,0.0,94,149,0.0
2019/05/04,08:00,25.4,0.0,94,64,1.4
2019/05/04,09:00,26.5,0.0,94,324,1.6
2019/05/04,10:00,27.7,0.0,94,321,2.4
2019/05/04,11:00,28.1,0.0,93,315,1.8
2019/05/04,12:00,28.2,0.0,91,28,2.4
2019/05/04,13:00,27.7,0.0,89,48,2.7
2019/05/04,14:00,27.3,0.0,88,82,2.3
2019/05/04,15:00,26.8,0.0,86,272,1.4
2019/05/04,16:00,26.4,0.0,85,321,1.5
2019/05/04,17:00,25.8,0.0,85,4,0.9
2019/05/04,18:00,25.1,0.4,86,231,0.3
2019/05/04,19:00,24.4,0.1,87,67,0.7
2019/05/04,20:00,24.2,0.0,89,91,0.5
2019/05/04,21:00,24.3,0.0,90,198,0.3
2019/05/04,22:00,24.3,0.0,91,286,1.3
2019/05/04,23:00,24.2,0.0,92,198,0.0
2019/05/05,00:00,23.9,0.0,93,237,0.0
2019/05/05,01:00,23.9,0.0,93,125,0.0
2019/05/05,02:00,23.7,0.0,94,138,0.0
2019/05/05,03:00,23.6,0.0,94,181,0.4
2019/05/05,04:00,23.6,0.0,95,207,0.7
2019/05/05,05:00,23.6,0.0,95,89,0.0
2019/05/05,06:00,23.6,0.0,95,218,0.0
2019/05/05,07:00,24.0,0.0,95,135,0.0
2019/05/05,08:00,25.8,0.0,95,90,0.6
2019/05/05,09:00,26.9,0.0,95,167,0.5
2019/05/05,10:00,28.6,0.0,94,200,1.2
2019/05/05,11:00,29.1,0.0,92,241,1.5
2019/05/05,12:00,30.5,0.0,90,217,0.7
2019/05/05,13:00,31.4,0.0,86,178,0.7
2019/05/05,14:00,31.8,0.0,81,191,1.7
2019/05/05,15:00,32.1,0.0,77,247,2.3
2019/05/05,16:00,31.1,0.0,73,339,2.4
2019/05/05,17:00,28.3,0.0,73,329,1.2
2019/05/05,18:00,27.3,0.0,77,81,0.7
2019/05/05,19:00,25.7,0.0,80,121,0.7
2019/05/05,20:00,25.0,0.0,83,124,0.0
2019/05/05,21:00,24.3,0.0,85,122,0.4
2019/05/05,22:00,24.0,0.0,87,118,0.0
2019/05/05,23:00,23.6,0.0,89,119,0.0
2019/05/06,00:00,23.4,0.0,90,233,0.0
2019/05/06,01:00,23.2,0.0,91,98,0.0
2019/05/06,02:00,23.0,0.0,92,132,0.0
2019/05/06,03:00,22.9,0.0,92,128,0.0
2019/05/06,04:00,22.7,0.0,93,133,0.0
2019/05/06,05:00,22.7,0.0,94,152,0.0
2019/05/06,06:00,22.7,0.0,94,85,0.0
2019/05/06,07:00,23.3,0.0,95,222,0.6
2019/05/06,08:00,25.9,0.0,95,225,0.0
2019/05/06,09:00,28.7,0.0,94,214,1.3
2019/05/06,10:00,30.1,0.0,93,221,1.5
2019/05/06,11:00,31.2,0.0,91,189,1.4
2019/05/06,12:00,32.1,0.0,87,188,0.8
2019/05/06,13:00,32.4,0.0,82,196,1.0
2019/05/06,14:00,32.1,0.0,76,175,1.1
2019/05/06,15:00,33.7,0.0,72,201,1.5
2019/05/06,16:00,33.4,0.0,67,214,1.0
2019/05/06,17:00,32.8,0.0,64,209,0.1
2019/05/06,18:00,29.4,0.0,65,117,1.0
2019/05/06,19:00,26.8,0.0,72,57,0.8
2019/05/06,20:00,26.4,0.0,78,73,0.4
2019/05/06,21:00,25.7,0.0,82,98,1.0
2019/05/06,22:00,25.1,0.0,84,350,0.0
2019/05/06,23:00,24.4,0.0,85,166,0.0
2019/05/07,00:00,23.9,0.0,87,158,0.0
2019/05/07,01:00,23.8,0.0,88,175,0.0
2019/05/07,02:00,23.8,0.0,89,139,0.0
2019/05/07,03:00,23.6,0.0,90,102,0.0
2019/05/07,04:00,23.6,0.0,91,184,0.0
2019/05/07,05:00,23.4,0.0,92,165,0.0
2019/05/07,06:00,23.1,0.0,92,116,0.0
2019/05/07,07:00,23.7,0.0,93,118,0.0
2019/05/07,08:00,25.5,0.0,93,236,1.3
2019/05/07,09:00,28.0,0.0,93,151,0.2
2019/05/07,10:00,30.7,0.0,92,98,0.8
2019/05/07,11:00,32.4,0.0,88,183,2.1
2019/05/07,12:00,32.9,0.0,82,96,1.1
2019/05/07,13:00,33.1,0.0,76,47,2.1
2019/05/07,14:00,33.9,0.0,69,35,1.7
2019/05/07,15:00,32.8,0.0,65,100,1.2
2019/05/07,16:00,32.6,0.0,64,152,2.1
2019/05/07,17:00,29.5,0.0,65,211,2.1
2019/05/07,18:00,27.8,0.0,71,180,1.0
2019/05/07,19:00,26.0,0.0,75,140,0.4
2019/05/07,20:00,24.9,0.0,79,150,0.0
2019/05/07,21:00,24.5,0.0,82,231,0.0
2019/05/07,22:00,24.1,0.0,84,99,0.0
2019/05/07,23:00,23.6,0.0,86,188,0.8
2019/05/08,00:00,23.7,0.0,88,271,0.0
2019/05/08,01:00,23.3,0.0,89,203,0.0
2019/05/08,02:00,22.8,0.0,90,202,0.3
2019/05/08,03:00,22.3,0.0,91,252,0.0
2019/05/08,04:00,22.3,0.0,92,178,0.0
2019/05/08,05:00,22.5,0.0,92,19,0.0
2019/05/08,06:00,22.5,0.0,93,193,0.0
2019/05/08,07:00,23.1,0.0,94,234,0.7
2019/05/08,08:00,25.6,0.0,94,295,0.0
2019/05/08,09:00,28.9,0.0,94,259,1.2
2019/05/08,10:00,30.4,0.0,92,232,1.3
2019/05/08,11:00,31.6,0.0,89,286,0.9
2019/05/08,12:00,33.2,0.0,85,223,1.2
2019/05/08,13:00,32.3,0.0,78,333,1.7
2019/05/08,14:00,33.5,0.0,71,59,1.6
2019/05/08,15:00,33.6,0.0,65,124,0.8
2019/05/08,16:00,33.0,0.0,61,102,1.1
2019/05/08,17:00,32.1,0.0,59,134,0.8
2019/05/08,18:00,29.0,0.0,62,151,0.0
2019/05/08,19:00,26.1,0.0,70,93,0.0
2019/05/08,20:00,24.9,0.0,76,123,0.0
2019/05/08,21:00,24.4,0.0,80,153,0.0
2019/05/08,22:00,24.0,0.0,83,96,0.0
2019/05/08,23:00,23.6,0.0,85,208,0.0
2019/05/09,00:00,23.3,0.0,87,121,0.0
2019/05/09,01:00,22.9,0.0,88,157,0.0
2019/05/09,02:00,22.8,0.0,90,131,0.0
2019/05/09,03:00,22.5,0.0,90,211,0.0
2019/05/09,04:00,22.6,0.0,91,189,0.0
2019/05/09,05:00,22.5,0.0,92,183,0.0
2019/05/09,06:00,22.4,0.0,93,124,0.0
2019/05/09,07:00,23.1,0.0,93,93,0.0
2019/05/09,08:00,25.9,0.0,94,237,1.1
2019/05/09,09:00,28.8,0.0,94,301,0.8
2019/05/09,10:00,31.1,0.0,92,72,0.6
2019/05/09,11:00,32.4,0.0,89,25,2.1
2019/05/09,12:00,33.2,0.0,83,282,1.7
2019/05/09,13:00,30.9,0.2,76,263,2.2
2019/05/09,14:00,31.6,0.0,73,316,1.5
2019/05/09,15:00,31.0,0.0,72,327,1.4
2019/05/09,16:00,33.0,0.0,69,347,0.9
2019/05/09,17:00,32.2,0.0,64,20,0.0
2019/05/09,18:00,28.9,0.0,65,120,0.0
2019/05/09,19:00,26.3,0.0,72,153,0.0
2019/05/09,20:00,25.2,0.0,77,185,0.2
2019/05/09,21:00,24.7,0.0,81,105,0.0
2019/05/09,22:00,24.3,0.0,84,94,0.0
2019/05/09,23:00,23.9,0.0,86,91,0.1
2019/05/10,00:00,23.6,0.0,88,97,0.0
2019/05/10,01:00,23.3,0.0,89,202,0.3
2019/05/10,02:00,22.9,0.0,90,154,0.0
2019/05/10,03:00,22.7,0.0,91,61,0.4
2019/05/10,04:00,22.5,0.0,92,181,0.0
2019/05/10,05:00,22.4,0.0,92,73,0.5
2019/05/10,06:00,22.2,0.0,93,154,0.0
2019/05/10,07:00,22.8,0.0,94,69,0.0
2019/05/10,08:00,26.5,0.0,94,348,1.4
2019/05/10,09:00,29.3,0.0,94,331,2.3
2019/05/10,10:00,31.1,0.0,92,357,4.2
2019/05/10,11:00,32.2,0.0,88,343,3.5
2019/05/10,12:00,33.2,0.0,82,356,2.8
2019/05/10,13:00,33.0,0.0,75,325,2.7
2019/05/10,14:00,33.0,0.0,69,357,2.9
2019/05/10,15:00,33.2,0.0,65,14,1.9
2019/05/10,16:00,32.7,0.0,63,356,2.1
2019/05/10,17:00,32.1,0.0,63,333,1.5
2019/05/10,18:00,29.7,0.0,65,119,0.0
2019/05/10,19:00,26.7,0.0,71,109,0.0
2019/05/10,20:00,25.8,0.0,77,144,0.0
2019/05/10,21:00,25.1,0.0,81,107,0.0
2019/05/10,22:00,24.4,0.0,83,100,0.0
2019/05/10,23:00,23.8,0.0,86,73,0.0
2019/05/11,00:00,23.4,0.0,87,102,0.0
2019/05/11,01:00,23.3,0.0,89,74,0.0
2019/05/11,02:00,23.1,0.0,90,68,0.6
2019/05/11,03:00,22.6,0.0,91,59,1.0
2019/05/11,04:00,22.9,0.0,92,159,0.0
2019/05/11,05:00,22.1,0.0,92,147,0.0
2019/05/11,06:00,21.8,0.0,93,77,0.0
2019/05/11,07:00,23.1,0.0,93,37,1.1
2019/05/11,08:00,26.4,0.0,94,9,1.9
2019/05/11,09:00,28.2,0.0,93,346,2.8
2019/05/11,10:00,29.6,0.0,92,13,4.3
2019/05/11,11:00,31.3,0.0,90,353,3.9
2019/05/11,12:00,32.2,0.0,85,313,3.3
2019/05/11,13:00,33.3,0.0,80,339,2.7
2019/05/11,14:00,31.2,0.5,73,127,2.3
2019/05/11,15:00,26.8,0.9,73,56,4.1
2019/05/11,16:00,27.1,0.2,78,71,1.2
2019/05/11,17:00,28.2,0.0,81,29,1.2
2019/05/11,18:00,26.7,0.0,83,60,0.5
2019/05/11,19:00,26.0,0.0,85,41,3.1
2019/05/11,20:00,25.3,0.0,86,65,0.8
2019/05/11,21:00,24.8,0.0,88,103,0.0
2019/05/11,22:00,24.8,0.0,89,119,0.0
2019/05/11,23:00,24.6,0.0,90,95,0.8
2019/05/12,00:00,24.4,0.0,91,89,0.0
2019/05/12,01:00,24.4,0.0,91,55,1.5
2019/05/12,02:00,24.2,0.0,92,54,0.0
2019/05/12,03:00,23.8,0.0,93,269,0.3
2019/05/12,04:00,23.4,0.0,93,172,0.8
2019/05/12,05:00,23.5,3.0,93,97,1.0
2019/05/12,06:00,23.5,0.1,94,93,0.0
2019/05/12,07:00,23.9,0.0,94,246,0.7
2019/05/12,08:00,25.5,0.1,95,262,0.0
2019/05/12,09:00,27.1,0.0,94,347,1.7
2019/05/12,10:00,28.7,0.0,94,341,1.4
2019/05/12,11:00,30.1,0.0,92,31,1.7
2019/05/12,12:00,31.2,0.0,89,45,1.4
2019/05/12,13:00,30.7,0.0,84,58,2.1
2019/05/12,14:00,31.9,0.0,80,356,1.8
2019/05/12,15:00,32.2,0.0,75,35,1.0
2019/05/12,16:00,32.0,0.0,70,185,0.0
2019/05/12,17:00,30.9,0.0,68,129,0.4
2019/05/12,18:00,28.5,0.0,71,239,1.4
2019/05/12,19:00,25.3,47.2,76,180,2.9
2019/05/12,20:00,23.8,2.1,82,147,1.8
2019/05/12,21:00,24.4,0.1,86,229,0.0
2019/05/12,22:00,24.3,0.0,88,219,1.0
2019/05/12,23:00,24.5,0.3,90,150,2.3
2019/05/13,00:00,24.1,1.2,91,129,2.8
2019/05/13,01:00,23.5,1.5,92,124,2.3
2019/05/13,02:00,22.8,0.1,93,126,2.5
2019/05/13,03:00,21.9,0.0,93,108,1.5
2019/05/13,04:00,21.6,0.0,93,128,1.5
2019/05/13,05:00,21.1,0.0,94,151,1.8
2019/05/13,06:00,20.7,0.1,94,172,2.2
2019/05/13,07:00,20.1,0.0,94,136,1.9
2019/05/13,08:00,20.0,0.0,94,106,1.7
2019/05/13,09:00,20.2,0.0,94,102,1.4
2019/05/13,10:00,20.7,0.0,94,134,2.1
2019/05/13,11:00,21.2,0.0,94,153,1.4
2019/05/13,12:00,22.5,0.0,93,177,2.4
2019/05/13,13:00,22.6,0.1,93,168,1.6
2019/05/13,14:00,22.4,0.0,92,123,1.1
2019/05/13,15:00,22.8,0.0,91,152,1.8
2019/05/13,16:00,22.2,0.0,91,131,1.5
2019/05/13,17:00,22.1,0.0,90,154,0.9
2019/05/13,18:00,21.7,0.0,91,150,0.8
2019/05/13,19:00,21.3,0.0,91,118,0.9
2019/05/13,20:00,20.9,0.1,92,141,2.5
2019/05/13,21:00,20.4,0.0,92,142,1.0
2019/05/13,22:00,20.1,0.1,93,146,1.5
2019/05/13,23:00,19.9,0.0,93,155,1.7
2019/05/14,00:00,19.7,0.0,93,152,1.4
2019/05/14,01:00,19.6,0.0,94,178,1.2
2019/05/14,02:00,19.5,0.0,94,168,1.7
2019/05/14,03:00,19.5,0.0,94,174,1.1
2019/05/14,04:00,19.4,0.1,94,164,1.3
2019/05/14,05:00,19.5,0.0,95,179,1.1
2019/05/14,06:00,19.4,0.1,95,187,1.1
2019/05/14,07:00,19.8,0.0,95,157,1.6
2019/05/14,08:00,21.3,0.0,95,143,1.4
2019/05/14,09:00,21.9,0.0,94,139,2.1
2019/05/14,10:00,22.6,0.0,93,138,2.9
2019/05/14,11:00,23.6,0.0,92,136,3.2
2019/05/14,12:00,23.5,0.0,89,141,3.0
2019/05/14,13:00,23.8,0.0,87,150,2.0
2019/05/14,14:00,24.4,0.0,85,129,0.8
2019/05/14,15:00,24.6,0.0,84,228,0.4
2019/05/14,16:00,24.5,0.0,82,83,0.0
2019/05/14,17:00,23.9,0.0,82,151,0.0
2019/05/14,18:00,23.3,0.0,83,161,1.1
2019/05/14,19:00,22.4,0.0,84,119,0.2
2019/05/14,20:00,22.0,0.0,85,94,0.7
2019/05/14,21:00,21.5,0.0,87,126,0.5
2019/05/14,22:00,21.4,0.0,88,58,0.0
2019/05/14,23:00,21.3,0.0,88,107,0.0
2019/05/15,00:00,21.3,0.0,89,148,0.0
2019/05/15,01:00,21.3,0.0,90,175,0.0
2019/05/15,02:00,21.3,0.0,90,179,0.5
2019/05/15,03:00,21.3,0.0,90,169,0.8
2019/05/15,04:00,21.1,0.0,91,166,1.0
2019/05/15,05:00,20.9,0.0,90,158,0.8
2019/05/15,06:00,20.7,0.0,90,163,1.2
2019/05/15,07:00,20.7,0.0,90,166,1.6
2019/05/15,08:00,21.5,0.0,89,148,2.1
2019/05/15,09:00,22.8,0.0,88,137,1.9
2019/05/15,10:00,24.8,0.0,86,141,2.3
2019/05/15,11:00,25.7,0.0,83,124,2.2
2019/05/15,12:00,27.5,0.0,79,179,1.7
2019/05/15,13:00,27.9,0.0,74,149,3.0
2019/05/15,14:00,27.8,0.0,70,167,1.7
2019/05/15,15:00,28.0,0.0,67,143,1.4
2019/05/15,16:00,27.5,0.0,65,152,1.8
2019/05/15,17:00,26.4,0.0,65,150,0.0
2019/05/15,18:00,23.8,0.0,68,96,0.0
2019/05/15,19:00,22.0,0.0,74,98,0.0
2019/05/15,20:00,21.4,0.0,78,207,0.0
2019/05/15,21:00,22.0,0.0,82,124,0.0
2019/05/15,22:00,22.3,0.0,84,155,0.0
2019/05/15,23:00,21.9,0.0,86,126,0.0
2019/05/16,00:00,21.6,0.0,87,167,0.0
2019/05/16,01:00,20.1,0.0,87,170,1.0
2019/05/16,02:00,19.6,0.0,88,154,1.2
2019/05/16,03:00,19.1,0.0,88,186,0.0
2019/05/16,04:00,18.4,0.0,89,127,0.0
2019/05/16,05:00,17.8,0.0,89,256,0.0
2019/05/16,06:00,17.5,0.0,90,275,0.0
2019/05/16,07:00,18.5,0.0,91,139,1.2
2019/05/16,08:00,22.3,0.0,91,132,3.0
2019/05/16,09:00,23.8,0.0,89,119,3.0
2019/05/16,10:00,25.7,0.0,86,127,3.3
2019/05/16,11:00,27.0,0.0,81,130,3.0
2019/05/16,12:00,27.8,0.0,75,106,2.1
2019/05/16,13:00,28.5,0.0,69,103,2.0
2019/05/16,14:00,28.6,0.0,63,149,1.9
2019/05/16,15:00,29.0,0.0,59,145,2.5
2019/05/16,16:00,28.3,0.0,55,182,1.1
2019/05/16,17:00,26.6,0.0,56,155,0.0
2019/05/16,18:00,23.2,0.0,61,146,0.0
2019/05/16,19:00,21.1,0.0,68,99,0.0
2019/05/16,20:00,20.0,0.0,74,127,0.0
2019/05/16,21:00,19.1,0.0,77,141,0.0
2019/05/16,22:00,18.6,0.0,80,125,0.0
2019/05/16,23:00,18.2,0.0,83,215,0.4
2019/05/17,00:00,17.9,0.0,85,238,0.0
2019/05/17,01:00,17.3,0.0,86,135,0.0
2019/05/17,02:00,17.1,0.0,87,210,0.1
2019/05/17,03:00,16.8,0.0,88,231,0.0
2019/05/17,04:00,16.5,0.0,89,231,0.0
2019/05/17,05:00,16.0,0.0,90,168,0.0
2019/05/17,06:00,15.8,0.0,91,136,0.0
2019/05/17,07:00,16.7,0.0,92,187,0.0
2019/05/17,08:00,20.7,0.0,92,93,0.1
2019/05/17,09:00,24.5,0.0,92,106,1.5
2019/05/17,10:00,26.1,0.0,90,120,1.2
2019/05/17,11:00,27.5,0.0,86,154,2.2
2019/05/17,12:00,28.9,0.0,79,107,1.0
2019/05/17,13:00,29.6,0.0,72,124,1.2
2019/05/17,14:00,29.8,0.0,64,116,1.1
2019/05/17,15:00,29.8,0.0,59,351,1.6
2019/05/17,16:00,29.5,0.0,55,351,0.2
2019/05/17,17:00,28.5,0.0,54,25,0.9
2019/05/17,18:00,25.2,0.0,57,143,0.0
2019/05/17,19:00,21.8,0.0,65,156,0.0
2019/05/17,20:00,20.6,0.0,71,67,0.0
2019/05/17,21:00,19.8,0.0,76,202,0.0
2019/05/17,22:00,19.1,0.0,79,184,0.0
2019/05/17,23:00,18.7,0.0,82,122,0.0
2019/05/18,00:00,18.2,0.0,84,177,0.0
2019/05/18,01:00,17.9,0.0,86,116,0.0
2019/05/18,02:00,17.6,0.0,87,194,0.0
2019/05/18,03:00,17.2,0.0,88,155,0.0
2019/05/18,04:00,16.8,0.0,89,121,0.0
2019/05/18,05:00,16.5,0.0,90,86,0.0
2019/05/18,06:00,16.3,0.0,91,192,0.0
2019/05/18,07:00,17.3,0.0,91,206,0.0
2019/05/18,08:00,21.3,0.0,92,343,0.0
2019/05/18,09:00,25.4,0.0,92,78,1.3
2019/05/18,10:00,27.9,0.0,91,25,1.4
2019/05/18,11:00,29.2,0.0,87,57,1.2
2019/05/18,12:00,30.2,0.0,81,232,2.0
2019/05/18,13:00,30.6,0.0,74,212,1.4
2019/05/18,14:00,31.2,0.0,67,249,1.1
2019/05/18,15:00,31.4,0.0,63,153,1.4
2019/05/18,16:00,30.9,0.0,60,49,1.2
2019/05/18,17:00,30.0,0.0,59,85,0.1
2019/05/18,18:00,27.1,0.0,60,111,0.0
2019/05/18,19:00,23.6,0.0,68,174,0.0
2019/05/18,20:00,22.3,0.0,74,107,0.0
2019/05/18,21:00,21.7,0.0,79,156,0.0
2019/05/18,22:00,20.9,0.0,82,204,0.0
2019/05/18,23:00,20.6,0.0,84,193,0.0
2019/05/19,00:00,20.1,0.0,86,85,0.0
2019/05/19,01:00,19.5,0.0,87,186,0.0
2019/05/19,02:00,19.2,0.0,88,148,0.0
2019/05/19,03:00,18.8,0.0,89,149,0.0
2019/05/19,04:00,18.6,0.0,90,78,0.0
2019/05/19,05:00,18.5,0.0,91,82,0.0
2019/05/19,06:00,18.4,0.0,92,225,0.0
2019/05/19,07:00,19.5,0.0,92,48,0.0
2019/05/19,08:00,23.5,0.0,93,38,1.3
2019/05/19,09:00,27.1,0.0,93,63,2.2
2019/05/19,10:00,28.6,0.0,91,62,2.4
2019/05/19,11:00,29.5,0.0,87,67,2.2
2019/05/19,12:00,30.0,0.0,82,40,2.8
2019/05/19,13:00,30.0,0.0,76,88,2.1
2019/05/19,14:00,30.1,0.0,72,66,1.9
2019/05/19,15:00,29.7,0.0,69,70,1.3
2019/05/19,16:00,29.7,0.0,67,107,0.7
2019/05/19,17:00,28.8,0.0,67,124,0.0
2019/05/19,18:00,26.7,0.0,71,116,0.0
2019/05/19,19:00,25.3,0.0,76,87,0.4
2019/05/19,20:00,24.7,0.0,80,174,0.0
2019/05/19,21:00,23.6,0.0,83,108,0.0
2019/05/19,22:00,23.6,0.0,85,162,0.3
2019/05/19,23:00,23.6,0.0,87,183,0.0
2019/05/20,00:00,23.0,0.0,88,180,0.0
2019/05/20,01:00,22.0,0.0,89,68,1.2
2019/05/20,02:00,21.4,0.0,90,86,0.0
2019/05/20,03:00,21.6,0.0,91,120,0.0
2019/05/20,04:00,21.1,0.0,92,126,0.0
2019/05/20,05:00,21.0,0.0,92,233,0.9
2019/05/20,06:00,21.2,0.0,93,223,1.0
2019/05/20,07:00,21.6,0.0,94,228,0.2
2019/05/20,08:00,22.9,0.0,94,209,0.6
2019/05/20,09:00,26.7,0.0,94,253,0.4
2019/05/20,10:00,29.1,0.0,93,42,1.3
2019/05/20,11:00,30.3,0.0,91,2,1.3
2019/05/20,12:00,30.6,0.0,87,353,1.6
2019/05/20,13:00,31.6,0.0,82,343,2.0
2019/05/20,14:00,32.0,0.0,76,39,2.0
2019/05/20,15:00,31.5,0.0,69,359,1.3
2019/05/20,16:00,31.4,0.0,65,91,0.8
2019/05/20,17:00,30.8,0.0,62,319,0.8
2019/05/20,18:00,27.8,0.0,64,117,0.3
2019/05/20,19:00,24.9,0.0,71,130,0.0
2019/05/20,20:00,23.8,0.0,76,83,0.0
2019/05/20,21:00,23.2,0.0,80,159,0.0
2019/05/20,22:00,22.7,0.0,83,83,0.0
2019/05/20,23:00,22.4,0.0,85,150,0.0
2019/05/21,00:00,21.9,0.0,87,160,0.0
2019/05/21,01:00,21.8,0.0,88,137,0.0
2019/05/21,02:00,21.9,0.0,89,63,0.0
2019/05/21,03:00,22.0,0.0,90,53,0.0
2019/05/21,04:00,22.2,0.9,91,63,0.4
2019/05/21,05:00,21.7,0.0,92,75,0.4
2019/05/21,06:00,21.9,0.0,92,135,0.0
2019/05/21,07:00,23.0,0.0,93,47,1.3
2019/05/21,08:00,25.1,0.0,93,23,1.1
2019/05/21,09:00,27.1,0.0,93,303,2.0
2019/05/21,10:00,27.6,0.0,93,327,1.7
2019/05/21,11:00,28.7,0.0,91,349,2.0
2019/05/21,12:00,28.8,0.0,89,273,1.5
2019/05/21,13:00,29.9,0.0,87,349,2.0
2019/05/21,14:00,31.1,0.0,83,4,2.4
2019/05/21,15:00,30.4,0.0,79,45,1.9
2019/05/21,16:00,29.3,0.0,77,50,1.8
2019/05/21,17:00,28.6,0.0,77,16,1.6
2019/05/21,18:00,27.1,0.0,79,33,0.9
2019/05/21,19:00,25.6,0.0,82,44,0.0
2019/05/21,20:00,24.8,0.0,84,49,0.0
2019/05/21,21:00,24.1,0.0,86,61,1.2
