Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PUERTO ESPERANZA
,Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
2019/04/21,22:00,24.5,0.0,85,76,0.0
2019/04/21,23:00,24.1,0.0,87,36,0.0
2019/04/22,00:00,23.8,0.0,88,57,1.1
2019/04/22,01:00,23.5,0.0,90,195,0.0
2019/04/22,02:00,23.0,0.0,91,125,0.0
2019/04/22,03:00,22.5,0.0,91,50,1.0
2019/04/22,04:00,22.4,0.0,92,72,0.0
2019/04/22,05:00,22.4,0.0,93,168,0.0
2019/04/22,06:00,22.2,0.0,93,28,0.0
2019/04/22,07:00,23.1,0.0,94,130,0.0
2019/04/22,08:00,26.6,0.0,94,354,1.9
2019/04/22,09:00,29.0,0.0,94,299,2.3
2019/04/22,10:00,29.7,0.0,92,306,3.1
2019/04/22,11:00,30.9,0.0,90,354,2.5
2019/04/22,12:00,32.2,0.0,86,326,3.8
2019/04/22,13:00,32.5,0.0,81,336,2.3
2019/04/22,14:00,33.2,0.0,75,345,4.0
2019/04/22,15:00,32.9,0.0,71,311,2.5
2019/04/22,16:00,32.4,0.0,68,294,2.9
2019/04/22,17:00,30.9,0.0,67,253,1.7
2019/04/22,18:00,28.9,0.0,70,166,0.5
2019/04/22,19:00,26.4,0.0,75,80,0.0
2019/04/22,20:00,25.4,0.0,79,105,0.0
2019/04/22,21:00,25.0,0.0,83,50,0.0
2019/04/22,22:00,24.7,0.0,85,68,0.0
2019/04/22,23:00,24.3,0.0,87,63,0.0
2019/04/23,00:00,24.1,0.0,88,74,0.0
2019/04/23,01:00,24.1,0.0,90,41,1.1
2019/04/23,02:00,24.5,0.0,91,37,1.2
2019/04/23,03:00,24.6,0.0,92,65,0.0
2019/04/23,04:00,24.0,0.0,92,51,0.0
2019/04/23,05:00,23.9,0.0,93,33,0.0
2019/04/23,06:00,24.3,0.0,94,25,1.3
2019/04/23,07:00,24.6,0.0,94,18,1.8
2019/04/23,08:00,25.8,0.0,94,17,2.6
2019/04/23,09:00,28.6,0.0,94,276,1.7
2019/04/23,10:00,29.9,0.0,93,280,1.7
2019/04/23,11:00,30.4,0.0,91,21,2.1
2019/04/23,12:00,29.7,3.2,88,105,1.6
2019/04/23,13:00,26.6,0.0,86,117,1.9
2019/04/23,14:00,27.3,0.1,87,242,2.1
2019/04/23,15:00,26.6,0.0,88,206,2.8
2019/04/23,16:00,26.6,0.0,88,246,1.5
2019/04/23,17:00,25.9,0.0,87,274,2.1
2019/04/23,18:00,24.8,0.0,88,5,0.6
2019/04/23,19:00,24.2,0.0,89,132,1.0
2019/04/23,20:00,23.8,0.0,90,218,0.0
2019/04/23,21:00,23.7,0.0,91,152,0.0
2019/04/23,22:00,23.6,0.0,92,110,0.6
2019/04/23,23:00,23.8,0.0,93,9,0.0
2019/04/24,00:00,23.9,0.0,93,60,1.0
2019/04/24,01:00,24.0,0.0,94,68,1.4
2019/04/24,02:00,24.0,0.0,94,164,0.8
2019/04/24,03:00,24.0,0.0,94,151,0.9
2019/04/24,04:00,24.0,0.0,95,198,0.2
2019/04/24,05:00,23.9,0.0,95,126,0.0
2019/04/24,06:00,23.7,4.1,95,146,0.6
2019/04/24,07:00,23.7,11.6,95,113,2.8
2019/04/24,08:00,22.6,20.7,96,82,1.5
2019/04/24,09:00,22.5,8.7,96,151,1.0
2019/04/24,10:00,22.6,1.2,96,120,0.6
2019/04/24,11:00,23.0,0.3,96,171,0.7
2019/04/24,12:00,24.0,0.0,96,130,1.4
2019/04/24,13:00,25.2,0.0,96,117,1.1
2019/04/24,14:00,26.7,0.0,95,57,1.1
2019/04/24,15:00,28.1,0.0,93,123,0.7
2019/04/24,16:00,28.2,0.0,91,91,1.1
2019/04/24,17:00,27.7,0.0,89,158,0.9
2019/04/24,18:00,25.9,0.0,87,76,0.0
2019/04/24,19:00,24.3,0.0,87,179,0.1
2019/04/24,20:00,23.7,0.0,88,213,0.0
2019/04/24,21:00,23.1,0.0,90,217,0.0
2019/04/24,22:00,22.6,0.0,91,120,0.0
2019/04/24,23:00,22.2,0.0,92,130,0.0
2019/04/25,00:00,22.0,0.0,92,296,0.0
2019/04/25,01:00,21.9,0.0,93,211,0.0
2019/04/25,02:00,22.3,0.0,94,240,0.0
2019/04/25,03:00,22.4,0.0,94,221,0.0
2019/04/25,04:00,21.9,0.0,94,192,0.0
2019/04/25,05:00,21.6,0.0,95,268,0.0
2019/04/25,06:00,21.6,0.0,95,74,0.4
2019/04/25,07:00,22.6,0.1,95,214,0.0
2019/04/25,08:00,26.4,0.0,95,141,1.1
2019/04/25,09:00,28.4,0.0,95,139,2.3
2019/04/25,10:00,30.1,0.0,93,102,1.9
2019/04/25,11:00,30.5,0.0,91,92,1.7
2019/04/25,12:00,30.9,0.0,88,146,1.1
2019/04/25,13:00,30.7,0.0,84,16,0.2
2019/04/25,14:00,30.8,1.4,81,319,2.6
2019/04/25,15:00,30.4,0.0,79,231,1.9
2019/04/25,16:00,30.4,0.0,78,180,2.0
2019/04/25,17:00,28.1,0.0,78,210,1.4
2019/04/25,18:00,26.8,0.0,81,45,4.1
2019/04/25,19:00,25.0,0.1,83,331,0.5
2019/04/25,20:00,24.3,0.0,86,37,0.1
2019/04/25,21:00,23.9,0.0,88,334,0.9
2019/04/25,22:00,23.5,0.0,89,58,0.0
2019/04/25,23:00,23.1,0.0,90,153,0.0
2019/04/26,00:00,22.8,0.0,91,129,0.0
2019/04/26,01:00,22.6,0.0,92,66,0.0
2019/04/26,02:00,22.7,0.1,93,215,0.0
2019/04/26,03:00,22.9,0.0,93,209,0.0
2019/04/26,04:00,22.9,0.0,94,260,0.0
2019/04/26,05:00,22.9,0.0,94,78,0.0
2019/04/26,06:00,22.8,0.0,95,134,0.0
2019/04/26,07:00,23.1,0.0,95,222,0.1
2019/04/26,08:00,24.6,0.0,95,17,0.3
2019/04/26,09:00,27.0,0.0,95,355,0.9
2019/04/26,10:00,28.7,0.0,95,77,0.8
2019/04/26,11:00,30.6,0.0,94,5,1.6
2019/04/26,12:00,31.3,0.0,91,22,0.9
2019/04/26,13:00,32.3,0.0,87,34,2.5
2019/04/26,14:00,32.4,0.0,81,42,1.3
2019/04/26,15:00,32.7,0.0,76,5,2.2
2019/04/26,16:00,30.9,0.0,72,334,3.1
2019/04/26,17:00,30.1,0.0,73,138,1.2
2019/04/26,18:00,27.8,0.0,76,144,0.0
2019/04/26,19:00,26.4,0.0,80,196,0.0
2019/04/26,20:00,25.8,0.0,83,71,0.0
2019/04/26,21:00,25.1,0.0,85,110,0.0
2019/04/26,22:00,24.9,0.0,87,176,0.0
2019/04/26,23:00,24.5,0.0,89,124,0.0
2019/04/27,00:00,24.3,0.0,90,247,0.0
2019/04/27,01:00,24.1,0.0,91,101,0.0
2019/04/27,02:00,24.0,0.0,92,191,0.0
2019/04/27,03:00,23.5,0.0,92,121,0.5
2019/04/27,04:00,23.0,0.0,93,70,0.3
2019/04/27,05:00,22.7,0.0,93,218,0.0
2019/04/27,06:00,22.5,0.0,94,178,0.0
2019/04/27,07:00,23.7,0.0,95,56,0.6
2019/04/27,08:00,26.6,0.0,95,42,1.5
2019/04/27,09:00,28.1,0.0,94,36,1.9
2019/04/27,10:00,29.1,0.0,93,52,1.5
2019/04/27,11:00,30.8,0.0,91,21,2.2
2019/04/27,12:00,31.6,0.0,88,46,2.6
2019/04/27,13:00,32.3,0.0,83,14,2.7
2019/04/27,14:00,32.6,0.0,77,42,2.6
2019/04/27,15:00,32.3,0.0,72,16,2.9
2019/04/27,16:00,31.8,0.0,69,359,2.2
2019/04/27,17:00,31.4,0.0,67,92,1.0
2019/04/27,18:00,29.0,0.0,67,139,0.0
2019/04/27,19:00,26.3,0.0,74,283,0.0
2019/04/27,20:00,25.4,0.0,79,37,0.0
2019/04/27,21:00,24.9,0.0,82,80,0.0
2019/04/27,22:00,24.6,0.0,85,224,0.8
2019/04/27,23:00,24.4,0.0,87,101,0.0
2019/04/28,00:00,24.1,0.0,89,276,0.0
2019/04/28,01:00,23.7,0.0,90,82,0.0
2019/04/28,02:00,23.3,0.0,91,22,0.0
2019/04/28,03:00,23.0,0.0,91,219,0.4
2019/04/28,04:00,23.5,0.0,92,181,0.0
2019/04/28,05:00,22.9,0.0,93,130,0.0
2019/04/28,06:00,22.6,0.0,93,207,0.8
2019/04/28,07:00,23.6,0.0,94,213,1.1
2019/04/28,08:00,25.0,0.0,94,192,0.0
2019/04/28,09:00,26.8,0.0,94,217,1.4
2019/04/28,10:00,29.5,0.0,94,187,1.6
2019/04/28,11:00,30.0,0.0,92,279,1.0
2019/04/28,12:00,31.5,0.0,89,238,1.7
2019/04/28,13:00,31.4,0.0,85,260,2.5
2019/04/28,14:00,27.1,2.7,81,347,1.3
2019/04/28,15:00,27.3,0.0,83,49,3.1
2019/04/28,16:00,26.3,0.0,84,14,0.5
2019/04/28,17:00,26.3,0.0,85,41,0.3
2019/04/28,18:00,25.5,0.0,86,22,1.2
2019/04/28,19:00,24.7,0.0,88,65,1.2
2019/04/28,20:00,24.2,0.0,89,54,1.3
2019/04/28,21:00,23.8,0.0,90,211,1.1
2019/04/28,22:00,23.5,0.0,91,344,0.4
2019/04/28,23:00,23.1,0.0,92,168,0.0
2019/04/29,00:00,22.8,0.0,93,8,0.0
2019/04/29,01:00,22.5,0.0,93,91,0.0
2019/04/29,02:00,22.3,0.0,94,76,0.9
2019/04/29,03:00,22.0,0.0,94,61,0.4
2019/04/29,04:00,22.2,0.0,95,21,0.0
2019/04/29,05:00,22.7,0.0,95,87,0.0
2019/04/29,06:00,22.7,0.1,95,163,0.0
2019/04/29,07:00,22.9,0.0,96,102,0.0
2019/04/29,08:00,23.4,0.0,96,23,0.3
2019/04/29,09:00,24.6,0.0,96,238,0.7
2019/04/29,10:00,27.7,0.0,96,347,0.8
2019/04/29,11:00,29.1,0.0,95,38,1.2
2019/04/29,12:00,29.0,0.0,93,21,1.7
2019/04/29,13:00,28.3,0.1,92,338,2.2
2019/04/29,14:00,28.7,0.0,90,298,2.6
2019/04/29,15:00,28.1,0.0,88,314,2.2
2019/04/29,16:00,27.5,0.0,87,320,1.8
2019/04/29,17:00,26.9,0.0,86,306,1.5
2019/04/29,18:00,25.8,0.0,87,345,0.0
2019/04/29,19:00,24.7,0.0,88,201,0.0
2019/04/29,20:00,24.0,0.0,89,102,0.0
2019/04/29,21:00,23.7,0.0,90,55,0.0
2019/04/29,22:00,23.4,0.0,91,157,0.0
2019/04/29,23:00,23.2,0.0,92,61,1.3
2019/04/30,00:00,23.3,0.0,93,78,0.2
2019/04/30,01:00,23.1,0.0,93,70,0.3
2019/04/30,02:00,22.9,0.0,94,269,0.4
2019/04/30,03:00,23.3,0.0,94,347,0.5
2019/04/30,04:00,23.0,0.0,95,57,1.2
2019/04/30,05:00,22.7,0.0,95,60,0.0
2019/04/30,06:00,22.8,0.0,96,180,0.0
2019/04/30,07:00,23.1,0.0,96,42,0.8
2019/04/30,08:00,23.9,0.0,96,15,1.2
2019/04/30,09:00,25.8,0.0,96,23,1.4
2019/04/30,10:00,28.7,0.0,96,30,1.7
2019/04/30,11:00,29.7,0.0,95,4,1.9
2019/04/30,12:00,30.4,0.0,92,21,1.3
2019/04/30,13:00,30.2,0.0,90,160,1.0
2019/04/30,14:00,32.0,0.0,86,222,2.5
2019/04/30,15:00,30.6,0.0,82,175,1.0
2019/04/30,16:00,27.0,0.9,80,255,0.1
2019/04/30,17:00,25.8,1.3,83,176,0.6
2019/04/30,18:00,25.6,0.0,85,102,0.8
2019/04/30,19:00,24.6,0.0,87,65,1.3
2019/04/30,20:00,24.3,0.0,89,74,0.7
2019/04/30,21:00,23.8,0.0,90,199,0.3
2019/04/30,22:00,23.4,0.0,91,154,0.8
2019/04/30,23:00,23.2,0.0,92,95,0.3
