Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PUERTO ESPERANZA
,Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
2021/01/02,11:00,30.5,S/D,67,37,0.0
2021/01/02,12:00,31.6,S/D,63,14,0.0
2021/01/02,13:00,32.0,S/D,62,12,0.0
2021/01/02,14:00,32.6,S/D,61,315,0.0
2021/01/02,15:00,30.6,S/D,68,292,0.0
2021/01/02,16:00,29.0,S/D,74,301,0.0
2021/01/02,17:00,29.4,S/D,75,249,0.0
2021/01/02,18:00,28.0,S/D,83,175,0.0
2021/01/02,19:00,28.0,S/D,83,175,0.0
2021/01/02,20:00,25.0,S/D,96,169,0.0
2021/01/02,21:00,25.0,S/D,97,233,0.0
2021/01/02,22:00,24.6,S/D,98,141,0.0
2021/01/02,23:00,24.3,S/D,99,131,0.0
2021/01/03,00:00,24.0,S/D,99,178,0.0
2021/01/03,01:00,23.7,S/D,99,144,0.0
2021/01/03,02:00,23.5,S/D,99,81,0.0
2021/01/03,03:00,23.2,S/D,99,198,0.0
2021/01/03,04:00,22.9,S/D,99,154,0.0
2021/01/03,05:00,22.7,S/D,99,109,0.0
2021/01/03,06:00,22.7,S/D,100,182,0.0
2021/01/03,07:00,23.5,S/D,100,301,0.0
2021/01/03,08:00,26.1,S/D,92,306,0.0
2021/01/03,09:00,26.1,S/D,92,306,0.0
2021/01/03,10:00,28.6,S/D,77,213,0.0
2021/01/03,11:00,29.6,S/D,74,263,0.0
2021/01/03,12:00,30.9,S/D,70,227,0.0
2021/01/03,13:00,31.4,S/D,68,1,0.0
2021/01/03,14:00,31.5,S/D,66,339,0.0
2021/01/03,15:00,32.6,S/D,61,325,0.0
2021/01/03,16:00,32.2,S/D,62,240,0.0
2021/01/03,17:00,31.3,S/D,68,176,0.0
2021/01/03,18:00,29.7,S/D,76,219,0.0
2021/01/03,19:00,29.7,S/D,76,219,0.0
2021/01/03,20:00,26.2,S/D,92,178,0.0
2021/01/03,21:00,25.4,S/D,94,255,0.0
2021/01/03,22:00,25.0,S/D,94,184,0.0
2021/01/03,23:00,24.2,S/D,96,80,0.0
2021/01/04,00:00,24.0,S/D,97,190,0.0
2021/01/04,01:00,24.2,S/D,98,83,0.0
2021/01/04,02:00,24.4,S/D,98,26,0.0
2021/01/04,03:00,24.5,S/D,98,53,0.0
2021/01/04,04:00,24.3,S/D,98,24,0.0
2021/01/04,05:00,24.0,S/D,99,11,0.0
2021/01/04,06:00,23.8,S/D,98,4,0.0
2021/01/04,07:00,24.2,S/D,97,11,0.0
2021/01/04,08:00,25.6,S/D,90,311,0.0
2021/01/04,09:00,26.0,S/D,88,319,0.0
2021/01/04,10:00,27.4,S/D,83,4,0.0
2021/01/04,11:00,28.8,S/D,78,316,0.0
2021/01/04,12:00,29.5,S/D,75,348,0.0
2021/01/04,13:00,29.6,S/D,75,18,0.0
2021/01/04,14:00,28.0,S/D,85,303,0.0
2021/01/04,15:00,25.1,S/D,93,86,0.0
2021/01/04,16:00,24.5,S/D,96,55,0.0
2021/01/04,17:00,24.6,S/D,96,80,0.0
2021/01/04,18:00,24.7,S/D,96,31,0.0
2021/01/04,19:00,24.4,S/D,98,87,0.0
2021/01/04,20:00,24.1,S/D,99,162,0.0
2021/01/04,21:00,24.2,S/D,99,357,0.0
2021/01/04,22:00,24.3,S/D,98,16,0.0
2021/01/04,23:00,23.7,S/D,98,28,0.0
2021/01/05,00:00,23.1,S/D,98,341,0.0
2021/01/05,01:00,22.8,S/D,98,4,0.0
2021/01/05,02:00,22.8,S/D,99,9,0.0
2021/01/05,03:00,22.9,S/D,98,41,0.0
2021/01/05,04:00,23.0,S/D,98,8,0.0
2021/01/05,05:00,23.0,S/D,98,336,0.0
2021/01/05,06:00,23.1,S/D,97,9,0.0
2021/01/05,07:00,23.5,S/D,96,11,0.0
2021/01/05,08:00,24.7,S/D,92,6,0.0
2021/01/05,09:00,25.6,S/D,87,354,0.0
2021/01/05,10:00,27.0,S/D,82,1,0.0
2021/01/05,11:00,26.4,S/D,83,360,0.0
2021/01/05,12:00,26.8,S/D,84,344,0.0
2021/01/05,13:00,27.7,S/D,80,342,0.0
2021/01/05,14:00,27.7,S/D,80,27,0.0
2021/01/05,15:00,28.1,S/D,79,351,0.0
2021/01/05,16:00,27.6,S/D,79,1,0.0
2021/01/05,17:00,28.0,S/D,77,330,0.0
2021/01/05,18:00,27.3,S/D,80,357,0.0
2021/01/05,19:00,25.8,S/D,88,146,0.0
2021/01/05,20:00,24.8,S/D,95,267,0.0
2021/01/05,21:00,24.9,S/D,93,248,0.0
2021/01/05,22:00,24.3,S/D,96,58,0.0
2021/01/05,23:00,24.1,S/D,98,149,0.0
2021/01/06,00:00,24.0,S/D,97,253,0.0
2021/01/06,01:00,23.9,S/D,93,223,0.0
2021/01/06,02:00,23.4,S/D,94,229,0.0
2021/01/06,03:00,23.1,S/D,96,60,0.0
2021/01/06,04:00,22.8,S/D,98,120,0.0
2021/01/06,05:00,22.8,S/D,99,101,0.0
2021/01/06,06:00,22.6,S/D,99,134,0.0
2021/01/06,07:00,23.2,S/D,97,127,0.0
2021/01/06,08:00,24.4,S/D,92,117,0.0
2021/01/06,09:00,25.2,S/D,89,72,0.0
2021/01/06,10:00,26.4,S/D,83,81,0.0
2021/01/06,11:00,27.8,S/D,77,47,0.0
2021/01/06,12:00,29.0,S/D,73,65,0.0
2021/01/06,13:00,28.5,S/D,79,122,0.0
2021/01/06,14:00,27.0,S/D,84,73,0.0
2021/01/06,15:00,25.4,S/D,93,24,0.0
2021/01/06,18:00,22.0,S/D,100,32,0.0
2021/01/06,19:00,21.9,S/D,99,36,0.0
2021/01/06,20:00,21.7,S/D,99,205,0.0
2021/01/06,21:00,21.7,S/D,100,201,0.0
2021/01/06,22:00,21.7,S/D,100,232,0.0
2021/01/06,23:00,21.8,S/D,99,343,0.0
2021/01/07,00:00,21.8,S/D,99,50,0.0
2021/01/07,01:00,21.8,S/D,99,50,0.0
2021/01/07,02:00,21.8,S/D,99,50,0.0
2021/01/07,03:00,21.8,S/D,99,258,0.0
2021/01/07,04:00,21.9,S/D,99,257,0.0
2021/01/07,05:00,21.9,S/D,99,187,0.0
2021/01/07,06:00,21.8,S/D,99,200,0.0
2021/01/07,07:00,22.2,S/D,99,226,0.0
2021/01/07,08:00,23.3,S/D,96,176,0.0
2021/01/07,09:00,24.3,S/D,91,203,0.0
2021/01/07,10:00,25.3,S/D,86,208,0.0
2021/01/07,11:00,25.8,S/D,85,256,0.0
2021/01/07,12:00,26.2,S/D,84,242,0.0
2021/01/07,13:00,26.8,S/D,82,202,0.0
2021/01/07,14:00,27.7,S/D,76,243,0.0
2021/01/07,15:00,27.7,S/D,76,243,0.0
2021/01/07,16:00,23.7,S/D,91,79,0.0
2021/01/07,17:00,23.0,S/D,96,75,0.0
2021/01/07,18:00,22.8,S/D,96,180,0.0
2021/01/07,19:00,22.1,S/D,98,159,0.0
2021/01/07,20:00,21.7,S/D,99,178,0.0
2021/01/07,21:00,21.8,S/D,99,76,0.0
2021/01/07,22:00,21.5,S/D,100,98,0.0
2021/01/07,23:00,21.4,S/D,100,29,0.0
2021/01/08,00:00,21.4,S/D,99,37,0.0
2021/01/08,01:00,21.5,S/D,99,184,0.0
2021/01/08,02:00,21.6,S/D,100,49,0.0
2021/01/08,03:00,21.6,S/D,100,50,0.0
2021/01/08,04:00,21.6,S/D,100,65,0.0
2021/01/08,05:00,21.5,S/D,100,67,0.0
2021/01/08,06:00,21.5,S/D,100,7,0.0
2021/01/08,07:00,21.9,S/D,100,332,0.0
2021/01/08,08:00,23.0,S/D,97,309,0.0
2021/01/08,09:00,25.0,S/D,88,165,0.0
2021/01/08,10:00,26.6,S/D,83,254,0.0
2021/01/08,11:00,28.0,S/D,79,221,0.0
2021/01/08,12:00,30.1,S/D,73,272,0.0
2021/01/08,13:00,31.1,S/D,67,272,0.0
2021/01/08,14:00,31.3,S/D,64,249,0.0
2021/01/08,15:00,31.6,S/D,64,277,0.0
2021/01/08,16:00,32.4,S/D,58,287,0.0
2021/01/08,17:00,31.9,S/D,58,333,0.0
2021/01/08,18:00,30.6,S/D,62,353,0.0
2021/01/08,19:00,26.6,S/D,85,93,0.0
2021/01/08,20:00,24.6,S/D,95,101,0.0
2021/01/08,21:00,23.7,S/D,96,106,0.0
2021/01/08,22:00,23.2,S/D,98,231,0.0
2021/01/08,23:00,22.6,S/D,98,92,0.0
2021/01/09,00:00,22.1,S/D,99,158,0.0
2021/01/09,01:00,21.7,S/D,99,93,0.0
2021/01/09,02:00,21.3,S/D,99,89,0.0
2021/01/09,03:00,21.7,S/D,99,114,0.0
2021/01/09,04:00,22.1,S/D,99,26,0.0
2021/01/09,05:00,22.1,S/D,99,159,0.0
2021/01/09,06:00,22.0,S/D,99,123,0.0
2021/01/09,07:00,23.0,S/D,99,244,0.0
2021/01/09,08:00,24.5,S/D,94,339,0.0
2021/01/09,09:00,26.4,S/D,87,320,0.0
2021/01/09,10:00,29.0,S/D,77,288,0.0
2021/01/09,11:00,30.9,S/D,68,340,0.0
2021/01/09,12:00,31.9,S/D,62,322,0.0
2021/01/09,13:00,32.7,S/D,59,347,0.0
2021/01/09,14:00,33.4,S/D,55,6,0.0
2021/01/09,15:00,33.8,S/D,54,325,0.0
2021/01/09,16:00,33.0,S/D,54,349,0.0
2021/01/09,17:00,31.6,S/D,59,1,0.0
2021/01/09,18:00,28.9,S/D,74,87,0.0
2021/01/09,19:00,26.6,S/D,89,125,0.0
2021/01/09,20:00,25.3,S/D,96,111,0.0
2021/01/09,21:00,24.7,S/D,97,215,0.0
2021/01/09,22:00,24.7,S/D,98,66,0.0
2021/01/09,23:00,24.2,S/D,98,110,0.0
2021/01/10,00:00,23.6,S/D,99,184,0.0
2021/01/10,01:00,23.2,S/D,99,92,0.0
2021/01/10,02:00,22.9,S/D,99,337,0.0
2021/01/10,03:00,22.6,S/D,100,94,0.0
2021/01/10,04:00,22.6,S/D,100,94,0.0
2021/01/10,05:00,22.1,S/D,100,208,0.0
2021/01/10,06:00,22.0,S/D,100,117,0.0
2021/01/10,07:00,23.6,S/D,99,7,0.0
2021/01/10,08:00,27.4,S/D,85,286,0.0
2021/01/10,09:00,29.2,S/D,76,292,0.0
2021/01/10,10:00,30.8,S/D,71,284,0.0
2021/01/10,11:00,31.5,S/D,68,327,0.0
2021/01/10,12:00,32.7,S/D,63,334,0.0
2021/01/10,13:00,31.2,S/D,71,21,0.0
2021/01/10,14:00,32.9,S/D,65,314,0.0
2021/01/10,15:00,33.7,S/D,57,337,0.0
2021/01/10,16:00,33.1,S/D,60,7,0.0
2021/01/10,17:00,29.7,S/D,66,31,0.0
2021/01/10,18:00,28.6,S/D,69,328,0.0
2021/01/10,19:00,28.6,S/D,69,328,0.0
2021/01/10,20:00,24.7,S/D,92,155,0.0
2021/01/10,21:00,23.9,S/D,95,88,0.0
2021/01/10,22:00,23.3,S/D,97,124,0.0
2021/01/10,23:00,23.0,S/D,98,94,0.0
2021/01/11,00:00,22.7,S/D,98,53,0.0
2021/01/11,01:00,22.6,S/D,99,4,0.0
2021/01/11,02:00,22.4,S/D,99,167,0.0
2021/01/11,03:00,22.4,S/D,99,104,0.0
2021/01/11,04:00,22.4,S/D,99,47,0.0
2021/01/11,05:00,22.2,S/D,99,106,0.0
2021/01/11,06:00,22.2,S/D,99,79,0.0
2021/01/11,07:00,24.0,S/D,97,330,0.0
2021/01/11,08:00,27.4,S/D,84,321,0.0
2021/01/11,09:00,29.6,S/D,74,306,0.0
2021/01/11,10:00,30.7,S/D,69,305,0.0
2021/01/11,11:00,31.6,S/D,67,338,0.0
2021/01/11,12:00,31.6,S/D,68,317,0.0
2021/01/11,13:00,32.0,S/D,67,1,0.0
2021/01/11,14:00,31.3,S/D,71,344,0.0
2021/01/11,15:00,31.5,S/D,69,357,0.0
2021/01/11,16:00,32.2,S/D,63,316,0.0
2021/01/11,17:00,29.9,S/D,73,261,0.0
2021/01/11,18:00,28.0,S/D,77,256,0.0
2021/01/11,19:00,28.0,S/D,77,256,0.0
2021/01/11,20:00,24.6,S/D,93,137,0.0
2021/01/11,21:00,24.0,S/D,96,242,0.0
2021/01/11,22:00,23.8,S/D,97,251,0.0
2021/01/11,23:00,23.5,S/D,98,101,0.0
2021/01/12,00:00,23.2,S/D,98,99,0.0
2021/01/12,01:00,22.9,S/D,99,128,0.0
2021/01/12,02:00,23.0,S/D,99,46,0.0
2021/01/12,03:00,23.0,S/D,99,206,0.0
2021/01/12,04:00,23.0,S/D,99,153,0.0
2021/01/12,05:00,22.8,S/D,99,78,0.0
2021/01/12,06:00,22.9,S/D,99,24,0.0
2021/01/12,07:00,23.7,S/D,99,57,0.0
2021/01/12,08:00,24.7,S/D,96,34,0.0
2021/01/12,09:00,27.7,S/D,83,268,0.0
2021/01/12,10:00,30.0,S/D,72,331,0.0
2021/01/12,11:00,31.3,S/D,67,311,0.0
2021/01/12,12:00,32.7,S/D,62,279,0.0
2021/01/12,13:00,31.9,S/D,65,360,0.0
2021/01/12,14:00,29.2,S/D,76,232,0.0
2021/01/12,15:00,27.9,S/D,78,212,0.0
2021/01/12,16:00,28.9,S/D,76,128,0.0
2021/01/12,17:00,30.3,S/D,70,94,0.0
2021/01/12,18:00,29.3,S/D,75,5,0.0
2021/01/12,19:00,29.3,S/D,75,5,0.0
2021/01/12,20:00,25.5,S/D,90,66,0.0
2021/01/12,21:00,24.6,S/D,94,60,0.0
2021/01/12,22:00,24.1,S/D,97,20,0.0
2021/01/12,23:00,23.8,S/D,97,82,0.0
2021/01/13,00:00,23.6,S/D,99,53,0.0
2021/01/13,01:00,23.5,S/D,99,75,0.0
2021/01/13,02:00,23.5,S/D,99,116,0.0
2021/01/13,03:00,23.2,S/D,99,65,0.0
2021/01/13,04:00,23.4,S/D,99,49,0.0
2021/01/13,05:00,23.5,S/D,99,213,0.0
2021/01/13,06:00,23.7,S/D,98,26,0.0
2021/01/13,07:00,24.2,S/D,98,42,0.0
2021/01/13,08:00,25.3,S/D,93,342,0.0
2021/01/13,09:00,27.4,S/D,83,309,0.0
2021/01/13,10:00,29.4,S/D,72,304,0.0
2021/01/13,11:00,30.8,S/D,66,295,0.0
2021/01/13,12:00,31.5,S/D,63,287,0.0
2021/01/13,13:00,32.3,S/D,62,309,0.0
2021/01/13,14:00,31.9,S/D,63,286,0.0
2021/01/13,15:00,27.0,S/D,89,240,0.0
2021/01/13,16:00,30.5,S/D,72,263,0.0
2021/01/13,17:00,29.9,S/D,72,24,0.0
2021/01/13,18:00,28.5,S/D,78,74,0.0
2021/01/13,19:00,26.3,S/D,90,313,0.0
2021/01/13,20:00,25.7,S/D,93,317,0.0
2021/01/13,21:00,25.2,S/D,93,77,0.0
2021/01/13,22:00,24.4,S/D,97,106,0.0
2021/01/13,23:00,24.2,S/D,96,112,0.0
2021/01/14,00:00,24.0,S/D,97,317,0.0
2021/01/14,01:00,23.7,S/D,98,100,0.0
2021/01/14,02:00,23.8,S/D,98,17,0.0
2021/01/14,03:00,23.8,S/D,97,26,0.0
2021/01/14,04:00,23.6,S/D,97,49,0.0
2021/01/14,05:00,23.5,S/D,98,54,0.0
2021/01/14,06:00,23.4,S/D,98,38,0.0
2021/01/14,07:00,23.6,S/D,98,6,0.0
2021/01/14,08:00,24.0,S/D,96,306,0.0
2021/01/14,09:00,24.1,S/D,96,342,0.0
2021/01/14,10:00,23.9,S/D,99,328,0.0
2021/01/14,11:00,24.3,S/D,99,344,0.0
2021/01/14,12:00,24.4,S/D,98,352,0.0
2021/01/14,13:00,24.4,S/D,97,275,0.0
2021/01/14,14:00,24.5,S/D,97,206,0.0
2021/01/14,15:00,24.6,S/D,97,112,0.0
2021/01/14,16:00,24.9,S/D,98,169,0.0
2021/01/14,17:00,25.8,S/D,94,141,0.0
2021/01/14,18:00,25.3,S/D,94,173,0.0
2021/01/14,19:00,24.2,S/D,96,190,0.0
2021/01/14,20:00,23.6,S/D,98,100,0.0
2021/01/14,21:00,23.4,S/D,99,65,0.0
2021/01/14,22:00,23.4,S/D,99,171,0.0
2021/01/14,23:00,23.5,S/D,99,119,0.0
2021/01/15,00:00,23.5,S/D,99,101,0.0
2021/01/15,01:00,23.5,S/D,99,71,0.0
2021/01/15,02:00,23.5,S/D,100,141,0.0
2021/01/15,03:00,23.6,S/D,99,137,0.0
2021/01/15,04:00,23.4,S/D,100,20,0.0
2021/01/15,05:00,23.4,S/D,100,334,0.0
2021/01/15,06:00,23.5,S/D,100,355,0.0
2021/01/15,07:00,23.8,S/D,99,12,0.0
2021/01/15,08:00,24.7,S/D,96,351,0.0
2021/01/15,09:00,25.6,S/D,90,351,0.0
2021/01/15,10:00,26.3,S/D,86,323,0.0
2021/01/15,11:00,26.9,S/D,84,349,0.0
2021/01/15,12:00,26.9,S/D,84,349,0.0
2021/01/15,13:00,26.5,S/D,89,359,0.0
2021/01/15,14:00,25.2,S/D,95,270,0.0
2021/01/15,15:00,25.8,S/D,94,322,0.0
2021/01/15,16:00,26.8,S/D,84,297,0.0
2021/01/15,17:00,26.3,S/D,85,235,0.0
2021/01/15,18:00,25.4,S/D,85,211,0.0
2021/01/15,19:00,23.7,S/D,93,174,0.0
2021/01/15,20:00,22.5,S/D,98,89,0.0
2021/01/15,21:00,22.2,S/D,99,94,0.0
2021/01/15,22:00,22.1,S/D,99,54,0.0
2021/01/15,23:00,22.4,S/D,99,150,0.0
2021/01/16,00:00,22.6,S/D,99,206,0.0
2021/01/16,01:00,22.7,S/D,99,43,0.0
2021/01/16,02:00,22.5,S/D,99,146,0.0
2021/01/16,03:00,22.4,S/D,100,113,0.0
2021/01/16,04:00,22.4,S/D,100,93,0.0
2021/01/16,05:00,22.5,S/D,100,117,0.0
2021/01/16,06:00,22.8,S/D,100,327,0.0
2021/01/16,07:00,23.4,S/D,99,274,0.0
2021/01/16,08:00,24.7,S/D,95,342,0.0
2021/01/16,09:00,26.6,S/D,87,339,0.0
2021/01/16,10:00,28.1,S/D,81,338,0.0
2021/01/16,11:00,28.5,S/D,79,298,0.0
2021/01/16,12:00,29.5,S/D,76,301,0.0
2021/01/16,13:00,30.7,S/D,72,307,0.0
2021/01/16,14:00,31.8,S/D,68,347,0.0
2021/01/16,15:00,31.9,S/D,65,302,0.0
2021/01/16,16:00,32.3,S/D,61,317,0.0
2021/01/16,17:00,31.2,S/D,65,281,0.0
2021/01/16,18:00,28.9,S/D,74,323,0.0
2021/01/16,19:00,26.9,S/D,84,12,0.0
2021/01/16,20:00,25.8,S/D,91,74,0.0
2021/01/16,21:00,24.7,S/D,96,167,0.0
2021/01/16,22:00,24.7,S/D,96,167,0.0
2021/01/16,23:00,23.7,S/D,98,153,0.0
2021/01/17,00:00,23.7,S/D,99,346,0.0
2021/01/17,01:00,23.9,S/D,97,29,0.0
2021/01/17,02:00,23.5,S/D,97,13,0.0
2021/01/17,03:00,23.2,S/D,98,75,0.0
2021/01/17,04:00,23.1,S/D,98,56,0.0
2021/01/17,05:00,23.1,S/D,99,198,0.0
2021/01/17,06:00,23.0,S/D,99,184,0.0
2021/01/17,07:00,23.9,S/D,98,59,0.0
2021/01/17,08:00,25.1,S/D,93,8,0.0
2021/01/17,09:00,26.7,S/D,88,344,0.0
2021/01/17,10:00,29.3,S/D,78,347,0.0
2021/01/17,11:00,30.7,S/D,72,351,0.0
2021/01/17,12:00,31.3,S/D,69,341,0.0
2021/01/17,13:00,29.2,S/D,77,246,0.0
2021/01/17,14:00,29.2,S/D,77,246,0.0
2021/01/17,15:00,26.5,S/D,91,232,0.0
2021/01/17,16:00,27.3,S/D,87,220,0.0
2021/01/17,17:00,29.9,S/D,76,193,0.0
2021/01/17,18:00,27.9,S/D,85,179,0.0
2021/01/17,19:00,25.9,S/D,95,224,0.0
2021/01/17,20:00,25.3,S/D,98,46,0.0
2021/01/17,21:00,25.0,S/D,98,119,0.0
2021/01/17,22:00,24.4,S/D,99,214,0.0
2021/01/17,23:00,24.2,S/D,99,176,0.0
2021/01/18,00:00,23.6,S/D,99,115,0.0
2021/01/18,01:00,23.2,S/D,99,81,0.0
2021/01/18,02:00,23.1,S/D,100,120,0.0
2021/01/18,03:00,22.9,S/D,100,115,0.0
2021/01/18,04:00,22.6,S/D,100,242,0.0
2021/01/18,05:00,22.4,S/D,100,100,0.0
2021/01/18,06:00,22.4,S/D,100,172,0.0
2021/01/18,07:00,23.4,S/D,100,95,0.0
2021/01/18,08:00,27.0,S/D,89,35,0.0
2021/01/18,09:00,29.4,S/D,76,20,0.0
2021/01/18,10:00,31.3,S/D,70,5,0.0
2021/01/18,11:00,31.7,S/D,66,21,0.0
2021/01/18,12:00,31.2,S/D,66,325,0.0
2021/01/18,13:00,32.2,S/D,64,296,0.0
2021/01/18,14:00,32.2,S/D,62,230,0.0
2021/01/18,15:00,27.3,S/D,79,41,0.0
2021/01/18,16:00,24.1,S/D,93,20,0.0
2021/01/18,17:00,23.8,S/D,97,66,0.0
2021/01/18,18:00,24.0,S/D,95,130,0.0
2021/01/18,19:00,23.1,S/D,92,189,0.0
2021/01/18,20:00,21.4,S/D,95,151,0.0
2021/01/18,21:00,21.0,S/D,96,158,0.0
2021/01/18,22:00,20.8,S/D,94,186,0.0
2021/01/18,23:00,20.6,S/D,95,137,0.0
2021/01/19,00:00,20.4,S/D,95,153,0.0
2021/01/19,01:00,20.2,S/D,95,151,0.0
2021/01/19,02:00,20.0,S/D,96,152,0.0
2021/01/19,03:00,19.9,S/D,97,202,0.0
2021/01/19,04:00,20.0,S/D,96,228,0.0
2021/01/19,05:00,20.1,S/D,96,177,0.0
2021/01/19,06:00,20.0,S/D,98,168,0.0
2021/01/19,07:00,20.8,S/D,94,226,0.0
2021/01/19,08:00,22.2,S/D,87,150,0.0
2021/01/19,09:00,22.5,S/D,86,224,0.0
2021/01/19,10:00,24.5,S/D,78,126,0.0
2021/01/19,11:00,25.4,S/D,75,200,0.0
2021/01/19,12:00,25.7,S/D,75,126,0.0
2021/01/19,13:00,26.1,S/D,74,202,0.0
2021/01/19,14:00,26.4,S/D,74,123,0.0
2021/01/19,15:00,26.5,S/D,74,96,0.0
2021/01/19,16:00,25.7,S/D,80,6,0.0
2021/01/19,17:00,25.4,S/D,82,33,0.0
2021/01/19,18:00,24.8,S/D,85,36,0.0
2021/01/19,19:00,23.9,S/D,91,313,0.0
2021/01/19,20:00,22.8,S/D,97,74,0.0
2021/01/19,21:00,22.2,S/D,98,86,0.0
2021/01/19,22:00,21.8,S/D,98,93,0.0
2021/01/19,23:00,21.2,S/D,99,67,0.0
2021/01/20,00:00,20.8,S/D,99,182,0.0
2021/01/20,01:00,20.4,S/D,100,171,0.0
2021/01/20,02:00,20.2,S/D,100,89,0.0
2021/01/20,03:00,20.0,S/D,100,219,0.0
2021/01/20,04:00,20.3,S/D,100,216,0.0
2021/01/20,05:00,20.3,S/D,100,159,0.0
2021/01/20,06:00,20.3,S/D,100,109,0.0
2021/01/20,07:00,21.1,S/D,100,157,0.0
2021/01/20,08:00,22.7,S/D,96,314,0.0
2021/01/20,09:00,24.5,S/D,89,211,0.0
2021/01/20,10:00,26.8,S/D,81,224,0.0
2021/01/20,11:00,28.4,S/D,74,271,0.0
2021/01/20,12:00,29.9,S/D,65,110,0.0
2021/01/20,13:00,30.0,S/D,62,90,0.0
2021/01/20,14:00,29.7,S/D,66,148,0.0
2021/01/20,15:00,29.7,S/D,66,148,0.0
2021/01/20,16:00,29.2,S/D,68,164,0.0
2021/01/20,17:00,30.3,S/D,63,237,0.0
2021/01/20,18:00,28.6,S/D,71,270,0.0
2021/01/20,19:00,25.7,S/D,85,145,0.0
2021/01/20,20:00,23.6,S/D,95,77,0.0
2021/01/20,21:00,22.8,S/D,98,161,0.0
2021/01/20,22:00,22.2,S/D,98,95,0.0
2021/01/20,23:00,21.8,S/D,99,90,0.0
2021/01/21,00:00,21.6,S/D,99,113,0.0
2021/01/21,01:00,21.2,S/D,99,165,0.0
2021/01/21,02:00,20.9,S/D,99,155,0.0
2021/01/21,03:00,20.6,S/D,99,180,0.0
2021/01/21,04:00,20.3,S/D,100,127,0.0
2021/01/21,05:00,20.3,S/D,100,99,0.0
2021/01/21,06:00,20.9,S/D,100,248,0.0
2021/01/21,07:00,22.2,S/D,100,246,0.0
2021/01/21,08:00,23.3,S/D,98,249,0.0
2021/01/21,09:00,26.5,S/D,85,237,0.0
2021/01/21,10:00,29.0,S/D,74,232,0.0
2021/01/21,11:00,30.5,S/D,68,228,0.0
2021/01/21,12:00,31.4,S/D,62,236,0.0
2021/01/21,13:00,31.2,S/D,63,160,0.0
2021/01/21,14:00,31.6,S/D,61,208,0.0
2021/01/21,15:00,30.4,S/D,67,78,0.0
2021/01/21,16:00,30.0,S/D,73,2,0.0
2021/01/21,17:00,30.2,S/D,69,326,0.0
2021/01/21,18:00,28.9,S/D,71,325,0.0
2021/01/21,19:00,26.1,S/D,85,98,0.0
2021/01/21,20:00,24.2,S/D,94,85,0.0
2021/01/21,21:00,23.4,S/D,97,204,0.0
2021/01/21,22:00,23.0,S/D,98,169,0.0
2021/01/21,23:00,22.7,S/D,98,101,0.0
