Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PUERTO ESPERANZA
,Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
2019/07/02,11:00,30.9,0.0,89,295,0.9
2019/07/02,12:00,32.4,0.0,84,256,1.5
2019/07/02,13:00,33.1,0.0,76,320,2.9
2019/07/02,14:00,33.2,0.0,68,305,2.3
2019/07/02,15:00,33.0,0.0,62,330,2.5
2019/07/02,16:00,32.1,0.0,59,355,2.5
2019/07/02,17:00,30.5,0.0,60,10,1.4
2019/07/02,18:00,28.5,0.0,64,89,0.0
2019/07/02,19:00,25.8,0.0,69,96,0.0
2019/07/02,20:00,24.4,0.0,74,109,0.0
2019/07/02,21:00,23.5,0.0,79,87,0.0
2019/07/02,22:00,23.0,0.0,82,106,0.0
2019/07/02,23:00,22.6,0.0,84,183,0.0
2019/07/03,00:00,22.1,0.0,86,91,0.0
2019/07/03,01:00,21.9,0.0,88,357,1.2
2019/07/03,02:00,22.4,0.0,89,2,1.2
2019/07/03,03:00,22.2,0.0,90,50,0.0
2019/07/03,04:00,21.4,0.0,91,125,0.0
2019/07/03,05:00,20.6,0.0,91,241,0.0
2019/07/03,06:00,20.2,0.0,92,111,0.0
2019/07/03,07:00,20.4,0.0,93,53,0.6
2019/07/03,08:00,24.7,0.0,93,336,1.3
2019/07/03,09:00,26.4,0.0,93,326,3.7
2019/07/03,10:00,27.6,0.0,92,295,3.4
2019/07/03,11:00,28.6,0.0,90,332,3.7
2019/07/03,12:00,30.6,0.0,87,310,4.3
2019/07/03,13:00,31.3,0.0,81,296,3.4
2019/07/03,14:00,31.5,0.0,74,322,3.9
2019/07/03,15:00,31.3,0.0,69,14,2.8
2019/07/03,16:00,31.3,0.0,65,358,3.0
2019/07/03,17:00,29.8,0.0,63,17,1.7
2019/07/03,18:00,27.7,0.0,66,67,0.8
2019/07/03,19:00,25.3,0.6,71,121,0.7
2019/07/03,20:00,24.1,0.0,76,77,0.0
2019/07/03,21:00,23.2,0.0,80,142,0.0
2019/07/03,22:00,22.5,0.0,83,92,0.6
2019/07/03,23:00,22.1,0.0,85,96,0.0
2019/07/04,00:00,21.6,0.0,87,76,0.0
2019/07/04,01:00,21.2,0.0,88,75,0.0
2019/07/04,02:00,21.0,0.0,89,86,0.0
2019/07/04,03:00,21.0,0.0,90,171,0.0
2019/07/04,04:00,20.1,0.0,91,98,0.0
2019/07/04,05:00,19.6,0.0,92,152,0.0
2019/07/04,06:00,19.8,0.0,93,83,0.0
2019/07/04,07:00,20.3,0.0,93,215,0.0
2019/07/04,08:00,24.8,0.0,94,333,1.1
2019/07/04,09:00,27.1,0.0,93,351,2.9
2019/07/04,10:00,29.1,0.0,92,350,3.0
2019/07/04,11:00,30.8,0.0,89,346,3.1
2019/07/04,12:00,32.1,0.0,84,5,3.0
2019/07/04,13:00,33.1,0.0,76,347,3.3
2019/07/04,14:00,33.6,0.0,66,315,4.4
2019/07/04,15:00,32.8,0.0,58,331,3.7
2019/07/04,16:00,32.3,0.0,55,335,2.3
2019/07/04,17:00,31.2,0.0,55,12,2.2
2019/07/04,18:00,28.6,0.0,59,29,2.0
2019/07/04,19:00,26.1,0.0,65,74,0.0
2019/07/04,20:00,24.2,0.0,71,92,0.4
2019/07/04,21:00,23.2,0.0,75,76,0.0
2019/07/04,22:00,22.7,0.0,79,108,0.0
2019/07/04,23:00,22.1,0.0,82,73,0.0
2019/07/05,00:00,21.8,0.0,84,99,0.0
2019/07/05,01:00,21.3,0.0,86,102,0.0
2019/07/05,02:00,21.0,0.0,87,133,0.0
2019/07/05,03:00,20.7,0.0,88,185,0.0
2019/07/05,04:00,20.4,0.0,89,14,0.5
2019/07/05,05:00,20.4,0.0,90,170,0.0
2019/07/05,06:00,20.1,0.0,91,98,0.0
2019/07/05,07:00,20.7,0.0,92,359,0.0
2019/07/05,08:00,25.0,0.0,92,25,1.1
2019/07/05,09:00,27.2,0.0,92,325,0.8
2019/07/05,10:00,29.2,0.0,91,312,0.9
2019/07/05,11:00,30.5,0.0,88,16,1.8
2019/07/05,12:00,31.6,0.0,83,357,2.2
2019/07/05,13:00,31.7,0.0,78,35,2.1
2019/07/05,14:00,31.9,0.0,72,314,3.7
2019/07/05,15:00,31.0,0.0,70,9,2.0
2019/07/05,16:00,30.3,0.0,68,76,4.0
2019/07/05,17:00,27.4,0.0,68,210,2.1
2019/07/05,18:00,25.5,0.7,72,314,0.3
2019/07/05,19:00,24.6,0.0,77,217,0.7
2019/07/05,20:00,24.4,0.0,80,51,0.6
2019/07/05,21:00,23.7,0.0,83,128,1.6
2019/07/05,22:00,23.8,0.0,85,130,1.1
2019/07/05,23:00,23.8,1.7,86,187,0.0
2019/07/06,00:00,23.7,0.2,88,146,4.5
2019/07/06,01:00,21.6,0.1,88,140,3.8
2019/07/06,02:00,20.0,0.0,89,138,3.4
2019/07/06,03:00,18.8,0.0,90,134,4.0
2019/07/06,04:00,17.6,0.1,90,130,1.9
2019/07/06,05:00,16.8,0.0,90,152,2.5
2019/07/06,06:00,15.7,0.1,91,141,3.7
2019/07/06,07:00,15.0,0.0,91,159,2.1
2019/07/06,08:00,15.1,0.0,91,148,2.2
2019/07/06,09:00,15.5,0.0,91,163,2.8
2019/07/06,10:00,15.6,0.0,90,151,2.6
2019/07/06,11:00,16.5,0.0,90,148,2.3
2019/07/06,12:00,16.9,0.0,89,122,2.1
2019/07/06,13:00,17.5,0.0,88,144,1.2
2019/07/06,14:00,18.6,0.0,86,150,2.6
2019/07/06,15:00,19.4,0.0,84,165,1.6
2019/07/06,16:00,19.6,0.0,82,174,1.9
2019/07/06,17:00,19.1,0.0,80,122,1.0
2019/07/06,18:00,17.9,0.0,78,135,0.0
2019/07/06,19:00,16.8,0.0,79,163,0.0
2019/07/06,20:00,16.9,0.0,81,121,0.0
2019/07/06,21:00,16.9,0.0,83,97,0.2
2019/07/06,22:00,17.0,0.0,85,60,0.0
2019/07/06,23:00,17.1,0.0,86,167,0.7
2019/07/07,00:00,17.2,0.0,86,151,0.1
2019/07/07,01:00,17.1,0.0,86,120,0.0
2019/07/07,02:00,17.0,0.0,85,185,0.2
2019/07/07,03:00,16.9,0.0,85,165,0.6
2019/07/07,04:00,16.8,0.0,85,159,1.0
2019/07/07,05:00,16.7,0.0,85,141,1.0
2019/07/07,06:00,16.4,0.0,84,151,1.0
2019/07/07,07:00,16.4,0.0,83,153,0.7
2019/07/07,08:00,16.8,0.0,83,165,1.0
2019/07/07,09:00,17.7,0.0,82,155,1.5
2019/07/07,10:00,18.7,0.0,81,159,1.8
2019/07/07,11:00,20.2,0.0,78,135,3.1
2019/07/07,12:00,21.4,0.0,76,117,2.4
2019/07/07,13:00,23.2,0.0,73,172,2.7
2019/07/07,14:00,24.4,0.0,69,150,2.4
2019/07/07,15:00,25.2,0.0,66,189,2.2
2019/07/07,16:00,24.5,0.0,63,157,1.7
2019/07/07,17:00,24.0,0.0,62,160,1.2
2019/07/07,18:00,21.6,0.0,62,166,0.0
2019/07/07,19:00,18.6,0.0,67,135,0.0
2019/07/07,20:00,17.5,0.0,72,196,0.0
2019/07/07,21:00,16.8,0.0,76,136,0.0
2019/07/07,22:00,16.1,0.0,79,159,0.0
2019/07/07,23:00,15.6,0.0,82,191,0.0
2019/07/08,00:00,15.1,0.0,84,236,0.6
2019/07/08,01:00,15.2,0.0,85,191,0.0
2019/07/08,02:00,14.4,0.0,87,66,0.0
2019/07/08,03:00,14.2,0.0,88,164,0.1
2019/07/08,04:00,14.1,0.0,89,213,0.0
2019/07/08,05:00,13.8,0.0,89,209,0.0
2019/07/08,06:00,13.5,0.0,90,125,0.0
2019/07/08,07:00,14.1,0.0,91,166,0.0
2019/07/08,08:00,17.8,0.0,91,214,0.3
2019/07/08,09:00,21.4,0.0,91,101,1.4
2019/07/08,10:00,23.7,0.0,91,159,1.6
2019/07/08,11:00,25.2,0.0,87,51,1.0
2019/07/08,12:00,26.2,0.0,81,80,0.4
2019/07/08,13:00,27.7,0.0,74,212,1.2
2019/07/08,14:00,28.7,0.0,67,138,1.3
2019/07/08,15:00,29.1,0.0,62,187,0.6
2019/07/08,16:00,29.3,0.0,58,19,2.0
2019/07/08,17:00,28.3,0.0,56,4,1.7
2019/07/08,18:00,25.7,0.0,58,185,0.0
2019/07/08,19:00,21.8,0.0,64,105,0.0
2019/07/08,20:00,20.3,0.0,70,150,0.0
2019/07/08,21:00,19.5,0.0,75,67,0.0
2019/07/08,22:00,19.0,0.0,78,174,0.0
2019/07/08,23:00,18.3,0.0,81,107,0.0
2019/07/09,00:00,18.0,0.0,83,166,0.0
2019/07/09,01:00,17.5,0.0,85,193,0.0
2019/07/09,02:00,17.2,0.0,86,108,0.0
2019/07/09,03:00,17.0,0.0,87,240,0.0
2019/07/09,04:00,16.8,0.0,88,75,0.0
2019/07/09,05:00,16.6,0.0,89,173,0.0
2019/07/09,06:00,16.3,0.0,90,194,0.0
2019/07/09,07:00,16.7,0.0,91,102,0.0
2019/07/09,08:00,20.9,0.0,92,231,0.0
2019/07/09,09:00,25.2,0.0,92,317,1.3
2019/07/09,10:00,27.0,0.0,90,264,0.9
2019/07/09,11:00,29.1,0.0,87,214,1.6
2019/07/09,12:00,29.6,0.0,81,226,1.5
2019/07/09,13:00,30.3,0.0,73,64,0.9
2019/07/09,14:00,31.4,0.0,66,259,1.2
2019/07/09,15:00,31.4,0.0,59,290,1.2
2019/07/09,16:00,31.2,0.0,56,35,0.3
2019/07/09,17:00,30.8,0.0,54,208,0.9
2019/07/09,18:00,27.6,0.0,55,155,0.0
2019/07/09,19:00,23.5,0.0,63,127,0.0
2019/07/09,20:00,22.0,0.0,70,83,0.0
2019/07/09,21:00,21.2,0.0,75,129,0.0
2019/07/09,22:00,20.3,0.0,79,142,0.0
2019/07/09,23:00,19.7,0.0,82,186,0.0
2019/07/10,00:00,19.4,0.0,84,84,0.1
2019/07/10,01:00,19.0,0.0,85,205,0.0
2019/07/10,02:00,18.5,0.0,87,94,0.0
2019/07/10,03:00,18.0,0.0,88,174,0.0
2019/07/10,04:00,17.8,0.0,89,170,0.0
2019/07/10,05:00,17.4,0.0,90,71,0.0
2019/07/10,06:00,17.5,0.0,90,197,0.0
2019/07/10,07:00,17.8,0.0,91,214,0.0
2019/07/10,08:00,22.0,0.0,92,3,0.1
2019/07/10,09:00,25.5,0.0,92,238,0.3
2019/07/10,10:00,28.5,0.0,91,263,1.3
2019/07/10,11:00,30.1,0.0,87,232,0.8
2019/07/10,12:00,31.3,0.0,81,290,2.9
2019/07/10,13:00,31.7,0.0,73,289,1.0
2019/07/10,14:00,32.0,0.0,65,300,2.3
2019/07/10,15:00,32.3,0.0,59,251,1.4
2019/07/10,16:00,32.0,0.0,55,323,1.2
2019/07/10,17:00,31.6,0.0,54,293,0.7
2019/07/10,18:00,28.2,0.0,55,128,0.0
2019/07/10,19:00,24.1,0.0,63,151,0.0
2019/07/10,20:00,22.5,0.0,70,81,0.0
2019/07/10,21:00,21.6,0.0,75,145,0.0
2019/07/10,22:00,20.8,0.0,79,101,0.0
2019/07/10,23:00,20.4,0.0,82,177,0.0
2019/07/11,00:00,19.9,0.0,84,133,0.1
2019/07/11,01:00,19.5,0.0,86,228,0.0
2019/07/11,02:00,19.0,0.0,87,79,0.0
2019/07/11,03:00,18.6,0.0,88,170,0.0
2019/07/11,04:00,18.4,0.0,89,76,0.0
2019/07/11,05:00,18.4,0.0,90,235,0.3
2019/07/11,06:00,18.1,0.0,91,166,0.0
2019/07/11,07:00,18.3,0.0,91,186,0.0
2019/07/11,08:00,22.0,0.0,92,202,0.7
2019/07/11,09:00,25.7,0.0,92,185,0.8
2019/07/11,10:00,28.3,0.0,91,260,1.3
2019/07/11,11:00,30.2,0.0,88,344,1.3
2019/07/11,12:00,30.8,0.0,82,4,0.5
2019/07/11,13:00,31.8,0.0,75,326,0.5
2019/07/11,14:00,32.4,0.0,68,359,1.6
2019/07/11,15:00,32.6,0.0,61,333,1.6
2019/07/11,16:00,32.3,0.0,57,11,1.4
2019/07/11,17:00,31.4,0.0,54,355,0.6
2019/07/11,18:00,27.6,0.0,57,152,0.0
2019/07/11,19:00,24.3,0.0,65,69,0.0
2019/07/11,20:00,23.1,0.0,72,72,0.0
2019/07/11,21:00,22.3,0.0,76,168,0.0
2019/07/11,22:00,21.7,0.0,80,100,0.0
2019/07/11,23:00,21.3,0.0,82,135,0.0
2019/07/12,00:00,21.0,0.0,84,78,0.0
2019/07/12,01:00,20.7,0.0,86,130,0.0
2019/07/12,02:00,20.4,0.0,87,67,0.7
2019/07/12,03:00,20.2,0.0,89,128,0.0
2019/07/12,04:00,20.0,0.0,89,162,0.0
2019/07/12,05:00,19.6,0.0,90,136,0.0
2019/07/12,06:00,19.5,0.0,91,234,0.0
2019/07/12,07:00,19.5,0.0,92,194,0.0
2019/07/12,08:00,22.5,0.0,92,201,0.8
2019/07/12,09:00,25.6,0.0,93,12,0.6
2019/07/12,10:00,28.5,0.0,92,56,1.6
2019/07/12,11:00,30.5,0.0,89,9,2.4
2019/07/12,12:00,30.2,0.0,84,261,3.7
2019/07/12,13:00,25.5,1.0,80,238,0.8
2019/07/12,14:00,27.0,0.0,81,218,0.9
2019/07/12,15:00,28.3,0.0,82,127,1.7
2019/07/12,16:00,28.8,0.0,79,66,0.0
2019/07/12,17:00,27.7,0.0,77,261,0.9
2019/07/12,18:00,26.0,0.0,79,150,0.0
2019/07/12,19:00,24.0,0.0,81,107,0.0
2019/07/12,20:00,23.5,0.0,84,116,0.1
2019/07/12,21:00,23.0,0.0,86,242,0.0
2019/07/12,22:00,22.4,0.0,88,90,0.0
2019/07/12,23:00,21.6,0.0,89,45,0.0
2019/07/13,00:00,21.4,0.0,90,165,0.0
2019/07/13,01:00,20.8,0.0,91,180,0.0
2019/07/13,02:00,20.9,0.0,91,158,0.0
2019/07/13,03:00,20.4,0.0,92,54,0.0
2019/07/13,04:00,20.5,0.0,93,77,0.0
2019/07/13,05:00,20.7,0.0,93,149,0.0
2019/07/13,06:00,20.8,0.0,94,20,0.0
2019/07/13,07:00,21.2,0.0,94,70,0.0
2019/07/13,08:00,22.5,0.0,94,163,0.0
2019/07/13,09:00,24.8,0.0,95,18,0.0
2019/07/13,10:00,27.6,0.0,94,43,1.0
2019/07/13,11:00,29.6,0.0,93,7,2.0
2019/07/13,12:00,29.4,0.0,91,347,1.3
2019/07/13,13:00,31.5,0.0,87,53,2.3
2019/07/13,14:00,31.0,0.0,81,60,1.5
2019/07/13,15:00,31.3,0.0,75,70,0.3
2019/07/13,16:00,31.8,0.0,69,56,1.1
2019/07/13,17:00,31.2,0.0,64,14,2.1
2019/07/13,18:00,27.4,0.0,64,43,1.3
2019/07/13,19:00,25.2,0.0,70,127,0.2
2019/07/13,20:00,23.8,0.0,75,154,0.0
2019/07/13,21:00,22.7,0.0,79,79,0.5
2019/07/13,22:00,22.1,0.0,82,70,0.0
2019/07/13,23:00,21.7,0.0,84,113,0.0
2019/07/14,00:00,21.4,0.0,86,53,0.0
2019/07/14,01:00,21.2,0.0,87,47,0.0
2019/07/14,02:00,21.0,0.0,89,183,0.0
2019/07/14,03:00,20.3,0.0,90,283,0.5
2019/07/14,04:00,20.2,0.0,90,207,0.0
2019/07/14,05:00,19.9,0.0,91,107,0.0
2019/07/14,06:00,19.7,0.0,92,118,0.0
2019/07/14,07:00,20.2,0.0,92,142,0.0
2019/07/14,08:00,23.0,0.0,93,227,1.1
2019/07/14,09:00,26.7,0.0,93,232,1.4
2019/07/14,10:00,29.1,0.0,92,298,1.5
2019/07/14,11:00,30.1,0.0,90,339,1.0
2019/07/14,12:00,29.9,0.0,86,2,1.1
2019/07/14,13:00,31.8,0.0,81,317,3.0
2019/07/14,14:00,32.1,0.0,75,324,2.1
2019/07/14,15:00,32.5,0.0,70,91,1.7
2019/07/14,16:00,31.0,0.0,66,170,1.0
2019/07/14,17:00,30.4,0.0,66,143,1.2
2019/07/14,18:00,27.6,0.0,68,75,0.0
2019/07/14,19:00,25.3,0.0,73,125,0.0
2019/07/14,20:00,24.0,0.0,77,89,0.0
2019/07/14,21:00,22.9,0.0,81,95,0.0
2019/07/14,22:00,22.7,0.0,83,191,0.4
2019/07/14,23:00,21.9,0.0,85,156,0.0
2019/07/15,00:00,21.5,0.0,87,182,0.0
2019/07/15,01:00,21.2,0.0,88,147,0.0
2019/07/15,02:00,20.9,0.0,89,139,0.0
2019/07/15,03:00,20.5,0.0,90,113,0.0
2019/07/15,04:00,20.4,0.0,91,126,0.0
2019/07/15,05:00,20.3,0.0,92,145,0.0
2019/07/15,06:00,20.2,0.0,92,142,0.0
2019/07/15,07:00,20.4,0.0,93,3,0.0
2019/07/15,08:00,23.4,0.0,94,243,0.2
2019/07/15,09:00,26.6,0.0,94,235,1.2
2019/07/15,10:00,28.9,0.0,93,262,2.1
2019/07/15,11:00,30.9,0.0,90,304,1.8
2019/07/15,12:00,32.5,0.0,85,254,1.9
2019/07/15,13:00,32.3,0.0,78,332,2.0
2019/07/15,14:00,30.4,0.0,71,316,1.5
2019/07/15,15:00,31.5,0.0,70,252,1.0
2019/07/15,16:00,31.9,0.0,65,322,1.9
2019/07/15,17:00,31.1,0.0,62,333,2.6
2019/07/15,18:00,27.3,0.0,64,83,0.1
2019/07/15,19:00,24.9,0.0,70,148,0.4
2019/07/15,20:00,23.5,0.0,75,103,0.4
2019/07/15,21:00,22.9,0.0,79,137,0.0
2019/07/15,22:00,22.1,0.0,82,125,0.0
2019/07/15,23:00,21.7,0.0,84,94,0.0
2019/07/16,00:00,21.2,0.0,86,148,0.0
2019/07/16,01:00,21.0,0.0,88,120,0.0
2019/07/16,02:00,20.6,0.0,89,113,0.0
2019/07/16,03:00,20.9,0.0,90,71,0.0
2019/07/16,04:00,21.2,0.0,91,241,0.2
2019/07/16,05:00,21.0,0.0,91,103,0.4
2019/07/16,06:00,20.7,0.0,92,126,1.5
2019/07/16,07:00,22.2,0.2,93,122,0.5
2019/07/16,08:00,22.9,0.1,93,146,0.6
2019/07/16,09:00,23.9,0.0,93,201,0.6
2019/07/16,10:00,25.0,0.3,94,131,1.3
2019/07/16,11:00,26.5,0.1,93,239,1.3
2019/07/16,12:00,27.3,0.0,92,242,3.0
2019/07/16,13:00,26.5,0.0,91,218,2.4
2019/07/16,14:00,26.8,0.0,89,238,2.2
2019/07/16,15:00,27.0,0.0,87,224,2.6
2019/07/16,16:00,26.9,0.0,85,210,2.4
2019/07/16,17:00,25.8,0.0,84,198,1.1
2019/07/16,18:00,24.6,0.0,84,216,1.3
2019/07/16,19:00,23.4,0.0,85,172,0.4
2019/07/16,20:00,22.7,0.0,87,158,1.1
2019/07/16,21:00,22.8,0.0,88,142,0.2
2019/07/16,22:00,21.9,0.0,89,143,0.0
2019/07/16,23:00,21.5,0.0,90,84,1.5
2019/07/17,00:00,21.8,0.0,90,227,1.1
2019/07/17,01:00,21.4,0.0,91,136,0.0
2019/07/17,02:00,20.7,0.0,91,183,0.0
2019/07/17,03:00,20.7,0.0,92,200,0.0
2019/07/17,04:00,21.1,0.0,93,183,0.4
2019/07/17,05:00,21.2,0.0,93,190,0.3
2019/07/17,06:00,21.5,0.0,93,184,1.2
2019/07/17,07:00,21.5,0.0,94,164,1.9
2019/07/17,08:00,21.7,0.0,94,143,2.3
2019/07/17,09:00,22.7,0.0,94,103,2.2
2019/07/17,10:00,23.6,0.0,93,135,1.9
2019/07/17,11:00,25.0,0.0,92,153,2.3
2019/07/17,12:00,25.6,0.0,90,145,1.3
2019/07/17,13:00,26.0,0.0,88,175,1.0
2019/07/17,14:00,26.3,0.0,85,167,1.5
2019/07/17,15:00,26.2,0.0,83,176,1.2
2019/07/17,16:00,26.6,0.0,81,172,1.4
2019/07/17,17:00,27.2,0.0,79,85,0.7
2019/07/17,18:00,25.1,0.0,78,151,0.0
2019/07/17,19:00,23.1,0.0,79,197,0.0
2019/07/17,20:00,22.0,0.0,82,104,0.0
2019/07/17,21:00,21.2,0.0,85,219,0.0
2019/07/17,22:00,20.5,0.0,86,68,0.0
2019/07/17,23:00,20.1,0.0,88,180,0.0
2019/07/18,00:00,19.6,0.0,89,72,0.0
2019/07/18,01:00,19.5,0.0,90,102,0.0
2019/07/18,02:00,19.4,0.0,91,110,0.0
2019/07/18,03:00,19.2,0.0,92,187,0.0
2019/07/18,04:00,18.8,0.0,92,74,0.0
2019/07/18,05:00,18.5,0.0,93,113,0.0
2019/07/18,06:00,18.6,0.0,93,219,0.0
2019/07/18,07:00,19.1,0.0,94,195,0.0
2019/07/18,08:00,20.5,0.0,94,247,0.9
2019/07/18,09:00,24.1,0.0,95,194,1.2
2019/07/18,10:00,27.7,0.0,94,186,1.5
2019/07/18,11:00,29.3,0.0,92,156,0.9
2019/07/18,12:00,30.2,0.0,89,183,0.8
2019/07/18,13:00,31.6,0.0,83,347,1.4
2019/07/18,14:00,30.6,0.0,75,75,0.3
2019/07/18,15:00,32.4,0.0,68,339,1.8
2019/07/18,16:00,32.6,0.0,59,354,1.6
2019/07/18,17:00,31.5,0.0,54,11,1.1
2019/07/18,18:00,28.3,0.0,55,131,0.0
2019/07/18,19:00,24.1,0.0,63,183,0.0
2019/07/18,20:00,22.6,0.0,70,179,0.0
2019/07/18,21:00,21.6,0.0,75,115,0.0
2019/07/18,22:00,21.1,0.0,79,134,0.0
2019/07/18,23:00,20.7,0.0,82,203,0.0
2019/07/19,00:00,20.2,0.0,84,200,0.0
2019/07/19,01:00,19.8,0.0,85,209,0.0
2019/07/19,02:00,19.5,0.0,87,220,0.0
2019/07/19,03:00,19.3,0.0,88,198,0.0
2019/07/19,04:00,18.8,0.0,89,179,0.0
2019/07/19,05:00,18.6,0.0,90,148,0.0
2019/07/19,06:00,18.6,0.0,91,221,0.3
2019/07/19,07:00,18.8,0.0,91,86,0.0
2019/07/19,08:00,22.6,0.0,92,36,0.0
2019/07/19,09:00,26.7,0.0,92,203,0.9
2019/07/19,10:00,29.4,0.0,91,80,0.5
2019/07/19,11:00,30.3,0.0,86,180,0.6
2019/07/19,12:00,31.3,0.0,80,82,1.7
2019/07/19,13:00,32.3,0.0,72,21,1.3
2019/07/19,14:00,33.7,0.0,64,124,2.0
2019/07/19,15:00,31.9,0.0,60,118,1.3
2019/07/19,16:00,30.0,0.0,63,143,0.9
2019/07/19,17:00,30.7,0.0,64,222,0.6
2019/07/19,18:00,28.4,0.0,64,116,0.0
2019/07/19,19:00,24.9,0.0,69,143,0.0
2019/07/19,20:00,23.5,0.0,74,99,0.0
2019/07/19,21:00,22.5,0.0,78,125,0.0
2019/07/19,22:00,22.0,0.0,81,133,0.0
2019/07/19,23:00,21.4,0.0,84,80,0.6
2019/07/20,00:00,21.1,0.0,86,122,0.0
2019/07/20,01:00,20.7,0.0,87,186,0.0
2019/07/20,02:00,20.3,0.0,88,166,0.0
2019/07/20,03:00,20.3,0.0,89,173,0.0
2019/07/20,04:00,20.0,0.0,90,171,0.2
2019/07/20,05:00,19.7,0.0,91,181,0.1
2019/07/20,06:00,19.7,0.0,92,172,0.0
2019/07/20,07:00,20.3,0.0,92,98,0.0
2019/07/20,08:00,22.4,0.0,93,87,0.2
2019/07/20,09:00,25.6,0.0,93,230,1.0
2019/07/20,10:00,27.7,0.0,93,241,0.9
2019/07/20,11:00,30.9,0.0,90,237,1.4
2019/07/20,12:00,30.4,0.0,85,326,0.0
2019/07/20,13:00,32.6,0.0,78,143,1.5
2019/07/20,14:00,32.1,0.0,70,185,0.9
2019/07/20,15:00,31.8,0.0,67,250,1.1
2019/07/20,16:00,32.8,0.0,63,87,1.7
2019/07/20,17:00,31.0,0.0,57,76,0.1
2019/07/20,18:00,27.2,0.0,60,175,0.0
2019/07/20,19:00,24.5,0.0,68,106,0.0
2019/07/20,20:00,23.4,0.0,74,167,0.0
2019/07/20,21:00,22.4,0.0,78,195,0.0
2019/07/20,22:00,21.6,0.0,81,170,0.0
2019/07/20,23:00,21.2,0.0,84,169,0.0
2019/07/21,00:00,20.6,0.0,86,203,0.0
2019/07/21,01:00,20.2,0.0,87,187,0.0
2019/07/21,02:00,19.9,0.0,88,209,0.0
2019/07/21,03:00,19.6,0.0,89,54,0.0
2019/07/21,04:00,19.8,0.0,90,53,0.0
2019/07/21,05:00,19.7,0.0,91,193,0.0
2019/07/21,06:00,19.6,0.0,92,76,0.0
2019/07/21,07:00,19.8,0.0,92,32,0.0
2019/07/21,08:00,23.2,0.0,93,16,0.6
2019/07/21,09:00,26.9,0.0,93,228,1.8
2019/07/21,10:00,29.6,0.0,92,284,1.3
2019/07/21,11:00,31.4,0.0,89,42,1.8
2019/07/21,12:00,31.8,0.0,82,321,1.9
2019/07/21,13:00,31.5,0.0,74,313,1.8
2019/07/21,14:00,32.5,0.0,69,37,3.3
2019/07/21,15:00,33.0,0.0,63,343,2.3
2019/07/21,16:00,32.3,0.0,58,211,1.7
2019/07/21,17:00,31.9,0.0,58,128,0.0
2019/07/21,18:00,28.7,0.0,60,187,0.0
2019/07/21,19:00,25.6,0.0,67,137,0.0
2019/07/21,20:00,24.0,0.0,73,218,0.0
2019/07/21,21:00,23.1,0.0,78,68,0.0
