Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PUERTO ESPERANZA
,Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
2020/12/02,11:00,27.6,0.0,82,12,0.0
2020/12/02,12:00,25.6,0.9,94,8,0.0
2020/12/02,13:00,24.8,6.5,96,3,0.0
2020/12/02,14:00,24.7,6.0,97,336,0.0
2020/12/02,15:00,26.4,0.1,89,299,0.0
2020/12/02,16:00,27.2,0.0,84,267,0.0
2020/12/02,17:00,27.3,0.0,81,313,0.0
2020/12/02,18:00,25.8,0.0,88,269,0.0
2020/12/02,19:00,24.5,0.0,95,310,0.0
2020/12/02,20:00,24.0,0.0,96,357,0.0
2020/12/02,21:00,23.3,0.0,97,162,0.0
2020/12/02,22:00,23.3,0.0,97,162,0.0
2020/12/02,23:00,22.3,0.0,99,146,0.0
2020/12/03,00:00,21.9,0.0,99,186,0.0
2020/12/03,01:00,21.9,0.0,99,240,0.0
2020/12/03,02:00,22.0,0.0,100,157,0.0
2020/12/03,03:00,22.1,0.0,100,146,0.0
2020/12/03,04:00,21.9,0.0,100,2,0.0
2020/12/03,05:00,22.2,0.0,100,4,0.0
2020/12/03,06:00,22.0,0.0,100,121,0.0
2020/12/03,07:00,22.8,0.0,100,75,0.0
2020/12/03,08:00,24.2,0.0,96,254,0.0
2020/12/03,09:00,25.8,0.0,90,311,0.0
2020/12/03,10:00,28.0,0.0,82,332,0.0
2020/12/03,11:00,29.2,0.0,77,343,0.0
2020/12/03,12:00,28.0,4.5,80,8,0.0
2020/12/03,13:00,24.9,9.3,96,119,0.0
2020/12/03,14:00,24.9,9.3,96,119,0.0
2020/12/03,15:00,25.5,5.0,94,6,0.0
2020/12/03,16:00,25.7,1.9,95,35,0.0
2020/12/03,17:00,26.1,0.0,93,241,0.0
2020/12/03,18:00,25.5,0.0,94,271,0.0
2020/12/03,19:00,24.6,0.0,96,124,0.0
2020/12/03,20:00,24.0,0.0,98,154,0.0
2020/12/03,21:00,23.8,0.0,99,124,0.0
2020/12/03,22:00,23.6,0.0,99,135,0.0
2020/12/03,23:00,23.6,0.0,99,82,0.0
2020/12/04,00:00,23.7,0.1,99,41,0.0
2020/12/04,01:00,23.8,0.1,99,42,0.0
2020/12/04,02:00,23.6,0.0,99,38,0.0
2020/12/04,03:00,23.7,0.0,99,37,0.0
2020/12/04,04:00,23.7,0.0,99,58,0.0
2020/12/04,05:00,23.4,0.0,99,100,0.0
2020/12/04,06:00,23.4,0.0,99,108,0.0
2020/12/04,07:00,24.4,0.0,96,356,0.0
2020/12/04,08:00,25.8,0.0,91,269,0.0
2020/12/04,09:00,26.7,0.0,88,333,0.0
2020/12/04,10:00,28.2,0.0,82,345,0.0
2020/12/04,11:00,28.5,0.0,79,336,0.0
2020/12/04,12:00,29.8,0.0,74,292,0.0
2020/12/04,13:00,30.9,0.0,69,41,0.0
2020/12/04,14:00,28.4,0.0,77,99,0.0
2020/12/04,15:00,28.4,0.0,77,99,0.0
2020/12/04,16:00,26.8,0.0,77,216,0.0
2020/12/04,17:00,26.1,0.0,82,247,0.0
2020/12/04,18:00,24.8,0.0,88,200,0.0
2020/12/04,19:00,24.0,0.0,93,71,0.0
2020/12/04,20:00,23.6,0.0,97,27,0.0
2020/12/04,21:00,23.6,0.0,95,116,0.0
2020/12/04,22:00,23.6,0.0,96,116,0.0
2020/12/04,23:00,23.5,0.0,97,203,0.0
2020/12/05,00:00,23.4,0.0,97,176,0.0
2020/12/05,01:00,23.3,0.3,98,214,0.0
2020/12/05,02:00,23.4,0.4,98,258,0.0
2020/12/05,03:00,23.4,0.0,99,100,0.0
2020/12/05,04:00,23.2,0.0,99,123,0.0
2020/12/05,05:00,23.0,0.0,99,103,0.0
2020/12/05,06:00,23.2,0.0,99,312,0.0
2020/12/05,07:00,23.8,0.0,98,36,0.0
2020/12/05,08:00,24.5,0.0,95,53,0.0
2020/12/05,09:00,26.1,0.0,89,50,0.0
2020/12/05,10:00,27.7,0.0,82,80,0.0
2020/12/05,11:00,29.2,0.0,77,33,0.0
2020/12/05,12:00,30.4,0.0,74,29,0.0
2020/12/05,13:00,31.0,0.0,69,16,0.0
2020/12/05,14:00,31.3,0.0,67,15,0.0
2020/12/05,15:00,30.3,0.1,72,40,0.0
2020/12/05,16:00,26.4,1.2,85,268,0.0
2020/12/05,17:00,23.9,6.3,96,264,0.0
2020/12/05,19:00,22.7,5.9,98,26,0.0
2020/12/05,20:00,22.6,4.3,99,170,0.0
2020/12/05,21:00,22.5,3.4,99,183,0.0
2020/12/05,22:00,22.5,0.9,99,216,0.0
2020/12/05,23:00,22.5,0.0,99,194,0.0
2020/12/06,00:00,22.4,0.0,98,159,0.0
2020/12/06,01:00,22.3,0.0,99,155,0.0
2020/12/06,02:00,22.3,0.0,99,118,0.0
2020/12/06,03:00,22.2,0.1,99,201,0.0
2020/12/06,04:00,22.2,0.0,99,200,0.0
2020/12/06,05:00,22.3,0.0,99,83,0.0
2020/12/06,06:00,22.2,0.0,99,107,0.0
2020/12/06,07:00,22.6,0.0,99,96,0.0
2020/12/06,08:00,23.5,0.0,95,44,0.0
2020/12/06,09:00,24.3,0.0,92,87,0.0
2020/12/06,10:00,25.5,0.0,87,110,0.0
2020/12/06,11:00,26.1,0.0,84,105,0.0
2020/12/06,12:00,26.7,0.0,82,107,0.0
2020/12/06,13:00,27.4,0.0,79,107,0.0
2020/12/06,14:00,27.7,0.0,78,94,0.0
2020/12/06,15:00,27.8,0.0,76,117,0.0
2020/12/06,16:00,27.6,0.0,77,120,0.0
2020/12/06,17:00,26.3,0.0,83,111,0.0
2020/12/06,18:00,25.5,0.0,86,63,0.0
2020/12/06,19:00,24.4,0.0,92,175,0.0
2020/12/06,20:00,23.2,0.0,97,169,0.0
2020/12/06,21:00,22.8,0.0,98,226,0.0
2020/12/06,22:00,22.9,0.0,99,113,0.0
2020/12/06,23:00,22.7,0.0,99,356,0.0
2020/12/07,00:00,22.6,0.0,99,131,0.0
2020/12/07,01:00,22.6,0.0,99,10,0.0
2020/12/07,02:00,22.7,0.0,99,78,0.0
2020/12/07,03:00,22.9,0.0,98,193,0.0
2020/12/07,04:00,22.9,0.1,98,144,0.0
2020/12/07,05:00,22.7,0.1,98,161,0.0
2020/12/07,06:00,22.8,0.0,97,173,0.0
2020/12/07,07:00,23.4,0.0,95,149,0.0
2020/12/07,08:00,23.9,0.0,93,117,0.0
2020/12/07,09:00,25.3,0.0,87,146,0.0
2020/12/07,10:00,26.1,0.0,83,113,0.0
2020/12/07,11:00,27.9,0.0,76,170,0.0
2020/12/07,12:00,28.5,0.0,74,166,0.0
2020/12/07,13:00,29.0,0.0,72,155,0.0
2020/12/07,14:00,29.0,0.0,73,196,0.0
2020/12/07,15:00,30.2,0.0,68,154,0.0
2020/12/07,16:00,30.1,0.0,67,105,0.0
2020/12/07,17:00,29.0,0.0,68,107,0.0
2020/12/07,18:00,27.9,0.0,73,132,0.0
2020/12/07,19:00,27.9,0.0,73,132,0.0
2020/12/07,20:00,23.9,0.0,95,163,0.0
2020/12/07,21:00,23.1,0.0,97,129,0.0
2020/12/07,22:00,22.7,0.0,98,194,0.0
2020/12/07,23:00,22.3,0.0,98,125,0.0
2020/12/08,00:00,21.9,0.0,98,105,0.0
2020/12/08,01:00,21.7,0.0,99,176,0.0
2020/12/08,02:00,21.6,0.0,99,102,0.0
2020/12/08,03:00,21.9,0.0,100,152,0.0
2020/12/08,04:00,21.9,0.0,100,152,0.0
2020/12/08,05:00,21.7,0.0,99,202,0.0
2020/12/08,06:00,21.6,0.0,100,206,0.0
2020/12/08,07:00,23.4,0.0,97,200,0.0
2020/12/08,08:00,26.2,0.0,87,220,0.0
2020/12/08,09:00,28.5,0.0,78,252,0.0
2020/12/08,10:00,30.3,0.0,69,286,0.0
2020/12/08,11:00,31.4,0.0,64,342,0.0
2020/12/08,12:00,31.3,0.0,66,253,0.0
2020/12/08,13:00,27.8,1.9,84,324,0.0
2020/12/08,14:00,30.6,0.0,72,277,0.0
2020/12/08,15:00,30.3,0.0,73,287,0.0
2020/12/08,16:00,30.7,0.0,67,7,0.0
2020/12/08,17:00,30.0,0.0,71,344,0.0
2020/12/08,18:00,28.2,0.0,77,30,0.0
2020/12/08,19:00,28.2,0.0,77,30,0.0
2020/12/08,20:00,25.0,0.0,93,126,0.0
2020/12/08,21:00,24.3,0.0,96,51,0.0
2020/12/08,22:00,24.1,0.0,98,72,0.0
2020/12/08,23:00,24.0,0.0,97,46,0.0
2020/12/09,00:00,23.5,0.0,98,188,0.0
2020/12/09,01:00,23.0,0.0,99,316,0.0
2020/12/09,02:00,22.9,0.0,99,87,0.0
2020/12/09,03:00,23.1,0.0,99,37,0.0
2020/12/09,04:00,23.1,0.0,99,98,0.0
2020/12/09,05:00,23.1,0.0,99,62,0.0
2020/12/09,06:00,23.2,0.0,99,32,0.0
2020/12/09,07:00,24.9,0.0,95,351,0.0
2020/12/09,08:00,26.8,0.0,85,321,0.0
2020/12/09,09:00,28.2,0.0,80,300,0.0
2020/12/09,10:00,29.8,0.0,74,282,0.0
2020/12/09,11:00,31.5,0.0,65,315,0.0
2020/12/09,12:00,32.5,0.0,62,317,0.0
2020/12/09,13:00,33.0,0.0,58,305,0.0
2020/12/09,14:00,33.3,0.0,58,317,0.0
2020/12/09,15:00,33.4,0.0,56,295,0.0
2020/12/09,16:00,33.3,0.0,53,336,0.0
2020/12/09,17:00,32.5,0.0,56,332,0.0
2020/12/09,18:00,30.7,0.0,63,318,0.0
2020/12/09,19:00,30.7,0.0,63,318,0.0
2020/12/09,20:00,26.2,0.0,85,47,0.0
2020/12/09,21:00,25.1,0.0,91,46,0.0
2020/12/09,22:00,24.4,0.0,93,37,0.0
2020/12/09,23:00,24.0,0.0,95,21,0.0
2020/12/10,00:00,23.6,0.0,96,60,0.0
2020/12/10,01:00,22.9,0.0,98,89,0.0
2020/12/10,02:00,22.6,0.0,98,54,0.0
2020/12/10,03:00,22.5,0.0,99,41,0.0
2020/12/10,04:00,22.6,0.0,99,59,0.0
2020/12/10,05:00,22.8,0.0,99,70,0.0
2020/12/10,06:00,23.1,0.0,99,15,0.0
2020/12/10,07:00,24.3,0.0,96,110,0.0
2020/12/10,08:00,26.7,0.0,87,3,0.0
2020/12/10,09:00,29.1,0.0,78,330,0.0
2020/12/10,10:00,29.6,0.0,75,306,0.0
2020/12/10,11:00,30.3,0.0,73,220,0.0
2020/12/10,12:00,30.4,0.0,73,338,0.0
2020/12/10,13:00,29.5,0.0,74,324,0.0
2020/12/10,14:00,29.0,0.0,75,233,0.0
2020/12/10,16:00,23.4,8.3,97,139,0.0
2020/12/10,17:00,23.4,0.9,97,144,0.0
2020/12/10,18:00,23.3,0.0,96,226,0.0
2020/12/10,19:00,23.3,0.0,96,226,0.0
2020/12/10,20:00,23.0,0.0,96,162,0.0
2020/12/10,21:00,23.0,0.0,97,23,0.0
2020/12/10,22:00,22.8,0.1,98,336,0.0
2020/12/10,23:00,22.5,0.0,99,27,0.0
2020/12/11,00:00,22.6,0.0,99,41,0.0
2020/12/11,01:00,22.7,0.3,98,257,0.0
2020/12/11,02:00,22.7,3.4,99,34,0.0
2020/12/11,03:00,22.5,0.1,99,82,0.0
2020/12/11,04:00,22.7,0.1,99,4,0.0
2020/12/11,05:00,22.8,0.0,99,40,0.0
2020/12/11,06:00,22.9,0.0,98,141,0.0
2020/12/11,07:00,23.7,0.0,96,219,0.0
2020/12/11,08:00,24.8,0.0,91,1,0.0
2020/12/11,09:00,26.5,0.0,84,20,0.0
2020/12/11,10:00,26.3,0.7,86,350,0.0
2020/12/11,11:00,26.7,0.0,87,13,0.0
2020/12/11,12:00,28.2,0.0,80,333,0.0
2020/12/11,13:00,29.3,0.0,75,1,0.0
2020/12/11,14:00,29.9,0.0,72,19,0.0
2020/12/11,15:00,28.5,0.0,78,28,0.0
2020/12/11,16:00,28.8,0.0,76,29,0.0
2020/12/11,17:00,29.3,0.0,72,3,0.0
2020/12/11,18:00,28.1,0.0,76,187,0.0
2020/12/11,19:00,25.4,0.0,91,122,0.0
2020/12/11,20:00,24.5,0.0,96,96,0.0
2020/12/11,21:00,24.5,0.0,97,48,0.0
2020/12/11,22:00,24.6,0.0,97,121,0.0
2020/12/11,23:00,24.4,0.0,98,132,0.0
2020/12/12,00:00,24.2,0.0,98,73,0.0
2020/12/12,01:00,24.2,0.0,98,44,0.0
2020/12/12,02:00,24.0,0.0,98,119,0.0
2020/12/12,05:00,23.3,7.6,99,28,0.0
2020/12/12,06:00,23.3,2.4,99,344,0.0
2020/12/12,08:00,23.3,3.0,99,96,0.0
2020/12/12,09:00,23.8,2.1,97,337,0.0
2020/12/12,10:00,24.9,0.2,92,10,0.0
2020/12/12,11:00,26.7,0.0,84,337,0.0
2020/12/12,12:00,27.8,0.0,80,7,0.0
2020/12/12,13:00,28.4,0.0,77,360,0.0
2020/12/12,14:00,29.8,0.0,71,353,0.0
2020/12/12,15:00,29.9,0.0,70,23,0.0
2020/12/12,16:00,29.2,0.0,73,305,0.0
2020/12/12,17:00,28.8,0.0,77,20,0.0
2020/12/12,18:00,27.1,0.0,84,31,0.0
2020/12/12,19:00,27.1,0.0,84,31,0.0
2020/12/12,20:00,25.0,0.0,93,36,0.0
2020/12/12,21:00,24.3,0.0,96,69,0.0
2020/12/12,22:00,23.6,0.0,97,54,0.0
2020/12/12,23:00,23.1,0.0,98,174,0.0
2020/12/13,00:00,22.8,0.0,99,79,0.0
2020/12/13,01:00,22.5,0.0,99,23,0.0
2020/12/13,02:00,22.3,0.0,99,55,0.0
2020/12/13,03:00,22.1,0.0,99,21,0.0
2020/12/13,04:00,22.2,0.0,99,132,0.0
2020/12/13,05:00,21.9,0.0,99,168,0.0
2020/12/13,06:00,21.6,0.0,99,167,0.0
2020/12/13,07:00,23.6,0.0,98,350,0.0
2020/12/13,08:00,27.2,0.0,84,336,0.0
2020/12/13,09:00,29.3,0.0,74,336,0.0
2020/12/13,10:00,30.6,0.0,68,308,0.0
2020/12/13,11:00,31.7,0.0,64,325,0.0
2020/12/13,12:00,31.6,0.0,64,325,0.0
2020/12/13,13:00,31.7,0.0,63,5,0.0
2020/12/13,14:00,30.4,0.0,65,326,0.0
2020/12/13,15:00,32.3,0.0,61,335,0.0
2020/12/13,16:00,31.7,0.0,63,39,0.0
2020/12/13,17:00,25.5,24.4,93,347,0.0
2020/12/13,18:00,25.4,3.0,97,137,0.0
2020/12/13,19:00,24.8,0.1,96,178,0.0
2020/12/13,20:00,24.4,0.0,98,26,0.0
2020/12/13,21:00,23.9,0.0,98,85,0.0
2020/12/13,22:00,23.5,0.0,99,133,0.0
2020/12/13,23:00,23.1,0.0,99,131,0.0
2020/12/14,00:00,22.9,0.1,99,72,0.0
2020/12/14,01:00,22.7,0.0,99,134,0.0
2020/12/14,02:00,22.6,0.0,99,66,0.0
2020/12/14,03:00,22.6,0.0,99,23,0.0
2020/12/14,04:00,22.5,0.0,99,34,0.0
2020/12/14,05:00,22.6,0.0,98,186,0.0
2020/12/14,06:00,22.7,0.0,99,272,0.0
2020/12/14,07:00,23.9,0.0,96,342,0.0
2020/12/14,08:00,26.2,0.0,88,341,0.0
2020/12/14,09:00,28.5,0.0,80,342,0.0
2020/12/14,10:00,29.9,0.0,72,321,0.0
2020/12/14,11:00,30.9,0.0,69,321,0.0
2020/12/14,12:00,28.1,0.6,80,346,0.0
2020/12/14,13:00,27.3,1.1,87,330,0.0
2020/12/14,14:00,31.0,0.1,72,310,0.0
2020/12/14,15:00,31.7,0.0,66,300,0.0
2020/12/14,16:00,31.9,0.0,62,291,0.0
2020/12/14,17:00,31.3,0.0,64,319,0.0
2020/12/14,18:00,29.1,0.0,72,21,0.0
2020/12/14,19:00,26.6,0.0,86,49,0.0
2020/12/14,20:00,25.6,0.0,90,30,0.0
2020/12/14,21:00,25.0,0.0,93,12,0.0
2020/12/14,22:00,24.2,0.0,95,33,0.0
2020/12/14,23:00,23.9,0.0,95,132,0.0
2020/12/15,00:00,23.3,0.0,97,124,0.0
2020/12/15,01:00,23.2,0.0,97,159,0.0
2020/12/15,02:00,22.7,0.0,98,228,0.0
2020/12/15,03:00,22.9,0.0,98,51,0.0
2020/12/15,04:00,22.5,0.0,99,24,0.0
2020/12/15,05:00,22.6,0.0,99,65,0.0
2020/12/15,06:00,23.0,0.0,99,29,0.0
2020/12/15,07:00,23.7,0.0,97,35,0.0
2020/12/15,08:00,24.8,0.0,92,53,0.0
2020/12/15,09:00,26.1,0.0,87,351,0.0
2020/12/15,10:00,28.7,0.0,77,331,0.0
2020/12/15,11:00,29.9,0.0,73,326,0.0
2020/12/15,12:00,30.6,0.0,69,328,0.0
2020/12/15,13:00,31.1,0.0,68,289,0.0
2020/12/15,14:00,31.1,0.0,68,289,0.0
2020/12/15,15:00,31.2,0.0,64,317,0.0
2020/12/15,16:00,29.7,0.0,69,315,0.0
2020/12/15,17:00,29.3,0.0,69,289,0.0
2020/12/15,18:00,26.9,0.0,78,324,0.0
2020/12/15,19:00,25.2,0.0,89,2,0.0
2020/12/15,20:00,24.4,0.0,93,44,0.0
2020/12/15,21:00,23.7,0.0,95,78,0.0
2020/12/15,22:00,23.7,0.0,95,78,0.0
2020/12/15,23:00,23.8,0.0,97,53,0.0
2020/12/16,00:00,23.7,0.0,97,56,0.0
2020/12/16,01:00,23.6,0.0,97,96,0.0
2020/12/16,02:00,23.7,0.0,97,56,0.0
2020/12/16,03:00,23.6,0.0,97,53,0.0
2020/12/16,04:00,23.5,0.0,96,77,0.0
2020/12/16,05:00,23.6,0.0,96,97,0.0
2020/12/16,06:00,23.5,0.0,97,139,0.0
2020/12/16,07:00,24.8,0.0,92,87,0.0
2020/12/16,08:00,26.2,0.0,87,33,0.0
2020/12/16,09:00,25.9,0.0,88,45,0.0
2020/12/16,10:00,26.5,0.0,87,47,0.0
2020/12/16,11:00,27.1,0.0,86,90,0.0
2020/12/16,13:00,23.4,17.2,99,24,0.0
2020/12/16,14:00,23.4,17.2,99,24,0.0
2020/12/16,15:00,24.1,0.0,95,289,0.0
2020/12/16,16:00,24.3,0.0,92,215,0.0
2020/12/16,17:00,24.4,0.0,92,219,0.0
2020/12/16,18:00,23.5,0.0,94,224,0.0
2020/12/16,19:00,23.5,0.0,94,224,0.0
2020/12/16,20:00,21.9,0.0,99,94,0.0
2020/12/16,21:00,21.6,0.0,99,74,0.0
2020/12/16,22:00,21.4,0.0,99,196,0.0
2020/12/16,23:00,21.4,0.0,99,221,0.0
2020/12/17,00:00,21.7,0.0,100,74,0.0
2020/12/17,01:00,21.6,0.0,99,194,0.0
2020/12/17,02:00,21.8,0.0,100,175,0.0
2020/12/17,03:00,21.7,0.0,100,192,0.0
2020/12/17,04:00,21.5,0.0,100,166,0.0
2020/12/17,05:00,21.4,0.0,100,177,0.0
2020/12/17,06:00,21.2,0.0,100,211,0.0
2020/12/17,07:00,21.7,0.0,100,218,0.0
2020/12/17,08:00,22.9,0.0,97,137,0.0
2020/12/17,09:00,25.4,0.0,88,88,0.0
2020/12/17,10:00,28.3,0.0,77,102,0.0
2020/12/17,11:00,30.4,0.0,71,97,0.0
2020/12/17,12:00,31.0,0.0,69,20,0.0
2020/12/17,13:00,31.7,0.0,65,58,0.0
2020/12/17,14:00,32.2,0.0,59,8,0.0
2020/12/17,15:00,32.2,0.0,59,8,0.0
2020/12/17,16:00,33.3,0.0,53,291,0.0
2020/12/17,17:00,32.8,0.0,53,320,0.0
2020/12/17,18:00,31.0,0.0,60,70,0.0
2020/12/17,19:00,26.8,0.0,85,321,0.0
2020/12/17,20:00,25.9,0.0,88,332,0.0
2020/12/17,21:00,26.0,0.0,87,289,0.0
2020/12/17,22:00,25.3,0.0,89,8,0.0
2020/12/17,23:00,24.8,0.0,92,337,0.0
2020/12/18,00:00,23.9,0.0,96,196,0.0
2020/12/18,01:00,23.2,0.0,98,98,0.0
2020/12/18,02:00,22.7,0.0,98,252,0.0
2020/12/18,03:00,22.2,0.0,99,93,0.0
2020/12/18,04:00,22.0,0.0,99,193,0.0
2020/12/18,05:00,22.5,0.0,100,261,0.0
2020/12/18,06:00,23.2,0.0,98,261,0.0
2020/12/18,07:00,23.9,0.0,95,290,0.0
2020/12/18,08:00,25.8,0.0,87,293,0.0
2020/12/18,09:00,27.9,0.0,79,285,0.0
2020/12/18,10:00,29.1,0.0,75,340,0.0
2020/12/18,11:00,30.0,0.0,73,13,0.0
2020/12/18,12:00,31.1,0.0,68,344,0.0
2020/12/18,13:00,31.1,0.0,67,6,0.0
2020/12/18,14:00,31.8,0.0,64,326,0.0
2020/12/18,15:00,32.2,0.0,62,33,0.0
2020/12/18,16:00,29.2,0.0,71,30,0.0
2020/12/18,17:00,29.6,0.0,73,318,0.0
2020/12/18,19:00,23.6,2.1,98,278,0.0
2020/12/18,20:00,23.8,0.2,100,67,0.0
2020/12/18,21:00,23.7,0.0,100,105,0.0
2020/12/18,22:00,23.4,0.0,100,92,0.0
2020/12/18,23:00,22.9,0.1,100,108,0.0
2020/12/19,00:00,22.7,0.0,100,17,0.0
2020/12/19,01:00,22.6,0.0,100,16,0.0
2020/12/19,02:00,22.5,0.0,100,17,0.0
2020/12/19,03:00,22.6,0.0,100,1,0.0
2020/12/19,04:00,22.6,0.0,100,1,0.0
2020/12/19,05:00,22.9,0.0,99,319,0.0
2020/12/19,06:00,22.8,0.0,99,59,0.0
2020/12/19,07:00,23.8,0.0,96,353,0.0
2020/12/19,08:00,25.1,0.0,89,331,0.0
2020/12/19,09:00,27.1,0.0,81,301,0.0
2020/12/19,10:00,28.4,0.0,75,297,0.0
2020/12/19,11:00,29.7,0.0,70,320,0.0
2020/12/19,12:00,30.6,0.0,67,296,0.0
2020/12/19,13:00,31.1,0.0,65,311,0.0
2020/12/19,14:00,30.8,0.0,68,344,0.0
2020/12/19,15:00,30.9,0.0,65,32,0.0
2020/12/19,16:00,31.3,0.0,65,354,0.0
2020/12/19,17:00,31.4,0.0,63,328,0.0
2020/12/19,18:00,30.1,0.0,67,317,0.0
2020/12/19,19:00,27.2,0.0,83,81,0.0
2020/12/19,20:00,25.4,0.0,92,103,0.0
2020/12/19,21:00,24.6,0.0,95,79,0.0
2020/12/19,22:00,24.0,0.0,96,101,0.0
2020/12/19,23:00,23.5,0.0,98,69,0.0
2020/12/20,00:00,23.4,0.0,98,80,0.0
2020/12/20,01:00,23.3,0.0,97,84,0.0
2020/12/20,02:00,22.8,0.0,98,105,0.0
2020/12/20,03:00,22.8,0.0,99,38,0.0
2020/12/20,04:00,23.2,0.0,98,46,0.0
2020/12/20,05:00,23.1,0.0,98,70,0.0
2020/12/20,06:00,23.0,0.0,98,81,0.0
2020/12/20,07:00,24.5,0.0,94,17,0.0
2020/12/20,08:00,27.6,0.0,82,336,0.0
2020/12/20,09:00,29.6,0.0,75,332,0.0
2020/12/20,10:00,30.7,0.0,70,327,0.0
2020/12/20,11:00,30.1,0.5,74,326,0.0
2020/12/20,12:00,29.8,1.4,76,339,0.0
2020/12/20,13:00,31.4,0.0,72,334,0.0
2020/12/20,14:00,33.1,0.0,62,340,0.0
2020/12/20,15:00,32.5,0.0,61,250,0.0
2020/12/20,16:00,28.8,0.0,77,2,0.0
2020/12/20,17:00,27.4,0.0,85,89,0.0
2020/12/20,18:00,26.6,0.2,89,14,0.0
2020/12/20,19:00,26.6,0.2,89,14,0.0
2020/12/20,20:00,24.2,0.0,95,60,0.0
2020/12/20,21:00,23.9,0.0,96,89,0.0
2020/12/20,22:00,23.6,0.0,97,102,0.0
2020/12/20,23:00,23.3,0.0,98,140,0.0
2020/12/21,00:00,23.0,0.0,98,143,0.0
2020/12/21,01:00,23.0,0.0,99,36,0.0
2020/12/21,02:00,23.1,0.0,99,94,0.0
2020/12/21,03:00,23.1,0.0,99,96,0.0
2020/12/21,04:00,23.1,0.0,99,96,0.0
2020/12/21,05:00,23.2,0.0,99,226,0.0
2020/12/21,06:00,23.1,0.0,99,81,0.0
2020/12/21,07:00,24.5,0.0,96,350,0.0
2020/12/21,08:00,27.4,0.0,85,312,0.0
2020/12/21,09:00,29.3,0.0,75,325,0.0
2020/12/21,10:00,30.7,0.0,70,315,0.0
2020/12/21,11:00,31.0,0.0,69,258,0.0
2020/12/21,12:00,32.0,0.0,68,273,0.0
2020/12/21,13:00,31.1,0.0,72,36,0.0
2020/12/21,14:00,30.4,0.0,77,46,0.0
2020/12/21,15:00,29.9,0.0,79,15,0.0
2020/12/21,16:00,28.1,0.0,83,336,0.0
2020/12/21,17:00,28.5,0.0,80,28,0.0
2020/12/21,18:00,28.7,0.0,80,28,0.0
2020/12/21,19:00,28.7,0.0,80,28,0.0
2020/12/21,20:00,26.1,0.0,91,80,0.0
2020/12/21,21:00,25.8,0.0,93,23,0.0
2020/12/21,22:00,25.6,0.0,93,326,0.0
2020/12/21,23:00,25.2,0.0,95,38,0.0
2020/12/22,00:00,24.5,0.0,96,33,0.0
2020/12/22,01:00,24.3,0.0,95,2,0.0
2020/12/22,02:00,24.2,0.0,95,4,0.0
2020/12/22,03:00,24.2,0.0,95,3,0.0
2020/12/22,04:00,23.9,0.0,95,6,0.0
