Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PUERTO ESPERANZA
,Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
2019/09/02,11:00,30.0,0.0,88,46,2.1
2019/09/02,12:00,31.1,0.0,82,100,3.6
2019/09/02,13:00,29.4,0.0,76,114,1.7
2019/09/02,14:00,28.7,0.0,73,85,2.0
2019/09/02,15:00,29.6,0.0,72,220,0.9
2019/09/02,16:00,28.1,0.0,70,259,1.8
2019/09/02,17:00,26.6,0.0,72,248,1.1
2019/09/02,18:00,25.7,0.0,75,173,0.0
2019/09/02,19:00,24.3,0.0,77,194,0.6
2019/09/02,20:00,23.9,0.0,80,37,0.0
2019/09/02,21:00,23.5,0.0,83,53,1.3
2019/09/02,22:00,23.3,0.0,85,135,0.9
2019/09/02,23:00,22.9,0.0,86,340,0.5
2019/09/03,00:00,22.8,0.0,87,279,0.0
2019/09/03,01:00,22.8,0.0,88,222,0.8
2019/09/03,02:00,22.7,0.0,89,228,0.0
2019/09/03,03:00,21.7,0.0,90,127,0.0
2019/09/03,04:00,21.3,0.0,90,167,0.0
2019/09/03,05:00,21.1,0.0,91,52,0.0
2019/09/03,06:00,21.1,0.0,92,168,0.0
2019/09/03,07:00,21.6,0.0,92,46,1.7
2019/09/03,08:00,24.4,0.0,93,285,1.0
2019/09/03,09:00,27.5,0.0,92,230,0.9
2019/09/03,10:00,30.0,0.0,90,263,1.2
2019/09/03,11:00,31.6,0.0,84,179,0.7
2019/09/03,12:00,33.6,0.0,76,255,2.2
2019/09/03,13:00,34.8,0.0,66,17,1.5
2019/09/03,14:00,35.8,0.0,57,255,0.9
2019/09/03,15:00,36.1,0.0,50,258,2.5
2019/09/03,16:00,32.9,0.0,48,215,1.2
2019/09/03,17:00,32.1,0.0,51,179,0.9
2019/09/03,18:00,29.9,0.0,56,177,0.0
2019/09/03,19:00,28.3,0.0,63,51,2.7
2019/09/03,20:00,25.8,0.7,67,30,2.1
2019/09/03,21:00,24.5,0.3,73,298,2.0
2019/09/03,22:00,24.0,1.2,78,49,0.7
2019/09/03,23:00,23.8,0.5,81,285,0.0
2019/09/04,00:00,23.6,1.8,84,138,1.7
2019/09/04,01:00,23.6,0.1,86,235,1.3
2019/09/04,02:00,23.5,0.1,88,150,0.0
2019/09/04,03:00,23.4,0.1,89,211,0.9
2019/09/04,04:00,23.3,0.0,90,77,0.0
2019/09/04,05:00,23.3,0.0,91,309,0.0
2019/09/04,06:00,23.2,0.0,92,45,0.4
2019/09/04,07:00,23.3,0.1,92,58,1.3
2019/09/04,08:00,23.6,0.4,93,89,0.9
2019/09/04,09:00,23.8,0.8,93,144,1.1
2019/09/04,10:00,23.9,11.3,93,204,2.2
2019/09/04,11:00,23.2,2.6,94,199,1.7
2019/09/04,12:00,24.4,0.0,94,207,2.0
2019/09/04,13:00,24.7,0.0,94,207,2.1
2019/09/04,14:00,26.9,0.0,94,213,2.4
2019/09/04,15:00,28.6,0.0,93,208,1.8
2019/09/04,16:00,29.0,0.0,90,156,1.7
2019/09/04,17:00,28.2,0.0,87,217,2.1
2019/09/04,18:00,26.2,0.0,84,226,1.8
2019/09/04,19:00,24.6,0.0,84,232,1.2
2019/09/04,20:00,23.8,0.0,86,213,0.2
2019/09/04,21:00,23.2,0.0,87,226,0.0
2019/09/04,22:00,22.8,0.0,89,212,1.1
2019/09/04,23:00,22.6,0.0,90,243,1.4
2019/09/05,00:00,22.3,0.0,91,172,0.0
2019/09/05,01:00,21.9,0.0,91,212,0.4
2019/09/05,02:00,21.7,0.0,92,145,0.0
2019/09/05,03:00,21.4,0.0,92,163,0.0
2019/09/05,04:00,21.7,0.0,93,177,0.0
2019/09/05,05:00,21.7,0.0,93,241,0.0
2019/09/05,06:00,21.6,0.0,94,237,0.0
2019/09/05,07:00,22.3,0.0,94,226,0.5
2019/09/05,08:00,24.6,0.0,94,209,1.0
2019/09/05,09:00,27.8,0.0,94,151,0.9
2019/09/05,10:00,30.4,0.0,92,159,1.3
2019/09/05,11:00,31.9,0.0,89,134,1.4
2019/09/05,12:00,32.8,0.0,82,106,1.9
2019/09/05,13:00,33.9,0.0,74,164,1.5
2019/09/05,14:00,34.5,0.0,66,161,1.7
2019/09/05,15:00,34.3,0.0,59,181,2.8
2019/09/05,16:00,31.5,0.0,56,231,4.8
2019/09/05,17:00,26.0,0.0,62,195,1.4
2019/09/05,18:00,25.2,0.0,70,205,0.0
2019/09/05,19:00,24.7,0.0,74,264,1.5
2019/09/05,20:00,24.6,0.0,78,51,9.1
2019/09/05,21:00,21.7,15.7,80,338,2.6
2019/09/05,22:00,21.8,2.3,83,175,0.5
2019/09/05,23:00,21.7,8.9,86,328,0.5
2019/09/06,00:00,21.7,3.3,88,265,1.1
2019/09/06,01:00,21.8,1.8,89,106,0.7
2019/09/06,02:00,21.9,1.5,90,160,0.0
2019/09/06,03:00,21.9,0.6,91,216,1.3
2019/09/06,04:00,21.9,0.7,92,212,1.4
2019/09/06,05:00,21.8,0.5,93,224,2.9
2019/09/06,06:00,21.9,0.1,93,273,0.0
2019/09/06,07:00,22.0,0.0,94,112,1.3
2019/09/06,08:00,22.3,0.2,94,147,1.0
2019/09/06,09:00,23.3,0.1,95,174,1.3
2019/09/06,10:00,25.1,0.0,95,175,1.4
2019/09/06,11:00,26.0,0.0,94,208,2.3
2019/09/06,12:00,27.6,S/D,S/D,S/D,S/D
2019/09/06,13:00,28.3,0.0,92,210,3.2
2019/09/06,14:00,29.9,0.0,89,235,2.9
2019/09/06,15:00,29.6,0.0,86,215,2.1
2019/09/06,16:00,28.8,0.0,81,234,1.4
2019/09/06,17:00,27.6,0.0,78,282,0.0
2019/09/06,18:00,25.6,0.0,78,145,0.6
2019/09/06,19:00,24.3,0.0,81,152,0.0
2019/09/06,20:00,23.6,0.0,84,174,0.0
2019/09/06,21:00,22.8,0.0,86,113,0.0
2019/09/06,22:00,22.2,0.0,87,116,0.0
2019/09/06,23:00,21.8,0.0,88,121,0.0
2019/09/07,00:00,21.5,0.0,89,103,0.0
2019/09/07,01:00,21.1,0.0,90,69,0.0
2019/09/07,02:00,20.9,0.0,91,73,0.0
2019/09/07,03:00,20.7,0.0,92,200,0.0
2019/09/07,04:00,20.4,0.0,92,116,0.0
2019/09/07,05:00,20.3,0.0,93,145,0.0
2019/09/07,06:00,20.0,0.0,93,117,0.0
2019/09/07,07:00,20.8,0.0,94,184,0.0
2019/09/07,08:00,24.2,0.0,94,295,0.9
2019/09/07,09:00,27.3,0.0,94,327,0.8
2019/09/07,10:00,30.3,0.0,93,260,0.2
2019/09/07,11:00,32.3,0.0,89,299,1.7
2019/09/07,12:00,33.5,0.0,81,305,1.6
2019/09/07,13:00,33.7,0.0,71,47,1.6
2019/09/07,14:00,34.2,0.0,63,13,0.9
2019/09/07,15:00,34.2,0.0,56,245,1.9
2019/09/07,16:00,31.4,0.0,54,236,2.0
2019/09/07,17:00,31.7,0.0,59,218,0.0
2019/09/07,18:00,28.9,0.0,60,144,0.0
2019/09/07,19:00,26.1,0.0,67,178,0.0
2019/09/07,20:00,25.0,0.0,72,75,0.0
2019/09/07,21:00,24.4,0.0,77,347,0.7
2019/09/07,22:00,24.4,0.0,80,43,3.2
2019/09/07,23:00,25.7,0.0,82,25,1.2
2019/09/08,00:00,24.9,0.1,83,267,1.8
2019/09/08,01:00,24.0,0.0,83,68,1.3
2019/09/08,02:00,23.7,0.0,85,185,0.3
2019/09/08,03:00,23.5,0.0,86,188,1.0
2019/09/08,04:00,23.4,0.0,87,255,0.0
2019/09/08,05:00,23.1,0.0,88,188,0.0
2019/09/08,06:00,22.5,0.0,89,62,0.5
2019/09/08,07:00,23.2,0.0,90,289,0.1
2019/09/08,08:00,26.8,S/D,S/D,S/D,S/D
2019/09/08,09:00,28.9,S/D,S/D,S/D,S/D
2019/09/08,10:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,11:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,12:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,13:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,14:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,15:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,16:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,17:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,18:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,19:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,20:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,21:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,22:00,S/D,S/D,S/D,S/D,S/D
2019/09/08,23:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,00:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,01:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,02:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,03:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,04:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,05:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,06:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,07:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,08:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,09:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,10:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,11:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,12:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,13:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,14:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,15:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,16:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,17:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,18:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,19:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,20:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,21:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,22:00,S/D,S/D,S/D,S/D,S/D
2019/09/09,23:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,00:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,01:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,02:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,03:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,04:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,05:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,06:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,07:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,08:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,09:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,10:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,11:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,12:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,13:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,14:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,15:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,16:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,17:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,18:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,19:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,20:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,21:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,22:00,S/D,S/D,S/D,S/D,S/D
2019/09/10,23:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,00:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,01:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,02:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,03:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,04:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,05:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,06:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,07:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,08:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,09:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,10:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,11:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,12:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,13:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,14:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,15:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,16:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,17:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,18:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,19:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,20:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,21:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,22:00,S/D,S/D,S/D,S/D,S/D
2019/09/11,23:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,00:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,01:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,02:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,03:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,04:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,05:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,06:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,07:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,08:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,09:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,10:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,11:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,12:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,13:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,14:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,15:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,16:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,17:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,18:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,19:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,20:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,21:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,22:00,S/D,S/D,S/D,S/D,S/D
2019/09/12,23:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,00:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,01:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,02:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,03:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,04:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,05:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,06:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,07:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,08:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,09:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,10:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,11:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,12:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,13:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,14:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,15:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,16:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,17:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,18:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,19:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,20:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,21:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,22:00,S/D,S/D,S/D,S/D,S/D
2019/09/13,23:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,00:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,01:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,02:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,03:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,04:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,05:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,06:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,07:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,08:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,09:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,10:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,11:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,12:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,13:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,14:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,15:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,16:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,17:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,18:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,19:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,20:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,21:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,22:00,S/D,S/D,S/D,S/D,S/D
2019/09/14,23:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,00:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,01:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,02:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,03:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,04:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,05:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,06:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,07:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,08:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,09:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,10:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,11:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,12:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,13:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,14:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,15:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,16:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,17:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,18:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,19:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,20:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,21:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,22:00,S/D,S/D,S/D,S/D,S/D
2019/09/15,23:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,00:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,01:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,02:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,03:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,04:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,05:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,06:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,07:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,08:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,09:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,10:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,11:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,12:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,13:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,14:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,15:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,16:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,17:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,18:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,19:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,20:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,21:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,22:00,S/D,S/D,S/D,S/D,S/D
2019/09/16,23:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,00:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,01:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,02:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,03:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,04:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,05:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,06:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,07:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,08:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,09:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,10:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,11:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,12:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,13:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,14:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,15:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,16:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,17:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,18:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,19:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,20:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,21:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,22:00,S/D,S/D,S/D,S/D,S/D
2019/09/17,23:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,00:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,01:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,02:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,03:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,04:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,05:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,06:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,07:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,08:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,09:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,10:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,11:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,12:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,13:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,14:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,15:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,16:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,17:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,18:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,19:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,20:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,21:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,22:00,S/D,S/D,S/D,S/D,S/D
2019/09/18,23:00,S/D,S/D,S/D,S/D,S/D
2019/09/19,00:00,S/D,S/D,S/D,S/D,S/D
2019/09/19,01:00,S/D,S/D,S/D,S/D,S/D
2019/09/19,02:00,S/D,S/D,S/D,S/D,S/D
2019/09/19,03:00,S/D,S/D,S/D,S/D,S/D
2019/09/19,04:00,S/D,S/D,S/D,S/D,S/D
2019/09/19,05:00,S/D,S/D,S/D,S/D,S/D
2019/09/19,06:00,S/D,S/D,S/D,S/D,S/D
2019/09/19,07:00,S/D,S/D,S/D,S/D,S/D
2019/09/19,08:00,S/D,S/D,S/D,S/D,S/D
