Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PUERTO ESPERANZA
,Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
2021/02/02,11:00,29.0,S/D,77,332,2.6
2021/02/02,12:00,30.7,S/D,72,325,4.0
2021/02/02,13:00,31.3,S/D,69,332,3.2
2021/02/02,14:00,31.2,S/D,68,332,2.6
2021/02/02,15:00,30.4,S/D,71,28,0.0
2021/02/02,16:00,30.1,S/D,72,12,2.2
2021/02/02,17:00,27.7,S/D,83,222,1.5
2021/02/02,18:00,25.9,S/D,89,135,0.0
2021/02/02,19:00,25.0,S/D,93,66,0.0
2021/02/02,20:00,24.6,S/D,97,68,0.0
2021/02/02,21:00,24.7,S/D,97,86,0.0
2021/02/02,22:00,24.5,S/D,97,49,0.0
2021/02/02,23:00,24.1,S/D,98,159,0.0
2021/02/03,00:00,23.9,S/D,99,132,0.0
2021/02/03,01:00,23.8,S/D,99,81,0.0
2021/02/03,02:00,24.2,S/D,98,48,0.0
2021/02/03,03:00,24.4,S/D,98,56,0.0
2021/02/03,04:00,24.4,S/D,98,56,0.0
2021/02/03,05:00,23.9,S/D,99,224,0.0
2021/02/03,06:00,23.7,S/D,99,106,0.0
2021/02/03,07:00,24.0,S/D,99,90,0.0
2021/02/03,08:00,24.8,S/D,96,43,0.0
2021/02/03,09:00,26.2,S/D,91,5,0.8
2021/02/03,10:00,28.4,S/D,79,23,1.4
2021/02/03,11:00,28.9,S/D,77,13,1.3
2021/02/03,12:00,29.4,S/D,74,11,0.4
2021/02/03,13:00,31.0,S/D,69,234,0.6
2021/02/03,14:00,31.8,S/D,65,145,1.1
2021/02/03,15:00,31.3,S/D,69,328,4.7
2021/02/03,16:00,25.7,S/D,93,216,0.2
2021/02/03,17:00,25.2,S/D,91,189,2.0
2021/02/03,18:00,24.0,S/D,93,222,0.0
2021/02/03,19:00,24.0,S/D,93,222,0.0
2021/02/03,20:00,23.3,S/D,97,72,0.4
2021/02/03,21:00,23.3,S/D,98,50,0.0
2021/02/03,22:00,23.2,S/D,98,232,0.0
2021/02/03,23:00,23.0,S/D,98,177,0.0
2021/02/04,00:00,23.0,S/D,99,147,0.0
2021/02/04,01:00,22.8,S/D,99,39,0.0
2021/02/04,02:00,23.0,S/D,99,31,1.0
2021/02/04,03:00,21.9,S/D,98,179,0.0
2021/02/04,04:00,22.0,S/D,100,218,0.0
2021/02/04,05:00,22.2,S/D,100,234,0.0
2021/02/04,06:00,22.2,S/D,100,160,0.0
2021/02/04,07:00,22.3,S/D,100,130,0.0
2021/02/04,08:00,22.8,S/D,99,124,0.2
2021/02/04,09:00,23.2,S/D,98,118,0.0
2021/02/04,10:00,23.9,S/D,97,145,0.0
2021/02/04,11:00,25.3,S/D,93,238,1.2
2021/02/04,12:00,25.7,S/D,90,249,1.8
2021/02/04,13:00,26.6,S/D,85,275,0.0
2021/02/04,14:00,28.3,S/D,76,201,0.1
2021/02/04,15:00,30.0,S/D,69,245,0.0
2021/02/04,16:00,30.6,S/D,67,184,0.0
2021/02/04,17:00,30.5,S/D,65,233,0.0
2021/02/04,18:00,29.7,S/D,67,100,0.0
2021/02/04,19:00,29.7,S/D,67,100,0.0
2021/02/04,20:00,24.2,S/D,97,169,0.0
2021/02/04,21:00,23.5,S/D,98,110,0.0
2021/02/04,22:00,23.0,S/D,98,145,0.0
2021/02/04,23:00,22.7,S/D,99,151,0.0
2021/02/05,00:00,22.8,S/D,99,138,0.0
2021/02/05,01:00,23.1,S/D,99,82,0.0
2021/02/05,02:00,22.8,S/D,99,140,0.0
2021/02/05,03:00,23.1,S/D,99,174,0.0
2021/02/05,04:00,23.2,S/D,99,285,0.0
2021/02/05,05:00,23.2,S/D,99,67,0.0
2021/02/05,06:00,23.2,S/D,98,103,0.0
2021/02/05,07:00,23.5,S/D,97,119,0.0
2021/02/05,08:00,23.8,S/D,97,106,1.7
2021/02/05,09:00,23.6,S/D,97,135,0.1
2021/02/05,10:00,24.0,S/D,97,163,0.4
2021/02/05,11:00,24.5,S/D,96,167,0.1
2021/02/05,12:00,25.2,S/D,94,135,0.2
2021/02/05,13:00,25.4,S/D,91,168,0.0
2021/02/05,14:00,26.2,S/D,85,214,0.0
2021/02/05,15:00,26.4,S/D,85,173,0.0
2021/02/05,16:00,26.5,S/D,86,192,0.2
2021/02/05,17:00,27.7,S/D,77,245,0.0
2021/02/05,18:00,26.3,S/D,84,265,0.0
2021/02/05,19:00,26.3,S/D,84,265,0.0
2021/02/05,20:00,24.2,S/D,96,96,0.0
2021/02/05,21:00,24.2,S/D,97,146,0.0
2021/02/05,22:00,24.2,S/D,97,222,0.0
2021/02/05,23:00,24.1,S/D,98,319,0.0
2021/02/06,00:00,23.9,S/D,99,199,0.0
2021/02/06,01:00,23.5,S/D,99,199,0.0
2021/02/06,02:00,23.6,S/D,99,217,0.0
2021/02/06,03:00,23.5,S/D,99,188,0.0
2021/02/06,04:00,23.3,S/D,99,335,0.0
2021/02/06,05:00,23.2,S/D,100,275,0.0
2021/02/06,06:00,23.2,S/D,100,57,0.0
2021/02/06,07:00,23.4,S/D,100,184,0.0
2021/02/06,08:00,24.3,S/D,98,212,0.0
2021/02/06,09:00,24.3,S/D,98,212,0.0
2021/02/06,10:00,27.3,S/D,82,87,0.0
2021/02/06,11:00,25.8,S/D,90,209,0.5
2021/02/06,12:00,24.7,S/D,97,234,0.7
2021/02/06,13:00,26.5,S/D,90,283,1.0
2021/02/06,14:00,29.5,S/D,74,265,0.1
2021/02/06,15:00,30.1,S/D,73,7,3.3
2021/02/06,16:00,27.4,S/D,82,46,0.2
2021/02/06,17:00,26.8,S/D,85,99,0.0
2021/02/06,18:00,26.7,S/D,86,3,0.0
2021/02/06,19:00,25.4,S/D,94,108,0.0
2021/02/06,20:00,24.7,S/D,96,120,0.0
2021/02/06,21:00,24.3,S/D,98,212,0.0
2021/02/06,22:00,23.8,S/D,99,85,0.0
2021/02/06,23:00,23.9,S/D,99,188,0.0
2021/02/07,00:00,23.8,S/D,99,30,0.0
2021/02/07,01:00,23.6,S/D,99,89,0.0
2021/02/07,02:00,23.8,S/D,100,103,0.0
2021/02/07,03:00,23.8,S/D,100,350,0.0
2021/02/07,04:00,23.6,S/D,100,217,0.0
2021/02/07,05:00,23.5,S/D,100,240,0.0
2021/02/07,06:00,23.5,S/D,100,159,0.0
2021/02/07,07:00,23.6,S/D,100,300,0.0
2021/02/07,08:00,24.6,S/D,99,315,0.0
2021/02/07,09:00,26.8,S/D,89,215,0.0
2021/02/07,10:00,29.0,S/D,78,140,0.0
2021/02/07,11:00,29.7,S/D,74,210,0.0
2021/02/07,12:00,31.0,S/D,67,251,0.0
2021/02/07,13:00,31.6,S/D,66,329,0.8
2021/02/07,14:00,28.8,S/D,79,152,1.5
2021/02/07,15:00,26.0,S/D,96,98,0.8
2021/02/07,16:00,25.9,S/D,96,42,0.0
2021/02/07,17:00,27.0,S/D,90,356,0.0
2021/02/07,18:00,26.5,S/D,92,18,0.0
2021/02/07,19:00,25.6,S/D,96,55,0.0
2021/02/07,20:00,25.1,S/D,98,104,0.0
2021/02/07,21:00,24.8,S/D,98,49,0.0
2021/02/07,22:00,24.7,S/D,99,2,0.0
2021/02/07,23:00,24.5,S/D,99,133,0.0
2021/02/08,00:00,24.4,S/D,99,9,0.0
2021/02/08,01:00,24.5,S/D,99,18,0.0
2021/02/08,02:00,24.3,S/D,99,40,2.3
2021/02/08,03:00,23.9,S/D,98,72,0.0
2021/02/08,04:00,23.5,S/D,98,45,0.0
2021/02/08,05:00,23.5,S/D,99,347,0.0
2021/02/08,06:00,23.7,S/D,99,69,0.0
2021/02/08,07:00,23.9,S/D,99,340,0.0
2021/02/08,08:00,24.4,S/D,98,50,0.0
2021/02/08,09:00,25.3,S/D,95,1,0.0
2021/02/08,10:00,25.1,S/D,93,315,0.5
2021/02/08,12:00,24.6,S/D,98,334,0.0
2021/02/08,13:00,25.9,S/D,92,275,0.6
2021/02/08,14:00,27.6,S/D,85,313,0.0
2021/02/08,15:00,28.0,S/D,81,294,0.0
2021/02/08,16:00,28.3,S/D,80,315,0.0
2021/02/08,17:00,27.5,S/D,82,22,0.0
2021/02/08,18:00,26.6,S/D,88,119,0.0
2021/02/08,19:00,25.3,S/D,96,68,0.0
2021/02/08,20:00,24.7,S/D,98,39,0.5
2021/02/08,21:00,24.3,S/D,98,143,0.0
2021/02/08,22:00,24.0,S/D,99,203,0.1
2021/02/08,23:00,24.2,S/D,99,336,0.0
2021/02/09,00:00,24.3,S/D,99,326,0.0
2021/02/09,01:00,24.0,S/D,98,55,0.1
2021/02/09,02:00,23.7,S/D,98,88,0.0
2021/02/09,03:00,23.5,S/D,99,119,0.0
2021/02/09,04:00,23.5,S/D,99,123,0.0
2021/02/09,05:00,23.6,S/D,99,88,0.0
2021/02/09,06:00,23.4,S/D,99,48,0.0
2021/02/09,07:00,24.2,S/D,98,351,0.0
2021/02/09,08:00,25.4,S/D,92,294,1.8
2021/02/09,09:00,27.0,S/D,86,302,2.9
2021/02/09,10:00,27.0,S/D,86,296,2.7
2021/02/09,11:00,26.1,S/D,90,331,1.7
2021/02/09,12:00,26.0,S/D,89,255,0.0
2021/02/09,13:00,26.2,S/D,91,312,0.0
2021/02/09,14:00,27.4,S/D,83,290,0.0
2021/02/09,15:00,28.1,S/D,78,288,0.0
2021/02/09,16:00,28.3,S/D,79,234,0.0
2021/02/09,17:00,27.5,S/D,81,195,0.0
2021/02/09,18:00,27.2,S/D,80,104,0.0
2021/02/09,19:00,25.4,S/D,91,212,0.0
2021/02/09,20:00,24.3,S/D,96,193,0.0
2021/02/09,21:00,23.7,S/D,98,266,0.0
2021/02/09,22:00,23.9,S/D,99,101,0.0
2021/02/09,23:00,24.1,S/D,99,77,0.0
2021/02/10,00:00,23.7,S/D,99,128,0.0
2021/02/10,01:00,23.9,S/D,99,56,0.0
2021/02/10,02:00,23.9,S/D,99,48,0.0
2021/02/10,03:00,24.0,S/D,99,35,0.0
2021/02/10,04:00,24.1,S/D,98,29,0.0
2021/02/10,05:00,23.7,S/D,98,35,0.0
2021/02/10,06:00,23.5,S/D,99,66,0.0
2021/02/10,07:00,23.7,S/D,98,62,0.0
2021/02/10,08:00,24.2,S/D,96,54,0.0
2021/02/10,09:00,25.1,S/D,94,46,1.3
2021/02/10,10:00,25.8,S/D,90,47,2.7
2021/02/10,11:00,26.8,S/D,86,37,1.0
2021/02/10,12:00,27.2,S/D,86,24,3.6
2021/02/10,13:00,28.4,S/D,79,35,3.8
2021/02/10,14:00,28.1,S/D,80,39,3.5
2021/02/10,15:00,28.1,S/D,80,39,3.5
2021/02/10,16:00,26.7,S/D,86,68,0.0
2021/02/10,17:00,25.0,S/D,96,162,0.0
2021/02/10,18:00,24.8,S/D,98,216,0.0
2021/02/10,19:00,24.6,S/D,98,157,0.0
2021/02/10,22:00,23.9,S/D,99,142,0.9
2021/02/11,03:00,23.2,S/D,99,158,0.0
2021/02/11,04:00,23.1,S/D,100,128,0.0
2021/02/11,05:00,23.0,S/D,99,132,0.0
2021/02/11,06:00,23.0,S/D,99,197,0.0
2021/02/11,07:00,23.1,S/D,99,218,0.0
2021/02/11,08:00,23.5,S/D,99,103,0.0
2021/02/11,09:00,23.9,S/D,98,113,0.1
2021/02/11,10:00,24.4,S/D,95,103,0.0
2021/02/11,11:00,24.5,S/D,95,69,0.0
2021/02/11,12:00,24.7,S/D,95,114,0.0
2021/02/11,13:00,24.8,S/D,95,90,0.0
2021/02/11,14:00,25.1,S/D,94,35,0.0
2021/02/11,15:00,24.0,S/D,95,17,2.2
2021/02/11,16:00,23.4,S/D,97,289,0.0
2021/02/11,17:00,23.4,S/D,97,332,0.0
2021/02/11,18:00,23.3,S/D,97,239,0.0
2021/02/11,19:00,23.0,S/D,99,80,0.0
2021/02/11,20:00,22.9,S/D,99,139,0.0
2021/02/11,21:00,22.8,S/D,99,28,0.0
2021/02/11,22:00,22.7,S/D,99,129,0.0
2021/02/11,23:00,22.8,S/D,99,77,0.0
2021/02/12,00:00,22.7,S/D,100,166,0.0
2021/02/12,01:00,22.7,S/D,100,237,0.0
2021/02/12,02:00,22.7,S/D,100,288,0.0
2021/02/12,03:00,22.7,S/D,100,320,0.0
2021/02/12,04:00,22.6,S/D,100,110,0.0
2021/02/12,05:00,22.6,S/D,100,145,0.0
2021/02/12,06:00,22.5,S/D,100,203,0.0
2021/02/12,07:00,22.8,S/D,100,273,0.0
2021/02/12,08:00,23.4,S/D,98,314,0.0
2021/02/12,09:00,24.8,S/D,92,85,1.0
2021/02/12,10:00,26.1,S/D,86,56,0.0
2021/02/12,11:00,27.4,S/D,81,64,0.7
2021/02/12,12:00,28.3,S/D,78,66,2.1
2021/02/12,13:00,29.2,S/D,75,34,1.7
2021/02/12,14:00,29.7,S/D,73,24,0.0
2021/02/12,15:00,29.0,S/D,77,275,0.0
2021/02/12,16:00,27.7,S/D,81,223,0.0
2021/02/12,17:00,27.0,S/D,84,222,0.0
2021/02/12,18:00,25.9,S/D,87,92,0.0
2021/02/12,19:00,24.5,S/D,93,205,0.0
2021/02/12,20:00,24.0,S/D,97,91,0.0
2021/02/12,21:00,23.8,S/D,98,172,0.0
2021/02/12,22:00,23.8,S/D,99,101,0.0
2021/02/12,23:00,23.7,S/D,99,194,0.0
2021/02/13,00:00,23.7,S/D,99,129,0.0
2021/02/13,01:00,23.7,S/D,99,207,0.0
2021/02/13,02:00,23.8,S/D,99,37,0.0
2021/02/13,03:00,23.8,S/D,99,109,0.0
2021/02/13,04:00,23.6,S/D,100,254,0.0
2021/02/13,05:00,23.3,S/D,100,246,0.0
2021/02/13,06:00,23.5,S/D,100,136,0.0
2021/02/13,07:00,23.6,S/D,99,246,0.0
2021/02/13,08:00,24.8,S/D,95,263,0.0
2021/02/13,09:00,26.1,S/D,88,277,0.0
2021/02/13,10:00,26.8,S/D,87,324,0.0
2021/02/13,11:00,27.1,S/D,87,310,0.0
2021/02/13,12:00,27.6,S/D,84,266,0.0
2021/02/13,13:00,28.7,S/D,78,267,0.0
2021/02/13,14:00,29.7,S/D,77,225,0.0
2021/02/13,15:00,30.2,S/D,76,216,0.0
2021/02/13,16:00,29.8,S/D,76,188,0.0
2021/02/13,17:00,28.1,S/D,83,168,0.0
2021/02/13,18:00,27.0,S/D,88,14,0.0
2021/02/13,19:00,27.0,S/D,88,14,0.0
2021/02/13,20:00,25.3,S/D,93,35,4.8
2021/02/13,21:00,24.2,S/D,95,14,2.6
2021/02/13,22:00,23.6,S/D,98,345,0.1
2021/02/13,23:00,23.5,S/D,98,76,0.0
2021/02/14,00:00,23.4,S/D,98,90,0.0
2021/02/14,01:00,23.3,S/D,98,271,0.0
2021/02/14,02:00,23.2,S/D,99,164,0.0
2021/02/14,03:00,23.2,S/D,99,109,0.2
2021/02/14,04:00,23.2,S/D,98,75,0.0
2021/02/14,05:00,23.0,S/D,99,308,0.0
2021/02/14,06:00,23.1,S/D,99,128,0.0
2021/02/14,07:00,23.4,S/D,99,357,0.0
2021/02/14,08:00,24.1,S/D,97,27,1.9
2021/02/14,09:00,24.4,S/D,97,27,0.0
2021/02/14,10:00,26.2,S/D,90,22,0.0
2021/02/14,11:00,26.6,S/D,89,5,0.0
2021/02/14,12:00,27.6,S/D,83,34,0.0
2021/02/14,13:00,28.5,S/D,80,291,0.0
2021/02/14,14:00,29.4,S/D,78,281,1.9
2021/02/14,15:00,30.3,S/D,73,283,0.3
2021/02/14,16:00,30.2,S/D,73,330,0.0
2021/02/14,17:00,30.2,S/D,71,3,0.0
2021/02/14,18:00,28.7,S/D,78,300,0.0
2021/02/14,19:00,26.6,S/D,90,50,0.0
2021/02/14,20:00,25.8,S/D,93,168,0.0
2021/02/14,21:00,25.2,S/D,96,88,0.0
2021/02/14,22:00,25.0,S/D,97,357,0.0
2021/02/14,23:00,25.1,S/D,97,52,1.0
2021/02/15,00:00,25.0,S/D,94,35,0.0
2021/02/15,01:00,24.3,S/D,96,16,2.2
2021/02/15,02:00,23.5,S/D,98,19,2.7
2021/02/15,03:00,23.1,S/D,99,33,0.0
2021/02/15,04:00,23.1,S/D,99,33,0.0
2021/02/15,05:00,23.2,S/D,99,14,0.0
2021/02/15,06:00,23.3,S/D,99,41,1.5
2021/02/15,07:00,23.5,S/D,98,1,0.0
2021/02/15,08:00,24.3,S/D,96,8,0.0
2021/02/15,09:00,24.3,S/D,96,52,3.3
2021/02/15,10:00,24.4,S/D,98,359,0.0
2021/02/15,11:00,25.4,S/D,94,121,0.0
2021/02/15,12:00,26.1,S/D,90,27,0.0
2021/02/15,13:00,26.9,S/D,86,48,0.0
2021/02/15,14:00,27.0,S/D,86,95,0.0
2021/02/15,15:00,27.6,S/D,86,144,0.0
2021/02/15,16:00,28.9,S/D,79,97,0.0
2021/02/15,17:00,26.9,S/D,88,121,0.0
2021/02/15,18:00,25.6,S/D,96,129,0.0
2021/02/15,19:00,25.6,S/D,96,129,0.0
2021/02/15,21:00,22.8,S/D,98,352,0.0
2021/02/15,22:00,22.3,S/D,99,328,0.0
2021/02/15,23:00,22.2,S/D,98,32,0.0
2021/02/16,00:00,22.1,S/D,99,183,0.0
2021/02/16,01:00,21.9,S/D,99,177,0.0
2021/02/16,02:00,21.8,S/D,99,20,0.0
2021/02/16,03:00,21.8,S/D,100,36,0.0
2021/02/16,04:00,21.8,S/D,99,15,0.0
2021/02/16,05:00,21.8,S/D,99,201,0.0
2021/02/16,06:00,21.8,S/D,99,107,0.0
2021/02/16,07:00,21.8,S/D,99,105,0.0
2021/02/16,08:00,22.6,S/D,97,84,0.0
2021/02/16,09:00,25.1,S/D,88,351,0.2
2021/02/16,10:00,26.2,S/D,83,273,0.0
2021/02/16,11:00,27.4,S/D,79,351,0.0
2021/02/16,12:00,27.1,S/D,80,24,0.1
2021/02/16,13:00,27.6,S/D,78,297,0.1
2021/02/16,14:00,28.5,S/D,75,272,0.0
2021/02/16,15:00,29.2,S/D,72,219,0.0
2021/02/16,16:00,29.1,S/D,73,343,0.0
2021/02/16,17:00,25.1,S/D,88,320,1.4
2021/02/16,18:00,23.1,S/D,97,279,0.0
2021/02/16,19:00,23.1,S/D,97,279,0.0
2021/02/16,20:00,22.6,S/D,98,54,0.0
2021/02/16,21:00,22.4,S/D,98,149,0.0
2021/02/16,22:00,22.4,S/D,99,163,0.0
2021/02/16,23:00,22.3,S/D,99,49,0.0
2021/02/17,00:00,22.2,S/D,99,26,0.0
2021/02/17,01:00,22.1,S/D,99,314,0.0
2021/02/17,02:00,22.0,S/D,99,233,0.0
2021/02/17,03:00,22.1,S/D,99,245,0.0
2021/02/17,04:00,22.1,S/D,99,271,0.0
2021/02/17,05:00,21.8,S/D,99,359,0.0
2021/02/17,06:00,21.8,S/D,99,96,0.0
2021/02/17,07:00,22.1,S/D,99,13,0.0
2021/02/17,08:00,22.8,S/D,96,2,0.0
2021/02/17,09:00,23.9,S/D,91,274,0.0
2021/02/17,10:00,26.0,S/D,84,205,0.0
2021/02/17,11:00,27.8,S/D,79,34,0.3
2021/02/17,12:00,29.2,S/D,75,291,0.0
2021/02/17,13:00,30.7,S/D,71,320,2.0
2021/02/17,14:00,30.3,S/D,73,319,0.9
2021/02/17,15:00,29.8,S/D,78,282,0.0
2021/02/17,16:00,31.2,S/D,70,314,0.0
2021/02/17,17:00,30.0,S/D,74,42,0.0
2021/02/17,18:00,27.6,S/D,85,54,0.0
2021/02/17,19:00,27.6,S/D,85,54,0.0
2021/02/17,20:00,25.6,S/D,95,123,0.0
2021/02/17,21:00,25.5,S/D,97,22,1.2
2021/02/17,22:00,25.4,S/D,96,53,0.7
2021/02/17,23:00,24.9,S/D,96,18,0.0
2021/02/18,00:00,24.4,S/D,97,48,0.0
2021/02/18,01:00,23.8,S/D,98,15,0.0
2021/02/18,02:00,23.5,S/D,98,39,0.0
2021/02/18,03:00,23.6,S/D,98,42,0.0
2021/02/18,04:00,23.4,S/D,97,30,0.0
2021/02/18,05:00,23.0,S/D,97,81,0.0
2021/02/18,06:00,22.6,S/D,98,340,0.0
2021/02/18,07:00,23.2,S/D,98,27,0.0
2021/02/18,08:00,25.0,S/D,89,8,1.7
2021/02/18,09:00,25.0,S/D,89,8,1.7
2021/02/18,10:00,29.0,S/D,76,21,0.3
2021/02/18,11:00,30.8,S/D,71,20,2.6
2021/02/18,12:00,31.1,S/D,69,339,2.6
2021/02/18,13:00,31.4,S/D,69,327,2.9
2021/02/18,15:00,23.3,S/D,97,239,3.2
2021/02/18,16:00,22.3,S/D,99,285,0.0
2021/02/18,17:00,22.5,S/D,98,308,0.0
2021/02/18,18:00,22.4,S/D,99,191,0.0
2021/02/18,19:00,22.3,S/D,99,228,0.0
2021/02/18,20:00,22.3,S/D,99,326,0.0
2021/02/18,21:00,22.1,S/D,99,33,0.0
2021/02/18,22:00,22.1,S/D,99,32,0.0
2021/02/18,23:00,22.1,S/D,99,62,0.0
2021/02/19,00:00,22.2,S/D,99,188,0.0
2021/02/19,01:00,22.2,S/D,99,197,0.0
2021/02/19,02:00,22.2,S/D,99,205,0.0
2021/02/19,03:00,22.2,S/D,99,176,0.0
2021/02/19,04:00,22.2,S/D,99,167,0.0
2021/02/19,05:00,22.2,S/D,99,110,0.0
2021/02/19,06:00,22.1,S/D,99,59,0.0
2021/02/19,07:00,22.3,S/D,100,37,0.0
2021/02/19,08:00,22.9,S/D,97,66,0.0
2021/02/19,09:00,23.6,S/D,94,113,0.0
2021/02/19,10:00,23.9,S/D,93,112,0.0
2021/02/19,11:00,24.8,S/D,90,12,0.0
2021/02/19,12:00,24.8,S/D,90,12,0.0
2021/02/19,13:00,26.5,S/D,84,1,0.0
2021/02/19,14:00,26.7,S/D,85,32,0.0
2021/02/19,15:00,27.9,S/D,80,29,0.0
2021/02/19,16:00,28.0,S/D,80,13,0.0
2021/02/19,17:00,28.0,S/D,80,4,0.0
2021/02/19,18:00,27.1,S/D,85,12,0.0
2021/02/19,19:00,25.4,S/D,94,76,0.0
2021/02/19,20:00,24.4,S/D,98,55,0.0
2021/02/19,21:00,24.0,S/D,99,57,0.0
2021/02/19,22:00,23.8,S/D,99,61,0.0
2021/02/19,23:00,23.6,S/D,99,20,0.0
2021/02/20,00:00,23.6,S/D,99,28,0.0
2021/02/20,01:00,23.6,S/D,99,8,0.0
2021/02/20,02:00,23.5,S/D,99,18,0.0
2021/02/20,03:00,23.4,S/D,99,4,0.0
2021/02/20,04:00,23.4,S/D,99,47,0.0
2021/02/20,05:00,23.4,S/D,100,28,0.0
2021/02/20,06:00,23.3,S/D,100,25,0.0
2021/02/20,07:00,23.5,S/D,99,37,0.0
2021/02/20,08:00,24.2,S/D,97,11,0.0
2021/02/20,09:00,25.5,S/D,91,348,0.0
2021/02/20,10:00,27.5,S/D,82,337,0.0
2021/02/20,11:00,28.7,S/D,78,332,0.0
2021/02/20,12:00,29.2,S/D,77,248,0.0
2021/02/20,13:00,30.0,S/D,74,240,0.0
2021/02/20,14:00,30.4,S/D,73,188,0.0
2021/02/20,15:00,26.6,S/D,82,347,0.3
2021/02/20,16:00,25.6,S/D,86,2,0.0
2021/02/20,17:00,27.0,S/D,82,353,0.9
2021/02/20,18:00,25.9,S/D,90,29,0.0
2021/02/20,19:00,24.4,S/D,97,171,0.0
2021/02/20,20:00,24.3,S/D,98,52,0.0
2021/02/20,21:00,23.9,S/D,98,78,0.0
2021/02/20,22:00,23.6,S/D,99,36,0.0
2021/02/20,23:00,23.4,S/D,99,18,0.0
2021/02/21,00:00,23.3,S/D,99,82,0.0
2021/02/21,01:00,23.1,S/D,99,188,0.0
2021/02/21,02:00,23.0,S/D,99,39,0.0
2021/02/21,03:00,23.0,S/D,99,28,0.0
2021/02/21,04:00,23.1,S/D,99,66,0.0
2021/02/21,05:00,22.9,S/D,99,87,0.0
2021/02/21,06:00,23.0,S/D,99,285,0.0
2021/02/21,07:00,23.5,S/D,98,119,0.0
2021/02/21,08:00,24.3,S/D,94,127,0.0
2021/02/21,09:00,25.2,S/D,89,29,0.0
2021/02/21,10:00,25.5,S/D,89,152,0.0
2021/02/21,11:00,24.8,S/D,93,83,0.0
2021/02/21,13:00,22.4,S/D,99,250,2.2
2021/02/21,14:00,22.4,S/D,99,250,2.2
2021/02/21,15:00,23.4,S/D,96,219,0.0
2021/02/21,16:00,24.5,S/D,90,109,0.0
2021/02/21,17:00,24.4,S/D,91,104,0.0
2021/02/21,18:00,23.9,S/D,95,60,0.0
2021/02/21,19:00,23.3,S/D,98,360,0.0
2021/02/21,20:00,23.0,S/D,99,15,0.0
2021/02/21,21:00,22.9,S/D,99,8,0.0
2021/02/21,22:00,23.0,S/D,98,80,0.0
2021/02/21,23:00,22.8,S/D,99,110,0.0
2021/02/22,00:00,22.6,S/D,99,79,0.0
2021/02/22,01:00,22.5,S/D,99,9,0.0
2021/02/22,02:00,22.5,S/D,99,28,0.1
2021/02/22,03:00,22.6,S/D,99,52,0.0
2021/02/22,04:00,22.6,S/D,99,40,0.0
2021/02/22,05:00,22.5,S/D,98,349,0.0
2021/02/22,06:00,22.5,S/D,98,359,0.0
2021/02/22,07:00,22.7,S/D,97,236,0.0
