Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PUERTO ESPERANZA
,Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
2019/08/02,11:00,32.6,0.0,81,281,1.6
2019/08/02,12:00,32.5,0.0,70,186,0.8
2019/08/02,13:00,33.0,0.0,63,107,1.3
2019/08/02,14:00,34.5,0.0,55,127,2.5
2019/08/02,15:00,35.0,0.0,46,119,1.6
2019/08/02,16:00,34.8,0.0,42,120,1.8
2019/08/02,17:00,33.4,0.0,41,93,1.5
2019/08/02,18:00,30.2,0.0,45,119,0.8
2019/08/02,19:00,25.3,0.0,54,89,0.3
2019/08/02,20:00,23.5,0.0,63,126,0.0
2019/08/02,21:00,22.2,0.0,69,184,0.0
2019/08/02,22:00,21.2,0.0,74,144,0.0
2019/08/02,23:00,20.7,0.0,78,190,0.0
2019/08/03,00:00,20.1,0.0,80,63,0.0
2019/08/03,01:00,19.7,0.0,83,219,0.5
2019/08/03,02:00,19.9,0.0,85,128,2.8
2019/08/03,03:00,22.4,0.0,86,138,2.6
2019/08/03,04:00,22.0,0.0,86,140,3.5
2019/08/03,05:00,20.0,0.0,84,129,4.0
2019/08/03,06:00,18.7,0.0,80,137,2.8
2019/08/03,07:00,18.2,0.0,75,156,2.0
2019/08/03,08:00,19.0,0.0,70,134,4.7
2019/08/03,09:00,19.9,0.0,64,144,4.8
2019/08/03,10:00,21.4,0.0,57,135,4.2
2019/08/03,11:00,22.5,0.0,50,153,3.9
2019/08/03,12:00,22.8,0.0,44,158,2.9
2019/08/03,13:00,25.2,0.0,41,150,3.0
2019/08/03,14:00,25.8,0.0,38,158,3.4
2019/08/03,15:00,25.7,0.0,35,149,3.8
2019/08/03,16:00,25.5,0.0,34,155,3.2
2019/08/03,17:00,24.0,0.0,33,166,2.4
2019/08/03,18:00,21.5,0.0,33,150,0.9
2019/08/03,19:00,17.8,0.0,37,179,1.2
2019/08/03,20:00,18.2,0.0,43,153,1.6
2019/08/03,21:00,17.1,0.0,46,186,0.0
2019/08/03,22:00,14.5,0.0,49,221,0.0
2019/08/03,23:00,13.3,0.0,54,221,0.0
2019/08/04,00:00,12.8,0.0,59,144,0.0
2019/08/04,01:00,12.1,0.0,64,236,0.0
2019/08/04,02:00,12.5,0.0,68,242,1.0
2019/08/04,03:00,11.5,0.0,71,207,0.0
2019/08/04,04:00,10.8,0.0,73,117,0.0
2019/08/04,05:00,10.2,0.0,75,321,0.0
2019/08/04,06:00,9.8,0.0,77,201,0.0
2019/08/04,07:00,10.5,0.0,79,204,0.0
2019/08/04,08:00,15.4,0.0,81,151,1.5
2019/08/04,09:00,19.4,0.0,82,138,3.5
2019/08/04,10:00,22.1,0.0,77,150,3.4
2019/08/04,11:00,24.7,0.0,66,131,5.1
2019/08/04,12:00,25.5,0.0,53,124,4.4
2019/08/04,13:00,27.3,0.0,42,137,4.2
2019/08/04,14:00,28.1,0.0,35,131,3.0
2019/08/04,15:00,28.3,0.0,30,127,3.3
2019/08/04,16:00,27.5,0.0,27,122,2.5
2019/08/04,17:00,26.6,0.0,26,118,1.7
2019/08/04,18:00,22.9,0.0,27,137,0.8
2019/08/04,19:00,17.0,0.0,33,332,0.0
2019/08/04,20:00,14.9,0.0,42,291,0.0
2019/08/04,21:00,14.1,0.0,50,39,0.0
2019/08/04,22:00,13.6,0.0,57,149,1.4
2019/08/04,23:00,13.0,0.0,63,152,0.0
2019/08/05,00:00,11.8,0.0,67,317,0.0
2019/08/05,01:00,10.8,0.0,70,286,0.0
2019/08/05,02:00,10.0,0.0,73,322,0.0
2019/08/05,03:00,9.3,0.0,75,259,0.0
2019/08/05,04:00,8.5,0.0,77,235,0.0
2019/08/05,05:00,7.8,0.0,79,161,0.0
2019/08/05,06:00,7.2,0.0,80,210,0.0
2019/08/05,07:00,8.0,0.0,82,313,0.0
2019/08/05,08:00,14.6,0.0,84,165,1.1
2019/08/05,09:00,20.0,0.0,84,135,3.2
2019/08/05,10:00,22.8,0.0,79,119,3.2
2019/08/05,11:00,24.7,0.0,68,143,2.9
2019/08/05,12:00,26.7,0.0,55,140,2.2
2019/08/05,13:00,27.8,0.0,43,202,1.5
2019/08/05,14:00,28.7,0.0,36,134,2.1
2019/08/05,15:00,29.2,0.0,31,198,1.1
2019/08/05,16:00,29.3,0.0,28,139,1.7
2019/08/05,17:00,28.3,0.0,26,146,0.8
2019/08/05,18:00,24.2,0.0,27,231,0.0
2019/08/05,19:00,18.0,0.0,33,190,0.0
2019/08/05,20:00,15.3,0.0,42,154,0.0
2019/08/05,21:00,13.6,0.0,50,198,0.0
2019/08/05,22:00,12.7,0.0,56,181,0.0
2019/08/05,23:00,11.9,0.0,61,107,0.0
2019/08/06,00:00,11.5,0.0,66,333,0.0
2019/08/06,01:00,10.8,0.0,70,184,0.8
2019/08/06,02:00,10.1,0.0,73,183,0.0
2019/08/06,03:00,9.9,0.0,75,219,1.3
2019/08/06,04:00,9.8,0.0,77,172,0.0
2019/08/06,05:00,9.2,0.0,79,197,0.0
2019/08/06,06:00,9.1,0.0,81,233,0.0
2019/08/06,07:00,9.6,0.0,83,228,0.7
2019/08/06,08:00,14.9,0.0,84,245,0.0
2019/08/06,09:00,19.9,0.0,85,190,0.4
2019/08/06,10:00,24.7,0.0,83,166,1.4
2019/08/06,11:00,27.4,0.0,73,180,0.8
2019/08/06,12:00,29.0,0.0,59,126,0.9
2019/08/06,13:00,30.4,0.0,46,184,1.3
2019/08/06,14:00,31.4,0.0,37,256,1.5
2019/08/06,15:00,32.1,0.0,32,220,1.1
2019/08/06,16:00,31.7,0.0,29,13,1.3
2019/08/06,17:00,30.6,0.0,28,34,1.5
2019/08/06,18:00,26.2,0.0,30,299,0.0
2019/08/06,19:00,20.0,0.0,38,222,0.0
2019/08/06,20:00,17.5,0.0,48,117,0.0
2019/08/06,21:00,16.0,0.0,56,25,0.4
2019/08/06,22:00,15.3,0.0,62,148,0.0
2019/08/06,23:00,14.1,0.0,67,232,0.0
2019/08/07,00:00,13.5,0.0,71,173,0.0
2019/08/07,01:00,13.0,0.0,74,212,0.6
2019/08/07,02:00,12.6,0.0,77,157,0.0
2019/08/07,03:00,12.5,0.0,79,90,0.0
2019/08/07,04:00,12.4,0.0,81,254,0.0
2019/08/07,05:00,12.3,0.0,82,119,0.0
2019/08/07,06:00,11.8,0.0,84,228,0.0
2019/08/07,07:00,12.4,0.0,85,239,0.1
2019/08/07,08:00,17.2,0.0,86,264,1.0
2019/08/07,09:00,21.6,0.0,87,247,1.5
2019/08/07,10:00,26.2,0.0,85,231,1.9
2019/08/07,11:00,29.3,0.0,77,200,0.9
2019/08/07,12:00,31.8,0.0,64,283,1.6
2019/08/07,13:00,33.0,0.0,49,239,1.8
2019/08/07,14:00,33.8,0.0,40,224,1.2
2019/08/07,15:00,34.1,0.0,36,300,2.6
2019/08/07,16:00,34.0,0.0,33,269,1.9
2019/08/07,17:00,32.8,0.0,33,274,1.3
2019/08/07,18:00,29.1,0.0,35,40,0.0
2019/08/07,19:00,23.4,0.0,44,201,0.0
2019/08/07,20:00,21.2,0.0,53,275,0.0
2019/08/07,21:00,19.6,0.0,60,109,0.0
2019/08/07,22:00,18.7,0.0,66,140,0.0
2019/08/07,23:00,17.9,0.0,71,107,0.0
2019/08/08,00:00,17.3,0.0,74,134,0.0
2019/08/08,01:00,16.7,0.0,77,203,0.0
2019/08/08,02:00,16.3,0.0,79,203,0.0
2019/08/08,03:00,16.4,0.0,81,221,0.9
2019/08/08,04:00,15.7,0.0,83,218,0.0
2019/08/08,05:00,15.3,0.0,84,92,0.0
2019/08/08,06:00,15.0,0.0,86,144,0.0
2019/08/08,07:00,15.7,0.0,87,203,0.0
2019/08/08,08:00,20.5,0.0,88,236,0.6
2019/08/08,09:00,24.7,0.0,88,251,1.1
2019/08/08,10:00,28.6,0.0,85,226,1.0
2019/08/08,11:00,31.8,0.0,77,172,1.3
2019/08/08,12:00,33.5,0.0,64,282,1.2
2019/08/08,13:00,34.6,0.0,51,201,1.5
2019/08/08,14:00,35.1,0.0,43,185,1.1
2019/08/08,15:00,35.1,0.0,39,43,1.3
2019/08/08,16:00,35.0,0.0,38,58,1.6
2019/08/08,17:00,33.2,0.0,38,33,1.3
2019/08/08,18:00,29.4,0.0,42,70,0.0
2019/08/08,19:00,25.2,0.0,51,166,0.0
2019/08/08,20:00,23.3,0.0,59,240,0.0
2019/08/08,21:00,21.9,0.0,65,135,0.0
2019/08/08,22:00,21.1,0.0,70,54,0.0
2019/08/08,23:00,20.7,0.0,74,75,0.0
2019/08/09,00:00,19.8,0.0,77,220,0.0
2019/08/09,01:00,19.1,0.0,80,152,0.0
2019/08/09,02:00,18.7,0.0,82,207,0.0
2019/08/09,03:00,18.3,0.0,83,145,0.0
2019/08/09,04:00,18.0,0.0,85,222,0.2
2019/08/09,05:00,18.0,0.0,86,198,0.0
2019/08/09,06:00,17.6,0.0,87,91,0.0
2019/08/09,07:00,18.3,0.0,88,210,0.0
2019/08/09,08:00,23.3,0.0,89,245,0.1
2019/08/09,09:00,27.3,0.0,89,242,1.5
2019/08/09,10:00,30.6,0.0,85,250,1.7
2019/08/09,11:00,32.9,0.0,76,289,2.0
2019/08/09,12:00,34.3,0.0,64,355,1.5
2019/08/09,13:00,35.2,0.0,53,284,1.4
2019/08/09,14:00,34.9,0.0,46,322,1.7
2019/08/09,15:00,33.5,0.0,44,302,0.7
2019/08/09,16:00,32.8,0.0,44,340,0.0
2019/08/09,17:00,32.3,0.0,47,29,1.4
2019/08/09,18:00,30.2,0.0,51,128,0.0
2019/08/09,19:00,26.2,0.0,58,112,0.0
2019/08/09,20:00,24.2,0.0,65,84,0.0
2019/08/09,21:00,23.1,0.0,71,150,0.0
2019/08/09,22:00,22.3,0.0,76,82,0.0
2019/08/09,23:00,21.6,0.0,79,123,0.0
2019/08/10,00:00,21.2,0.0,81,82,0.6
2019/08/10,01:00,20.6,0.0,83,307,0.0
2019/08/10,02:00,20.1,0.0,85,189,0.0
2019/08/10,03:00,19.5,0.0,86,301,0.0
2019/08/10,04:00,19.3,0.0,88,110,0.0
2019/08/10,05:00,19.3,0.0,89,225,0.0
2019/08/10,06:00,19.1,0.0,89,178,1.0
2019/08/10,07:00,19.9,0.0,90,302,0.0
2019/08/10,08:00,23.3,0.0,91,101,0.0
2019/08/10,09:00,25.8,0.0,91,177,0.6
2019/08/10,10:00,30.1,0.0,89,22,1.4
2019/08/10,11:00,31.7,0.0,84,259,2.1
2019/08/10,12:00,32.6,0.0,75,142,1.1
2019/08/10,13:00,31.8,0.5,68,179,1.4
2019/08/10,14:00,34.4,0.0,63,205,1.2
2019/08/10,15:00,34.9,0.0,54,284,0.6
2019/08/10,16:00,34.9,0.0,48,162,1.1
2019/08/10,17:00,33.8,0.0,45,111,1.5
2019/08/10,18:00,30.7,0.0,44,79,0.0
2019/08/10,19:00,26.0,0.0,51,151,0.0
2019/08/10,20:00,24.1,0.0,60,153,0.0
2019/08/10,21:00,22.9,0.0,67,247,0.0
2019/08/10,22:00,21.8,0.0,72,139,0.0
2019/08/10,23:00,21.2,0.0,75,180,0.0
2019/08/11,00:00,20.7,0.0,78,228,0.0
2019/08/11,01:00,20.4,0.0,81,126,0.0
2019/08/11,02:00,20.7,0.0,83,233,0.0
2019/08/11,03:00,20.6,0.0,84,127,0.0
2019/08/11,04:00,20.4,0.0,86,163,0.0
2019/08/11,05:00,20.1,0.0,87,147,0.5
2019/08/11,06:00,19.8,0.0,88,88,0.0
2019/08/11,07:00,20.3,0.0,89,174,0.0
2019/08/11,08:00,24.1,0.0,90,200,0.3
2019/08/11,09:00,27.7,0.0,90,105,2.5
2019/08/11,10:00,29.4,0.0,86,92,1.9
2019/08/11,11:00,31.6,0.0,80,123,1.6
2019/08/11,12:00,32.8,0.0,72,94,1.1
2019/08/11,13:00,33.1,0.0,64,15,2.3
2019/08/11,14:00,34.0,0.0,58,139,1.8
2019/08/11,15:00,33.6,0.0,54,114,2.1
2019/08/11,16:00,33.8,0.0,51,67,1.5
2019/08/11,17:00,32.7,0.0,51,107,1.6
2019/08/11,18:00,29.9,0.0,53,119,0.9
2019/08/11,19:00,26.2,0.0,60,178,0.0
2019/08/11,20:00,24.8,0.0,67,117,0.0
2019/08/11,21:00,23.7,0.0,72,119,0.0
2019/08/11,22:00,23.0,0.0,76,87,0.0
2019/08/11,23:00,22.3,0.0,79,130,0.0
2019/08/12,00:00,21.8,0.0,81,227,0.0
2019/08/12,01:00,21.5,0.0,83,143,0.0
2019/08/12,02:00,21.0,0.0,85,252,0.0
2019/08/12,03:00,20.7,0.0,86,140,0.0
2019/08/12,04:00,20.7,0.0,88,239,0.0
2019/08/12,05:00,20.8,0.0,89,120,0.0
2019/08/12,06:00,20.5,0.0,89,185,0.0
2019/08/12,07:00,20.7,0.0,90,262,0.0
2019/08/12,08:00,23.8,0.0,91,201,0.3
2019/08/12,09:00,27.7,0.0,91,114,1.3
2019/08/12,10:00,30.5,0.0,89,29,1.1
2019/08/12,11:00,32.6,0.0,82,353,2.6
2019/08/12,12:00,33.7,0.0,73,228,1.3
2019/08/12,13:00,34.9,0.0,63,253,1.3
2019/08/12,14:00,35.2,0.0,53,198,1.2
2019/08/12,15:00,35.8,0.0,47,302,1.7
2019/08/12,16:00,34.9,0.0,43,7,1.9
2019/08/12,17:00,33.0,0.0,44,94,2.9
2019/08/12,18:00,29.7,0.0,49,145,0.0
2019/08/12,19:00,26.6,0.0,55,170,0.0
2019/08/12,20:00,24.5,0.0,62,158,0.0
2019/08/12,21:00,23.5,0.0,68,137,0.0
2019/08/12,22:00,22.7,0.0,73,137,0.0
2019/08/12,23:00,22.1,0.0,76,189,0.0
2019/08/13,00:00,21.4,0.0,79,145,0.0
2019/08/13,01:00,20.8,0.0,81,130,0.0
2019/08/13,02:00,20.3,0.0,83,205,0.0
2019/08/13,03:00,20.1,0.0,85,188,0.0
2019/08/13,04:00,20.1,0.0,86,49,0.0
2019/08/13,05:00,20.4,0.0,87,72,0.0
2019/08/13,06:00,19.9,0.0,88,182,0.0
2019/08/13,07:00,20.3,0.0,89,94,0.0
2019/08/13,08:00,24.6,0.0,90,78,0.4
2019/08/13,09:00,28.8,0.0,90,90,2.5
2019/08/13,10:00,31.3,0.0,85,61,2.3
2019/08/13,11:00,33.2,0.0,77,113,2.9
2019/08/13,12:00,33.8,0.0,66,70,1.9
2019/08/13,13:00,33.9,0.0,57,114,2.2
2019/08/13,14:00,34.8,0.0,51,122,2.3
2019/08/13,15:00,34.8,0.0,47,105,2.2
2019/08/13,16:00,34.1,0.0,45,136,2.6
2019/08/13,17:00,33.2,0.0,45,148,0.8
2019/08/13,18:00,29.9,3.9,48,162,0.6
2019/08/13,19:00,26.3,0.0,57,195,0.0
2019/08/13,20:00,24.9,0.0,65,201,0.0
2019/08/13,21:00,23.9,0.0,70,148,0.0
2019/08/13,22:00,23.6,0.0,74,160,1.0
2019/08/13,23:00,24.8,0.0,77,188,1.5
2019/08/14,00:00,24.9,0.0,79,192,1.4
2019/08/14,01:00,24.7,0.0,80,163,2.0
2019/08/14,02:00,24.7,0.0,81,144,1.6
2019/08/14,03:00,24.1,0.0,81,144,3.6
2019/08/14,04:00,23.6,0.0,80,147,2.1
2019/08/14,05:00,23.0,0.0,77,148,2.1
2019/08/14,06:00,21.6,0.0,74,144,1.7
2019/08/14,07:00,21.7,0.0,73,146,2.2
2019/08/14,08:00,22.9,0.0,71,136,2.4
2019/08/14,09:00,23.8,0.0,67,139,3.3
2019/08/14,10:00,25.4,0.0,62,129,4.6
2019/08/14,11:00,27.0,0.0,55,140,4.2
2019/08/14,12:00,27.5,0.0,48,116,3.1
2019/08/14,13:00,28.9,0.0,45,148,2.7
2019/08/14,14:00,31.1,0.0,41,153,2.6
2019/08/14,15:00,31.1,0.0,38,165,2.0
2019/08/14,16:00,30.5,0.0,36,143,3.2
2019/08/14,17:00,29.1,0.0,36,136,1.7
2019/08/14,18:00,26.0,0.0,38,183,0.8
2019/08/14,19:00,21.7,0.0,44,95,0.0
2019/08/14,20:00,19.7,0.0,52,138,0.0
2019/08/14,21:00,18.7,0.0,59,57,0.0
2019/08/14,22:00,17.6,0.0,64,178,0.0
2019/08/14,23:00,16.5,0.0,68,252,0.0
2019/08/15,00:00,15.8,0.0,72,186,0.0
2019/08/15,01:00,15.2,0.0,75,139,0.0
2019/08/15,02:00,14.7,0.0,77,105,0.0
2019/08/15,03:00,14.2,0.0,79,203,0.0
2019/08/15,04:00,13.9,0.0,81,219,0.0
2019/08/15,05:00,13.3,0.0,83,213,0.0
2019/08/15,06:00,13.2,0.0,84,170,0.0
2019/08/15,07:00,13.9,0.0,85,222,0.0
2019/08/15,08:00,18.4,0.0,86,216,1.3
2019/08/15,09:00,22.9,0.0,86,134,1.9
2019/08/15,10:00,25.9,0.0,81,169,2.2
2019/08/15,11:00,28.1,0.0,70,143,3.0
2019/08/15,12:00,29.7,0.0,57,142,1.8
2019/08/15,13:00,31.2,0.0,47,122,2.5
2019/08/15,14:00,32.6,0.0,40,135,1.9
2019/08/15,15:00,32.8,0.0,37,176,2.4
2019/08/15,16:00,32.5,0.0,34,162,1.7
2019/08/15,17:00,31.1,0.0,34,129,0.8
2019/08/15,18:00,27.2,0.0,37,181,0.0
2019/08/15,19:00,22.6,0.0,45,207,0.0
2019/08/15,20:00,20.3,0.0,53,217,0.0
2019/08/15,21:00,18.7,0.0,60,193,0.0
2019/08/15,22:00,17.8,0.0,65,212,0.0
2019/08/15,23:00,17.2,0.0,69,78,0.0
2019/08/16,00:00,16.6,0.0,73,217,0.0
2019/08/16,01:00,15.9,0.0,76,147,0.0
2019/08/16,02:00,15.4,0.0,78,218,1.0
2019/08/16,03:00,15.9,0.0,81,27,0.0
2019/08/16,04:00,15.0,0.0,82,211,0.6
2019/08/16,05:00,14.1,0.0,84,142,0.0
2019/08/16,06:00,13.6,0.0,85,115,0.0
2019/08/16,07:00,14.6,0.0,86,208,1.0
2019/08/16,08:00,19.1,0.0,88,203,0.1
2019/08/16,09:00,23.4,0.0,88,217,1.4
2019/08/16,10:00,27.6,0.0,86,133,0.9
2019/08/16,11:00,30.8,0.0,78,196,1.8
2019/08/16,12:00,32.6,0.0,65,36,0.9
2019/08/16,13:00,34.0,0.0,52,150,1.5
2019/08/16,14:00,34.7,0.0,42,40,0.8
2019/08/16,15:00,34.9,0.0,36,359,1.8
2019/08/16,16:00,34.3,0.0,34,340,1.7
2019/08/16,17:00,33.4,0.0,32,3,1.0
2019/08/16,18:00,29.3,0.0,34,177,0.0
2019/08/16,19:00,24.2,0.0,42,28,1.0
2019/08/16,20:00,22.3,0.0,52,63,0.0
2019/08/16,21:00,20.6,0.0,59,98,0.0
2019/08/16,22:00,19.8,0.0,65,116,0.0
2019/08/16,23:00,18.9,0.0,69,199,0.0
2019/08/17,00:00,18.3,0.0,73,119,0.0
2019/08/17,01:00,17.8,0.0,76,84,0.0
2019/08/17,02:00,17.4,0.0,78,216,0.0
2019/08/17,03:00,17.3,0.0,81,198,0.0
2019/08/17,04:00,16.6,0.0,82,108,0.0
2019/08/17,05:00,16.7,0.0,84,69,0.0
2019/08/17,06:00,16.7,0.0,85,84,0.0
2019/08/17,07:00,17.0,0.0,86,74,0.0
2019/08/17,08:00,20.9,0.0,88,40,1.9
2019/08/17,09:00,25.3,0.0,88,344,1.3
2019/08/17,10:00,29.4,0.0,84,290,2.0
2019/08/17,11:00,32.2,0.0,76,311,2.6
2019/08/17,12:00,33.7,0.0,63,267,2.9
2019/08/17,13:00,35.0,0.0,52,304,3.0
2019/08/17,14:00,35.1,0.0,43,272,1.8
2019/08/17,15:00,34.8,0.0,40,356,2.3
2019/08/17,16:00,34.6,0.0,39,315,2.3
2019/08/17,17:00,33.2,0.0,39,354,1.3
2019/08/17,18:00,30.6,0.0,42,165,0.0
2019/08/17,19:00,26.5,0.0,50,88,0.8
2019/08/17,20:00,24.5,0.0,58,84,0.0
2019/08/17,21:00,23.0,0.0,64,105,0.0
2019/08/17,22:00,22.1,0.0,69,102,0.0
2019/08/17,23:00,21.6,0.0,73,63,0.0
2019/08/18,00:00,21.1,0.0,76,159,0.0
2019/08/18,01:00,20.3,0.0,79,290,0.6
2019/08/18,02:00,19.8,0.0,81,134,0.0
2019/08/18,03:00,19.3,0.0,82,116,0.0
2019/08/18,04:00,19.2,0.0,84,64,0.0
2019/08/18,05:00,19.4,0.0,85,136,0.0
2019/08/18,06:00,19.8,0.0,86,89,0.6
2019/08/18,07:00,20.1,0.0,88,33,0.0
2019/08/18,08:00,22.3,0.0,88,150,0.2
2019/08/18,09:00,25.8,0.0,89,305,1.7
2019/08/18,10:00,29.4,0.0,87,330,1.7
2019/08/18,11:00,32.3,0.0,81,333,2.3
2019/08/18,12:00,33.8,0.0,70,345,2.3
2019/08/18,13:00,33.7,0.0,59,66,3.3
2019/08/18,14:00,34.7,0.0,53,17,2.7
2019/08/18,15:00,35.0,0.0,48,26,2.7
2019/08/18,16:00,35.0,0.0,45,284,3.0
2019/08/18,17:00,34.3,0.0,42,326,2.0
2019/08/18,18:00,30.9,0.0,43,97,0.0
2019/08/18,19:00,27.3,0.0,51,169,0.0
2019/08/18,20:00,25.6,0.0,59,121,0.0
2019/08/18,21:00,24.2,0.0,65,50,0.0
2019/08/18,22:00,23.4,0.0,70,231,0.0
2019/08/18,23:00,22.8,0.0,74,315,0.2
2019/08/19,00:00,22.7,0.0,77,37,0.0
2019/08/19,01:00,22.3,0.0,79,142,0.0
2019/08/19,02:00,21.7,0.0,81,79,0.8
2019/08/19,03:00,21.2,0.0,82,73,0.0
2019/08/19,04:00,20.7,0.0,84,122,0.0
2019/08/19,05:00,20.4,0.0,85,77,0.2
2019/08/19,06:00,20.1,0.0,86,229,0.0
2019/08/19,07:00,20.8,0.0,88,179,0.0
2019/08/19,08:00,25.2,0.0,88,304,0.4
2019/08/19,09:00,28.3,0.0,88,348,1.8
2019/08/19,10:00,31.1,0.0,83,42,1.3
2019/08/19,11:00,33.0,0.0,75,40,1.3
2019/08/19,12:00,33.9,0.0,65,280,2.3
2019/08/19,13:00,33.7,0.0,57,304,3.6
2019/08/19,14:00,35.6,0.0,51,229,1.4
2019/08/19,15:00,35.9,0.0,45,137,3.4
2019/08/19,16:00,29.5,0.0,46,40,2.8
2019/08/19,17:00,26.9,0.0,57,99,0.4
2019/08/19,18:00,26.0,0.0,65,10,0.0
2019/08/19,19:00,24.6,0.0,69,145,0.0
2019/08/19,20:00,23.4,0.0,73,337,0.0
2019/08/19,21:00,22.6,0.0,77,111,0.3
2019/08/19,22:00,22.1,0.0,80,318,0.0
2019/08/19,23:00,21.6,0.0,82,83,0.0
2019/08/20,00:00,21.2,0.0,84,81,0.0
2019/08/20,01:00,21.1,0.0,86,53,0.0
2019/08/20,02:00,20.8,0.0,87,233,0.9
2019/08/20,03:00,20.9,0.0,88,95,0.1
2019/08/20,04:00,20.9,0.0,89,4,0.0
2019/08/20,05:00,21.4,0.0,90,91,0.0
2019/08/20,06:00,21.3,0.0,91,81,0.0
2019/08/20,07:00,21.9,0.0,91,207,0.3
2019/08/20,08:00,23.5,0.0,92,178,0.0
2019/08/20,09:00,26.4,0.0,91,205,1.4
2019/08/20,10:00,26.4,1.2,90,171,2.8
2019/08/20,11:00,24.2,1.7,89,158,2.7
2019/08/20,12:00,25.5,0.1,89,148,2.7
2019/08/20,13:00,28.6,0.0,89,161,3.4
2019/08/20,14:00,29.7,0.0,85,151,1.5
2019/08/20,15:00,29.2,0.0,80,196,2.4
2019/08/20,16:00,27.8,0.0,77,196,3.7
2019/08/20,17:00,26.6,0.0,77,176,2.4
2019/08/20,18:00,24.9,0.0,78,173,1.5
2019/08/20,19:00,23.6,0.0,80,219,1.1
2019/08/20,20:00,22.9,0.0,82,136,1.1
2019/08/20,21:00,22.6,0.0,83,45,0.3
2019/08/20,22:00,21.7,0.0,85,54,0.9
2019/08/20,23:00,21.3,0.0,86,170,0.0
2019/08/21,00:00,21.2,0.0,88,111,0.0
2019/08/21,01:00,20.7,0.0,89,177,0.0
2019/08/21,02:00,20.8,0.0,90,223,0.2
2019/08/21,03:00,21.0,0.0,91,177,0.0
2019/08/21,04:00,21.1,0.0,91,227,0.0
2019/08/21,05:00,20.9,0.0,92,148,0.0
2019/08/21,06:00,20.3,0.0,92,186,0.0
2019/08/21,07:00,20.3,0.0,93,186,0.0
2019/08/21,08:00,21.7,0.0,93,80,1.2
2019/08/21,09:00,24.2,0.0,93,102,1.4
2019/08/21,10:00,26.9,0.0,91,169,1.6
2019/08/21,11:00,29.2,0.0,87,148,2.2
2019/08/21,12:00,30.8,0.0,79,151,2.1
2019/08/21,13:00,32.1,0.0,69,166,1.8
2019/08/21,14:00,33.0,0.0,61,163,2.2
2019/08/21,15:00,32.7,0.0,55,160,1.5
2019/08/21,16:00,32.3,0.0,53,198,2.4
2019/08/21,17:00,31.0,0.0,53,197,2.0
2019/08/21,18:00,28.8,0.0,56,195,1.6
2019/08/21,19:00,26.8,0.0,61,195,0.0
2019/08/21,20:00,24.8,0.0,66,197,0.0
2019/08/21,21:00,23.2,0.0,70,161,0.0
