Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PUERTO ESPERANZA
,Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
2020/11/03,04:00,19.7,0.0,98,215,0.0
2020/11/03,05:00,19.7,0.0,99,220,0.0
2020/11/03,06:00,19.8,0.0,99,195,0.0
2020/11/03,07:00,22.9,0.0,94,277,0.0
2020/11/03,08:00,25.6,0.0,85,206,0.0
2020/11/03,09:00,28.8,0.0,68,165,0.0
2020/11/03,10:00,32.1,0.0,56,113,0.0
2020/11/03,11:00,33.2,0.0,49,320,0.0
2020/11/03,12:00,34.0,0.0,48,116,0.0
2020/11/03,13:00,34.0,0.0,49,289,0.0
2020/11/03,14:00,34.7,0.0,45,290,0.0
2020/11/03,15:00,33.7,0.1,49,61,0.0
2020/11/03,16:00,27.2,5.6,79,298,0.0
2020/11/03,17:00,25.8,0.3,87,34,0.0
2020/11/03,18:00,25.2,0.0,91,182,0.0
2020/11/03,19:00,25.2,0.0,91,182,0.0
2020/11/03,20:00,24.6,0.0,96,199,0.0
2020/11/03,21:00,24.2,0.0,96,185,0.0
2020/11/03,22:00,23.6,0.0,97,175,0.0
2020/11/03,23:00,22.9,0.0,98,143,0.0
2020/11/04,00:00,22.5,0.0,98,173,0.0
2020/11/04,01:00,22.1,0.0,98,237,0.0
2020/11/04,02:00,22.1,0.0,98,215,0.0
2020/11/04,03:00,21.7,0.0,98,281,0.0
2020/11/04,04:00,21.3,0.0,99,215,0.0
2020/11/04,05:00,20.9,0.0,99,230,0.0
2020/11/04,06:00,20.9,0.0,99,136,0.0
2020/11/04,07:00,23.5,0.0,97,247,0.0
2020/11/04,08:00,26.6,0.0,84,163,0.0
2020/11/04,09:00,26.6,0.0,84,163,0.0
2020/11/04,10:00,31.5,0.0,67,90,0.0
2020/11/04,11:00,33.4,0.0,56,213,0.0
2020/11/04,12:00,34.6,0.0,51,201,0.0
2020/11/04,13:00,34.9,0.0,50,172,0.0
2020/11/04,14:00,35.5,0.0,47,195,0.0
2020/11/04,15:00,35.5,0.0,46,179,0.0
2020/11/04,16:00,35.3,0.0,45,130,0.0
2020/11/04,17:00,33.5,0.0,48,111,0.0
2020/11/04,18:00,30.3,0.0,64,137,0.0
2020/11/04,19:00,26.9,0.0,81,107,0.0
2020/11/04,20:00,26.7,0.0,78,319,0.0
2020/11/04,21:00,25.0,0.0,91,266,0.0
2020/11/04,22:00,24.0,0.0,92,80,0.0
2020/11/04,23:00,23.5,0.0,94,127,0.0
2020/11/05,00:00,23.0,0.0,95,154,0.0
2020/11/05,01:00,22.6,0.0,97,182,0.0
2020/11/05,02:00,22.3,0.0,97,181,0.0
2020/11/05,03:00,22.0,0.0,98,106,0.0
2020/11/05,04:00,21.7,0.0,98,185,0.0
2020/11/05,05:00,21.5,0.0,98,150,0.0
2020/11/05,06:00,21.7,0.0,98,165,0.0
2020/11/05,07:00,24.1,0.0,94,236,0.0
2020/11/05,08:00,26.9,0.0,84,222,0.0
2020/11/05,09:00,26.9,0.0,84,222,0.0
2020/11/05,10:00,32.2,0.0,66,252,0.0
2020/11/05,11:00,34.4,0.0,56,213,0.0
2020/11/05,12:00,34.4,0.0,54,233,0.0
2020/11/05,13:00,35.9,0.0,51,231,0.0
2020/11/05,14:00,35.5,0.0,52,231,0.0
2020/11/05,15:00,35.1,0.0,52,298,0.0
2020/11/05,16:00,35.2,0.0,53,256,0.0
2020/11/05,17:00,33.7,0.0,57,224,0.0
2020/11/05,18:00,31.3,0.0,69,128,0.0
2020/11/05,19:00,28.3,0.0,83,120,0.0
2020/11/05,20:00,26.7,0.0,89,179,0.0
2020/11/05,21:00,25.8,0.0,92,105,0.0
2020/11/05,22:00,25.2,0.0,94,191,0.0
2020/11/05,23:00,24.7,0.0,95,104,0.0
2020/11/06,00:00,24.2,0.0,96,164,0.0
2020/11/06,01:00,23.9,0.0,97,72,0.0
2020/11/06,02:00,23.7,0.0,97,87,0.0
2020/11/06,03:00,23.5,0.0,98,152,0.0
2020/11/06,04:00,23.3,0.0,98,83,0.0
2020/11/06,05:00,23.1,0.0,98,163,0.0
2020/11/06,06:00,22.9,0.0,98,124,0.0
2020/11/06,07:00,25.0,0.0,96,35,0.0
2020/11/06,08:00,28.5,0.0,82,1,0.0
2020/11/06,09:00,31.0,0.0,73,23,0.0
2020/11/06,10:00,32.5,0.0,68,42,0.0
2020/11/06,11:00,34.0,0.0,62,352,0.0
2020/11/06,12:00,34.3,0.0,58,47,0.0
2020/11/06,13:00,34.6,0.0,57,349,0.0
2020/11/06,14:00,34.8,0.0,56,19,0.0
2020/11/06,15:00,34.2,0.0,58,9,0.0
2020/11/06,16:00,33.7,0.0,60,6,0.0
2020/11/06,17:00,32.1,0.0,67,32,0.0
2020/11/06,18:00,30.1,0.0,76,343,0.0
2020/11/06,19:00,28.4,0.0,84,154,0.0
2020/11/06,20:00,26.9,0.0,88,69,0.0
2020/11/06,21:00,26.9,0.0,78,61,0.0
2020/11/06,22:00,25.6,0.0,80,150,0.0
2020/11/06,23:00,23.9,0.0,89,98,0.0
2020/11/07,00:00,23.0,0.0,94,148,0.0
2020/11/07,01:00,22.4,0.0,95,92,0.0
2020/11/07,02:00,22.1,0.0,96,62,0.0
2020/11/07,03:00,21.7,0.0,97,175,0.0
2020/11/07,04:00,21.5,0.0,97,156,0.0
2020/11/07,05:00,21.3,0.0,98,92,0.0
2020/11/07,06:00,21.3,0.0,98,162,0.0
2020/11/07,07:00,23.4,0.0,95,163,0.0
2020/11/07,08:00,26.0,0.0,86,251,0.0
2020/11/07,09:00,29.5,0.0,68,4,0.0
2020/11/07,10:00,30.9,0.0,68,292,0.0
2020/11/07,11:00,32.7,0.0,63,223,0.0
2020/11/07,12:00,33.7,0.0,59,232,0.0
2020/11/07,13:00,34.9,0.0,53,97,0.0
2020/11/07,14:00,34.9,0.0,53,97,0.0
2020/11/07,15:00,34.0,0.0,53,172,0.0
2020/11/07,16:00,33.7,0.0,54,169,0.0
2020/11/07,17:00,32.8,0.0,56,135,0.0
2020/11/07,18:00,29.7,0.0,71,175,0.0
2020/11/07,19:00,26.9,0.0,84,41,0.0
2020/11/07,20:00,25.4,0.0,90,78,0.0
2020/11/07,21:00,24.8,0.0,92,200,0.0
2020/11/07,22:00,24.0,0.0,94,151,0.0
2020/11/07,23:00,23.5,0.0,96,253,0.0
2020/11/08,00:00,23.2,0.0,97,61,0.0
2020/11/08,01:00,23.1,0.0,97,118,0.0
2020/11/08,02:00,23.4,4.5,98,124,0.0
2020/11/08,03:00,22.7,8.9,94,30,0.0
2020/11/08,04:00,22.7,7.6,96,230,0.0
2020/11/08,05:00,22.4,0.1,98,279,0.0
2020/11/08,06:00,22.6,0.0,99,271,0.0
2020/11/08,07:00,23.0,0.0,98,296,0.0
2020/11/08,08:00,23.8,0.0,95,243,0.0
2020/11/08,09:00,24.7,0.0,88,301,0.0
2020/11/08,10:00,25.7,0.0,86,318,0.0
2020/11/08,11:00,27.4,0.0,82,312,0.0
2020/11/08,12:00,28.9,0.0,78,322,0.0
2020/11/08,13:00,30.5,0.0,74,42,0.0
2020/11/08,14:00,30.5,0.0,74,42,0.0
2020/11/08,15:00,32.2,0.0,70,31,0.0
2020/11/08,16:00,30.7,0.0,75,266,0.0
2020/11/08,17:00,25.3,16.0,86,75,0.0
2020/11/08,18:00,22.6,0.6,97,285,0.0
2020/11/08,19:00,22.8,0.6,97,166,0.0
2020/11/08,20:00,22.7,0.0,98,189,0.0
2020/11/08,21:00,22.8,0.0,98,241,0.0
2020/11/08,22:00,22.7,0.0,98,122,0.0
2020/11/08,23:00,22.5,0.1,99,75,0.0
2020/11/09,00:00,22.5,0.0,99,244,0.0
2020/11/09,01:00,22.2,0.0,99,92,0.0
2020/11/09,02:00,22.0,0.0,99,60,0.0
2020/11/09,03:00,21.7,0.0,99,128,0.0
2020/11/09,04:00,21.4,0.0,99,77,0.0
2020/11/09,05:00,21.4,0.0,99,85,0.0
2020/11/09,06:00,21.8,0.0,100,66,0.0
2020/11/09,07:00,23.4,0.0,98,6,0.0
2020/11/09,08:00,24.9,0.0,93,30,0.0
2020/11/09,09:00,27.3,0.0,86,11,0.0
2020/11/09,10:00,28.6,0.0,79,312,0.0
2020/11/09,11:00,29.6,0.0,76,88,0.0
2020/11/09,12:00,30.6,0.0,72,8,0.0
2020/11/09,13:00,30.7,0.0,71,30,0.0
2020/11/09,14:00,30.2,0.0,71,58,0.0
2020/11/09,15:00,30.1,0.0,73,127,0.0
2020/11/09,16:00,29.7,0.0,74,272,0.0
2020/11/09,17:00,28.6,0.0,82,222,0.0
2020/11/09,18:00,27.5,0.0,86,353,0.0
2020/11/09,19:00,25.8,0.0,94,239,0.0
2020/11/09,20:00,25.1,0.0,96,167,0.0
2020/11/09,21:00,24.4,0.0,97,63,0.0
2020/11/09,22:00,24.2,0.0,98,72,0.0
2020/11/09,23:00,24.0,0.0,98,226,0.0
2020/11/10,00:00,23.5,0.0,99,44,0.0
2020/11/10,01:00,23.6,0.0,99,51,0.0
2020/11/10,02:00,23.3,0.0,98,222,0.0
2020/11/10,03:00,23.0,0.0,98,180,0.0
2020/11/10,04:00,22.6,0.0,99,152,0.0
2020/11/10,05:00,22.3,0.0,99,14,0.0
2020/11/10,06:00,22.4,0.0,99,171,0.0
2020/11/10,07:00,24.5,0.0,95,357,0.0
2020/11/10,08:00,27.1,0.0,83,43,0.0
2020/11/10,09:00,29.1,0.0,75,15,0.0
2020/11/10,10:00,30.7,0.0,71,355,0.0
2020/11/10,11:00,32.1,0.0,65,15,0.0
2020/11/10,12:00,33.1,0.0,61,10,0.0
2020/11/10,13:00,33.9,0.0,56,13,0.0
2020/11/10,14:00,32.1,0.0,62,174,0.0
2020/11/10,15:00,25.5,3.6,91,189,0.0
2020/11/10,16:00,25.0,0.0,94,236,0.0
2020/11/10,17:00,24.9,0.0,95,30,0.0
2020/11/10,18:00,24.5,0.0,97,47,0.0
2020/11/10,19:00,24.5,0.0,97,146,0.0
2020/11/10,20:00,24.3,0.0,97,97,0.0
2020/11/10,21:00,24.1,0.0,96,233,0.0
2020/11/10,22:00,24.0,0.0,97,354,0.0
2020/11/10,23:00,23.8,0.0,99,26,0.0
2020/11/11,00:00,23.6,0.0,99,136,0.0
2020/11/11,01:00,23.6,0.0,99,233,0.0
2020/11/11,02:00,23.7,0.0,99,15,0.0
2020/11/11,03:00,23.8,0.1,99,92,0.0
2020/11/11,04:00,23.8,0.1,99,92,0.0
2020/11/11,05:00,23.5,0.0,98,182,0.0
2020/11/11,06:00,23.5,0.0,99,106,0.0
2020/11/11,07:00,24.0,0.0,97,108,0.0
2020/11/11,08:00,26.0,0.0,87,16,0.0
2020/11/11,09:00,27.5,0.0,79,7,0.0
2020/11/11,10:00,28.8,0.0,74,57,0.0
2020/11/11,11:00,28.9,0.0,74,20,0.0
2020/11/11,12:00,29.5,0.0,71,318,0.0
2020/11/11,13:00,26.6,0.8,84,264,0.0
2020/11/11,14:00,29.0,0.0,74,24,0.0
2020/11/11,15:00,30.4,0.0,67,282,0.0
2020/11/11,16:00,30.9,0.0,67,295,0.0
2020/11/11,17:00,29.0,0.0,70,328,0.0
2020/11/11,18:00,26.8,0.0,84,125,0.0
2020/11/11,19:00,25.5,0.0,91,35,0.0
2020/11/11,20:00,24.9,0.0,92,200,0.0
2020/11/11,21:00,24.0,0.0,96,255,0.0
2020/11/11,22:00,23.5,0.0,97,342,0.0
2020/11/11,23:00,23.2,0.0,98,84,0.0
2020/11/12,00:00,23.4,0.0,98,194,0.0
2020/11/12,01:00,23.6,0.0,98,222,0.0
2020/11/12,02:00,23.5,0.0,98,133,0.0
2020/11/12,03:00,23.0,0.0,98,191,0.0
2020/11/12,04:00,23.0,0.0,98,191,0.0
2020/11/12,05:00,22.0,0.0,99,30,0.0
2020/11/12,06:00,22.2,0.0,99,78,0.0
2020/11/12,07:00,23.5,0.0,98,6,0.0
2020/11/12,08:00,25.0,0.0,93,252,0.0
2020/11/12,09:00,26.3,0.0,88,242,0.0
2020/11/12,10:00,29.2,0.0,78,303,0.0
2020/11/12,11:00,31.5,0.0,67,299,0.0
2020/11/12,12:00,27.7,5.6,80,150,0.0
2020/11/12,13:00,30.3,0.0,77,138,0.0
2020/11/12,14:00,30.3,7.3,70,317,0.0
2020/11/12,15:00,24.8,5.9,98,157,0.0
2020/11/12,16:00,26.4,0.0,91,68,0.0
2020/11/12,17:00,27.8,0.0,85,11,0.0
2020/11/12,18:00,26.4,0.0,93,221,0.0
2020/11/12,19:00,26.4,0.0,93,221,0.0
2020/11/12,20:00,25.1,0.0,96,281,0.0
2020/11/12,21:00,24.7,0.0,96,114,0.0
2020/11/12,22:00,24.3,0.0,97,188,0.0
2020/11/12,23:00,23.9,0.0,98,92,0.0
2020/11/13,00:00,23.5,0.0,99,147,0.0
2020/11/13,01:00,23.1,0.0,99,83,0.0
2020/11/13,02:00,23.0,0.0,99,95,0.0
2020/11/13,03:00,23.2,0.0,100,274,0.0
2020/11/13,04:00,23.2,0.0,100,274,0.0
2020/11/13,05:00,23.4,0.0,100,270,0.0
2020/11/13,06:00,23.3,0.0,100,252,0.0
2020/11/13,07:00,24.1,0.0,98,296,0.0
2020/11/13,08:00,25.9,0.0,89,286,0.0
2020/11/13,09:00,27.6,0.0,82,301,0.0
2020/11/13,10:00,29.1,0.0,77,279,0.0
2020/11/13,11:00,30.7,0.0,69,339,0.0
2020/11/13,12:00,31.7,0.0,62,250,0.0
2020/11/13,13:00,32.8,0.0,61,286,0.0
2020/11/13,14:00,33.6,0.0,57,247,0.0
2020/11/13,15:00,34.1,0.0,54,271,0.0
2020/11/13,16:00,34.0,0.0,52,238,0.0
2020/11/13,17:00,33.4,0.0,53,289,0.0
2020/11/13,18:00,31.0,0.0,63,91,0.0
2020/11/13,19:00,31.0,0.0,63,91,0.0
2020/11/13,20:00,25.9,0.0,92,128,0.0
2020/11/13,21:00,25.3,0.0,94,38,0.0
2020/11/13,22:00,24.9,0.0,94,60,0.0
2020/11/13,23:00,24.8,0.0,94,23,0.0
2020/11/14,00:00,24.6,0.0,95,10,0.0
2020/11/14,01:00,24.8,0.0,93,37,0.0
2020/11/14,02:00,24.4,0.0,94,94,0.0
2020/11/14,03:00,24.5,0.0,94,15,0.0
2020/11/14,04:00,24.2,0.0,95,29,0.0
2020/11/14,05:00,24.2,0.0,95,249,0.0
2020/11/14,06:00,24.2,0.0,95,159,0.0
2020/11/14,07:00,25.1,0.0,93,29,0.0
2020/11/14,08:00,26.4,0.0,88,333,0.0
2020/11/14,09:00,28.4,0.0,76,331,0.0
2020/11/14,10:00,29.9,0.0,70,53,0.0
2020/11/14,11:00,31.2,0.0,67,350,0.0
2020/11/14,12:00,31.9,0.0,65,317,0.0
2020/11/14,13:00,32.6,0.0,63,40,0.0
2020/11/14,14:00,32.5,0.0,62,204,0.0
2020/11/14,15:00,27.0,6.5,86,26,0.0
2020/11/14,16:00,25.7,0.2,94,289,0.0
2020/11/14,17:00,26.5,0.0,88,189,0.0
2020/11/14,18:00,25.9,0.0,92,202,0.0
2020/11/14,19:00,25.9,0.0,92,202,0.0
2020/11/14,20:00,24.7,0.0,97,86,0.0
2020/11/14,21:00,24.3,0.0,98,117,0.0
2020/11/14,22:00,24.0,0.0,99,202,0.0
2020/11/14,23:00,24.3,0.0,99,115,0.0
2020/11/15,00:00,24.4,0.0,98,91,0.0
2020/11/15,01:00,24.3,0.0,99,220,0.0
2020/11/15,02:00,24.1,0.0,99,187,0.0
2020/11/15,03:00,23.6,0.0,98,253,0.0
2020/11/15,04:00,23.0,0.0,98,111,0.0
2020/11/15,05:00,22.4,0.0,99,213,0.0
2020/11/15,06:00,22.7,0.0,99,88,0.0
2020/11/15,07:00,23.5,0.0,99,18,0.0
2020/11/15,08:00,25.9,0.0,90,228,0.0
2020/11/15,09:00,29.2,0.0,77,284,0.0
2020/11/15,10:00,30.6,0.0,72,321,0.0
2020/11/15,11:00,31.5,0.0,67,346,0.0
2020/11/15,12:00,29.3,3.4,79,145,0.0
2020/11/15,13:00,29.6,1.1,78,104,0.0
2020/11/15,14:00,30.6,0.0,72,2,0.0
2020/11/15,15:00,27.5,0.0,84,15,0.0
2020/11/15,16:00,28.2,0.0,81,5,0.0
2020/11/15,17:00,29.8,0.0,75,43,0.0
2020/11/15,18:00,28.3,0.0,82,58,0.0
2020/11/15,19:00,26.6,0.0,90,100,0.0
2020/11/15,20:00,25.7,0.0,94,71,0.0
2020/11/15,21:00,25.2,0.0,95,21,0.0
2020/11/15,22:00,25.2,0.0,96,116,0.0
2020/11/15,23:00,24.6,0.0,97,280,0.0
2020/11/16,00:00,24.1,0.0,98,161,0.0
2020/11/16,01:00,23.7,0.0,99,67,0.0
2020/11/16,02:00,23.5,0.0,99,271,0.0
2020/11/16,03:00,23.4,0.0,99,103,0.0
2020/11/16,04:00,23.5,0.0,98,74,0.0
2020/11/16,05:00,23.4,0.0,99,199,0.0
2020/11/16,06:00,23.8,0.0,98,263,0.0
2020/11/16,07:00,24.5,0.0,97,261,0.0
2020/11/16,08:00,26.3,0.0,91,240,0.0
2020/11/16,09:00,26.3,0.0,91,240,0.0
2020/11/16,10:00,30.5,0.0,76,2,0.0
2020/11/16,11:00,31.2,0.0,72,337,0.0
2020/11/16,12:00,31.5,0.0,71,43,0.0
2020/11/16,13:00,30.6,0.0,70,284,0.0
2020/11/16,14:00,29.9,0.0,71,288,0.0
2020/11/16,15:00,24.9,16.9,91,158,0.0
2020/11/16,16:00,23.4,16.6,99,145,0.0
2020/11/16,17:00,23.4,4.2,99,23,0.0
2020/11/16,18:00,23.5,2.6,99,4,0.0
2020/11/16,19:00,23.4,2.6,99,318,0.0
2020/11/16,20:00,23.4,0.6,97,288,0.0
2020/11/16,21:00,23.2,0.0,97,151,0.0
2020/11/16,22:00,23.2,0.1,98,307,0.0
2020/11/16,23:00,23.2,0.2,98,355,0.0
2020/11/17,00:00,23.2,0.0,97,22,0.0
2020/11/17,01:00,22.9,0.0,98,206,0.0
2020/11/17,02:00,23.1,0.0,98,260,0.0
2020/11/17,03:00,23.3,0.0,98,49,0.0
2020/11/17,04:00,22.9,0.0,99,72,0.0
2020/11/17,05:00,23.0,0.0,99,40,0.0
2020/11/17,06:00,23.1,0.0,98,21,0.0
2020/11/17,07:00,24.1,0.1,95,336,0.0
2020/11/17,08:00,25.3,0.0,91,342,0.0
2020/11/17,09:00,25.3,0.0,91,342,0.0
2020/11/17,10:00,29.0,0.0,77,321,0.0
2020/11/17,11:00,30.6,0.0,70,20,0.0
2020/11/17,12:00,31.5,0.0,66,353,0.0
2020/11/17,13:00,32.2,0.0,65,347,0.0
2020/11/17,14:00,32.3,0.0,62,10,0.0
2020/11/17,15:00,30.0,0.4,72,276,0.0
2020/11/17,16:00,29.2,0.0,79,19,0.0
2020/11/17,17:00,28.0,0.0,75,171,0.0
2020/11/17,18:00,27.0,0.0,83,88,0.0
2020/11/17,19:00,25.1,0.0,94,140,0.0
2020/11/17,20:00,24.3,0.0,97,63,0.0
2020/11/17,21:00,23.8,0.0,98,4,0.0
2020/11/17,22:00,23.6,0.0,98,124,0.0
2020/11/17,23:00,23.6,0.0,98,185,0.0
2020/11/18,00:00,23.3,0.0,99,199,0.0
2020/11/18,01:00,22.8,0.0,99,72,0.0
2020/11/18,02:00,22.6,0.0,99,92,0.0
2020/11/18,03:00,22.2,0.0,99,114,0.0
2020/11/18,04:00,22.1,0.0,99,33,0.0
2020/11/18,05:00,22.6,0.0,100,52,0.0
2020/11/18,06:00,22.8,0.0,99,129,0.0
2020/11/18,07:00,24.7,0.0,95,334,0.0
2020/11/18,08:00,27.6,0.0,83,341,0.0
2020/11/18,09:00,29.8,0.0,72,319,0.0
2020/11/18,10:00,31.4,0.0,66,318,0.0
2020/11/18,11:00,32.8,0.0,59,356,0.0
2020/11/18,12:00,30.7,0.2,69,297,0.0
2020/11/18,13:00,33.7,0.0,59,330,0.0
2020/11/18,14:00,34.0,0.0,55,34,0.0
2020/11/18,15:00,32.6,0.0,61,5,0.0
2020/11/18,16:00,28.3,0.1,81,303,0.0
2020/11/18,17:00,26.3,0.0,85,114,0.0
2020/11/18,18:00,26.5,0.0,86,69,0.0
2020/11/18,19:00,25.0,0.0,94,99,0.0
2020/11/18,20:00,24.4,0.0,96,55,0.0
2020/11/18,21:00,24.1,0.0,97,194,0.0
2020/11/18,22:00,23.7,0.0,97,81,0.0
2020/11/18,23:00,23.4,0.0,98,125,0.0
2020/11/19,00:00,23.3,0.0,98,189,0.0
2020/11/19,01:00,23.0,0.0,98,326,0.0
2020/11/19,02:00,22.7,0.0,99,38,0.0
2020/11/19,03:00,22.9,0.0,99,165,0.0
2020/11/19,04:00,23.3,0.0,99,119,0.0
2020/11/19,05:00,23.2,0.0,99,171,0.0
2020/11/19,06:00,22.9,0.0,99,81,0.0
2020/11/19,07:00,25.3,0.0,93,6,0.0
2020/11/19,08:00,28.3,0.0,80,8,0.0
2020/11/19,09:00,30.3,0.0,73,325,0.0
2020/11/19,10:00,31.8,0.0,67,10,0.0
2020/11/19,11:00,33.2,0.0,61,355,0.0
2020/11/19,12:00,33.3,0.0,58,20,0.0
2020/11/19,13:00,28.7,5.4,79,317,0.0
2020/11/19,14:00,31.3,0.0,71,292,0.0
2020/11/19,15:00,30.4,0.0,69,82,0.0
2020/11/19,16:00,27.9,0.0,75,204,0.0
2020/11/19,17:00,27.1,0.0,81,150,0.0
2020/11/19,18:00,24.9,0.4,89,171,0.0
2020/11/19,19:00,23.7,0.4,90,139,0.0
2020/11/19,20:00,23.3,0.0,92,210,0.0
2020/11/19,21:00,23.1,0.0,93,86,0.0
2020/11/19,22:00,23.1,0.0,93,86,0.0
2020/11/19,23:00,23.0,0.6,95,194,0.0
2020/11/20,00:00,22.2,0.7,97,174,0.0
2020/11/20,01:00,21.5,0.5,97,175,0.0
2020/11/20,02:00,20.9,0.1,96,146,0.0
2020/11/20,03:00,20.7,0.3,96,209,0.0
2020/11/20,04:00,20.6,0.2,97,125,0.0
2020/11/20,05:00,20.5,0.0,97,92,0.0
2020/11/20,06:00,20.7,0.1,97,168,0.0
2020/11/20,07:00,20.9,0.1,96,194,0.0
2020/11/20,08:00,21.4,0.0,94,200,0.0
2020/11/20,09:00,21.4,0.2,93,177,0.0
2020/11/20,10:00,21.1,8.7,96,114,0.0
2020/11/20,11:00,22.6,0.1,91,147,0.0
2020/11/20,12:00,24.9,0.0,82,140,0.0
2020/11/20,13:00,25.3,0.0,82,241,0.0
2020/11/20,14:00,25.3,0.0,82,241,0.0
2020/11/20,15:00,25.2,0.0,86,310,0.0
2020/11/20,16:00,25.3,0.0,83,293,0.0
2020/11/20,17:00,25.6,0.0,82,280,0.0
2020/11/20,18:00,24.6,0.0,87,332,0.0
2020/11/20,19:00,23.3,0.0,95,136,0.0
2020/11/20,20:00,22.7,0.0,98,169,0.0
2020/11/20,21:00,22.5,0.0,98,173,0.0
2020/11/20,22:00,22.5,0.0,98,173,0.0
2020/11/20,23:00,22.0,0.0,99,168,0.0
2020/11/21,00:00,21.7,0.0,99,133,0.0
2020/11/21,01:00,21.7,0.0,99,222,0.0
2020/11/21,02:00,21.9,0.0,99,193,0.0
2020/11/21,03:00,21.6,0.0,98,222,0.0
2020/11/21,04:00,21.6,0.0,98,166,0.0
2020/11/21,05:00,21.6,0.0,98,264,0.0
2020/11/21,06:00,21.7,0.0,98,82,0.0
2020/11/21,07:00,23.1,0.0,93,278,0.0
2020/11/21,08:00,25.9,0.0,82,211,0.0
2020/11/21,09:00,27.8,0.0,73,251,0.0
2020/11/21,10:00,29.2,0.0,70,236,0.0
2020/11/21,11:00,30.6,0.0,66,226,0.0
2020/11/21,12:00,31.6,0.0,63,266,0.0
2020/11/21,13:00,32.6,0.0,58,134,0.0
2020/11/21,14:00,31.7,0.0,61,189,0.0
2020/11/21,15:00,31.9,0.0,62,248,0.0
2020/11/21,16:00,31.4,0.0,64,198,0.0
2020/11/21,17:00,32.7,0.0,56,210,0.0
2020/11/21,18:00,29.9,0.0,68,155,0.0
2020/11/21,19:00,26.5,0.0,88,131,0.0
2020/11/21,20:00,25.3,0.0,93,89,0.0
2020/11/21,21:00,24.7,0.0,95,160,0.0
2020/11/21,22:00,24.5,0.0,96,86,0.0
2020/11/21,23:00,25.0,0.0,95,117,0.0
2020/11/22,00:00,25.0,0.0,96,128,0.0
2020/11/22,01:00,25.1,0.0,96,74,0.0
2020/11/22,02:00,24.9,0.0,96,142,0.0
2020/11/22,03:00,24.8,0.0,97,77,0.0
2020/11/22,04:00,24.7,0.9,97,62,0.0
2020/11/22,05:00,24.4,9.3,97,28,0.0
2020/11/22,06:00,23.7,3.1,99,266,0.0
2020/11/22,07:00,24.2,0.1,97,102,0.0
2020/11/22,08:00,24.7,0.1,95,300,0.0
2020/11/22,09:00,25.9,0.0,89,174,0.0
2020/11/22,10:00,28.0,0.0,82,251,0.0
2020/11/22,11:00,28.7,0.0,80,234,0.0
2020/11/22,12:00,31.0,0.0,71,241,0.0
2020/11/22,13:00,31.4,0.0,69,274,0.0
2020/11/22,14:00,31.2,0.0,70,272,0.0
