Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : TIMICURILLO
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
,Latitud :,3°31'25.38'',Longitud :,73°5'.39'',Altitud :,85 msnm.
,Tipo :,HLM - Hidrológica,Código :,240202
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-07-01,9.11,9.09,9.07,9.05
2017-07-02,8.97,8.95,8.92,8.90
2017-07-03,8.83,8.81,8.79,8.77
2017-07-04,8.70,8.68,8.66,8.63
2017-07-05,8.56,8.54,8.53,8.51
2017-07-06,8.46,8.45,8.44,8.42
2017-07-07,8.40,8.40,8.40,8.40
2017-07-08,8.40,8.40,8.40,8.40
2017-07-09,8.40,8.39,8.38,8.37
2017-07-10,8.34,8.34,8.33,8.32
2017-07-11,8.30,8.27,8.24,8.20
2017-07-12,8.10,8.10,8.09,8.09
2017-07-13,8.07,8.05,8.02,7.99
2017-07-14,7.90,7.85,7.80,7.75
2017-07-15,7.61,7.55,7.50,7.46
2017-07-16,7.30,7.25,7.20,7.14
2017-07-17,6.99,6.95,6.90,6.86
2017-07-18,6.67,6.61,6.55,6.49
2017-07-19,6.28,6.23,6.18,6.13
2017-07-20,5.89,5.83,5.76,5.70
2017-07-21,5.48,5.43,5.38,5.32
2017-07-22,5.13,5.10,5.08,5.06
2017-07-23,5.05,5.08,5.11,5.13
2017-07-24,5.22,5.26,5.30,5.35
2017-07-25,5.46,5.48,5.51,5.51
2017-07-26,5.51,5.52,5.52,5.53
2017-07-27,5.47,5.45,5.42,5.39
2017-07-28,5.28,5.26,5.24,5.22
2017-07-29,5.15,5.12,5.08,5.05
2017-07-30,4.94,4.92,4.90,4.88
2017-07-31,4.85,4.85,4.85,4.85
