Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : TIMICURILLO
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
,Latitud :,3°31'25.38'',Longitud :,73°5'.39'',Altitud :,85 msnm.
,Tipo :,HLM - Hidrológica,Código :,240202
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2020-10-01,3.61,3.63,3.64,3.65
2020-10-02,3.69,3.69,3.70,3.70
2020-10-03,3.72,3.74,3.76,3.77
2020-10-04,3.80,3.81,3.83,3.84
2020-10-05,3.87,3.88,3.90,3.92
2020-10-06,3.93,3.95,3.96,3.97
2020-10-07,3.99,3.98,4.02,4.02
2020-10-08,4.05,4.04,4.04,4.05
2020-10-09,4.05,4.05,4.03,4.01
2020-10-10,3.90,3.89,3.88,3.87
2020-10-11,3.83,3.80,3.78,3.75
2020-10-12,3.70,3.68,3.66,3.64
2020-10-13,3.60,3.58,3.55,3.53
2020-10-14,3.41,3.41,3.40,3.40
2020-10-15,3.37,3.35,3.33,3.30
2020-10-16,3.26,3.24,3.22,3.20
2020-10-17,3.10,3.08,3.05,3.03
2020-10-18,3.03,2.98,2.96,2.95
2020-10-19,2.90,2.85,2.80,2.77
2020-10-20,2.60,2.58,2.55,2.52
2020-10-21,2.56,2.61,2.68,2.70
2020-10-22,2.75,2.77,2.82,2.88
2020-10-23,2.90,2.92,2.93,2.94
2020-10-24,3.01,3.06,3.12,3.17
2020-10-25,3.22,3.24,3.25,3.26
2020-10-26,3.30,3.39,3.47,3.54
2020-10-27,3.66,3.78,3.85,3.94
2020-10-28,4.07,4.08,4.08,4.10
2020-10-29,4.17,4.18,4.18,4.19
2020-10-30,4.23,4.23,4.23,4.23
2020-10-31,4.25,4.25,4.23,4.21
