Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : TIMICURILLO
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
,Latitud :,3°31'25.38'',Longitud :,73°5'.39'',Altitud :,85 msnm.
,Tipo :,HLM - Hidrológica,Código :,240202
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-04-01,11.52,11.53,11.54,11.55
2017-04-02,11.60,11.60,11.61,11.62
2017-04-03,11.64,11.65,11.65,11.66
2017-04-04,11.68,11.68,11.69,11.69
2017-04-05,11.70,11.70,11.71,11.71
2017-04-06,11.72,11.72,11.72,11.73
2017-04-07,11.74,11.74,11.74,11.75
2017-04-08,11.76,11.76,11.76,11.77
2017-04-09,11.78,11.78,11.78,11.79
2017-04-10,11.79,11.79,11.79,11.79
2017-04-11,11.79,11.79,11.79,11.79
2017-04-12,11.79,11.79,11.80,11.80
2017-04-13,11.81,11.81,11.81,11.81
2017-04-14,11.81,11.81,11.81,11.81
2017-04-15,11.81,11.81,11.81,11.81
2017-04-16,11.80,11.80,11.80,11.80
2017-04-17,11.80,11.80,11.79,11.79
2017-04-18,11.79,11.79,11.78,11.78
2017-04-19,11.77,11.77,11.77,11.78
2017-04-20,11.79,11.80,11.80,11.81
2017-04-21,11.82,11.82,11.82,11.81
2017-04-22,11.80,11.80,11.80,11.80
2017-04-23,11.80,11.80,11.80,11.80
2017-04-24,11.80,11.80,11.80,11.80
2017-04-25,11.81,11.81,11.82,11.82
2017-04-26,11.83,11.83,11.83,11.83
2017-04-27,11.83,11.83,11.83,11.83
2017-04-28,11.83,11.83,11.83,11.83
2017-04-29,11.83,11.83,11.83,11.82
2017-04-30,11.81,11.81,11.81,11.81
