Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : TIMICURILLO
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
,Latitud :,3°31'25.38'',Longitud :,73°5'.39'',Altitud :,85 msnm.
,Tipo :,HLM - Hidrológica,Código :,240202
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2025-01-01,11.66,11.66,11.67,11.68
2025-01-02,11.70,11.72,11.75,11.75
2025-01-03,11.80,11.80,11.81,11.82
2025-01-04,11.84,11.85,11.86,11.86
2025-01-05,11.85,11.86,11.87,11.87
2025-01-06,11.85,11.86,11.86,11.87
2025-01-07,11.87,11.88,11.88,11.89
2025-01-08,11.89,11.89,11.89,11.90
2025-01-09,11.92,11.92,11.94,11.95
2025-01-10,11.97,11.97,11.98,11.98
2025-01-11,11.99,11.99,12.03,12.04
2025-01-12,12.03,12.03,12.04,12.04
2025-01-13,12.04,12.04,12.05,12.02
2025-01-14,12.02,11.97,11.96,11.95
2025-01-15,11.90,11.90,11.88,11.86
2025-01-16,11.84,11.80,11.78,11.78
2025-01-17,11.76,11.70,11.68,11.66
2025-01-18,11.64,11.56,11.59,11.48
2025-01-19,11.37,11.35,11.33,11.30
2025-01-20,11.20,11.15,11.11,11.07
2025-01-21,11.01,11.01,10.92,10.81
2025-01-22,10.70,10.70,10.69,10.68
2025-01-23,10.62,10.60,10.55,10.46
2025-01-24,10.46,10.44,10.42,10.41
2025-01-25,10.35,10.34,10.33,10.31
2025-01-26,10.25,10.24,10.23,10.21
2025-01-27,10.17,10.18,10.18,10.20
2025-01-28,10.20,10.19,10.17,10.18
2025-01-29,10.15,10.13,10.13,10.14
2025-01-30,10.14,10.15,10.13,10.11
2025-01-31,10.11,10.10,10.09,10.10
