Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : TIMICURILLO
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
,Latitud :,3°31'25.38'',Longitud :,73°5'.39'',Altitud :,85 msnm.
,Tipo :,HLM - Hidrológica,Código :,240202
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-11-01,5.18,5.24,5.30,5.36
2018-11-02,5.66,5.71,5.76,5.81
2018-11-03,5.95,6.01,6.06,6.11
2018-11-04,6.30,6.34,6.38,6.43
2018-11-05,6.57,6.61,6.66,6.70
2018-11-06,6.80,6.82,6.84,6.86
2018-11-07,6.91,6.91,6.90,6.90
2018-11-08,6.88,6.82,6.86,6.84
2018-11-09,6.82,6.80,6.79,6.77
2018-11-10,6.71,6.70,6.69,6.68
2018-11-11,6.65,6.62,6.58,6.55
2018-11-12,6.47,6.47,6.47,6.48
2018-11-13,6.49,6.50,6.51,6.53
2018-11-14,6.62,6.65,6.68,6.70
2018-11-15,6.50,6.83,6.86,6.89
2018-11-16,6.98,6.99,7.02,7.04
2018-11-17,7.09,7.11,7.13,7.14
2018-11-18,7.19,7.20,7.21,7.20
2018-11-19,7.26,7.28,7.29,7.30
2018-11-20,7.35,7.36,7.38,7.40
2018-11-21,7.44,7.45,7.46,7.47
2018-11-22,7.50,7.51,7.52,7.53
2018-11-23,7.56,7.58,7.59,7.61
2018-11-24,7.66,7.69,7.72,7.75
2018-11-25,7.84,7.84,7.85,7.85
2018-11-26,7.87,7.90,7.94,7.98
2018-11-27,8.15,8.18,8.22,8.25
2018-11-28,8.39,8.41,8.44,8.46
2018-11-29,8.51,8.51,8.52,8.52
2018-11-30,8.55,8.56,8.58,8.60
