Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : TIMICURILLO
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
,Latitud :,3°31'25.38'',Longitud :,73°5'.39'',Altitud :,85 msnm.
,Tipo :,HLM - Hidrológica,Código :,240202
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-04-01,9.48,9.49,9.50,9.51
2018-04-02,9.53,9.53,9.54,9.55
2018-04-03,9.58,9.59,9.60,9.62
2018-04-04,9.64,9.65,9.67,9.68
2018-04-05,9.71,9.73,9.74,9.76
2018-04-06,9.81,9.82,9.83,9.84
2018-04-07,9.88,9.89,9.90,9.92
2018-04-08,9.95,9.97,9.97,9.98
2018-04-09,10.01,10.02,10.03,10.03
2018-04-10,10.05,10.06,10.06,10.07
2018-04-11,10.09,10.09,10.09,10.09
2018-04-12,10.09,10.09,10.09,10.09
2018-04-13,10.09,10.09,10.09,10.09
2018-04-14,10.09,10.09,10.09,10.09
2018-04-15,10.09,10.09,10.10,10.11
2018-04-16,10.12,10.13,10.14,10.16
2018-04-17,10.19,10.20,10.20,10.21
2018-04-18,10.23,10.24,10.25,10.25
2018-04-19,10.27,10.28,10.28,10.29
2018-04-20,10.30,10.31,10.32,10.33
2018-04-21,10.36,10.37,10.37,10.38
2018-04-22,10.40,10.41,10.42,10.43
2018-04-23,10.46,10.47,10.48,10.49
2018-04-24,10.52,10.52,10.53,10.54
2018-04-25,10.55,10.56,10.57,10.58
2018-04-26,10.61,10.62,10.62,10.63
2018-04-27,10.64,10.65,10.66,10.66
2018-04-28,10.68,10.69,10.69,10.70
2018-04-29,10.72,10.72,10.73,10.74
2018-04-30,10.76,10.77,10.77,10.78
