Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.3'',Longitud :,73°40'45.1'',Altitud :,118 msnm.
,Tipo :,CO - Meteorológica,Código :,102009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-09-01,33.2,S/D,87.2,0.0
2019-09-02,32.2,S/D,88.1,0.0
2019-09-03,34.2,S/D,87.9,19.7
2019-09-04,30.2,S/D,93.5,11.0
2019-09-05,30,S/D,90.2,0.0
2019-09-06,31,S/D,90.4,0.0
2019-09-07,32.2,S/D,86.6,0.0
2019-09-08,35.2,S/D,83.6,15.4
2019-09-09,33,S/D,84.6,0.0
2019-09-10,33.2,S/D,81.3,4.6
2019-09-11,33,S/D,85.8,0.0
2019-09-12,33.2,S/D,89.1,0.0
2019-09-13,31,S/D,97.9,54.2
2019-09-14,28.2,S/D,94.8,0.0
2019-09-15,32.2,S/D,86.4,0.0
2019-09-16,33.2,S/D,90.7,0.0
2019-09-17,35,S/D,86.5,0.0
2019-09-18,35.2,S/D,81.8,0.0
2019-09-19,34.2,S/D,85.9,0.0
2019-09-20,32,S/D,85.8,0.0
2019-09-21,30.2,S/D,90.0,0.0
2019-09-22,33,S/D,86.6,0.0
2019-09-23,32.2,S/D,87.4,32.2
2019-09-24,28.2,S/D,91.9,0.0
2019-09-25,32,S/D,83.9,0.0
2019-09-26,34,S/D,81.3,0.0
2019-09-27,31.2,S/D,89.9,15.1
2019-09-28,33.2,S/D,84.6,0.0
2019-09-29,34,S/D,81.7,40.0
2019-09-30,34,S/D,91.9,2.4
