Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.3'',Longitud :,73°40'45.1'',Altitud :,118 msnm.
,Tipo :,CO - Meteorológica,Código :,102009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-03-01,34.2,S/D,94.4,15.4
2020-03-02,34,S/D,92.3,2.4
2020-03-03,34,S/D,92.0,0.0
2020-03-04,34.2,S/D,90.9,0.0
2020-03-05,32,S/D,92.1,21.4
2020-03-06,30.2,S/D,92.5,0.0
2020-03-07,30,S/D,S/D,0.0
2020-03-08,32.2,S/D,90.9,0.0
2020-03-09,31.2,S/D,95.4,0.0
2020-03-10,29.2,S/D,94.2,1.7
2020-03-11,32.2,S/D,93.6,0.0
2020-03-12,32.2,S/D,93.2,0.5
2020-03-13,33.2,S/D,93.2,0.0
2020-03-14,33,S/D,90.2,0.0
2020-03-15,35.5,S/D,90.8,6.6
2020-03-16,33.2,S/D,91.0,0.0
2020-03-17,34,S/D,91.8,34.3
2020-03-18,32.2,S/D,92.7,0.0
2020-03-19,34.2,S/D,89.0,0.0
2020-03-20,35,S/D,87.3,0.0
2020-03-21,35.2,S/D,87.2,0.0
2020-03-22,35,S/D,88.9,0.0
2020-03-23,34.2,S/D,92.9,1.3
2020-03-24,33,S/D,92.2,0.0
2020-03-25,33.2,S/D,S/D,21.0
2020-03-26,34.2,S/D,91.8,2.5
2020-03-27,35,S/D,92.1,25.8
2020-03-28,33.2,S/D,94.3,18.6
2020-03-29,27.2,S/D,98.4,7.5
2020-03-30,32.2,S/D,92.7,4.4
2020-03-31,30,S/D,96.9,16.8
