Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.3'',Longitud :,73°40'45.1'',Altitud :,118 msnm.
,Tipo :,CO - Meteorológica,Código :,102009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-01-01,32,S/D,88.2,0.0
2020-01-02,32.2,S/D,85.2,0.0
2020-01-03,33,S/D,85.5,0.0
2020-01-04,33.2,S/D,80.8,0.0
2020-01-05,34,S/D,77.8,0.0
2020-01-06,33.2,S/D,76.9,0.0
2020-01-07,34,S/D,78.5,0.0
2020-01-08,35,S/D,81.0,0.0
2020-01-09,31,S/D,85.9,22.2
2020-01-10,28.2,S/D,88.6,5.0
2020-01-11,26.2,S/D,93.1,0.0
2020-01-12,30,S/D,90.0,1.6
2020-01-13,31,S/D,91.8,24.5
2020-01-14,31.2,S/D,90.3,5.6
2020-01-15,30.2,S/D,91.7,1.6
2020-01-16,32,S/D,86.3,0.0
2020-01-17,28.2,S/D,92.4,25.0
2020-01-18,32,S/D,89.8,23.8
2020-01-19,30.2,S/D,89.5,4.4
2020-01-20,32.2,S/D,90.1,21.0
2020-01-21,31.2,S/D,91.0,2.5
2020-01-22,34.2,S/D,83.9,1.0
2020-01-23,35,S/D,70.8,2.7
2020-01-24,31.2,S/D,88.8,0.0
2020-01-25,34,S/D,87.2,15.4
2020-01-26,32.2,S/D,87.4,0.0
2020-01-27,34.2,S/D,79.8,0.0
2020-01-28,34.2,S/D,80.9,0.0
2020-01-29,S/D,S/D,S/D,6.1
2020-01-30,35.2,S/D,86.4,0.5
2020-01-31,34.2,S/D,86.8,26.8
