Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.3'',Longitud :,73°40'45.1'',Altitud :,118 msnm.
,Tipo :,CO - Meteorológica,Código :,102009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-11-01,35,24.8,76.5,0.0
2024-11-02,34.2,24.6,80.0,S/D
2024-11-03,S/D,S/D,S/D,S/D
2024-11-04,30.2,22.6,87.9,0.0
2024-11-05,32.2,23.8,83.8,0.0
2024-11-06,34,24.6,81.3,0.0
2024-11-07,32,24.4,85.3,0.0
2024-11-08,33,24.8,84.6,43.2
2024-11-09,28,22.6,93.3,S/D
2024-11-10,S/D,S/D,S/D,S/D
2024-11-11,32,24,85.4,0.0
2024-11-12,33.2,24.8,81.1,0.0
2024-11-13,31.2,24.4,83.6,3.2
2024-11-14,28.2,23.2,95.6,7.4
2024-11-15,32,21.8,83.3,0.0
2024-11-16,32.2,24,87.2,S/D
2024-11-17,S/D,S/D,S/D,S/D
2024-11-18,31,24.2,87.7,5.5
2024-11-19,32,23.6,85.7,1.8
2024-11-20,33.2,24.4,81.4,0.0
2024-11-21,32,24.8,86.3,30.7
2024-11-22,29.2,23.6,92.4,41.5
2024-11-23,31,24,84.8,S/D
2024-11-24,S/D,S/D,S/D,S/D
2024-11-25,31.2,24.4,94.4,12.8
2024-11-26,32.2,24,89.3,0.0
2024-11-27,32,24.2,96.3,10.0
2024-11-28,30.2,23.6,96.8,21.6
2024-11-29,30,23.4,90.1,15.2
2024-11-30,32,23.6,88.1,0.0
