Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.3'',Longitud :,73°40'45.1'',Altitud :,118 msnm.
,Tipo :,CO - Meteorológica,Código :,102009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-08-01,28.2,S/D,93.4,4.4
2019-08-02,29.2,S/D,93.0,0.0
2019-08-03,28.2,S/D,94.9,17.3
2019-08-04,28.2,S/D,89.3,0.0
2019-08-05,29,S/D,82.2,0.0
2019-08-06,31,S/D,79.8,0.0
2019-08-07,30,S/D,84.1,0.0
2019-08-08,31,S/D,81.5,0.0
2019-08-09,31,S/D,87.3,0.0
2019-08-10,32.2,S/D,86.9,2.5
2019-08-11,31.2,S/D,90.6,0.0
2019-08-12,32.2,S/D,89.4,0.0
2019-08-13,30,S/D,S/D,1.5
2019-08-14,30,S/D,92.2,0.0
2019-08-15,29.2,S/D,88.4,0.0
2019-08-16,28.2,S/D,92.0,0.0
2019-08-17,33.2,S/D,81.7,0.0
2019-08-18,34,S/D,83.7,0.0
2019-08-19,33.2,S/D,83.4,10.0
2019-08-20,32.2,S/D,87.2,1.2
2019-08-21,29,S/D,S/D,32.8
2019-08-22,29.2,S/D,92.8,3.6
2019-08-23,30,S/D,91.1,0.0
2019-08-24,31.2,S/D,87.6,0.0
2019-08-25,32.2,S/D,87.4,0.0
2019-08-26,32,S/D,87.8,0.0
2019-08-27,31,S/D,91.4,44.5
2019-08-28,31.2,S/D,91.8,2.5
2019-08-29,32.2,S/D,89.4,0.0
2019-08-30,33,S/D,84.2,7.3
2019-08-31,33.2,S/D,85.8,0.0
