Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.3'',Longitud :,73°40'45.1'',Altitud :,118 msnm.
,Tipo :,CO - Meteorológica,Código :,102009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-11-01,32,S/D,88.1,0.0
2019-11-02,32.2,S/D,98.9,0.0
2019-11-03,32.2,S/D,89.8,0.0
2019-11-04,32.2,S/D,93.0,10.0
2019-11-05,33,S/D,91.6,43.6
2019-11-06,31,S/D,94.5,34.5
2019-11-07,32,S/D,89.8,0.0
2019-11-08,31.2,S/D,93.5,35.0
2019-11-09,33,S/D,84.1,14.2
2019-11-10,32,S/D,91.4,0.0
2019-11-11,33,S/D,88.2,30.0
2019-11-12,25.2,S/D,S/D,10.8
2019-11-13,31.2,S/D,86.9,0.0
2019-11-14,32,S/D,89.5,6.2
2019-11-15,31.2,S/D,90.5,19.1
2019-11-16,28.2,S/D,92.3,0.0
2019-11-17,31.2,S/D,86.5,0.0
2019-11-18,34.2,S/D,83.4,0.0
2019-11-19,33.2,S/D,89.1,26.5
2019-11-20,32,S/D,87.9,0.0
2019-11-21,31,S/D,95.7,27.5
2019-11-22,28,S/D,96.8,10.0
2019-11-23,26,S/D,S/D,40.1
2019-11-24,26.2,S/D,96.2,11.6
2019-11-25,32,S/D,90.8,14.2
2019-11-26,30.2,S/D,91.8,10.0
2019-11-27,32.2,S/D,86.5,21.6
2019-11-28,32,S/D,90.7,0.0
2019-11-29,33,S/D,87.0,1.4
2019-11-30,33.2,S/D,88.2,15.0
