AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2018-01-01,7.70,7.71,7.72,7.74,7.72
2018-01-02,7.80,7.83,7.86,7.90,7.85
2018-01-03,8.05,8.07,8.09,8.12,8.08
2018-01-04,8.15,8.17,8.19,8.21,8.18
2018-01-05,8.28,8.29,8.31,8.32,8.30
2018-01-06,8.34,8.36,8.38,8.39,8.37
2018-01-07,8.43,8.44,8.45,8.46,8.45
2018-01-08,8.49,8.50,8.51,8.52,8.51
2018-01-09,8.54,8.55,8.56,8.57,8.56
2018-01-10,8.60,8.61,8.62,8.64,8.62
2018-01-11,8.68,8.69,8.69,8.70,8.69
2018-01-12,8.73,8.75,8.77,8.80,8.76
2018-01-13,8.90,8.90,8.90,8.90,8.90
2018-01-14,8.90,8.90,8.91,8.91,8.91
2018-01-15,8.92,8.92,8.92,8.93,8.92
2018-01-16,8.94,8.95,8.95,8.96,8.95
2018-01-17,8.98,8.98,8.98,8.99,8.98
2018-01-18,9.02,9.02,9.02,9.02,9.02
2018-01-19,9.02,9.03,9.03,9.03,9.03
2018-01-20,9.04,9.04,9.04,9.05,9.04
2018-01-21,9.06,9.07,9.08,9.09,9.08
2018-01-22,9.13,9.15,9.16,9.18,9.16
2018-01-23,9.29,9.31,9.33,9.35,9.32
2018-01-24,9.43,9.45,9.46,9.48,9.46
2018-01-25,9.54,9.56,9.58,9.61,9.57
2018-01-26,9.68,9.70,9.72,9.73,9.71
2018-01-27,9.78,9.81,9.84,9.86,9.82
2018-01-28,9.95,9.97,9.98,9.99,9.97
2018-01-29,10.04,10.05,10.06,10.07,10.06
2018-01-30,10.09,10.09,10.09,10.09,10.09
2018-01-31,10.11,10.11,10.11,10.11,10.11
