Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : FLOR DE PUNGA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,CAPELO
,Latitud :,5°24'19.82'',Longitud :,74°9'32.79'',Altitud :,105 msnm.
,Tipo :,PE - Meteorológica,Código :,105092
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-01-01,30.2,22.4,91.8,10.3
2021-01-02,31.6,22.8,85.8,1.9
2021-01-03,31.6,24.6,91.8,0.0
2021-01-04,31.6,23.8,92.0,8.1
2021-01-05,31.6,24,89.3,28.0
2021-01-06,30.2,22.4,95.6,11.0
2021-01-07,31.2,22.6,89.1,0.0
2021-01-08,33,22.8,87.9,0.0
2021-01-09,32.6,24.2,87.8,3.8
2021-01-10,33.4,22.8,87.2,5.0
2021-01-11,32.4,23.4,86.8,0.0
2021-01-12,32.6,23.6,89.4,1.7
2021-01-13,32.2,23.8,84.9,0.0
2021-01-14,32.8,23.2,89.9,17.5
2021-01-15,32.2,23.4,87.7,0.0
2021-01-16,34,24,81.1,0.0
2021-01-17,34.2,24.2,84.3,0.0
2021-01-18,33.4,25,87.8,4.9
2021-01-19,28.4,23.8,91.8,71.1
2021-01-20,28.2,21.8,93.2,17.0
2021-01-21,32.2,22,85.3,0.0
2021-01-22,31.4,S/D,86.8,1.7
2021-01-23,29.8,22.4,92.5,2.3
2021-01-24,31,23.6,90.5,5.0
2021-01-25,33.2,23.2,89.1,0.0
2021-01-26,31.4,S/D,S/D,0.0
2021-01-27,31.8,22.4,89.7,5.1
2021-01-28,32.1,24,87.1,0.0
2021-01-29,32,24.2,88.0,6.0
2021-01-30,33.4,23.4,88.6,4.6
2021-01-31,33,23.2,89.7,0.0
