Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : FLOR DE PUNGA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,CAPELO
,Latitud :,5°24'19.82'',Longitud :,74°9'32.79'',Altitud :,105 msnm.
,Tipo :,PE - Meteorológica,Código :,105092
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-05-01,31.2,23.8,S/D,48.7
2020-05-02,31.2,S/D,S/D,46.0
2020-05-03,31.6,19.6,S/D,15.0
2020-05-04,32,23.6,82.2,0.0
2020-05-05,32.2,24.2,89.4,0.0
2020-05-06,30,23,93.6,5.5
2020-05-07,31,19.8,S/D,56.2
2020-05-08,30.4,19.6,S/D,0.0
2020-05-09,31.4,21,88.4,0.0
2020-05-10,33.4,22,86.8,0.0
2020-05-11,33,22.8,86.0,0.0
2020-05-12,35.2,23.4,85.5,0.0
2020-05-13,31,23.6,84.7,2.1
2020-05-14,S/D,22.8,S/D,0.0
2020-05-15,30,23.2,S/D,14.7
2020-05-16,27.8,22.2,91.6,3.1
2020-05-17,30.6,22,S/D,0.0
2020-05-18,33.8,23.2,S/D,0.0
2020-05-19,34,22.2,S/D,2.6
2020-05-20,30.2,24,92.7,2.6
2020-05-21,32.8,23,S/D,0.0
2020-05-22,34,23.4,90.8,0.0
2020-05-23,34.8,24.2,85.7,0.0
2020-05-24,26.4,18,86.8,16.6
2020-05-25,30.2,18,85.8,0.0
2020-05-26,33.4,19.4,S/D,0.0
2020-05-27,33,23.6,S/D,17.0
2020-05-28,33.6,21.4,S/D,0.0
2020-05-29,33.8,22,S/D,0.0
2020-05-30,30.6,23.4,S/D,17.9
2020-05-31,31.6,23.6,S/D,0.0
