Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : FLOR DE PUNGA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,CAPELO
,Latitud :,5°24'19.82'',Longitud :,74°9'32.79'',Altitud :,105 msnm.
,Tipo :,PE - Meteorológica,Código :,105092
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-08-01,32.8,S/D,S/D,0.0
2020-08-02,34,20.2,86.1,0.0
2020-08-03,35,21,80.9,0.0
2020-08-04,34.8,22.2,80.9,0.0
2020-08-05,34.4,23,83.6,0.0
2020-08-06,34.4,21.4,79.7,0.0
2020-08-07,33.4,23.4,82.3,0.0
2020-08-08,30.2,21.8,90.4,0.0
2020-08-09,31.4,21,81.6,0.0
2020-08-10,33.2,20.4,80.5,0.0
2020-08-11,34.8,22.2,83.2,0.0
2020-08-12,34.4,21.6,82.0,7.8
2020-08-13,34.2,21.4,81.1,0.0
2020-08-14,33.2,21,81.7,0.0
2020-08-15,34.4,21.6,79.2,0.0
2020-08-16,S/D,21.4,S/D,0.0
2020-08-17,S/D,21.2,S/D,0.0
2020-08-18,S/D,23.2,S/D,0.0
2020-08-19,35,22,77.5,0.0
2020-08-20,32,23,94.3,28.3
2020-08-21,28.6,S/D,93.6,3.4
2020-08-22,22,16,89.8,0.0
2020-08-23,24.2,S/D,S/D,0.0
2020-08-24,S/D,19.2,S/D,0.0
2020-08-25,32.4,23.6,86.5,0.0
2020-08-26,33.8,22.6,83.4,0.0
2020-08-27,36,23.4,83.0,0.0
2020-08-28,34.4,21.2,78.2,0.0
2020-08-29,35,23.6,85.6,0.0
2020-08-30,35.2,22.2,82.3,2.0
2020-08-31,34.6,23.6,83.0,0.0
