Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : MANITI
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
,Latitud :,3°31'13.09'',Longitud :,72°50'27.13'',Altitud :,125 msnm.
,Tipo :,PE - Meteorológica,Código :,103009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-04-01,33,19.2,82.0,0.0
2019-04-02,32.8,19,84.0,2.5
2019-04-03,30.6,18.2,88.0,2.0
2019-04-04,33.8,22.8,81.5,0.0
2019-04-05,35.6,22.4,77.1,0.0
2019-04-06,34.4,22.8,84.0,0.5
2019-04-07,27.2,23,S/D,62.0
2019-04-08,28,22,90.8,0.0
2019-04-09,33.4,22.8,82.8,0.0
2019-04-10,34.6,22.6,82.5,5.0
2019-04-11,32.6,23.8,82.6,0.0
2019-04-12,30.2,23.6,S/D,32.5
2019-04-13,30.4,22.8,82.9,0.0
2019-04-14,30.8,22.4,92.0,0.0
2019-04-15,34.2,22,79.2,5.5
2019-04-16,30.6,23,86.8,1.5
2019-04-17,30,23.4,94.7,25.0
2019-04-18,32.6,23.2,86.8,1.0
2019-04-19,30.2,23.2,86.2,0.0
2019-04-20,30.2,21.4,86.6,0.0
2019-04-21,33.6,21.4,80.7,0.0
2019-04-22,34.8,22.6,80.7,0.0
2019-04-23,34.4,23.2,80.1,15.0
2019-04-24,S/D,23,S/D,63.0
2019-04-25,29,22.8,90.1,1.0
2019-04-26,31.6,18.2,91.1,4.5
2019-04-27,33,19.2,90.2,3.5
2019-04-28,33.6,19,85.8,7.0
2019-04-29,32,18.8,82.5,0.0
2019-04-30,33.8,19.2,85.4,64.5
