Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SALVACION
,Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
2020/06/04,10:00,21.1,0.0,96,342,0.0
2020/06/04,11:00,22.0,0.0,94,17,0.9
2020/06/04,12:00,23.4,0.0,91,343,0.9
2020/06/04,13:00,25.0,0.0,87,345,1.1
2020/06/04,14:00,25.2,0.0,84,336,1.9
2020/06/04,15:00,24.2,0.0,86,343,1.9
2020/06/04,16:00,23.3,0.0,89,349,1.7
2020/06/04,17:00,22.5,0.2,93,311,1.1
2020/06/04,18:00,21.9,0.0,95,337,0.5
2020/06/04,19:00,21.9,0.0,95,337,0.5
2020/06/04,20:00,21.1,0.0,97,345,0.3
2020/06/04,21:00,20.9,0.4,97,16,0.3
2020/06/04,22:00,20.9,0.2,98,2,0.0
2020/06/04,23:00,20.8,3.8,98,357,0.0
2020/06/05,00:00,20.8,1.0,98,340,0.0
2020/06/05,01:00,20.7,0.4,99,290,0.0
2020/06/05,02:00,20.7,0.0,99,173,0.0
2020/06/05,03:00,20.7,0.2,99,128,0.2
2020/06/05,04:00,20.7,0.0,99,119,0.6
2020/06/05,05:00,20.0,0.0,99,20,0.1
2020/06/05,06:00,20.0,0.0,100,94,0.0
2020/06/05,07:00,20.4,0.0,100,123,0.1
2020/06/05,08:00,21.1,0.0,99,145,1.3
2020/06/05,09:00,21.1,0.0,99,145,1.3
2020/06/05,10:00,23.5,0.0,92,117,1.2
2020/06/05,11:00,25.9,0.0,85,324,1.2
2020/06/05,12:00,27.2,0.0,83,344,1.7
2020/06/05,13:00,28.0,0.0,80,324,1.8
2020/06/05,14:00,28.0,0.0,76,330,1.8
2020/06/05,15:00,28.2,0.0,72,9,1.9
2020/06/05,16:00,27.5,0.0,74,21,1.2
2020/06/05,17:00,25.6,0.0,81,170,0.1
2020/06/05,18:00,23.3,0.0,90,81,0.8
2020/06/05,19:00,22.5,0.0,93,72,0.1
2020/06/05,20:00,22.1,0.0,95,171,1.5
2020/06/05,21:00,22.0,0.0,95,83,0.4
2020/06/05,22:00,21.2,0.0,97,158,0.0
2020/06/05,23:00,21.4,0.0,97,348,0.0
2020/06/06,00:00,21.4,0.0,98,103,0.1
2020/06/06,01:00,21.3,0.0,98,95,0.1
2020/06/06,02:00,21.2,0.0,97,130,0.9
2020/06/06,03:00,21.8,0.0,97,113,1.0
2020/06/06,04:00,21.8,1.2,96,12,0.1
2020/06/06,05:00,21.3,5.0,98,3,0.7
2020/06/06,06:00,21.3,8.0,99,301,0.0
2020/06/06,07:00,21.2,2.4,99,135,0.1
2020/06/06,08:00,21.5,1.0,99,138,1.0
2020/06/06,09:00,21.8,1.0,99,186,0.6
2020/06/06,10:00,23.3,0.0,96,175,0.8
2020/06/06,11:00,24.9,0.0,90,60,0.6
2020/06/06,12:00,25.3,0.2,88,123,0.2
2020/06/06,13:00,26.2,0.0,87,59,1.1
2020/06/06,14:00,28.3,0.0,80,11,1.2
2020/06/06,15:00,26.2,0.0,83,320,0.5
2020/06/06,16:00,26.7,0.0,82,313,1.0
2020/06/06,17:00,25.2,0.0,86,210,0.0
2020/06/06,18:00,23.7,0.0,92,109,0.8
2020/06/06,19:00,23.3,0.0,93,87,0.0
2020/06/06,20:00,22.7,0.0,95,16,0.3
2020/06/06,21:00,22.3,0.0,96,112,0.0
2020/06/06,22:00,22.3,0.0,97,160,0.4
2020/06/06,23:00,22.4,0.0,97,126,1.4
2020/06/07,00:00,22.6,0.0,96,140,0.9
2020/06/07,01:00,22.5,0.0,96,136,0.6
2020/06/07,02:00,22.2,0.0,97,294,0.2
2020/06/07,03:00,22.0,0.0,99,93,0.0
2020/06/07,04:00,21.9,0.0,99,195,0.0
2020/06/07,05:00,21.4,0.0,99,129,0.0
2020/06/07,06:00,21.6,0.0,99,135,1.0
2020/06/07,07:00,22.0,0.0,97,130,0.7
2020/06/07,08:00,22.6,0.0,95,160,0.0
2020/06/07,09:00,23.1,0.0,93,175,0.9
2020/06/07,10:00,23.9,0.0,90,183,1.2
2020/06/07,11:00,24.9,0.0,87,180,1.8
2020/06/07,12:00,26.4,0.0,83,163,1.1
2020/06/07,13:00,27.7,0.0,78,279,0.4
2020/06/07,14:00,28.0,0.0,77,329,1.1
2020/06/07,15:00,27.6,0.0,77,338,1.8
2020/06/07,16:00,27.3,0.0,79,338,1.3
2020/06/07,17:00,25.7,0.0,84,33,0.5
2020/06/07,18:00,24.3,0.0,90,88,0.8
2020/06/07,19:00,23.7,0.0,93,145,1.1
2020/06/07,20:00,23.8,0.0,93,133,0.4
2020/06/07,21:00,23.5,0.0,94,343,0.2
2020/06/07,22:00,23.5,0.0,94,343,0.2
2020/06/07,23:00,23.1,0.8,97,185,0.1
2020/06/08,00:00,22.9,2.8,98,194,0.2
2020/06/08,01:00,22.8,0.2,98,315,0.4
2020/06/08,02:00,22.7,0.0,99,250,0.0
2020/06/08,03:00,22.5,0.0,99,127,0.0
2020/06/08,04:00,22.5,0.0,99,311,0.1
2020/06/08,05:00,22.5,0.0,99,251,0.0
2020/06/08,06:00,22.4,0.0,99,278,0.0
2020/06/08,07:00,22.7,0.0,99,141,0.7
2020/06/08,08:00,23.6,0.0,98,139,0.9
2020/06/08,09:00,24.9,0.0,93,229,0.5
2020/06/08,10:00,25.9,0.0,91,333,1.0
2020/06/08,11:00,27.8,0.0,84,8,2.2
2020/06/08,12:00,28.3,0.0,82,2,2.0
2020/06/08,13:00,28.7,0.0,78,27,1.6
2020/06/08,14:00,27.9,0.0,78,28,1.5
2020/06/08,15:00,27.9,0.0,78,28,1.5
2020/06/08,16:00,28.5,0.0,76,276,0.3
2020/06/08,17:00,27.9,0.0,78,28,0.6
2020/06/08,18:00,25.6,0.0,85,89,0.3
2020/06/08,19:00,24.3,0.0,91,162,1.6
2020/06/08,20:00,24.4,0.0,92,141,1.3
2020/06/08,21:00,23.9,0.0,93,76,0.0
2020/06/08,22:00,23.3,0.0,95,84,0.2
2020/06/08,23:00,23.1,0.0,96,351,0.0
2020/06/09,00:00,23.0,0.0,97,177,0.0
2020/06/09,01:00,23.1,0.0,97,288,0.0
2020/06/09,02:00,23.1,0.0,98,180,0.6
2020/06/09,03:00,23.1,0.0,98,27,0.0
2020/06/09,04:00,22.8,0.0,98,173,0.2
2020/06/09,05:00,22.9,0.0,98,161,0.7
2020/06/09,06:00,23.0,0.0,97,141,0.6
2020/06/09,07:00,23.1,0.0,96,130,1.4
2020/06/09,08:00,23.6,0.0,95,4,0.3
2020/06/09,09:00,24.8,0.0,93,203,0.7
2020/06/09,10:00,27.7,0.0,84,210,0.9
2020/06/09,11:00,27.2,0.0,84,244,0.1
2020/06/09,12:00,28.3,0.0,81,352,1.0
2020/06/09,13:00,28.6,0.0,78,73,1.4
2020/06/09,14:00,29.1,0.0,76,16,1.7
2020/06/09,15:00,28.2,0.0,77,67,0.8
2020/06/09,16:00,27.1,0.0,83,140,0.5
2020/06/09,17:00,26.0,0.0,89,90,0.3
2020/06/09,18:00,24.6,0.0,93,99,0.4
2020/06/09,19:00,24.1,0.0,94,12,0.4
2020/06/09,20:00,23.8,0.0,96,93,0.9
2020/06/09,21:00,23.8,0.0,96,326,0.2
2020/06/09,22:00,23.8,7.6,97,233,0.0
2020/06/09,23:00,23.6,0.0,98,127,0.6
2020/06/10,00:00,23.4,0.2,98,155,1.0
2020/06/10,01:00,23.2,0.0,98,164,0.8
2020/06/10,02:00,22.8,0.4,98,134,1.3
2020/06/10,03:00,22.9,0.2,97,146,0.3
2020/06/10,04:00,22.7,0.0,98,165,1.0
2020/06/10,05:00,22.5,0.0,99,76,0.0
2020/06/10,06:00,22.5,0.0,99,164,1.6
2020/06/10,07:00,22.8,0.0,98,189,0.9
2020/06/10,08:00,23.7,0.0,96,199,0.3
2020/06/10,09:00,24.0,0.0,95,190,0.9
2020/06/10,10:00,24.3,0.4,93,158,0.3
2020/06/10,11:00,24.3,3.2,94,33,0.4
2020/06/10,12:00,24.7,4.4,95,185,1.3
2020/06/10,13:00,26.7,0.0,89,184,1.7
2020/06/10,14:00,24.2,13.8,94,345,0.5
2020/06/10,15:00,24.2,13.8,94,345,0.5
2020/06/10,16:00,22.4,0.2,98,168,1.3
2020/06/10,17:00,22.6,0.0,97,135,1.8
2020/06/10,18:00,22.4,0.0,95,114,1.1
2020/06/10,19:00,21.9,0.0,96,88,0.1
2020/06/10,20:00,21.3,0.0,98,129,0.2
2020/06/10,21:00,21.2,0.0,98,161,1.5
2020/06/10,22:00,21.3,0.0,97,134,1.6
2020/06/10,23:00,21.4,0.0,96,134,2.2
2020/06/11,00:00,21.4,0.0,94,131,2.0
2020/06/11,01:00,21.2,0.0,94,142,1.6
2020/06/11,02:00,21.0,0.0,93,130,1.8
2020/06/11,03:00,21.0,0.0,91,129,1.6
2020/06/11,04:00,20.7,0.0,92,148,1.6
2020/06/11,05:00,19.7,0.0,95,145,0.9
2020/06/11,06:00,19.9,0.0,95,142,1.6
2020/06/11,07:00,20.4,0.0,94,141,1.7
2020/06/11,08:00,21.4,0.0,91,173,2.0
2020/06/11,09:00,23.0,0.0,86,172,2.1
2020/06/11,10:00,24.9,0.0,81,188,1.6
2020/06/11,11:00,26.5,0.0,74,203,1.0
2020/06/11,12:00,27.5,0.0,72,49,0.1
2020/06/11,13:00,27.7,0.0,72,203,0.4
2020/06/11,14:00,29.3,0.0,71,65,1.1
2020/06/11,15:00,28.4,0.0,72,20,1.1
2020/06/11,16:00,29.5,0.0,70,343,2.0
2020/06/11,17:00,27.3,0.0,75,292,0.3
2020/06/11,18:00,24.8,0.0,86,81,0.2
2020/06/11,19:00,23.2,0.0,92,152,1.1
2020/06/11,20:00,22.7,0.0,94,16,0.1
2020/06/11,21:00,22.0,0.0,96,59,0.1
2020/06/11,22:00,22.2,0.0,97,129,0.1
2020/06/11,23:00,22.6,0.0,96,117,1.1
2020/06/12,00:00,22.9,0.0,95,136,0.6
2020/06/12,01:00,22.6,0.0,95,29,0.5
2020/06/12,02:00,21.7,0.0,98,58,0.0
2020/06/12,03:00,21.5,0.0,98,162,0.8
2020/06/12,04:00,21.5,0.0,98,162,0.8
2020/06/12,05:00,21.9,0.2,96,136,1.4
2020/06/12,06:00,22.0,0.4,97,143,1.1
2020/06/12,07:00,22.0,0.0,97,79,0.0
2020/06/12,08:00,22.5,0.0,98,322,0.7
2020/06/12,09:00,23.7,0.0,95,54,0.1
2020/06/12,10:00,25.6,0.0,90,5,0.6
2020/06/12,11:00,26.6,0.0,87,344,1.1
2020/06/12,12:00,27.8,0.0,82,67,0.9
2020/06/12,13:00,29.0,0.0,76,199,0.4
2020/06/12,14:00,28.9,0.0,73,81,0.9
2020/06/12,15:00,27.5,0.0,78,137,1.2
2020/06/12,16:00,26.1,1.4,84,92,0.8
2020/06/12,17:00,24.6,1.6,92,103,0.3
2020/06/12,18:00,23.5,0.0,94,83,0.2
2020/06/12,19:00,23.5,0.0,94,83,0.2
2020/06/12,20:00,23.0,0.0,96,130,0.7
2020/06/12,21:00,22.8,0.0,96,151,0.3
2020/06/12,22:00,22.5,0.0,97,32,0.1
2020/06/12,23:00,22.4,0.0,98,167,0.3
2020/06/13,00:00,22.4,0.0,98,13,0.3
2020/06/13,01:00,22.3,0.0,98,54,0.0
2020/06/13,02:00,22.3,0.0,98,188,1.0
2020/06/13,03:00,22.3,0.0,98,156,0.6
2020/06/13,04:00,22.3,0.0,98,156,0.6
2020/06/13,05:00,22.0,0.0,99,169,0.0
2020/06/13,06:00,22.0,0.0,99,78,0.0
2020/06/13,07:00,22.2,0.0,99,21,0.6
2020/06/13,08:00,23.0,0.0,98,340,0.2
2020/06/13,09:00,24.2,0.0,95,211,0.9
2020/06/13,10:00,25.7,0.0,90,169,0.8
2020/06/13,11:00,24.4,0.4,92,352,0.4
2020/06/13,12:00,24.5,1.0,93,163,0.6
2020/06/13,13:00,23.4,13.4,96,341,0.9
2020/06/13,14:00,24.5,0.0,94,349,1.4
2020/06/13,15:00,25.0,0.0,92,285,0.8
2020/06/13,16:00,25.6,0.0,89,334,1.0
2020/06/13,17:00,25.0,0.0,90,75,0.1
2020/06/13,18:00,23.2,0.0,95,90,0.8
2020/06/13,19:00,22.2,0.0,97,101,0.0
2020/06/13,20:00,21.9,0.0,98,29,0.1
2020/06/13,21:00,21.5,0.0,98,80,0.0
2020/06/13,22:00,21.6,0.0,99,177,0.0
2020/06/13,23:00,21.9,0.0,98,163,1.3
2020/06/14,00:00,22.4,0.0,98,146,0.8
2020/06/14,01:00,22.5,0.0,96,138,1.3
2020/06/14,02:00,21.6,0.0,97,53,0.2
2020/06/14,03:00,20.8,0.0,98,134,0.0
2020/06/14,04:00,20.8,0.0,98,134,0.0
2020/06/14,05:00,20.2,0.0,99,157,0.4
2020/06/14,06:00,20.9,0.0,99,151,1.6
2020/06/14,07:00,21.2,0.0,98,92,0.3
2020/06/14,08:00,21.6,0.0,98,8,0.8
2020/06/14,09:00,22.3,0.2,97,170,0.8
2020/06/14,10:00,22.5,1.2,95,303,0.8
2020/06/14,11:00,21.7,3.2,96,45,0.8
2020/06/14,12:00,22.4,0.2,96,353,1.5
2020/06/14,13:00,22.3,0.4,96,329,1.0
2020/06/14,14:00,23.1,0.0,95,353,1.7
2020/06/14,15:00,22.9,0.0,94,334,0.9
2020/06/14,16:00,23.3,0.0,92,346,1.0
2020/06/14,17:00,22.4,0.0,94,176,1.9
2020/06/14,18:00,21.2,0.8,97,190,0.1
2020/06/14,19:00,20.9,0.8,98,84,0.2
2020/06/14,20:00,20.9,0.0,98,156,0.1
2020/06/14,21:00,20.9,0.0,99,148,0.1
2020/06/14,22:00,21.0,0.0,98,243,0.0
2020/06/14,23:00,20.8,0.0,99,229,0.1
2020/06/15,00:00,20.7,0.0,99,183,0.0
2020/06/15,01:00,20.2,0.0,99,146,0.3
2020/06/15,02:00,19.6,0.0,99,43,0.1
2020/06/15,03:00,19.4,0.0,100,122,0.0
2020/06/15,04:00,19.7,0.0,100,129,1.2
2020/06/15,05:00,19.8,0.0,99,206,0.0
2020/06/15,06:00,19.6,0.0,99,126,0.2
2020/06/15,07:00,20.0,0.0,98,169,0.9
2020/06/15,08:00,21.1,0.0,96,168,0.8
2020/06/15,09:00,22.4,0.0,92,198,0.9
2020/06/15,10:00,23.2,0.0,89,191,0.9
2020/06/15,11:00,25.6,0.0,84,230,0.5
2020/06/15,12:00,27.1,0.0,80,338,1.4
2020/06/15,13:00,27.3,0.0,79,312,1.5
2020/06/15,14:00,27.9,0.0,74,22,1.5
2020/06/15,15:00,27.5,0.0,71,16,2.8
2020/06/15,16:00,26.6,0.0,72,352,1.8
2020/06/15,17:00,24.3,0.0,80,77,0.3
2020/06/15,18:00,22.1,0.0,89,93,0.9
2020/06/15,19:00,22.1,0.0,89,93,0.9
2020/06/15,20:00,21.0,0.0,94,352,0.4
2020/06/15,21:00,20.8,0.0,95,90,0.2
2020/06/15,22:00,20.9,0.0,96,152,0.0
2020/06/15,23:00,21.1,0.0,95,133,0.1
2020/06/16,00:00,20.7,0.0,97,98,0.0
2020/06/16,01:00,20.7,0.0,97,91,0.4
2020/06/16,02:00,20.0,0.0,98,122,0.1
2020/06/16,03:00,19.2,0.0,98,148,0.1
2020/06/16,04:00,19.6,0.0,98,132,1.3
2020/06/16,05:00,20.3,0.0,96,143,1.6
2020/06/16,06:00,20.2,0.0,96,347,0.3
2020/06/16,07:00,20.4,0.0,96,145,1.0
2020/06/16,08:00,21.5,0.0,93,147,0.6
2020/06/16,09:00,21.5,0.0,93,147,0.6
2020/06/16,10:00,24.4,0.0,86,202,0.6
2020/06/16,11:00,25.9,0.0,78,210,0.5
2020/06/16,12:00,26.5,0.0,77,284,0.3
2020/06/16,13:00,26.6,0.0,75,327,1.0
2020/06/16,14:00,27.1,0.0,75,302,0.9
2020/06/16,15:00,26.8,0.0,76,348,1.1
2020/06/16,16:00,26.1,0.0,79,349,0.5
2020/06/16,17:00,25.3,0.0,83,62,0.1
2020/06/16,18:00,23.8,0.0,90,101,0.5
2020/06/16,19:00,23.0,0.0,93,114,0.0
2020/06/16,20:00,22.7,0.0,94,122,0.0
2020/06/16,21:00,22.5,0.0,95,336,0.2
2020/06/16,22:00,22.1,0.0,96,54,0.0
2020/06/16,23:00,22.0,0.0,96,339,0.0
2020/06/17,00:00,21.8,0.0,97,116,0.0
2020/06/17,01:00,21.6,0.0,98,169,0.2
2020/06/17,02:00,21.1,0.0,98,135,1.4
2020/06/17,03:00,21.6,0.0,96,125,1.1
2020/06/17,04:00,21.7,0.0,95,141,1.1
2020/06/17,05:00,21.6,0.0,96,146,1.2
2020/06/17,06:00,21.5,0.0,95,147,1.3
2020/06/17,07:00,21.5,0.0,94,144,1.3
2020/06/17,08:00,21.9,0.0,93,158,1.6
2020/06/17,09:00,23.5,0.0,89,220,0.0
2020/06/17,10:00,24.7,0.0,85,341,1.3
2020/06/17,11:00,25.2,0.0,82,342,1.7
2020/06/17,12:00,25.4,0.0,82,344,1.5
2020/06/17,13:00,25.9,0.0,81,306,1.4
2020/06/17,14:00,26.7,0.0,78,344,1.3
2020/06/17,15:00,27.0,0.0,75,319,0.0
2020/06/17,16:00,26.6,0.0,75,4,0.9
2020/06/17,17:00,25.3,0.0,81,351,0.1
2020/06/17,18:00,23.4,0.0,89,89,0.0
2020/06/17,19:00,22.7,0.0,92,84,1.0
2020/06/17,20:00,22.4,0.0,93,148,0.0
2020/06/17,21:00,22.5,0.0,93,90,0.0
2020/06/17,22:00,22.0,0.0,95,96,0.0
2020/06/17,23:00,21.9,0.0,96,346,0.0
2020/06/18,00:00,22.0,0.0,97,167,1.2
2020/06/18,01:00,21.9,0.0,96,66,0.2
2020/06/18,02:00,21.6,0.0,97,112,0.0
2020/06/18,03:00,21.4,0.0,97,122,0.0
2020/06/18,04:00,21.4,0.0,97,156,1.2
2020/06/18,05:00,21.5,0.0,97,321,0.0
2020/06/18,06:00,21.3,0.0,98,169,0.0
2020/06/18,07:00,21.6,0.0,97,30,0.1
2020/06/18,08:00,22.6,0.0,94,143,1.2
2020/06/18,09:00,23.8,0.0,90,183,1.2
2020/06/18,10:00,25.8,0.0,84,159,1.1
2020/06/18,11:00,27.9,0.0,76,115,0.7
2020/06/18,12:00,27.9,0.0,76,115,0.7
2020/06/18,13:00,27.8,0.0,74,39,1.2
2020/06/18,14:00,27.9,0.0,75,55,1.0
2020/06/18,15:00,28.7,0.0,71,27,1.5
2020/06/18,16:00,28.9,0.0,69,337,0.7
2020/06/18,17:00,26.3,0.0,78,110,1.1
2020/06/18,18:00,23.9,0.0,87,82,0.6
2020/06/18,19:00,22.9,0.0,91,147,0.2
2020/06/18,20:00,22.7,0.0,93,119,0.0
2020/06/18,21:00,22.1,0.0,95,116,0.0
2020/06/18,22:00,21.9,0.0,96,133,0.0
2020/06/18,23:00,22.0,0.0,96,157,1.6
2020/06/19,00:00,22.0,0.0,95,73,0.0
2020/06/19,01:00,21.4,0.0,97,133,0.6
2020/06/19,02:00,21.7,0.0,97,159,1.0
2020/06/19,03:00,21.5,0.0,97,135,0.8
2020/06/19,04:00,21.5,0.0,97,151,1.1
2020/06/19,05:00,20.6,0.0,98,63,0.3
2020/06/19,06:00,20.9,0.0,99,160,1.0
2020/06/19,07:00,21.3,0.0,98,150,1.3
2020/06/19,08:00,22.2,0.0,95,152,1.6
2020/06/19,09:00,24.3,0.0,90,158,1.5
2020/06/19,10:00,26.2,0.0,84,326,0.7
2020/06/19,11:00,28.2,0.0,79,82,1.0
2020/06/19,12:00,29.2,0.0,75,348,1.8
2020/06/19,13:00,29.4,0.0,71,46,1.0
2020/06/19,14:00,29.5,0.0,69,338,1.1
2020/06/19,15:00,29.6,0.0,70,48,1.2
2020/06/19,16:00,29.2,0.2,72,352,0.9
2020/06/19,17:00,28.4,0.0,74,24,0.1
2020/06/19,18:00,24.8,0.0,87,102,0.8
2020/06/19,19:00,23.6,0.0,92,154,0.2
2020/06/19,20:00,23.0,0.0,94,169,0.0
2020/06/19,21:00,23.2,0.0,94,145,0.4
2020/06/19,22:00,23.4,0.0,94,142,1.1
2020/06/19,23:00,23.6,0.0,93,99,0.7
2020/06/20,00:00,23.1,0.6,95,359,0.5
2020/06/20,01:00,22.5,6.4,97,42,0.2
2020/06/20,02:00,22.3,0.6,98,87,0.0
2020/06/20,03:00,22.3,0.2,99,221,0.0
2020/06/20,04:00,22.2,4.0,99,102,0.6
2020/06/20,05:00,22.3,0.2,98,137,1.2
2020/06/20,06:00,22.2,0.0,98,142,1.4
2020/06/20,07:00,22.0,0.0,97,132,0.8
2020/06/20,08:00,22.3,0.0,96,183,0.1
2020/06/20,09:00,23.2,0.0,94,185,0.8
2020/06/20,10:00,25.6,0.0,87,188,1.3
2020/06/20,11:00,27.1,0.0,82,324,0.9
2020/06/20,12:00,28.0,0.0,78,61,0.8
2020/06/20,13:00,27.4,0.0,80,352,1.9
2020/06/20,14:00,27.0,0.0,81,308,1.1
2020/06/20,15:00,27.2,0.0,82,325,1.3
2020/06/20,16:00,28.5,0.0,78,248,0.2
2020/06/20,17:00,26.8,0.0,81,29,0.1
2020/06/20,18:00,24.2,0.0,90,124,0.0
2020/06/20,19:00,23.2,0.0,94,16,0.0
2020/06/20,20:00,23.1,0.0,95,213,1.1
2020/06/20,21:00,22.9,0.0,96,12,0.0
2020/06/20,22:00,22.4,0.0,97,58,0.2
2020/06/20,23:00,22.2,0.0,98,136,0.0
2020/06/21,00:00,22.2,0.0,98,4,0.0
2020/06/21,01:00,21.7,0.0,99,115,0.0
2020/06/21,02:00,21.6,0.0,99,194,0.0
2020/06/21,03:00,22.0,0.2,99,163,0.1
2020/06/21,04:00,22.1,0.0,99,195,0.0
2020/06/21,05:00,22.0,0.0,100,244,0.0
2020/06/21,06:00,22.1,0.2,99,142,1.7
2020/06/21,07:00,22.1,0.0,97,356,0.2
2020/06/21,08:00,22.4,0.0,98,168,0.6
2020/06/21,09:00,23.7,0.0,94,184,0.7
2020/06/21,10:00,24.2,0.0,91,152,1.1
2020/06/21,11:00,24.9,0.0,88,182,1.3
2020/06/21,12:00,25.5,0.0,88,168,1.1
2020/06/21,13:00,28.3,0.0,79,198,0.6
2020/06/21,14:00,29.4,0.0,72,336,1.2
2020/06/21,15:00,29.4,0.0,72,336,1.2
2020/06/21,16:00,27.6,0.0,77,194,0.4
2020/06/21,17:00,26.6,0.0,84,60,0.5
2020/06/21,18:00,24.7,0.0,90,107,0.2
2020/06/21,19:00,24.7,0.0,90,107,0.2
2020/06/21,20:00,24.1,0.0,93,111,0.1
2020/06/21,21:00,23.5,0.0,95,147,0.0
2020/06/21,22:00,23.6,0.0,95,118,0.0
