Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SALVACION
,Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
2020/05/04,10:00,24.0,0.0,93,197,0.8
2020/05/04,11:00,24.7,0.0,91,355,0.6
2020/05/04,12:00,25.1,0.0,88,291,0.3
2020/05/04,13:00,24.6,0.0,90,313,0.7
2020/05/04,14:00,24.6,0.0,90,313,0.7
2020/05/04,15:00,24.7,0.0,92,289,0.4
2020/05/04,16:00,24.4,0.0,92,24,0.0
2020/05/04,17:00,24.2,0.0,93,270,0.0
2020/05/04,18:00,23.5,0.0,96,48,0.1
2020/05/04,19:00,23.0,0.0,97,33,0.1
2020/05/04,20:00,22.7,0.0,98,134,1.1
2020/05/04,21:00,23.0,0.0,96,142,0.9
2020/05/04,22:00,23.0,0.0,96,142,0.9
2020/05/04,23:00,22.3,0.0,98,88,1.0
2020/05/05,00:00,21.9,0.0,99,161,0.4
2020/05/05,01:00,22.0,0.0,99,173,0.7
2020/05/05,02:00,21.9,0.0,99,346,0.1
2020/05/05,03:00,21.9,0.0,99,150,0.2
2020/05/05,04:00,22.0,0.0,99,189,0.8
2020/05/05,05:00,22.1,0.0,99,135,1.1
2020/05/05,06:00,22.4,0.0,97,152,1.4
2020/05/05,07:00,22.4,0.0,97,359,0.5
2020/05/05,08:00,22.5,0.0,98,78,0.3
2020/05/05,09:00,24.0,0.0,95,146,0.7
2020/05/05,10:00,27.0,0.0,85,181,0.9
2020/05/05,11:00,28.4,0.0,79,4,1.1
2020/05/05,12:00,28.1,0.0,77,2,0.9
2020/05/05,13:00,29.4,0.0,72,307,1.5
2020/05/05,14:00,29.8,0.0,70,1,1.5
2020/05/05,15:00,28.2,0.0,76,360,1.9
2020/05/05,16:00,28.8,0.0,74,283,0.5
2020/05/05,17:00,27.6,0.0,78,30,0.7
2020/05/05,18:00,25.0,0.0,88,139,0.1
2020/05/05,19:00,24.3,0.0,91,103,0.5
2020/05/05,20:00,23.9,0.0,93,125,0.5
2020/05/05,21:00,23.9,10.8,94,150,1.3
2020/05/05,22:00,23.9,10.8,94,150,1.3
2020/05/05,23:00,23.3,3.0,98,187,1.0
2020/05/06,00:00,23.0,0.2,98,140,1.6
2020/05/06,01:00,23.0,0.0,98,169,1.6
2020/05/06,02:00,22.8,0.0,98,121,0.9
2020/05/06,03:00,23.0,0.0,97,140,1.1
2020/05/06,04:00,22.8,0.0,97,328,0.1
2020/05/06,05:00,22.5,0.0,99,146,0.8
2020/05/06,06:00,22.7,0.0,98,126,0.9
2020/05/06,07:00,22.7,0.0,98,50,0.1
2020/05/06,08:00,23.4,0.0,97,148,1.1
2020/05/06,09:00,25.3,0.0,92,184,1.7
2020/05/06,10:00,26.2,0.0,88,173,1.8
2020/05/06,11:00,28.0,0.0,82,14,1.8
2020/05/06,12:00,26.8,0.0,83,58,0.9
2020/05/06,13:00,26.8,0.0,84,237,0.5
2020/05/06,14:00,27.2,0.0,83,182,1.7
2020/05/06,15:00,27.2,0.0,83,182,1.7
2020/05/06,16:00,25.1,0.0,90,15,1.2
2020/05/06,17:00,24.2,0.0,93,360,0.5
2020/05/06,18:00,23.8,0.0,95,354,0.7
2020/05/06,19:00,23.4,0.4,96,93,0.7
2020/05/06,20:00,23.2,0.6,97,223,0.0
2020/05/06,21:00,23.1,0.6,98,17,1.2
2020/05/06,22:00,23.0,3.2,98,331,0.7
2020/05/06,23:00,22.9,0.4,97,48,1.8
2020/05/07,00:00,21.4,3.2,95,347,1.7
2020/05/07,01:00,20.0,8.0,97,343,1.7
2020/05/07,02:00,19.1,8.4,98,337,1.4
2020/05/07,03:00,18.7,7.2,99,348,1.7
2020/05/07,04:00,18.0,2.8,99,351,1.7
2020/05/07,05:00,17.8,1.8,99,7,1.8
2020/05/07,06:00,17.7,0.2,97,17,0.6
2020/05/07,07:00,17.6,0.0,97,359,1.3
2020/05/07,08:00,17.7,0.0,96,344,0.9
2020/05/07,09:00,17.3,0.2,97,331,1.4
2020/05/07,10:00,17.5,0.4,98,327,1.3
2020/05/07,11:00,18.7,0.2,96,95,0.3
2020/05/07,12:00,19.1,0.0,93,312,0.8
2020/05/07,13:00,19.5,0.0,91,356,1.2
2020/05/07,14:00,20.5,0.0,85,343,0.8
2020/05/07,15:00,19.9,0.0,88,334,0.7
2020/05/07,16:00,19.9,0.0,85,18,0.5
2020/05/07,17:00,19.6,0.0,89,109,0.1
2020/05/07,18:00,18.8,0.0,93,148,0.5
2020/05/07,19:00,18.6,0.0,94,121,0.7
2020/05/07,20:00,18.5,0.0,93,134,1.3
2020/05/07,21:00,18.5,0.0,92,133,1.4
2020/05/07,22:00,18.4,0.0,92,121,1.5
2020/05/07,23:00,18.5,0.0,91,36,0.6
2020/05/08,00:00,17.8,0.0,94,141,1.2
2020/05/08,01:00,17.3,0.0,95,112,0.2
2020/05/08,02:00,16.6,0.0,97,352,0.6
2020/05/08,03:00,17.1,0.0,98,60,0.1
2020/05/08,04:00,17.1,0.0,98,60,0.1
2020/05/08,05:00,17.0,0.0,98,95,0.0
2020/05/08,06:00,16.6,0.0,99,72,0.0
2020/05/08,07:00,17.2,0.0,99,341,0.5
2020/05/08,08:00,18.4,0.0,97,314,1.0
2020/05/08,09:00,18.9,0.0,96,338,1.3
2020/05/08,10:00,19.2,0.0,93,316,1.7
2020/05/08,11:00,19.6,0.0,92,315,1.2
2020/05/08,12:00,21.0,0.0,88,349,1.3
2020/05/08,13:00,22.7,0.0,80,1,0.9
2020/05/08,14:00,22.7,0.0,72,328,1.1
2020/05/08,15:00,22.3,0.0,72,292,0.6
2020/05/08,16:00,22.2,0.0,73,106,0.5
2020/05/08,17:00,20.4,0.0,85,122,0.7
2020/05/08,18:00,19.4,0.0,87,360,0.3
2020/05/08,19:00,19.4,0.0,87,360,0.3
2020/05/08,20:00,17.5,0.0,92,156,1.3
2020/05/08,21:00,16.9,0.0,93,141,0.4
2020/05/08,22:00,16.2,0.0,94,330,0.0
2020/05/08,23:00,16.2,0.0,95,147,1.3
2020/05/09,00:00,16.9,0.0,93,138,1.6
2020/05/09,01:00,17.0,0.0,93,132,1.9
2020/05/09,02:00,17.0,0.0,92,140,2.1
2020/05/09,03:00,16.8,0.0,92,147,1.9
2020/05/09,04:00,16.8,0.0,92,147,1.9
2020/05/09,05:00,16.7,0.0,91,155,1.8
2020/05/09,06:00,16.8,0.0,91,139,2.1
2020/05/09,07:00,17.2,0.0,90,152,1.9
2020/05/09,08:00,18.9,0.0,87,183,1.8
2020/05/09,09:00,20.8,0.0,82,175,1.4
2020/05/09,10:00,23.4,0.0,75,193,0.9
2020/05/09,11:00,26.3,0.0,67,345,0.9
2020/05/09,12:00,27.7,0.0,67,314,1.7
2020/05/09,13:00,28.5,0.0,59,45,1.5
2020/05/09,14:00,29.2,0.0,53,351,1.4
2020/05/09,15:00,29.4,0.0,51,3,1.9
2020/05/09,16:00,28.5,0.0,51,25,1.6
2020/05/09,17:00,25.9,0.0,61,32,0.2
2020/05/09,18:00,22.9,0.0,78,95,0.7
2020/05/09,19:00,22.9,0.0,78,95,0.7
2020/05/09,20:00,21.4,0.0,86,105,0.1
2020/05/09,21:00,21.2,0.0,88,26,0.1
2020/05/09,22:00,20.8,0.0,90,164,0.9
2020/05/09,23:00,20.6,0.0,91,99,0.6
2020/05/10,00:00,21.0,0.0,90,88,0.5
2020/05/10,01:00,20.7,0.0,92,152,1.0
2020/05/10,02:00,21.0,0.0,90,70,0.6
2020/05/10,03:00,20.7,0.0,92,145,1.8
2020/05/10,04:00,20.7,0.0,92,145,1.8
2020/05/10,05:00,21.0,0.0,90,138,1.7
2020/05/10,06:00,20.9,0.0,91,144,1.6
2020/05/10,07:00,20.5,0.0,92,92,0.3
2020/05/10,08:00,22.5,0.0,87,138,1.3
2020/05/10,09:00,25.1,0.0,78,230,0.5
2020/05/10,10:00,26.6,0.0,73,313,1.3
2020/05/10,11:00,27.7,0.0,69,309,1.6
2020/05/10,12:00,28.7,0.0,65,345,1.4
2020/05/10,13:00,28.3,0.0,65,353,2.1
2020/05/10,14:00,28.3,0.0,67,1,2.2
2020/05/10,15:00,28.9,0.0,66,9,2.2
2020/05/10,16:00,27.4,0.0,70,9,1.6
2020/05/10,17:00,25.6,0.0,76,7,0.8
2020/05/10,18:00,24.2,0.0,83,359,0.7
2020/05/10,19:00,23.1,0.0,89,348,0.2
2020/05/10,20:00,22.6,0.0,92,215,0.1
2020/05/10,21:00,22.2,0.0,94,4,0.3
2020/05/10,22:00,22.1,0.0,95,335,0.0
2020/05/10,23:00,22.0,0.0,97,29,0.0
2020/05/11,00:00,21.9,0.0,97,111,0.0
2020/05/11,01:00,21.9,0.2,98,62,0.0
2020/05/11,02:00,21.8,0.0,98,77,0.0
2020/05/11,03:00,21.8,0.0,98,352,0.1
2020/05/11,04:00,21.8,0.0,98,35,0.0
2020/05/11,05:00,21.8,0.0,99,347,0.0
2020/05/11,06:00,21.9,0.0,99,133,0.8
2020/05/11,07:00,22.1,0.0,98,11,0.0
2020/05/11,08:00,22.9,0.0,96,40,0.1
2020/05/11,09:00,23.6,0.0,94,202,0.5
2020/05/11,10:00,25.7,0.0,88,303,0.4
2020/05/11,11:00,27.3,0.0,82,100,0.5
2020/05/11,12:00,28.7,0.0,76,349,1.3
2020/05/11,13:00,28.5,0.0,76,345,1.5
2020/05/11,14:00,28.2,0.0,76,326,1.4
2020/05/11,15:00,25.8,0.0,85,92,0.5
2020/05/11,16:00,26.3,0.0,84,80,0.6
2020/05/11,17:00,25.6,0.0,89,77,0.7
2020/05/11,18:00,23.9,0.2,92,270,0.5
2020/05/11,19:00,23.9,0.2,92,270,0.5
2020/05/11,20:00,23.1,0.0,96,91,0.1
2020/05/11,21:00,23.0,0.0,97,147,0.8
2020/05/11,22:00,22.8,0.0,97,86,0.5
2020/05/11,23:00,22.7,0.0,98,66,0.0
2020/05/12,00:00,22.8,0.0,98,89,0.1
2020/05/12,01:00,22.8,0.0,98,227,0.0
2020/05/12,02:00,23.0,0.0,98,145,0.5
2020/05/12,03:00,22.9,0.0,98,327,0.0
2020/05/12,04:00,22.7,0.0,99,107,0.0
2020/05/12,05:00,22.6,0.0,99,119,0.8
2020/05/12,06:00,22.7,0.0,97,132,0.7
2020/05/12,07:00,22.7,0.0,97,82,0.1
2020/05/12,08:00,23.3,0.0,96,170,0.1
2020/05/12,09:00,24.4,0.0,94,280,0.5
2020/05/12,10:00,26.0,0.0,89,252,0.5
2020/05/12,11:00,26.9,0.0,85,357,1.0
2020/05/12,12:00,28.5,0.0,80,65,0.7
2020/05/12,13:00,28.4,0.0,78,11,1.5
2020/05/12,14:00,28.8,0.0,76,343,0.8
2020/05/12,15:00,29.5,0.0,75,307,1.1
2020/05/12,16:00,28.8,0.0,76,350,1.4
2020/05/12,17:00,26.9,0.0,82,160,1.3
2020/05/12,18:00,25.0,0.2,90,191,0.7
2020/05/12,19:00,24.3,0.2,94,184,0.5
2020/05/12,20:00,24.1,4.8,96,192,1.3
2020/05/12,21:00,23.8,0.4,97,165,1.0
2020/05/12,22:00,23.6,0.2,97,159,0.8
2020/05/12,23:00,23.5,0.0,97,158,1.5
2020/05/13,00:00,23.4,0.4,98,104,0.4
2020/05/13,01:00,23.0,0.2,97,115,0.7
2020/05/13,02:00,22.6,0.0,98,92,1.2
2020/05/13,03:00,22.6,0.0,97,139,0.8
2020/05/13,04:00,22.4,0.0,98,274,0.1
2020/05/13,05:00,22.2,0.2,98,315,0.1
2020/05/13,06:00,22.0,0.2,98,174,1.2
2020/05/13,07:00,21.9,0.4,98,145,0.4
2020/05/13,08:00,22.5,0.0,98,177,0.6
2020/05/13,09:00,22.5,0.0,98,177,0.6
2020/05/13,10:00,23.9,0.0,95,354,0.4
2020/05/13,11:00,25.2,0.0,90,332,0.9
2020/05/13,12:00,24.3,0.0,92,143,0.8
2020/05/13,13:00,24.5,0.0,92,271,0.7
2020/05/13,14:00,26.1,0.0,86,188,0.9
2020/05/13,15:00,27.2,0.0,81,86,0.6
2020/05/13,16:00,27.3,0.0,81,321,1.1
2020/05/13,17:00,25.6,0.0,85,69,0.5
2020/05/13,18:00,23.6,0.0,92,102,0.5
2020/05/13,19:00,23.6,0.0,92,102,0.5
2020/05/13,20:00,22.6,0.0,97,129,0.1
2020/05/13,21:00,22.6,0.0,97,190,0.2
2020/05/13,22:00,22.2,0.0,98,120,0.6
2020/05/13,23:00,21.9,0.0,98,310,0.0
2020/05/14,00:00,21.4,0.0,98,86,0.4
2020/05/14,01:00,21.9,0.0,98,177,0.9
2020/05/14,02:00,21.9,0.0,98,156,1.0
2020/05/14,03:00,21.6,0.0,98,140,0.6
2020/05/14,04:00,21.2,0.0,98,176,0.9
2020/05/14,05:00,21.6,0.0,97,141,1.5
2020/05/14,06:00,21.5,0.0,96,123,1.1
2020/05/14,07:00,21.5,0.0,96,186,0.9
2020/05/14,08:00,21.8,0.0,97,253,0.2
2020/05/14,09:00,23.1,0.0,95,345,1.0
2020/05/14,10:00,23.5,0.0,93,311,0.9
2020/05/14,11:00,22.5,15.2,94,356,2.1
2020/05/14,12:00,20.2,8.4,97,330,2.1
2020/05/14,13:00,19.4,10.6,98,339,2.3
2020/05/14,14:00,19.1,7.2,98,330,1.6
2020/05/14,15:00,19.0,2.0,98,2,0.6
2020/05/14,16:00,19.0,0.8,98,322,0.5
2020/05/14,17:00,19.0,1.0,99,21,0.5
2020/05/14,18:00,18.8,0.4,99,341,1.1
2020/05/14,19:00,18.3,1.2,99,8,1.6
2020/05/14,20:00,18.0,0.8,99,4,1.0
2020/05/14,21:00,18.1,0.2,99,94,0.3
2020/05/14,22:00,18.2,0.2,99,159,0.4
2020/05/14,23:00,18.3,0.0,99,342,0.3
2020/05/15,00:00,18.2,0.0,99,196,0.3
2020/05/15,01:00,18.2,0.0,100,223,0.0
2020/05/15,02:00,18.4,0.0,99,145,0.9
2020/05/15,03:00,18.5,0.0,97,139,1.0
2020/05/15,04:00,18.3,0.0,98,157,0.9
2020/05/15,05:00,18.5,0.0,96,171,0.4
2020/05/15,06:00,18.5,0.0,96,146,0.9
2020/05/15,07:00,18.8,0.0,95,145,1.3
2020/05/15,08:00,19.3,0.0,95,6,0.5
2020/05/15,09:00,21.2,0.0,92,159,0.5
2020/05/15,10:00,22.6,0.0,87,308,0.8
2020/05/15,11:00,23.7,0.0,80,325,1.0
2020/05/15,12:00,24.2,0.0,77,7,2.5
2020/05/15,13:00,24.4,0.0,73,352,2.6
2020/05/15,14:00,24.6,0.0,73,331,0.9
2020/05/15,15:00,25.6,0.0,71,5,1.8
2020/05/15,16:00,23.9,0.0,75,146,0.2
2020/05/15,17:00,22.4,0.0,85,102,0.1
2020/05/15,18:00,21.4,0.0,88,95,0.1
2020/05/15,19:00,21.4,0.0,88,95,0.1
2020/05/15,20:00,20.6,0.0,91,19,0.0
2020/05/15,21:00,20.3,0.0,93,94,0.1
2020/05/15,22:00,20.1,0.0,94,164,0.6
2020/05/15,23:00,20.3,0.0,94,173,1.3
2020/05/16,00:00,20.4,0.0,93,130,0.7
2020/05/16,01:00,20.2,0.0,92,168,1.6
2020/05/16,02:00,20.0,0.0,92,126,1.2
2020/05/16,03:00,20.0,0.0,91,142,1.4
2020/05/16,04:00,19.8,0.0,92,139,0.8
2020/05/16,05:00,19.5,0.0,95,148,0.2
2020/05/16,06:00,19.3,0.0,96,146,0.2
2020/05/16,07:00,19.5,0.0,96,319,0.1
2020/05/16,08:00,20.4,0.0,95,176,1.0
2020/05/16,09:00,21.2,0.0,91,150,0.9
2020/05/16,10:00,22.0,0.0,88,136,1.9
2020/05/16,11:00,23.5,0.0,82,132,1.5
2020/05/16,12:00,24.7,0.0,75,181,1.4
2020/05/16,13:00,25.5,0.0,73,227,1.0
2020/05/16,14:00,25.7,0.2,71,191,0.8
2020/05/16,15:00,26.0,0.0,69,355,1.3
2020/05/16,16:00,26.9,0.0,65,289,0.4
2020/05/16,17:00,26.6,0.0,66,246,0.0
2020/05/16,18:00,22.2,0.0,83,87,0.9
2020/05/16,19:00,20.0,0.0,90,227,0.3
2020/05/16,20:00,19.8,0.0,92,23,0.3
2020/05/16,21:00,19.4,0.0,93,63,0.3
2020/05/16,22:00,18.6,0.0,95,80,0.1
2020/05/16,23:00,18.5,0.0,96,143,1.5
2020/05/17,00:00,19.2,0.0,95,137,1.8
2020/05/17,01:00,19.3,0.0,94,138,1.4
2020/05/17,02:00,19.0,0.0,94,142,2.0
2020/05/17,03:00,18.8,0.0,93,140,1.8
2020/05/17,04:00,18.0,0.0,94,157,0.8
2020/05/17,05:00,17.6,0.0,96,150,0.9
2020/05/17,06:00,17.4,0.0,96,170,1.7
2020/05/17,07:00,17.4,0.0,96,175,1.6
2020/05/17,08:00,19.3,0.0,92,148,2.1
2020/05/17,09:00,21.7,0.0,86,197,0.9
2020/05/17,10:00,23.9,0.0,80,352,1.6
2020/05/17,11:00,24.8,0.0,78,334,1.2
2020/05/17,12:00,25.8,0.0,76,289,1.3
2020/05/17,13:00,27.2,0.0,73,314,1.7
2020/05/17,14:00,27.0,0.0,71,314,1.3
2020/05/17,15:00,27.0,0.0,71,314,1.3
2020/05/17,16:00,27.9,0.0,64,306,1.3
2020/05/17,17:00,27.0,0.0,68,286,0.6
2020/05/17,18:00,23.2,0.0,83,94,1.2
2020/05/17,19:00,21.2,0.0,90,99,0.5
2020/05/17,20:00,20.3,0.0,93,86,0.8
2020/05/17,21:00,20.0,0.0,95,69,0.4
2020/05/17,22:00,19.5,0.0,96,79,0.3
2020/05/17,23:00,19.0,0.0,97,135,0.3
2020/05/18,00:00,19.1,0.0,97,150,1.6
2020/05/18,01:00,19.1,0.0,97,158,1.4
2020/05/18,02:00,19.5,0.0,97,160,1.8
2020/05/18,03:00,19.0,0.0,97,235,0.7
2020/05/18,04:00,19.6,0.0,96,132,1.7
2020/05/18,05:00,19.3,0.0,96,168,2.4
2020/05/18,06:00,18.5,0.0,97,150,0.6
2020/05/18,07:00,18.9,0.0,97,147,1.7
2020/05/18,08:00,20.0,0.0,95,152,1.9
2020/05/18,09:00,21.0,0.0,92,185,1.6
2020/05/18,10:00,21.9,0.0,91,183,1.7
2020/05/18,11:00,25.0,0.0,83,239,0.6
2020/05/18,12:00,27.5,0.0,74,340,0.9
2020/05/18,13:00,28.2,0.0,70,47,0.9
2020/05/18,14:00,27.2,0.0,73,12,1.1
2020/05/18,15:00,29.2,0.0,67,360,0.7
2020/05/18,16:00,28.0,0.0,68,338,1.8
2020/05/18,17:00,26.2,0.0,75,323,0.1
2020/05/18,18:00,23.4,0.0,86,117,0.4
2020/05/18,19:00,21.8,0.0,91,107,0.5
2020/05/18,20:00,21.2,0.0,94,30,0.4
2020/05/18,21:00,21.1,0.0,94,139,1.0
2020/05/18,22:00,20.7,0.0,95,347,0.4
2020/05/18,23:00,20.3,0.0,97,144,0.2
2020/05/19,00:00,20.1,0.0,97,14,0.1
2020/05/19,01:00,20.3,0.0,98,195,0.0
2020/05/19,02:00,20.3,0.0,98,149,0.1
2020/05/19,03:00,20.5,0.0,98,37,0.1
2020/05/19,04:00,20.9,0.0,98,166,1.5
2020/05/19,05:00,21.2,0.0,97,98,0.1
2020/05/19,06:00,20.8,0.0,98,153,1.0
2020/05/19,07:00,21.5,0.0,96,23,0.4
2020/05/19,08:00,21.8,0.0,97,164,0.5
2020/05/19,09:00,24.1,0.0,92,207,1.2
2020/05/19,10:00,26.2,0.0,83,343,0.7
2020/05/19,11:00,27.9,0.0,79,337,1.1
2020/05/19,12:00,27.5,0.0,78,85,1.0
2020/05/19,13:00,28.7,0.0,74,319,0.9
2020/05/19,14:00,29.4,0.0,69,3,1.7
2020/05/19,15:00,28.2,0.0,72,25,0.5
2020/05/19,16:00,28.1,0.0,72,55,0.7
2020/05/19,17:00,26.4,0.0,79,72,0.5
2020/05/19,18:00,24.2,0.0,88,107,0.7
2020/05/19,19:00,23.8,0.0,89,131,1.2
2020/05/19,20:00,23.4,0.0,90,308,0.3
2020/05/19,21:00,22.0,0.0,94,20,0.5
2020/05/19,22:00,21.4,0.0,96,92,0.2
2020/05/19,23:00,21.6,0.0,96,136,1.4
2020/05/20,00:00,22.4,0.0,94,133,1.5
2020/05/20,01:00,22.1,0.0,95,65,0.6
2020/05/20,02:00,21.4,0.0,97,72,0.1
2020/05/20,03:00,20.9,0.0,98,353,0.6
2020/05/20,04:00,21.2,0.0,98,168,0.6
2020/05/20,05:00,21.9,0.0,97,138,1.2
2020/05/20,06:00,22.4,0.0,95,152,1.1
2020/05/20,07:00,22.5,0.6,95,145,0.3
2020/05/20,08:00,22.9,0.0,96,351,0.9
2020/05/20,09:00,23.3,0.0,96,262,0.1
2020/05/20,10:00,24.7,0.0,93,353,0.9
2020/05/20,11:00,26.1,0.0,89,325,0.9
2020/05/20,12:00,27.8,0.0,82,164,0.9
2020/05/20,13:00,27.5,0.0,81,38,0.8
2020/05/20,14:00,29.1,0.0,75,350,1.8
2020/05/20,15:00,28.9,0.0,72,315,0.1
2020/05/20,16:00,27.8,0.0,76,31,1.1
2020/05/20,17:00,26.1,0.0,83,47,0.3
2020/05/20,18:00,24.7,0.0,89,118,0.8
2020/05/20,19:00,23.9,0.0,92,133,0.6
2020/05/20,20:00,22.6,0.0,95,55,0.5
2020/05/20,21:00,22.7,0.0,96,88,0.1
2020/05/20,22:00,22.7,0.0,97,135,0.8
2020/05/20,23:00,22.9,0.0,96,135,0.9
2020/05/21,00:00,22.1,0.0,97,211,0.1
2020/05/21,01:00,21.2,0.0,98,101,0.1
2020/05/21,02:00,21.6,0.0,98,135,1.3
2020/05/21,03:00,22.1,0.0,96,143,1.5
2020/05/21,04:00,22.1,0.0,96,143,1.5
2020/05/21,05:00,21.9,0.0,96,127,1.4
2020/05/21,06:00,21.8,0.0,95,151,1.2
2020/05/21,07:00,21.5,0.0,96,139,1.1
2020/05/21,08:00,22.7,0.0,93,146,1.1
2020/05/21,09:00,23.9,0.0,90,184,1.1
2020/05/21,10:00,25.0,0.0,85,177,1.5
2020/05/21,11:00,25.8,0.0,82,180,1.0
2020/05/21,12:00,26.5,0.0,79,177,1.2
2020/05/21,13:00,28.2,0.0,75,350,1.0
2020/05/21,14:00,28.8,0.0,73,335,1.3
2020/05/21,15:00,27.6,0.0,78,316,1.0
2020/05/21,16:00,27.0,0.0,81,155,0.5
2020/05/21,17:00,26.4,0.0,84,150,0.8
2020/05/21,18:00,25.2,0.0,89,169,0.9
2020/05/21,19:00,25.2,0.0,89,169,0.9
2020/05/21,20:00,24.3,0.0,93,153,0.7
2020/05/21,21:00,24.1,0.0,93,137,0.2
2020/05/21,22:00,23.7,0.0,94,75,0.2
