Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SALVACION
,Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
2020/09/04,10:00,24.2,0.0,83,192,0.4
2020/09/04,11:00,24.7,0.0,82,88,0.8
2020/09/04,12:00,26.8,0.0,77,178,1.1
2020/09/04,13:00,28.5,0.0,69,270,0.8
2020/09/04,14:00,29.1,0.0,67,337,1.9
2020/09/04,15:00,28.9,0.0,71,314,1.6
2020/09/04,16:00,28.8,0.0,67,344,1.4
2020/09/04,17:00,27.8,0.0,70,347,2.0
2020/09/04,18:00,25.7,0.0,76,75,0.0
2020/09/04,19:00,23.0,0.0,86,99,0.9
2020/09/04,20:00,22.1,0.0,90,152,0.8
2020/09/04,21:00,22.1,0.0,91,112,0.2
2020/09/04,22:00,21.5,0.0,92,30,0.1
2020/09/04,23:00,20.5,0.0,94,108,0.1
2020/09/05,00:00,20.0,0.0,96,150,0.6
2020/09/05,01:00,21.4,0.0,93,146,1.7
2020/09/05,02:00,20.8,0.0,93,135,0.1
2020/09/05,03:00,20.1,0.0,95,143,2.0
2020/09/05,04:00,21.0,0.0,93,142,1.5
2020/09/05,05:00,21.1,0.0,91,129,2.8
2020/09/05,06:00,21.3,0.0,88,143,2.2
2020/09/05,07:00,21.5,0.0,87,150,1.8
2020/09/05,08:00,22.7,0.0,83,153,1.1
2020/09/05,09:00,24.9,0.0,78,189,1.6
2020/09/05,10:00,26.9,0.0,70,169,1.5
2020/09/05,11:00,29.6,0.0,60,165,0.6
2020/09/05,12:00,30.9,0.0,57,345,1.9
2020/09/05,13:00,31.3,0.0,57,289,1.6
2020/09/05,14:00,31.1,0.0,58,341,1.5
2020/09/05,15:00,32.2,0.0,55,360,1.1
2020/09/05,16:00,32.2,0.0,53,63,1.5
2020/09/05,17:00,30.3,0.0,62,77,0.9
2020/09/05,18:00,27.3,0.0,74,118,0.5
2020/09/05,19:00,25.5,0.0,81,144,1.4
2020/09/05,20:00,24.7,0.0,83,49,0.0
2020/09/05,21:00,24.6,0.0,83,134,1.6
2020/09/05,22:00,24.3,0.0,83,139,0.8
2020/09/05,23:00,23.3,0.0,87,139,1.4
2020/09/06,00:00,23.7,0.0,86,147,1.8
2020/09/06,01:00,23.9,0.0,84,143,2.3
2020/09/06,02:00,23.0,0.0,88,147,0.8
2020/09/06,03:00,23.5,0.0,87,155,1.5
2020/09/06,04:00,23.5,0.0,87,155,1.5
2020/09/06,05:00,21.9,0.0,90,41,0.1
2020/09/06,06:00,21.7,0.0,92,141,1.3
2020/09/06,07:00,22.6,0.0,89,152,1.4
2020/09/06,08:00,24.7,0.0,83,164,2.1
2020/09/06,09:00,27.2,0.0,75,187,1.5
2020/09/06,10:00,29.4,0.0,66,172,1.5
2020/09/06,11:00,31.5,0.0,60,89,1.2
2020/09/06,12:00,32.4,0.0,58,11,2.1
2020/09/06,13:00,32.2,0.0,58,49,1.1
2020/09/06,14:00,32.4,0.0,56,353,2.2
2020/09/06,15:00,32.2,0.0,56,9,1.5
2020/09/06,16:00,31.3,0.0,60,73,1.0
2020/09/06,17:00,29.8,0.0,69,70,1.0
2020/09/06,18:00,27.0,0.0,79,141,2.0
2020/09/06,19:00,27.0,0.0,79,141,2.0
2020/09/06,20:00,25.8,0.0,82,93,0.6
2020/09/06,21:00,24.7,0.0,86,135,1.7
2020/09/06,22:00,25.5,0.0,83,135,1.1
2020/09/06,23:00,24.5,0.0,88,87,1.3
2020/09/07,00:00,23.7,0.0,93,349,2.7
2020/09/07,01:00,21.7,0.0,96,101,0.6
2020/09/07,02:00,21.0,0.0,97,147,1.3
2020/09/07,03:00,20.9,0.0,97,124,1.5
2020/09/07,04:00,21.4,0.0,97,110,1.7
2020/09/07,05:00,21.5,0.0,97,191,1.5
2020/09/07,06:00,21.2,0.0,98,173,0.5
2020/09/07,07:00,21.7,0.0,97,103,1.4
2020/09/07,08:00,22.2,0.0,97,19,0.5
2020/09/07,09:00,22.2,0.0,98,206,0.0
2020/09/07,10:00,22.6,0.0,97,96,0.6
2020/09/07,11:00,23.7,0.0,94,84,1.6
2020/09/07,12:00,24.8,0.0,90,243,0.7
2020/09/07,13:00,25.0,0.0,88,160,2.0
2020/09/07,14:00,26.3,0.0,83,119,1.1
2020/09/07,15:00,26.9,0.0,78,139,0.4
2020/09/07,16:00,27.4,0.0,77,350,0.7
2020/09/07,17:00,26.2,0.0,82,86,1.0
2020/09/07,18:00,23.9,0.0,90,60,0.2
2020/09/07,19:00,23.9,0.0,90,60,0.2
2020/09/07,20:00,22.4,0.0,95,99,0.0
2020/09/07,21:00,22.1,0.0,96,104,0.7
2020/09/07,22:00,21.7,0.0,97,158,0.0
2020/09/07,23:00,22.0,0.0,97,129,1.8
2020/09/08,00:00,22.5,0.0,96,92,1.5
2020/09/08,01:00,22.0,0.0,97,129,1.4
2020/09/08,02:00,22.3,0.0,96,58,0.9
2020/09/08,03:00,21.8,0.0,97,92,0.4
2020/09/08,04:00,21.9,0.0,98,157,1.5
2020/09/08,05:00,22.2,0.0,96,159,0.8
2020/09/08,06:00,21.8,0.0,96,71,0.6
2020/09/08,07:00,21.5,0.0,98,38,0.0
2020/09/08,08:00,21.3,0.0,99,160,1.1
2020/09/08,09:00,21.6,0.0,98,317,0.1
2020/09/08,10:00,21.6,0.0,98,134,1.4
2020/09/08,11:00,22.7,0.0,95,139,1.2
2020/09/08,12:00,23.6,0.0,93,60,0.6
2020/09/08,13:00,25.4,0.0,87,326,0.8
2020/09/08,14:00,26.8,0.0,82,334,1.3
2020/09/08,15:00,27.5,0.0,79,322,1.5
2020/09/08,16:00,26.6,0.0,81,339,1.3
2020/09/08,17:00,25.5,0.0,83,350,0.9
2020/09/08,18:00,23.7,0.0,90,76,0.5
2020/09/08,19:00,22.3,0.0,94,91,0.7
2020/09/08,20:00,21.8,0.0,95,108,0.0
2020/09/08,21:00,21.7,0.0,96,145,0.2
2020/09/08,22:00,21.1,0.0,97,48,0.0
2020/09/08,23:00,20.5,0.0,98,147,0.3
2020/09/09,00:00,21.3,0.0,98,139,0.8
2020/09/09,01:00,21.4,0.0,97,131,1.4
2020/09/09,02:00,21.1,0.0,97,141,1.1
2020/09/09,03:00,21.0,0.0,96,158,0.4
2020/09/09,04:00,20.8,0.0,96,143,1.9
2020/09/09,05:00,20.7,0.0,94,138,2.1
2020/09/09,06:00,20.6,0.0,93,150,1.5
2020/09/09,07:00,20.8,0.0,92,165,1.6
2020/09/09,08:00,22.4,0.0,88,180,1.7
2020/09/09,09:00,22.4,0.0,88,180,1.7
2020/09/09,10:00,26.0,0.0,77,180,2.2
2020/09/09,11:00,28.0,0.0,72,173,1.3
2020/09/09,12:00,30.1,0.0,66,215,0.9
2020/09/09,13:00,31.4,0.0,65,333,1.2
2020/09/09,14:00,32.0,0.0,61,328,1.4
2020/09/09,15:00,32.5,0.0,57,331,1.3
2020/09/09,16:00,32.1,0.0,56,328,0.8
2020/09/09,17:00,30.9,0.0,64,65,0.0
2020/09/09,18:00,27.0,0.0,80,74,1.2
2020/09/09,19:00,27.0,0.0,80,74,1.2
2020/09/09,20:00,23.4,0.0,89,137,1.6
2020/09/09,21:00,24.2,0.0,86,133,1.7
2020/09/09,22:00,23.8,0.0,85,134,1.4
2020/09/09,23:00,23.6,0.0,83,119,1.9
2020/09/10,00:00,23.0,0.0,83,155,1.2
2020/09/10,01:00,21.2,0.0,90,3,0.3
2020/09/10,02:00,20.9,0.0,91,140,2.6
2020/09/10,03:00,21.3,0.0,87,145,2.2
2020/09/10,04:00,21.0,0.0,87,146,2.4
2020/09/10,05:00,20.4,0.0,88,140,2.4
2020/09/10,06:00,20.6,0.0,87,138,2.4
2020/09/10,07:00,20.8,0.0,86,149,2.3
2020/09/10,08:00,22.7,0.0,81,183,2.2
2020/09/10,09:00,22.7,0.0,81,183,2.2
2020/09/10,10:00,26.7,0.0,70,184,1.9
2020/09/10,11:00,28.6,0.0,61,172,1.2
2020/09/10,12:00,31.2,0.0,55,329,1.0
2020/09/10,13:00,32.1,0.0,54,311,2.0
2020/09/10,14:00,32.6,0.0,54,336,1.9
2020/09/10,15:00,33.0,0.0,52,41,1.3
2020/09/10,16:00,32.8,0.0,52,40,1.1
2020/09/10,17:00,31.2,0.0,58,93,0.7
2020/09/10,18:00,26.3,0.0,76,110,0.3
2020/09/10,19:00,24.1,0.0,84,155,1.3
2020/09/10,20:00,23.8,0.0,85,142,1.7
2020/09/10,21:00,23.4,0.0,85,66,0.2
2020/09/10,22:00,23.1,0.0,88,126,1.4
2020/09/10,23:00,24.3,0.0,82,140,1.5
2020/09/11,00:00,24.0,0.0,83,121,1.3
2020/09/11,01:00,23.8,0.0,82,150,1.5
2020/09/11,02:00,22.7,0.0,87,76,0.3
2020/09/11,03:00,22.2,0.0,90,144,2.0
2020/09/11,04:00,23.1,0.0,86,131,1.4
2020/09/11,05:00,22.5,0.0,85,147,1.6
2020/09/11,06:00,21.4,0.0,87,120,0.5
2020/09/11,07:00,20.9,0.0,90,145,1.8
2020/09/11,08:00,23.2,0.0,83,151,2.0
2020/09/11,09:00,25.6,0.0,75,180,2.4
2020/09/11,10:00,27.2,0.0,70,175,2.5
2020/09/11,11:00,29.1,0.0,64,160,2.0
2020/09/11,12:00,30.6,0.0,57,211,0.8
2020/09/11,13:00,32.1,0.0,58,360,3.0
2020/09/11,14:00,32.2,0.0,57,305,1.4
2020/09/11,15:00,31.6,0.0,59,280,0.9
2020/09/11,16:00,30.9,0.0,62,93,2.1
2020/09/11,17:00,26.4,0.0,71,142,2.7
2020/09/11,18:00,24.4,0.0,78,125,2.1
2020/09/11,19:00,23.8,0.0,84,35,1.3
2020/09/11,20:00,23.8,0.0,86,108,1.1
2020/09/11,21:00,23.4,0.0,89,178,1.4
2020/09/11,22:00,23.3,0.0,90,168,1.3
2020/09/11,23:00,23.0,0.0,92,49,0.5
2020/09/12,00:00,22.6,0.0,93,166,0.2
2020/09/12,01:00,22.6,0.0,94,45,0.1
2020/09/12,02:00,22.5,0.0,95,160,0.9
2020/09/12,03:00,23.0,0.0,93,183,0.8
2020/09/12,04:00,22.9,0.0,93,131,1.5
2020/09/12,05:00,23.2,0.0,90,139,1.6
2020/09/12,06:00,22.7,0.0,91,136,1.4
2020/09/12,07:00,22.7,0.0,91,117,1.5
2020/09/12,08:00,22.9,0.0,91,137,1.7
2020/09/12,09:00,23.6,0.0,87,132,2.2
2020/09/12,10:00,24.4,0.0,84,150,2.2
2020/09/12,11:00,26.2,0.0,79,179,2.3
2020/09/12,12:00,29.2,0.0,70,352,1.3
2020/09/12,13:00,30.6,0.0,65,360,0.6
2020/09/12,14:00,31.2,0.0,60,352,1.7
2020/09/12,15:00,31.6,0.0,57,277,0.7
2020/09/12,16:00,31.6,0.0,56,327,1.3
2020/09/12,17:00,30.1,0.0,63,90,1.0
2020/09/12,18:00,26.0,0.0,78,44,0.6
2020/09/12,19:00,24.6,0.0,83,100,0.0
2020/09/12,20:00,23.6,0.0,87,158,1.7
2020/09/12,21:00,24.1,0.0,87,173,1.2
2020/09/12,22:00,23.3,0.0,88,203,0.2
2020/09/12,23:00,23.9,0.0,85,184,2.4
2020/09/13,00:00,23.0,0.0,81,145,1.8
2020/09/13,01:00,22.9,0.0,81,123,1.2
2020/09/13,02:00,22.0,0.0,85,131,1.5
2020/09/13,03:00,21.6,0.0,88,138,1.6
2020/09/13,04:00,21.3,0.0,90,161,1.5
2020/09/13,05:00,21.1,0.0,91,169,0.9
2020/09/13,06:00,20.8,0.0,92,152,1.0
2020/09/13,07:00,20.7,0.0,93,158,2.0
2020/09/13,08:00,22.5,0.0,89,141,1.5
2020/09/13,09:00,24.5,0.0,84,163,1.4
2020/09/13,10:00,25.7,0.0,81,237,0.6
2020/09/13,11:00,26.6,0.0,78,183,0.7
2020/09/13,12:00,28.1,0.0,75,336,1.5
2020/09/13,13:00,28.3,0.0,77,4,1.4
2020/09/13,14:00,30.0,0.0,73,345,1.1
2020/09/13,15:00,31.1,0.0,68,314,1.0
2020/09/13,16:00,30.2,0.0,67,325,1.7
2020/09/13,17:00,29.1,0.0,70,349,1.2
2020/09/13,18:00,26.6,0.0,80,96,1.0
2020/09/13,19:00,24.4,0.0,87,132,0.2
2020/09/13,20:00,23.8,0.0,89,61,0.2
2020/09/13,21:00,22.8,0.0,92,324,0.2
2020/09/13,22:00,22.5,0.0,94,141,1.4
2020/09/13,23:00,23.7,0.0,88,128,1.5
2020/09/14,00:00,22.5,0.0,89,149,0.7
2020/09/14,01:00,21.8,0.0,92,135,1.8
2020/09/14,02:00,22.9,0.0,87,140,2.1
2020/09/14,03:00,22.6,0.0,87,156,1.8
2020/09/14,04:00,22.5,0.0,86,150,2.1
2020/09/14,05:00,22.4,0.0,85,141,2.2
2020/09/14,06:00,22.1,0.0,85,139,1.9
2020/09/14,07:00,22.2,0.0,86,140,1.6
2020/09/14,08:00,24.2,0.0,80,173,2.6
2020/09/14,09:00,25.7,0.0,75,175,1.9
2020/09/14,10:00,28.3,0.0,67,199,1.0
2020/09/14,11:00,30.6,0.0,61,277,0.7
2020/09/14,12:00,31.3,0.0,63,310,1.4
2020/09/14,13:00,32.1,0.0,61,345,2.5
2020/09/14,14:00,32.5,0.0,57,334,1.5
2020/09/14,15:00,32.8,0.0,54,344,1.6
2020/09/14,16:00,32.1,0.0,55,338,1.4
2020/09/14,17:00,31.1,0.0,61,37,0.1
2020/09/14,18:00,28.2,0.0,72,90,0.4
2020/09/14,19:00,25.2,0.0,83,8,0.5
2020/09/14,20:00,24.6,0.0,87,118,0.4
2020/09/14,21:00,24.4,0.0,88,144,2.3
2020/09/14,22:00,25.3,0.0,75,97,1.8
2020/09/14,23:00,22.9,0.0,82,184,2.2
2020/09/15,00:00,21.1,0.0,90,141,0.8
2020/09/15,01:00,19.8,0.0,96,116,0.7
2020/09/15,02:00,19.8,0.0,96,135,1.0
2020/09/15,03:00,19.7,0.0,97,256,0.0
2020/09/15,04:00,19.5,0.0,98,131,0.5
2020/09/15,05:00,19.7,0.0,98,152,0.1
2020/09/15,06:00,19.6,0.0,98,125,0.8
2020/09/15,07:00,20.2,0.0,97,130,1.0
2020/09/15,08:00,21.1,0.0,94,138,1.8
2020/09/15,09:00,22.5,0.0,89,145,2.3
2020/09/15,10:00,23.0,0.0,87,228,0.3
2020/09/15,11:00,23.1,0.0,88,169,1.2
2020/09/15,12:00,24.2,0.0,85,202,1.4
2020/09/15,13:00,26.4,0.0,77,133,0.8
2020/09/15,14:00,27.6,0.0,71,322,1.7
2020/09/15,15:00,27.6,0.0,71,322,1.7
2020/09/15,16:00,28.1,0.0,68,302,1.2
2020/09/15,17:00,27.3,0.0,68,14,0.0
2020/09/15,18:00,23.7,0.0,83,91,0.8
2020/09/15,19:00,21.2,0.0,90,100,0.2
2020/09/15,20:00,20.3,0.0,93,106,0.8
2020/09/15,21:00,20.1,0.0,94,156,1.0
2020/09/15,22:00,20.1,0.0,95,270,0.3
2020/09/15,23:00,19.9,0.0,96,18,0.2
2020/09/16,00:00,20.2,0.0,97,108,0.1
2020/09/16,01:00,20.8,0.0,96,360,0.4
2020/09/16,02:00,20.6,0.0,96,150,1.4
2020/09/16,03:00,20.9,0.0,93,140,1.6
2020/09/16,04:00,20.9,0.0,93,140,1.6
2020/09/16,05:00,20.4,0.0,92,90,0.3
2020/09/16,06:00,20.1,0.0,93,155,1.6
2020/09/16,07:00,20.5,0.0,92,168,1.2
2020/09/16,08:00,22.2,0.0,87,137,1.5
2020/09/16,09:00,24.3,0.0,80,177,2.8
2020/09/16,10:00,25.8,0.0,76,176,2.9
2020/09/16,11:00,27.3,0.0,69,176,2.1
2020/09/16,12:00,29.4,0.0,64,244,0.4
2020/09/16,13:00,31.2,0.0,62,323,1.1
2020/09/16,14:00,32.0,0.0,58,9,2.1
2020/09/16,15:00,31.6,0.0,57,1,2.9
2020/09/16,16:00,30.7,0.0,59,1,1.9
2020/09/16,17:00,28.4,0.0,69,55,0.8
2020/09/16,18:00,26.2,0.0,79,92,1.0
2020/09/16,19:00,25.0,0.0,84,100,0.2
2020/09/16,20:00,24.5,0.0,86,111,0.3
2020/09/16,21:00,24.6,0.0,87,150,1.0
2020/09/16,22:00,24.3,0.0,89,58,0.1
2020/09/16,23:00,23.5,0.0,94,160,2.3
2020/09/17,00:00,22.5,0.0,94,197,1.7
2020/09/17,01:00,22.3,0.0,95,140,1.3
2020/09/17,02:00,22.1,0.0,95,160,0.7
2020/09/17,03:00,22.1,0.0,95,137,0.6
2020/09/17,04:00,22.1,0.0,95,111,1.0
2020/09/17,05:00,22.0,0.0,95,119,1.0
2020/09/17,06:00,22.0,0.0,95,123,0.7
2020/09/17,07:00,22.3,0.0,95,192,0.8
2020/09/17,08:00,22.7,0.0,95,168,0.8
2020/09/17,09:00,24.1,0.0,90,144,1.4
2020/09/17,10:00,25.3,0.0,86,153,1.1
2020/09/17,11:00,25.9,0.0,S/D,172,2.4
2020/09/17,12:00,S/D,0.5,S/D,S/D,S/D
2020/09/17,13:00,27.5,11.8,70,208,2.1
2020/09/17,14:00,27.5,3.2,69,111,0.7
2020/09/17,15:00,26.7,0.0,77,324,1.9
2020/09/17,16:00,23.8,0.6,88,69,1.0
2020/09/17,17:00,23.0,0.8,95,260,0.3
2020/09/17,18:00,22.7,0.0,96,353,0.9
2020/09/17,19:00,22.3,0.0,98,266,0.1
2020/09/17,20:00,22.4,0.0,97,156,1.2
2020/09/17,21:00,22.1,0.0,98,142,0.6
2020/09/17,22:00,22.3,0.0,94,144,1.6
2020/09/17,23:00,22.5,0.0,92,330,0.6
2020/09/18,00:00,22.0,0.0,97,178,0.8
2020/09/18,01:00,22.1,2.4,95,152,1.5
2020/09/18,02:00,21.8,2.0,96,134,1.4
2020/09/18,03:00,21.5,2.4,95,130,1.5
2020/09/18,04:00,21.2,0.4,97,6,0.8
2020/09/18,05:00,20.9,0.4,99,341,0.0
2020/09/18,06:00,20.9,0.0,99,168,1.1
2020/09/18,07:00,21.1,0.0,98,87,0.7
2020/09/18,08:00,21.4,0.4,97,333,0.0
2020/09/18,09:00,21.9,0.2,97,308,0.3
2020/09/18,10:00,22.1,0.0,96,15,1.5
2020/09/18,11:00,22.6,0.0,93,173,1.1
2020/09/18,12:00,23.3,0.0,90,309,1.0
2020/09/18,13:00,24.6,0.0,86,349,1.5
2020/09/18,14:00,24.6,0.0,85,340,0.8
2020/09/18,15:00,24.5,0.0,82,17,0.8
2020/09/18,16:00,24.3,0.0,83,340,0.7
2020/09/18,17:00,24.3,0.0,83,342,0.2
2020/09/18,18:00,23.1,0.0,93,89,0.0
2020/09/18,19:00,21.4,0.0,98,99,0.0
2020/09/18,20:00,21.1,0.0,97,137,0.4
2020/09/18,21:00,21.1,0.0,95,139,0.4
2020/09/18,22:00,20.7,0.0,97,311,0.7
2020/09/18,23:00,20.8,0.0,98,162,0.9
2020/09/19,00:00,21.5,0.0,94,107,0.6
2020/09/19,01:00,21.2,0.0,95,126,0.7
2020/09/19,02:00,21.4,0.0,92,146,1.9
2020/09/19,03:00,21.7,0.0,90,150,1.5
2020/09/19,04:00,21.4,0.0,90,130,0.9
2020/09/19,05:00,21.2,0.0,90,144,1.4
2020/09/19,06:00,21.1,0.0,89,136,2.0
2020/09/19,07:00,21.6,0.0,86,144,1.9
2020/09/19,08:00,23.5,0.0,78,150,1.8
2020/09/19,09:00,25.5,0.0,73,182,1.8
2020/09/19,10:00,28.0,0.0,65,305,0.4
2020/09/19,11:00,29.8,0.0,64,300,1.0
2020/09/19,12:00,31.3,0.0,59,310,1.3
2020/09/19,13:00,32.6,0.0,51,319,1.1
2020/09/19,14:00,33.2,0.0,48,335,1.8
2020/09/19,15:00,32.4,0.0,49,358,2.7
2020/09/19,16:00,31.1,0.0,57,32,1.0
2020/09/19,17:00,29.4,0.0,70,28,0.2
2020/09/19,18:00,26.6,0.0,83,83,0.5
2020/09/19,19:00,26.6,0.0,83,83,0.5
2020/09/19,20:00,24.0,0.0,91,60,0.2
2020/09/19,21:00,23.2,0.0,94,130,0.5
2020/09/19,22:00,24.0,0.0,89,139,0.8
2020/09/19,23:00,24.4,0.0,86,138,1.8
2020/09/20,00:00,24.0,0.0,89,135,1.5
2020/09/20,01:00,23.3,0.6,92,162,2.3
2020/09/20,02:00,22.5,0.4,94,119,1.9
2020/09/20,03:00,22.5,0.0,92,124,1.6
2020/09/20,04:00,22.3,0.0,93,132,0.5
2020/09/20,05:00,22.1,0.0,93,135,0.9
2020/09/20,06:00,21.8,0.0,96,151,0.4
2020/09/20,07:00,22.2,0.0,94,128,1.1
2020/09/20,08:00,23.5,0.0,88,139,2.0
2020/09/20,09:00,25.3,0.0,81,160,2.0
2020/09/20,10:00,27.9,0.0,71,183,1.2
2020/09/20,11:00,30.3,0.0,61,287,1.0
2020/09/20,12:00,31.3,0.0,62,50,1.6
2020/09/20,13:00,30.1,0.0,65,180,1.5
2020/09/20,14:00,30.1,0.0,65,180,1.5
2020/09/20,15:00,30.0,0.0,64,193,1.3
2020/09/20,16:00,28.4,0.0,69,116,1.2
2020/09/20,17:00,28.8,0.0,72,141,0.9
2020/09/20,18:00,26.6,0.0,82,143,1.8
2020/09/20,19:00,25.5,0.0,85,121,1.4
2020/09/20,20:00,25.0,0.0,86,157,2.1
2020/09/20,21:00,24.5,0.0,90,293,0.8
2020/09/20,22:00,24.0,0.0,87,157,1.9
2020/09/20,23:00,22.7,2.2,95,179,0.2
2020/09/21,00:00,22.3,5.8,94,173,1.0
2020/09/21,01:00,21.4,2.0,98,208,0.0
2020/09/21,02:00,20.8,4.8,99,294,1.2
2020/09/21,03:00,19.8,1.8,98,331,1.6
2020/09/21,04:00,19.8,1.8,98,331,1.6
2020/09/21,05:00,19.3,0.0,97,27,0.9
2020/09/21,06:00,19.4,0.0,97,170,0.0
2020/09/21,07:00,19.5,0.0,98,172,1.0
2020/09/21,08:00,19.9,0.0,96,98,0.3
2020/09/21,09:00,20.4,0.0,94,151,0.7
2020/09/21,10:00,20.7,0.0,93,182,0.7
2020/09/21,11:00,21.1,0.0,91,137,0.0
2020/09/21,12:00,21.1,0.0,90,265,0.2
2020/09/21,13:00,20.7,0.0,94,349,1.3
2020/09/21,14:00,20.1,0.4,96,3,1.3
2020/09/21,15:00,19.9,0.6,97,350,0.6
2020/09/21,16:00,19.9,0.4,98,331,0.7
2020/09/21,17:00,19.7,0.4,98,345,1.2
2020/09/21,18:00,18.9,0.2,95,317,2.0
2020/09/21,19:00,18.9,0.2,95,317,2.0
2020/09/21,20:00,17.6,0.0,99,334,0.8
2020/09/21,21:00,17.5,0.0,98,340,0.9
