Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SALVACION
,Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
2020/07/04,10:00,22.3,0.0,89,243,0.8
2020/07/04,11:00,24.0,0.0,85,320,1.3
2020/07/04,12:00,25.5,0.0,82,346,1.1
2020/07/04,13:00,26.0,0.0,79,336,1.4
2020/07/04,14:00,25.4,0.0,79,7,1.0
2020/07/04,15:00,25.0,0.0,78,325,0.6
2020/07/04,16:00,24.2,0.0,82,337,0.4
2020/07/04,17:00,23.6,0.0,84,120,0.2
2020/07/04,18:00,22.3,0.0,89,78,0.1
2020/07/04,19:00,21.3,0.0,93,95,0.6
2020/07/04,20:00,21.0,0.0,95,88,0.8
2020/07/04,21:00,20.3,0.0,96,83,0.0
2020/07/04,22:00,20.7,0.0,96,333,0.4
2020/07/04,23:00,20.7,0.0,97,81,0.0
2020/07/05,00:00,20.8,0.0,97,100,0.3
2020/07/05,01:00,20.8,0.0,97,154,0.2
2020/07/05,02:00,20.7,0.0,98,352,0.0
2020/07/05,03:00,20.5,0.0,98,94,0.0
2020/07/05,04:00,20.5,0.0,99,358,0.0
2020/07/05,05:00,20.4,0.0,99,136,0.0
2020/07/05,06:00,20.4,0.0,99,142,1.1
2020/07/05,07:00,20.5,0.0,97,180,1.5
2020/07/05,08:00,20.9,0.0,95,147,1.4
2020/07/05,09:00,21.8,0.0,92,160,1.2
2020/07/05,10:00,23.6,0.0,87,142,1.2
2020/07/05,11:00,26.7,0.0,76,215,0.6
2020/07/05,12:00,28.0,0.0,69,2,0.8
2020/07/05,13:00,29.8,0.0,66,83,1.4
2020/07/05,14:00,28.1,0.0,68,17,1.7
2020/07/05,15:00,26.3,0.0,75,320,1.2
2020/07/05,16:00,24.9,0.0,82,332,1.3
2020/07/05,17:00,23.5,0.0,86,346,1.6
2020/07/05,18:00,22.1,0.0,90,23,0.7
2020/07/05,19:00,21.4,0.0,92,293,0.0
2020/07/05,20:00,20.6,0.0,95,126,0.4
2020/07/05,21:00,20.5,0.0,96,115,0.8
2020/07/05,22:00,20.9,0.0,95,68,0.0
2020/07/05,23:00,20.4,0.0,97,143,1.0
2020/07/06,00:00,20.2,0.0,97,76,0.0
2020/07/06,01:00,20.1,0.0,98,173,0.7
2020/07/06,02:00,20.4,0.0,98,30,0.3
2020/07/06,03:00,20.6,0.0,98,299,0.0
2020/07/06,04:00,20.2,0.0,98,109,0.0
2020/07/06,05:00,20.6,0.0,98,154,0.8
2020/07/06,06:00,21.1,0.0,96,159,1.2
2020/07/06,07:00,20.7,0.0,97,10,0.0
2020/07/06,08:00,21.4,0.0,97,272,0.1
2020/07/06,09:00,23.2,0.0,92,174,0.9
2020/07/06,10:00,25.1,0.0,85,252,0.3
2020/07/06,11:00,26.5,0.0,81,276,0.3
2020/07/06,12:00,27.8,0.0,77,360,1.6
2020/07/06,13:00,29.0,0.0,71,339,1.0
2020/07/06,14:00,28.8,0.0,70,341,1.7
2020/07/06,15:00,27.6,0.0,73,329,1.3
2020/07/06,16:00,27.2,0.0,76,354,0.6
2020/07/06,17:00,26.3,0.0,83,86,0.1
2020/07/06,18:00,24.5,0.0,89,90,0.7
2020/07/06,19:00,24.5,0.0,89,90,0.7
2020/07/06,20:00,23.2,0.0,93,75,0.2
2020/07/06,21:00,22.9,0.0,95,298,0.0
2020/07/06,22:00,22.8,0.0,96,342,0.1
2020/07/06,23:00,22.7,0.0,96,351,1.9
2020/07/07,00:00,22.0,0.0,96,355,1.8
2020/07/07,01:00,21.7,0.0,96,280,0.0
2020/07/07,02:00,21.8,0.0,96,86,0.1
2020/07/07,03:00,21.4,0.0,97,271,0.0
2020/07/07,04:00,21.4,0.0,97,271,0.0
2020/07/07,05:00,20.8,0.0,98,98,0.0
2020/07/07,06:00,21.0,0.0,99,145,0.0
2020/07/07,07:00,21.3,0.0,99,165,0.4
2020/07/07,08:00,22.4,0.0,98,160,0.8
2020/07/07,09:00,23.7,0.0,94,228,0.5
2020/07/07,10:00,24.3,0.0,92,203,0.6
2020/07/07,11:00,26.3,0.0,86,322,1.5
2020/07/07,12:00,26.6,0.0,83,340,1.8
2020/07/07,13:00,27.5,0.2,81,358,1.1
2020/07/07,14:00,29.3,0.0,73,294,1.2
2020/07/07,15:00,28.6,0.0,73,339,0.7
2020/07/07,16:00,27.5,0.0,77,110,0.4
2020/07/07,17:00,26.1,0.0,82,200,0.0
2020/07/07,18:00,25.0,0.0,87,82,0.5
2020/07/07,19:00,25.0,0.0,87,82,0.5
2020/07/07,20:00,23.8,3.4,93,149,0.3
2020/07/07,21:00,23.2,0.6,96,113,0.4
2020/07/07,22:00,23.0,0.0,96,143,0.7
2020/07/07,23:00,22.7,0.0,96,90,0.0
2020/07/08,00:00,22.6,0.0,97,121,0.0
2020/07/08,01:00,22.6,0.0,98,99,0.8
2020/07/08,02:00,22.6,0.0,97,206,0.0
2020/07/08,03:00,22.5,2.6,98,260,0.0
2020/07/08,04:00,22.2,0.0,99,152,0.7
2020/07/08,05:00,21.8,0.0,99,265,0.1
2020/07/08,06:00,21.6,0.0,99,240,0.0
2020/07/08,07:00,21.6,0.0,99,276,0.3
2020/07/08,08:00,21.9,0.0,99,292,0.0
2020/07/08,09:00,21.9,0.0,99,292,0.0
2020/07/08,10:00,23.9,0.0,94,353,0.3
2020/07/08,11:00,25.4,0.0,90,12,0.9
2020/07/08,12:00,27.1,0.0,84,343,1.3
2020/07/08,13:00,27.6,0.0,80,2,2.7
2020/07/08,14:00,28.1,0.0,77,331,0.5
2020/07/08,15:00,28.8,0.0,75,332,1.9
2020/07/08,16:00,27.2,0.0,78,19,0.5
2020/07/08,17:00,25.7,0.0,83,81,0.6
2020/07/08,18:00,23.8,0.0,91,56,0.2
2020/07/08,19:00,23.4,0.0,93,145,1.5
2020/07/08,20:00,23.6,0.0,93,125,0.2
2020/07/08,21:00,23.1,0.0,95,113,0.8
2020/07/08,22:00,22.8,0.0,96,170,1.4
2020/07/08,23:00,22.5,0.0,97,47,0.0
2020/07/09,00:00,22.4,0.0,97,176,0.0
2020/07/09,01:00,22.3,0.6,98,105,0.0
2020/07/09,02:00,22.2,0.6,98,140,0.0
2020/07/09,03:00,22.3,3.8,99,306,1.2
2020/07/09,04:00,21.5,21.4,98,130,2.4
2020/07/09,05:00,19.7,15.0,99,278,1.4
2020/07/09,06:00,19.0,7.2,99,38,0.2
2020/07/09,07:00,19.0,2.6,100,338,0.1
2020/07/09,08:00,19.4,1.6,99,351,1.7
2020/07/09,09:00,19.9,1.6,99,357,2.1
2020/07/09,10:00,20.1,0.0,98,351,2.0
2020/07/09,11:00,20.6,0.0,96,351,2.0
2020/07/09,12:00,20.8,0.0,95,311,0.8
2020/07/09,13:00,20.8,0.0,94,41,0.8
2020/07/09,14:00,20.8,0.0,94,332,0.7
2020/07/09,15:00,20.7,0.0,93,269,0.8
2020/07/09,16:00,20.5,0.0,94,352,0.3
2020/07/09,17:00,20.4,0.0,94,202,0.2
2020/07/09,18:00,19.9,0.0,96,124,0.0
2020/07/09,19:00,19.5,0.0,98,172,0.8
2020/07/09,20:00,19.5,0.0,98,166,1.0
2020/07/09,21:00,19.1,0.0,98,65,0.0
2020/07/09,22:00,18.8,0.0,99,52,0.0
2020/07/09,23:00,18.9,0.0,99,80,0.0
2020/07/10,00:00,18.9,0.0,99,152,0.0
2020/07/10,01:00,18.8,0.0,99,266,0.0
2020/07/10,02:00,19.0,0.0,99,157,0.0
2020/07/10,03:00,19.1,0.0,99,324,0.0
2020/07/10,04:00,19.0,0.0,99,317,0.7
2020/07/10,05:00,18.4,0.0,99,344,0.4
2020/07/10,06:00,18.1,0.0,99,354,0.9
2020/07/10,07:00,18.0,0.0,99,354,1.2
2020/07/10,08:00,18.4,0.0,99,339,0.7
2020/07/10,09:00,19.0,0.0,98,308,0.4
2020/07/10,10:00,19.8,0.0,95,294,0.5
2020/07/10,11:00,21.0,0.0,92,360,1.2
2020/07/10,12:00,21.0,0.0,92,360,1.2
2020/07/10,13:00,23.8,0.0,80,255,0.4
2020/07/10,14:00,25.1,0.0,76,266,0.4
2020/07/10,15:00,25.9,0.0,72,344,1.5
2020/07/10,16:00,23.8,0.0,79,337,1.5
2020/07/10,17:00,22.3,0.0,83,352,1.1
2020/07/10,18:00,21.1,0.0,86,321,0.3
2020/07/10,19:00,20.2,0.0,91,357,0.2
2020/07/10,20:00,19.7,0.0,93,352,0.3
2020/07/10,21:00,19.6,0.0,94,349,1.1
2020/07/10,22:00,19.3,0.0,95,328,0.4
2020/07/10,23:00,19.1,0.0,96,321,0.0
2020/07/11,00:00,19.1,0.0,96,345,0.0
2020/07/11,01:00,19.0,0.0,97,354,1.4
2020/07/11,02:00,18.8,0.0,97,7,0.4
2020/07/11,03:00,18.7,0.0,97,113,0.0
2020/07/11,04:00,18.9,0.0,97,127,0.0
2020/07/11,05:00,18.5,0.0,98,108,0.1
2020/07/11,06:00,18.7,0.0,98,104,0.0
2020/07/11,07:00,19.1,0.0,98,356,0.8
2020/07/11,08:00,19.5,0.0,98,6,0.7
2020/07/11,09:00,21.1,0.0,93,186,0.7
2020/07/11,10:00,23.2,0.0,85,95,0.7
2020/07/11,11:00,24.1,0.0,83,337,1.1
2020/07/11,12:00,25.2,0.0,80,315,1.7
2020/07/11,13:00,25.7,0.0,78,352,1.9
2020/07/11,14:00,26.0,0.0,75,9,2.6
2020/07/11,15:00,24.5,0.0,77,5,1.6
2020/07/11,16:00,24.1,0.0,79,346,0.7
2020/07/11,17:00,23.6,0.0,82,84,0.7
2020/07/11,18:00,21.9,0.0,89,85,0.9
2020/07/11,19:00,21.4,0.0,92,111,0.0
2020/07/11,20:00,21.4,0.0,93,164,1.0
2020/07/11,21:00,21.5,0.0,93,110,0.7
2020/07/11,22:00,21.2,0.0,93,346,0.6
2020/07/11,23:00,20.8,0.0,95,128,0.8
2020/07/12,00:00,20.9,0.0,93,328,0.4
2020/07/12,01:00,20.5,0.0,96,125,0.1
2020/07/12,02:00,20.5,0.0,97,182,0.7
2020/07/12,03:00,20.5,0.0,97,166,0.8
2020/07/12,04:00,20.4,0.0,97,181,0.8
2020/07/12,05:00,20.6,0.0,96,159,1.4
2020/07/12,06:00,20.5,0.0,96,347,0.0
2020/07/12,07:00,20.3,0.0,97,324,0.0
2020/07/12,08:00,21.1,0.0,97,302,0.4
2020/07/12,09:00,22.8,0.0,92,128,0.4
2020/07/12,10:00,24.4,0.0,87,251,0.5
2020/07/12,11:00,26.1,0.0,80,348,0.7
2020/07/12,12:00,26.3,0.0,77,354,1.5
2020/07/12,13:00,26.3,0.0,77,327,1.3
2020/07/12,14:00,26.3,0.0,77,327,1.3
2020/07/12,15:00,26.3,0.0,77,327,1.0
2020/07/12,16:00,25.7,0.0,81,325,0.1
2020/07/12,17:00,25.3,0.0,85,72,0.4
2020/07/12,18:00,23.8,0.0,90,33,0.0
2020/07/12,19:00,22.8,0.2,93,205,0.0
2020/07/12,20:00,22.1,0.0,95,338,0.1
2020/07/12,21:00,22.0,0.0,96,287,0.0
2020/07/12,22:00,21.9,0.0,97,131,0.1
2020/07/12,23:00,21.8,0.0,97,164,1.0
2020/07/13,00:00,21.7,0.0,97,142,0.9
2020/07/13,01:00,21.2,0.0,98,75,0.0
2020/07/13,02:00,21.3,0.0,98,223,0.0
2020/07/13,03:00,21.3,0.0,99,123,0.1
2020/07/13,04:00,21.6,0.0,98,127,1.1
2020/07/13,05:00,21.8,0.0,95,147,1.1
2020/07/13,06:00,21.7,0.0,95,338,0.7
2020/07/13,07:00,21.4,0.0,98,53,0.0
2020/07/13,08:00,22.0,0.0,96,153,1.7
2020/07/13,09:00,23.3,0.0,90,186,1.3
2020/07/13,10:00,24.3,0.0,89,339,0.5
2020/07/13,11:00,26.2,0.0,83,62,0.6
2020/07/13,12:00,27.5,0.0,77,331,1.5
2020/07/13,13:00,27.6,0.0,76,27,1.8
2020/07/13,14:00,25.8,0.2,81,95,0.8
2020/07/13,15:00,27.2,0.2,81,77,0.1
2020/07/13,16:00,27.7,0.0,78,287,0.0
2020/07/13,17:00,27.6,0.0,78,140,0.0
2020/07/13,18:00,25.1,0.0,87,92,0.5
2020/07/13,19:00,25.1,0.0,87,92,0.5
2020/07/13,20:00,22.4,0.0,94,33,0.1
2020/07/13,21:00,22.2,0.0,95,116,0.8
2020/07/13,22:00,22.3,0.0,96,162,0.8
2020/07/13,23:00,22.1,0.0,96,313,0.0
2020/07/14,00:00,22.1,0.6,97,144,1.4
2020/07/14,01:00,22.5,0.0,97,133,1.3
2020/07/14,02:00,22.1,0.0,97,127,0.0
2020/07/14,03:00,21.6,0.0,99,125,0.0
2020/07/14,04:00,21.6,0.0,98,12,0.0
2020/07/14,05:00,21.4,0.0,98,154,0.2
2020/07/14,06:00,21.4,0.0,99,156,0.7
2020/07/14,07:00,21.6,0.0,98,77,0.1
2020/07/14,08:00,22.3,0.0,98,178,0.0
2020/07/14,09:00,23.9,0.0,95,207,0.8
2020/07/14,10:00,25.0,0.0,90,80,1.0
2020/07/14,11:00,27.2,0.0,86,76,0.7
2020/07/14,12:00,28.3,0.0,78,13,1.2
2020/07/14,13:00,28.5,0.0,75,340,1.5
2020/07/14,14:00,28.6,0.0,75,302,1.5
2020/07/14,15:00,28.6,0.0,75,302,1.5
2020/07/14,16:00,28.3,0.0,71,15,1.1
2020/07/14,17:00,26.1,0.0,79,53,0.2
2020/07/14,18:00,23.8,0.0,89,121,0.9
2020/07/14,19:00,22.7,0.0,92,162,0.0
2020/07/14,20:00,22.3,0.0,94,163,0.0
2020/07/14,21:00,22.2,0.0,94,129,0.7
2020/07/14,22:00,22.5,0.0,93,81,0.0
2020/07/14,23:00,22.4,0.0,93,119,0.4
2020/07/15,00:00,22.4,0.0,93,134,1.0
2020/07/15,01:00,22.5,0.0,92,119,1.3
2020/07/15,02:00,22.4,0.0,91,114,1.2
2020/07/15,03:00,21.9,0.0,92,72,0.3
2020/07/15,04:00,21.4,0.0,95,32,0.0
2020/07/15,05:00,21.5,0.0,96,319,0.0
2020/07/15,06:00,21.6,0.0,97,347,0.7
2020/07/15,07:00,21.1,0.4,98,348,1.2
2020/07/15,08:00,20.6,0.0,99,326,0.0
2020/07/15,09:00,20.7,0.0,99,2,0.4
2020/07/15,10:00,21.0,0.2,99,323,1.1
2020/07/15,11:00,21.5,0.2,99,284,0.8
2020/07/15,12:00,22.4,0.0,97,317,0.6
2020/07/15,13:00,22.5,0.0,96,331,1.1
2020/07/15,14:00,22.6,0.0,93,27,0.7
2020/07/15,15:00,23.3,0.0,89,330,1.5
2020/07/15,16:00,22.8,0.0,90,292,0.2
2020/07/15,17:00,22.5,0.0,92,3,0.7
2020/07/15,18:00,21.8,0.0,94,90,0.9
2020/07/15,19:00,21.0,0.0,96,145,0.1
2020/07/15,20:00,20.8,0.0,97,20,0.0
2020/07/15,21:00,20.9,0.0,98,113,0.4
2020/07/15,22:00,20.7,0.0,98,244,0.0
2020/07/15,23:00,20.7,0.0,98,176,0.5
2020/07/16,00:00,21.0,0.0,97,10,1.0
2020/07/16,01:00,20.7,0.0,98,153,1.0
2020/07/16,02:00,21.0,0.0,97,147,1.5
2020/07/16,03:00,20.8,0.0,96,115,0.6
2020/07/16,04:00,20.8,0.0,96,115,0.6
2020/07/16,05:00,20.2,0.0,99,147,0.9
2020/07/16,06:00,20.9,0.0,97,135,1.3
2020/07/16,07:00,21.3,0.0,95,141,1.9
2020/07/16,08:00,21.8,0.0,93,136,0.8
2020/07/16,09:00,22.2,0.0,94,259,0.1
2020/07/16,10:00,23.8,0.0,89,174,1.5
2020/07/16,11:00,24.9,0.0,86,184,0.8
2020/07/16,12:00,26.4,0.0,81,293,0.4
2020/07/16,13:00,27.5,0.0,77,271,0.9
2020/07/16,14:00,27.9,0.0,77,336,0.7
2020/07/16,15:00,27.6,0.0,76,283,0.4
2020/07/16,16:00,27.1,0.0,77,7,1.4
2020/07/16,17:00,25.3,0.0,81,114,0.4
2020/07/16,18:00,23.3,0.0,85,69,0.0
2020/07/16,19:00,22.6,0.0,91,278,0.2
2020/07/16,20:00,22.2,0.0,92,144,1.4
2020/07/16,21:00,22.1,0.0,92,5,0.6
2020/07/16,22:00,21.7,0.0,94,72,0.0
2020/07/16,23:00,21.8,0.0,95,153,0.5
2020/07/17,00:00,21.5,0.0,96,24,0.0
2020/07/17,01:00,21.4,0.0,97,72,0.3
2020/07/17,02:00,21.2,0.0,97,116,0.4
2020/07/17,03:00,21.7,0.0,95,142,1.5
2020/07/17,04:00,21.8,0.0,94,142,1.5
2020/07/17,05:00,21.9,0.0,92,144,1.3
2020/07/17,06:00,21.1,0.0,94,86,0.0
2020/07/17,07:00,20.8,0.0,96,153,1.7
2020/07/17,08:00,22.0,0.0,92,158,1.4
2020/07/17,09:00,23.7,0.0,87,144,1.3
2020/07/17,10:00,25.6,0.0,81,191,1.5
2020/07/17,11:00,27.8,0.0,75,275,0.4
2020/07/17,12:00,28.8,0.0,73,311,1.3
2020/07/17,13:00,29.6,0.0,69,336,1.4
2020/07/17,14:00,30.3,0.0,65,338,2.1
2020/07/17,15:00,29.6,0.0,62,340,1.9
2020/07/17,16:00,29.5,0.0,61,344,1.8
2020/07/17,17:00,28.4,0.0,66,4,1.4
2020/07/17,18:00,24.9,0.0,79,89,1.0
2020/07/17,19:00,24.9,0.0,79,89,1.0
2020/07/17,20:00,22.0,0.0,91,151,1.0
2020/07/17,21:00,21.6,0.0,93,30,0.2
2020/07/17,22:00,20.9,0.0,95,151,1.5
2020/07/17,23:00,21.7,0.0,94,155,1.3
2020/07/18,00:00,21.1,0.0,95,67,0.0
2020/07/18,01:00,20.3,0.0,97,109,0.1
2020/07/18,02:00,20.0,0.0,97,148,1.2
2020/07/18,03:00,20.8,0.0,97,152,1.5
2020/07/18,04:00,20.8,0.0,96,141,2.0
2020/07/18,05:00,20.7,0.0,96,162,2.1
2020/07/18,06:00,21.0,0.0,96,135,1.3
2020/07/18,07:00,21.1,0.0,95,25,0.1
2020/07/18,08:00,21.6,0.0,96,333,0.7
2020/07/18,09:00,22.2,0.0,95,261,0.3
2020/07/18,10:00,25.4,0.0,86,188,1.6
2020/07/18,11:00,27.5,0.0,76,155,1.1
2020/07/18,12:00,29.7,0.0,67,194,1.0
2020/07/18,13:00,30.2,0.0,63,326,1.5
2020/07/18,14:00,30.0,0.0,63,344,1.8
2020/07/18,15:00,30.1,0.0,63,333,1.4
2020/07/18,16:00,29.7,0.0,63,11,0.8
2020/07/18,17:00,28.4,0.0,70,25,1.5
2020/07/18,18:00,25.5,0.0,80,94,0.9
2020/07/18,19:00,25.5,0.0,80,94,0.9
2020/07/18,20:00,22.5,0.0,92,167,0.6
2020/07/18,21:00,22.4,0.0,93,109,0.4
2020/07/18,22:00,22.1,0.0,93,19,0.0
2020/07/18,23:00,21.3,0.0,95,180,0.0
2020/07/19,00:00,21.7,0.0,96,19,0.0
2020/07/19,01:00,22.0,0.0,96,102,0.1
2020/07/19,02:00,21.8,0.0,97,159,0.1
2020/07/19,03:00,21.9,0.0,96,135,0.2
2020/07/19,04:00,21.2,0.0,97,156,1.0
2020/07/19,05:00,21.7,0.0,96,145,1.3
2020/07/19,06:00,21.0,0.0,97,48,0.4
2020/07/19,07:00,20.8,0.0,98,144,1.1
2020/07/19,08:00,22.7,0.0,93,145,1.7
2020/07/19,09:00,22.7,0.0,93,145,1.7
2020/07/19,10:00,26.9,0.0,82,318,0.7
2020/07/19,11:00,28.7,0.0,75,1,0.5
2020/07/19,12:00,29.9,0.0,69,333,1.3
2020/07/19,13:00,30.1,0.0,64,337,1.8
2020/07/19,14:00,29.9,0.0,64,23,1.9
2020/07/19,15:00,29.0,0.0,66,47,1.0
2020/07/19,16:00,27.8,0.0,72,51,1.2
2020/07/19,17:00,27.5,0.0,75,211,0.1
2020/07/19,18:00,25.1,0.0,84,86,0.5
2020/07/19,19:00,25.1,0.0,84,86,0.5
2020/07/19,20:00,22.2,0.0,93,127,0.5
2020/07/19,21:00,21.7,0.0,94,129,0.3
2020/07/19,22:00,21.2,0.0,96,139,0.0
2020/07/19,23:00,20.9,0.0,97,15,0.0
2020/07/20,00:00,21.0,0.0,97,146,1.3
2020/07/20,01:00,22.5,0.0,95,129,1.1
2020/07/20,02:00,22.5,0.0,94,21,0.7
2020/07/20,03:00,21.1,0.0,97,42,0.0
2020/07/20,04:00,21.0,0.0,98,158,1.3
2020/07/20,05:00,21.7,0.0,96,146,1.8
2020/07/20,06:00,22.1,0.0,94,140,1.3
2020/07/20,07:00,22.2,0.0,93,153,1.4
2020/07/20,08:00,23.2,0.0,90,161,1.4
2020/07/20,09:00,23.2,0.0,90,161,1.4
2020/07/20,10:00,26.7,0.0,77,127,1.1
2020/07/20,11:00,28.6,0.0,70,171,0.9
2020/07/20,12:00,29.8,0.0,67,351,1.6
2020/07/20,13:00,30.1,0.0,66,321,1.9
2020/07/20,14:00,30.7,0.0,63,354,1.9
2020/07/20,15:00,30.9,0.0,61,5,1.6
2020/07/20,16:00,30.2,0.0,62,7,1.8
2020/07/20,17:00,28.8,0.0,68,58,0.8
2020/07/20,18:00,25.6,0.0,81,88,0.9
2020/07/20,19:00,25.6,0.0,81,88,0.9
2020/07/20,20:00,23.0,0.0,91,142,0.2
2020/07/20,21:00,22.2,0.0,93,102,0.7
2020/07/20,22:00,21.6,0.0,95,86,0.1
2020/07/20,23:00,21.3,0.0,96,109,0.0
2020/07/21,00:00,21.4,0.0,96,73,0.3
2020/07/21,01:00,21.2,0.0,97,169,0.8
2020/07/21,02:00,20.9,0.0,97,115,0.0
2020/07/21,03:00,20.7,0.0,98,48,0.0
2020/07/21,04:00,20.9,0.0,98,167,2.1
2020/07/21,05:00,21.8,0.0,96,166,2.0
2020/07/21,06:00,21.7,0.0,94,129,1.3
2020/07/21,07:00,21.9,0.0,92,153,1.5
2020/07/21,08:00,22.1,0.0,92,106,0.8
2020/07/21,09:00,21.9,0.2,93,170,1.0
2020/07/21,10:00,22.6,0.0,93,185,1.2
2020/07/21,11:00,24.3,0.0,89,185,1.3
2020/07/21,12:00,25.8,0.0,85,200,0.9
2020/07/21,13:00,27.1,0.0,82,240,0.4
2020/07/21,14:00,27.9,0.0,79,125,1.0
2020/07/21,15:00,28.2,0.0,78,143,0.7
2020/07/21,16:00,28.7,0.0,73,238,0.6
2020/07/21,17:00,28.6,0.0,75,240,0.0
2020/07/21,18:00,25.2,0.0,86,83,0.4
2020/07/21,19:00,23.7,0.0,91,142,0.8
2020/07/21,20:00,23.8,0.0,90,135,1.2
2020/07/21,21:00,23.0,0.0,92,12,0.2
2020/07/21,22:00,23.0,0.0,92,12,0.2
