Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA ANA
,Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
,Latitud :,8°29'51.47'',Longitud :,75°33'45.86'',Altitud :,235 msnm.
,Tipo :,EMA - Meteorológica,Código :,47E8568A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2018/07/29,03:00,22.3,S/D,99,313,0.0
2018/07/29,04:00,21.7,S/D,99,1,0.0
2018/07/29,05:00,21.4,S/D,99,326,0.0
2018/07/29,06:00,20.9,S/D,100,301,0.0
2018/07/29,07:00,20.5,S/D,100,306,0.0
2018/07/29,08:00,20.4,S/D,100,320,0.0
2018/07/29,09:00,21.2,S/D,100,126,0.0
2018/07/29,10:00,24.3,S/D,91,122,0.7
2018/07/29,11:00,27.2,0.0,81,91,0.3
2018/07/29,12:00,28.1,S/D,79,346,1.0
2018/07/29,13:00,30.8,S/D,64,56,0.6
2018/07/29,14:00,30.4,S/D,67,81,0.9
2018/07/29,15:00,31.0,S/D,64,1,0.1
2018/07/29,16:00,29.2,S/D,81,72,0.2
2018/07/29,17:00,28.8,S/D,81,267,0.2
2018/07/29,18:00,28.3,S/D,86,320,0.0
2018/07/29,19:00,26.5,S/D,94,325,0.0
2018/07/29,20:00,24.9,S/D,97,320,0.0
2018/07/29,21:00,24.1,S/D,98,322,0.0
2018/07/29,22:00,23.5,S/D,99,315,0.0
2018/07/29,23:00,23.0,S/D,99,345,0.0
2018/07/30,00:00,22.5,S/D,99,324,0.0
2018/07/30,01:00,22.3,S/D,99,326,0.0
2018/07/30,02:00,22.2,S/D,99,289,0.0
2018/07/30,03:00,22.1,S/D,99,301,0.0
2018/07/30,04:00,22.0,S/D,99,320,0.0
2018/07/30,05:00,22.0,S/D,99,328,0.0
2018/07/30,06:00,21.8,S/D,100,319,0.0
2018/07/30,07:00,21.7,S/D,100,14,0.0
2018/07/30,08:00,21.7,S/D,100,7,0.0
2018/07/30,09:00,22.4,S/D,100,56,0.0
2018/07/30,10:00,23.4,S/D,99,322,0.3
2018/07/30,11:00,24.5,0.0,95,240,0.0
2018/07/30,12:00,28.1,S/D,79,346,1.0
2018/07/30,13:00,26.6,S/D,85,71,0.1
2018/07/30,14:00,27.5,S/D,80,34,0.3
2018/07/30,15:00,27.9,S/D,80,12,0.2
2018/07/30,16:00,27.7,S/D,81,16,0.3
2018/07/30,17:00,27.5,S/D,83,40,0.1
2018/07/30,18:00,27.3,S/D,84,90,0.0
2018/07/30,19:00,25.9,S/D,94,308,0.0
2018/07/30,20:00,25.1,S/D,97,12,0.1
2018/07/30,21:00,24.5,S/D,98,30,0.0
2018/07/30,22:00,24.0,S/D,99,246,0.0
2018/07/30,23:00,23.6,S/D,99,348,0.0
2018/07/31,00:00,23.3,S/D,99,320,0.0
2018/07/31,01:00,23.0,S/D,99,320,0.0
2018/07/31,02:00,23.0,S/D,99,320,0.0
2018/07/31,03:00,23.1,0.0,100,316,0.0
2018/07/31,04:00,22.8,0.0,100,336,0.0
2018/07/31,05:00,22.7,0.0,100,300,0.0
2018/07/31,06:00,22.5,S/D,100,183,0.0
2018/07/31,07:00,22.3,0.0,100,313,0.0
2018/07/31,08:00,22.3,0.0,100,267,0.0
2018/07/31,09:00,22.8,0.0,100,66,0.2
2018/07/31,10:00,25.0,0.0,91,75,0.0
2018/07/31,11:00,27.3,0.0,82,130,0.7
2018/07/31,12:00,28.1,0.1,79,346,1.0
2018/07/31,13:00,30.6,0.0,67,102,0.5
2018/07/31,14:00,31.2,0.0,65,91,0.7
2018/07/31,15:00,30.2,0.0,72,345,0.0
2018/07/31,16:00,27.8,0.0,82,27,2.8
2018/07/31,17:00,24.1,S/D,90,12,1.3
2018/07/31,18:00,23.3,1.7,96,32,0.5
2018/07/31,19:00,23.2,0.2,97,340,0.1
2018/07/31,20:00,22.8,0.0,99,250,0.0
2018/07/31,21:00,22.4,0.0,99,229,0.0
2018/07/31,22:00,22.1,0.0,99,275,0.0
2018/07/31,23:00,22.1,0.0,99,317,0.0
