Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA ANA
,Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
2018/08/09,10:00,24.2,S/D,92,62,0.5
2018/08/09,11:00,27.4,0.0,79,130,0.5
2018/08/09,12:00,28.1,S/D,79,346,1.0
2018/08/09,13:00,30.5,S/D,66,103,0.7
2018/08/09,14:00,31.7,S/D,59,59,0.5
2018/08/09,15:00,32.5,S/D,57,29,0.7
2018/08/09,16:00,32.8,S/D,53,187,0.2
2018/08/09,17:00,31.9,S/D,57,147,0.4
2018/08/09,18:00,28.9,S/D,74,271,0.0
2018/08/09,19:00,25.8,S/D,93,310,0.0
2018/08/09,20:00,24.3,S/D,97,304,0.0
2018/08/09,21:00,23.4,S/D,98,304,0.0
2018/08/09,22:00,22.9,S/D,99,308,0.1
2018/08/09,23:00,22.5,S/D,99,321,0.0
2018/08/10,00:00,22.2,S/D,99,330,0.1
2018/08/10,01:00,21.8,S/D,99,321,0.0
2018/08/10,02:00,21.8,S/D,99,333,0.0
2018/08/10,03:00,21.4,S/D,99,325,0.0
2018/08/10,04:00,21.0,S/D,100,319,0.0
2018/08/10,05:00,20.7,S/D,100,341,0.0
2018/08/10,06:00,20.8,S/D,100,145,0.4
2018/08/10,07:00,22.2,S/D,96,116,0.5
2018/08/10,08:00,21.2,S/D,99,344,0.1
2018/08/10,09:00,21.6,S/D,100,44,0.0
2018/08/10,10:00,21.6,S/D,99,171,0.5
2018/08/10,11:00,21.5,4.9,100,22,0.0
2018/08/10,12:00,28.1,S/D,79,346,1.0
2018/08/10,13:00,23.1,S/D,97,59,0.4
2018/08/10,14:00,24.2,S/D,91,114,0.7
2018/08/10,15:00,24.0,S/D,90,40,0.4
2018/08/10,16:00,24.5,S/D,87,5,0.6
2018/08/10,17:00,25.6,S/D,82,331,0.5
2018/08/10,18:00,24.9,S/D,87,357,0.3
2018/08/10,19:00,23.7,S/D,94,304,0.0
2018/08/10,20:00,22.7,S/D,98,312,0.0
2018/08/10,21:00,22.3,S/D,99,312,0.0
2018/08/10,22:00,22.0,S/D,99,319,0.0
2018/08/10,23:00,21.7,S/D,99,307,0.0
2018/08/11,00:00,21.4,S/D,99,307,0.0
2018/08/11,01:00,20.8,S/D,100,307,0.0
2018/08/11,02:00,20.8,S/D,100,320,0.0
2018/08/11,03:00,21.0,S/D,100,310,0.0
2018/08/11,04:00,20.8,S/D,100,297,0.0
2018/08/11,05:00,20.7,S/D,100,342,0.0
2018/08/11,06:00,20.5,S/D,100,259,0.0
2018/08/11,07:00,20.0,S/D,100,228,0.0
2018/08/11,08:00,20.1,S/D,100,266,0.0
2018/08/11,09:00,20.6,S/D,100,266,0.0
2018/08/11,10:00,23.1,S/D,92,155,0.4
2018/08/11,11:00,25.1,0.0,82,147,0.6
2018/08/11,12:00,28.1,S/D,79,346,1.0
2018/08/11,13:00,28.1,S/D,71,116,0.5
2018/08/11,14:00,29.0,S/D,67,114,0.5
2018/08/11,15:00,30.2,S/D,63,337,0.3
2018/08/11,16:00,30.3,S/D,63,171,0.2
2018/08/11,17:00,30.3,S/D,62,112,0.3
2018/08/11,18:00,27.8,S/D,76,42,0.0
2018/08/11,19:00,25.7,S/D,92,321,0.3
2018/08/11,20:00,23.9,S/D,97,319,0.0
2018/08/11,21:00,23.0,S/D,98,317,0.0
2018/08/11,22:00,22.5,S/D,99,317,0.0
2018/08/11,23:00,22.0,S/D,99,317,0.0
2018/08/12,00:00,21.5,S/D,99,317,0.0
2018/08/12,01:00,21.1,S/D,99,317,0.0
2018/08/12,02:00,20.8,S/D,99,317,0.0
2018/08/12,03:00,20.8,S/D,100,324,0.0
2018/08/12,04:00,20.6,S/D,100,324,0.0
2018/08/12,05:00,20.2,S/D,100,318,0.0
2018/08/12,06:00,20.1,S/D,100,318,0.0
2018/08/12,07:00,19.8,S/D,100,321,0.0
2018/08/12,08:00,19.6,S/D,100,321,0.0
2018/08/12,09:00,20.6,S/D,100,123,0.0
2018/08/12,10:00,24.5,S/D,91,15,0.4
2018/08/12,11:00,27.2,0.0,78,93,0.5
2018/08/12,12:00,28.1,S/D,79,346,1.0
2018/08/12,13:00,30.1,S/D,65,112,0.6
2018/08/12,14:00,31.2,S/D,62,20,0.4
2018/08/12,15:00,32.0,S/D,58,222,0.2
2018/08/12,16:00,32.4,S/D,57,223,0.4
2018/08/12,17:00,31.6,S/D,60,74,0.4
2018/08/12,18:00,29.5,S/D,70,355,0.0
2018/08/12,19:00,26.3,S/D,92,330,0.0
2018/08/12,20:00,24.5,S/D,97,311,0.0
2018/08/12,21:00,23.6,S/D,98,311,0.0
2018/08/12,22:00,23.1,S/D,99,311,0.0
2018/08/12,23:00,22.6,S/D,99,311,0.0
2018/08/13,00:00,22.1,S/D,99,278,0.0
2018/08/13,01:00,21.6,S/D,99,292,0.0
2018/08/13,02:00,21.3,S/D,99,329,0.0
2018/08/13,03:00,20.9,S/D,99,330,0.0
2018/08/13,04:00,20.6,S/D,100,329,0.0
2018/08/13,05:00,20.3,S/D,100,318,0.0
2018/08/13,06:00,19.9,S/D,100,323,0.0
2018/08/13,07:00,19.7,S/D,100,332,0.0
2018/08/13,08:00,19.8,S/D,100,332,0.0
2018/08/13,09:00,20.9,S/D,100,95,0.2
2018/08/13,10:00,24.4,S/D,92,92,0.3
2018/08/13,11:00,27.7,0.0,78,120,0.4
2018/08/13,12:00,28.1,S/D,79,346,1.0
2018/08/13,13:00,31.1,S/D,64,123,0.7
2018/08/13,14:00,32.0,S/D,60,148,0.3
2018/08/13,15:00,32.7,S/D,57,15,1.1
2018/08/13,16:00,32.3,S/D,59,338,0.3
2018/08/13,17:00,30.3,S/D,73,156,0.0
2018/08/13,18:00,28.8,S/D,80,54,0.0
2018/08/13,19:00,26.5,S/D,92,328,0.0
2018/08/13,20:00,25.2,S/D,96,40,0.0
2018/08/13,21:00,24.4,S/D,98,310,0.0
2018/08/13,22:00,24.0,S/D,99,18,0.0
2018/08/13,23:00,23.6,S/D,99,227,0.0
2018/08/14,00:00,23.3,S/D,99,303,0.0
2018/08/14,01:00,22.8,S/D,99,304,0.0
2018/08/14,02:00,22.3,S/D,99,303,0.0
2018/08/14,03:00,21.9,S/D,99,352,0.0
2018/08/14,04:00,21.6,S/D,100,332,0.0
2018/08/14,05:00,21.3,S/D,100,354,0.0
2018/08/14,06:00,20.9,S/D,100,333,0.0
2018/08/14,07:00,20.7,S/D,100,333,0.0
2018/08/14,08:00,20.8,S/D,100,355,0.0
2018/08/14,09:00,22.1,S/D,99,136,0.2
2018/08/14,10:00,25.4,S/D,89,114,0.5
2018/08/14,11:00,28.0,0.0,79,137,0.5
2018/08/14,12:00,28.1,S/D,79,346,1.0
2018/08/14,13:00,31.3,S/D,64,149,0.5
2018/08/14,14:00,32.1,S/D,62,9,0.6
2018/08/14,15:00,32.2,S/D,60,37,0.6
2018/08/14,16:00,29.8,S/D,82,271,0.0
2018/08/14,17:00,29.2,S/D,88,22,0.0
2018/08/14,18:00,28.4,S/D,91,316,0.0
2018/08/14,19:00,27.2,S/D,96,308,0.2
2018/08/14,20:00,25.8,S/D,98,315,0.1
2018/08/14,21:00,24.9,S/D,99,310,0.0
2018/08/14,22:00,24.4,S/D,99,329,0.0
2018/08/14,23:00,23.8,S/D,99,309,0.0
2018/08/15,00:00,23.2,S/D,99,316,0.0
2018/08/15,01:00,22.7,S/D,99,316,0.0
2018/08/15,02:00,22.3,S/D,99,316,0.0
2018/08/15,03:00,22.1,S/D,100,331,0.0
2018/08/15,04:00,21.9,S/D,100,13,0.0
2018/08/15,05:00,21.7,S/D,100,308,0.0
2018/08/15,06:00,21.4,S/D,100,271,0.0
2018/08/15,07:00,21.3,S/D,100,95,0.0
2018/08/15,08:00,21.5,S/D,100,330,0.0
2018/08/15,09:00,22.4,S/D,100,274,0.1
2018/08/15,10:00,24.8,S/D,92,179,0.3
2018/08/15,11:00,27.5,0.0,79,98,0.5
2018/08/15,13:00,28.8,S/D,78,5,0.8
2018/08/15,14:00,26.4,S/D,93,300,0.0
2018/08/15,15:00,27.5,S/D,88,319,1.2
2018/08/15,16:00,29.0,S/D,78,29,0.2
2018/08/15,17:00,28.9,S/D,77,40,0.1
2018/08/15,18:00,27.7,S/D,82,50,0.4
2018/08/15,19:00,25.4,S/D,92,333,0.0
2018/08/15,20:00,23.7,S/D,97,311,0.1
2018/08/15,21:00,23.7,S/D,98,333,0.4
2018/08/15,22:00,23.6,S/D,98,79,0.2
2018/08/15,23:00,24.1,S/D,93,174,0.0
2018/08/16,00:00,23.8,S/D,95,167,0.2
2018/08/16,01:00,23.3,S/D,94,174,0.1
2018/08/16,02:00,22.3,S/D,98,175,0.0
2018/08/16,03:00,21.8,S/D,99,296,0.0
2018/08/16,04:00,21.6,S/D,99,289,0.0
2018/08/16,05:00,21.5,S/D,100,297,0.0
2018/08/16,06:00,21.5,S/D,100,311,0.0
2018/08/16,07:00,21.5,S/D,100,322,0.0
2018/08/16,08:00,21.5,S/D,100,321,0.0
2018/08/16,09:00,21.7,S/D,99,308,0.0
2018/08/16,10:00,22.0,S/D,98,333,0.0
2018/08/16,11:00,22.5,0.0,96,78,0.0
2018/08/16,12:00,28.1,S/D,79,346,1.0
2018/08/16,13:00,23.4,S/D,92,119,0.2
2018/08/16,14:00,24.6,S/D,88,96,0.0
2018/08/16,15:00,24.7,S/D,87,131,0.2
2018/08/16,16:00,24.0,S/D,92,97,0.4
2018/08/16,17:00,24.0,S/D,92,1,0.2
2018/08/16,18:00,23.7,S/D,93,340,0.1
2018/08/16,19:00,23.2,S/D,97,329,0.0
2018/08/16,20:00,22.7,S/D,99,351,0.0
2018/08/16,21:00,22.5,S/D,99,320,0.0
2018/08/16,22:00,22.2,S/D,99,328,0.0
2018/08/16,23:00,22.1,S/D,99,113,0.0
2018/08/17,00:00,21.9,S/D,100,113,0.0
2018/08/17,01:00,21.8,S/D,100,113,0.0
2018/08/17,02:00,21.7,S/D,100,113,0.0
2018/08/17,03:00,21.6,S/D,100,113,0.0
2018/08/17,04:00,21.4,S/D,100,112,0.0
2018/08/17,05:00,21.4,S/D,100,132,0.1
2018/08/17,06:00,21.3,S/D,100,316,0.3
2018/08/17,07:00,21.0,S/D,100,292,0.0
2018/08/17,08:00,21.0,S/D,100,37,0.0
2018/08/17,09:00,21.1,S/D,100,360,0.0
2018/08/17,10:00,22.4,S/D,98,57,0.2
2018/08/17,11:00,24.5,0.0,88,109,0.3
2018/08/17,12:00,28.1,S/D,79,346,1.0
2018/08/17,13:00,27.0,S/D,78,106,0.7
2018/08/17,14:00,28.8,S/D,69,145,0.6
2018/08/17,15:00,29.8,S/D,63,164,0.4
2018/08/17,16:00,30.0,S/D,62,122,0.4
2018/08/17,17:00,29.4,S/D,64,92,0.0
2018/08/17,18:00,27.0,S/D,79,251,0.0
2018/08/17,19:00,24.5,S/D,95,307,0.0
2018/08/17,20:00,23.4,S/D,98,291,0.0
2018/08/17,21:00,22.6,S/D,99,327,0.0
2018/08/17,22:00,22.0,S/D,99,299,0.0
2018/08/17,23:00,21.4,S/D,99,317,0.0
2018/08/18,00:00,21.0,S/D,99,331,0.0
2018/08/18,01:00,20.6,S/D,99,336,0.0
2018/08/18,02:00,20.4,S/D,100,327,0.0
2018/08/18,03:00,20.0,S/D,100,342,0.0
2018/08/18,04:00,19.8,S/D,100,329,0.0
2018/08/18,05:00,19.5,S/D,100,328,0.0
2018/08/18,06:00,19.2,S/D,100,328,0.0
2018/08/18,07:00,19.2,S/D,100,320,0.0
2018/08/18,08:00,19.1,S/D,100,323,0.0
2018/08/18,09:00,20.1,S/D,100,68,0.3
2018/08/18,10:00,23.4,S/D,92,81,0.5
2018/08/18,11:00,26.5,0.0,79,106,0.5
2018/08/18,12:00,28.1,S/D,79,346,1.0
2018/08/18,13:00,30.2,S/D,63,123,0.4
2018/08/18,14:00,30.7,S/D,60,154,0.3
2018/08/18,15:00,31.9,S/D,57,353,0.7
2018/08/18,16:00,31.5,S/D,59,108,0.6
2018/08/18,17:00,29.4,S/D,71,325,0.0
2018/08/18,18:00,27.3,S/D,90,352,0.0
2018/08/18,19:00,26.4,S/D,94,312,0.0
2018/08/18,20:00,24.8,S/D,98,304,0.1
2018/08/18,21:00,23.8,S/D,98,310,0.0
2018/08/18,22:00,23.1,S/D,99,313,0.0
2018/08/18,23:00,22.5,S/D,99,338,0.0
2018/08/19,00:00,22.0,S/D,99,316,0.1
2018/08/19,01:00,21.6,S/D,99,321,0.0
2018/08/19,02:00,21.2,S/D,99,319,0.0
2018/08/19,03:00,20.9,S/D,100,306,0.0
2018/08/19,04:00,20.5,S/D,100,320,0.0
2018/08/19,05:00,20.3,S/D,100,24,0.0
2018/08/19,06:00,20.1,S/D,100,289,0.0
2018/08/19,07:00,19.8,S/D,100,304,0.0
2018/08/19,08:00,19.8,S/D,100,208,0.0
2018/08/19,09:00,21.0,S/D,100,111,0.5
2018/08/19,10:00,24.7,S/D,90,104,0.2
2018/08/19,11:00,27.7,0.0,76,110,0.3
2018/08/19,12:00,28.1,S/D,79,346,1.0
2018/08/19,13:00,31.0,S/D,63,20,0.6
2018/08/19,14:00,31.7,S/D,61,288,0.9
2018/08/19,15:00,32.6,S/D,57,78,0.5
2018/08/19,16:00,31.8,S/D,64,175,0.1
2018/08/19,17:00,32.0,S/D,64,108,0.4
2018/08/19,18:00,29.1,S/D,77,1,0.0
2018/08/19,19:00,26.6,S/D,91,310,0.0
2018/08/19,20:00,25.0,S/D,97,292,0.0
2018/08/19,21:00,24.1,S/D,98,355,0.0
2018/08/19,22:00,23.5,S/D,99,331,0.0
2018/08/19,23:00,23.0,S/D,99,337,0.0
2018/08/20,00:00,22.7,S/D,99,314,0.0
2018/08/20,01:00,22.6,S/D,99,308,0.1
2018/08/20,02:00,22.3,S/D,99,21,0.0
2018/08/20,03:00,22.1,S/D,99,7,0.0
2018/08/20,04:00,22.0,S/D,100,167,0.0
2018/08/20,05:00,21.9,S/D,100,308,0.0
2018/08/20,06:00,21.5,S/D,100,283,0.0
2018/08/20,07:00,21.2,S/D,100,360,0.0
2018/08/20,08:00,21.0,S/D,100,24,0.0
2018/08/20,09:00,22.3,S/D,100,108,0.0
2018/08/20,10:00,25.7,S/D,87,142,0.5
2018/08/20,11:00,26.7,0.0,84,69,0.6
2018/08/20,12:00,28.1,S/D,79,346,1.0
2018/08/20,13:00,28.4,S/D,76,35,0.6
2018/08/20,14:00,30.1,S/D,72,257,0.3
2018/08/20,15:00,31.0,S/D,68,82,0.4
2018/08/20,16:00,31.8,S/D,62,63,0.8
2018/08/20,17:00,28.5,S/D,73,138,1.4
2018/08/20,18:00,23.1,S/D,98,293,0.0
2018/08/20,19:00,23.4,S/D,99,357,0.2
2018/08/20,20:00,22.7,S/D,99,296,0.0
2018/08/20,21:00,22.4,S/D,99,314,0.0
2018/08/20,22:00,22.3,S/D,100,311,0.0
2018/08/20,23:00,22.3,S/D,100,317,0.0
2018/08/21,00:00,22.3,S/D,100,48,0.0
2018/08/21,01:00,22.3,S/D,100,338,0.0
2018/08/21,02:00,22.0,S/D,100,37,0.0
2018/08/21,03:00,22.0,S/D,100,41,0.0
2018/08/21,04:00,22.0,S/D,100,278,0.0
2018/08/21,05:00,21.9,S/D,100,278,0.0
2018/08/21,06:00,22.1,S/D,100,48,0.0
2018/08/21,07:00,22.1,S/D,100,48,0.0
2018/08/21,08:00,22.2,S/D,100,70,0.0
2018/08/21,09:00,22.6,S/D,100,46,0.0
2018/08/21,10:00,22.8,S/D,99,140,0.0
2018/08/21,11:00,23.5,0.4,95,20,0.2
2018/08/21,12:00,28.1,S/D,79,346,1.0
2018/08/21,13:00,24.9,S/D,90,328,0.5
2018/08/21,14:00,25.3,S/D,81,108,0.8
2018/08/21,15:00,24.4,S/D,81,38,0.8
2018/08/21,16:00,23.8,S/D,84,345,0.2
2018/08/21,17:00,23.8,S/D,87,296,0.2
2018/08/21,18:00,23.4,S/D,91,230,0.0
2018/08/21,19:00,22.9,S/D,94,356,0.0
2018/08/21,20:00,22.0,S/D,98,310,0.0
2018/08/21,21:00,22.0,S/D,97,122,0.1
2018/08/21,22:00,21.2,S/D,98,344,0.0
