Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA ANA
,Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
2018/04/09,10:00,23.6,0.0,99,341,0.0
2018/04/09,11:00,24.4,0.0,96,82,0.0
2018/04/09,12:00,28.1,0.1,79,346,1.0
2018/04/09,13:00,27.5,0.0,81,134,0.5
2018/04/09,14:00,28.5,0.0,77,68,0.4
2018/04/09,15:00,29.8,0.0,72,7,0.6
2018/04/09,16:00,29.9,0.0,69,11,0.6
2018/04/09,17:00,28.9,0.0,76,23,0.9
2018/04/09,18:00,27.3,0.0,84,252,0.0
2018/04/09,19:00,25.7,0.0,96,253,0.0
2018/04/09,20:00,24.6,0.0,98,291,0.0
2018/04/09,21:00,24.1,0.0,97,192,0.6
2018/04/09,22:00,21.9,0.0,97,323,0.0
2018/04/09,23:00,21.5,0.0,99,360,0.2
2018/04/10,00:00,21.5,0.0,99,350,0.0
2018/04/10,01:00,21.6,0.0,99,125,0.2
2018/04/10,02:00,21.6,0.0,99,339,0.0
2018/04/10,03:00,21.5,0.0,100,326,0.0
2018/04/10,04:00,21.4,0.0,100,184,0.0
2018/04/10,05:00,21.3,0.0,100,297,0.0
2018/04/10,06:00,21.3,0.0,100,277,0.0
2018/04/10,07:00,21.2,0.0,100,277,0.0
2018/04/10,08:00,21.2,0.0,100,193,0.0
2018/04/10,09:00,22.2,0.0,99,359,0.1
2018/04/10,10:00,25.0,0.0,89,352,0.3
2018/04/10,11:00,26.5,0.0,82,143,0.6
2018/04/10,12:00,28.1,0.1,79,346,1.0
2018/04/10,13:00,30.1,0.0,69,167,0.2
2018/04/10,14:00,30.1,0.0,70,113,0.4
2018/04/10,15:00,30.9,0.0,68,57,0.1
2018/04/10,16:00,30.9,0.0,71,139,0.3
2018/04/10,17:00,29.8,0.0,76,106,0.3
2018/04/10,18:00,27.3,0.0,91,310,0.0
2018/04/10,19:00,25.9,0.0,97,298,0.0
2018/04/10,20:00,24.9,0.0,99,298,0.0
2018/04/10,21:00,24.2,0.0,99,298,0.0
2018/04/10,22:00,23.7,0.0,99,306,0.0
2018/04/10,23:00,23.2,0.0,99,305,0.0
2018/04/11,00:00,22.9,0.0,100,344,0.0
2018/04/11,01:00,22.6,0.0,100,344,0.0
2018/04/11,02:00,22.3,0.0,100,316,0.0
2018/04/11,03:00,22.1,0.0,100,316,0.0
2018/04/11,04:00,21.9,0.0,100,316,0.0
2018/04/11,05:00,22.1,0.0,100,316,0.0
2018/04/11,06:00,22.2,0.0,100,316,0.0
2018/04/11,07:00,22.1,0.0,100,316,0.0
2018/04/11,08:00,22.1,0.0,100,316,0.0
2018/04/11,09:00,23.1,0.0,100,83,0.1
2018/04/11,10:00,26.1,0.0,89,118,0.5
2018/04/11,11:00,29.4,0.0,77,358,0.3
2018/04/11,12:00,28.1,0.1,79,346,1.0
2018/04/11,13:00,31.5,0.0,70,17,0.6
2018/04/11,14:00,32.6,0.0,65,102,1.3
2018/04/11,15:00,32.0,0.0,68,79,0.5
2018/04/11,16:00,30.1,0.0,78,285,0.7
2018/04/11,17:00,26.7,0.0,91,319,0.3
2018/04/11,18:00,25.9,0.0,94,6,0.1
2018/04/11,19:00,25.5,0.0,96,2,0.1
2018/04/11,20:00,24.8,0.0,98,273,0.0
2018/04/11,21:00,24.2,0.0,99,308,0.0
2018/04/11,22:00,23.7,0.0,99,344,0.0
2018/04/11,23:00,23.5,0.0,99,324,0.0
2018/04/12,00:00,23.3,0.0,100,316,0.0
2018/04/12,01:00,23.1,0.0,100,319,0.0
2018/04/12,02:00,23.0,0.0,100,305,0.1
2018/04/12,03:00,22.8,0.0,100,318,0.0
2018/04/12,04:00,22.6,0.0,100,318,0.0
2018/04/12,05:00,22.6,0.0,100,318,0.0
2018/04/12,06:00,22.7,0.0,100,110,0.0
2018/04/12,07:00,22.7,0.0,100,292,0.0
2018/04/12,08:00,22.9,0.0,100,32,0.0
2018/04/12,09:00,23.9,0.0,99,95,0.3
2018/04/12,10:00,26.4,0.0,90,336,0.6
2018/04/12,11:00,29.1,0.0,79,81,0.6
2018/04/12,12:00,28.1,0.1,79,346,1.0
2018/04/12,13:00,31.0,0.0,73,237,0.3
2018/04/12,14:00,32.0,0.0,68,56,1.1
2018/04/12,15:00,32.6,0.0,65,175,0.3
2018/04/12,16:00,32.1,0.0,67,29,0.7
2018/04/12,17:00,32.3,0.0,66,31,0.8
2018/04/12,18:00,30.2,0.0,81,159,0.0
2018/04/12,19:00,28.2,0.0,92,353,0.5
2018/04/12,20:00,26.4,0.0,92,124,0.4
2018/04/12,21:00,23.8,0.0,92,295,1.0
2018/04/12,22:00,22.4,0.0,99,114,0.5
2018/04/12,23:00,22.4,0.0,99,20,0.0
2018/04/13,00:00,22.4,0.0,100,160,0.0
2018/04/13,01:00,22.4,0.0,100,74,0.0
2018/04/13,02:00,22.3,0.0,100,134,0.5
2018/04/13,03:00,22.4,0.0,100,225,0.2
2018/04/13,04:00,22.3,0.0,100,148,0.1
2018/04/13,05:00,22.4,0.0,100,330,0.0
2018/04/13,06:00,22.4,0.0,100,356,0.0
2018/04/13,07:00,22.4,0.0,100,327,0.0
2018/04/13,08:00,22.4,0.0,100,108,0.0
2018/04/13,09:00,22.7,0.0,100,147,0.0
2018/04/13,10:00,23.1,0.0,100,280,0.2
2018/04/13,11:00,23.5,0.0,99,195,0.1
2018/04/13,12:00,28.1,0.1,79,346,1.0
2018/04/13,13:00,25.2,0.0,90,104,0.0
2018/04/13,14:00,25.9,0.0,89,320,0.3
2018/04/13,15:00,26.8,0.0,84,7,0.4
2018/04/13,16:00,26.9,0.0,85,330,0.5
2018/04/13,17:00,27.1,0.0,83,316,0.8
2018/04/13,18:00,26.4,0.0,87,312,0.4
2018/04/13,19:00,25.4,0.0,93,223,0.0
2018/04/13,20:00,24.3,0.0,98,254,0.0
2018/04/13,21:00,24.0,0.0,99,329,0.0
2018/04/13,22:00,23.7,0.0,98,209,0.1
2018/04/13,23:00,22.6,0.0,98,149,0.1
2018/04/14,00:00,22.2,0.0,99,119,0.0
2018/04/14,01:00,22.1,0.0,99,5,0.0
2018/04/14,02:00,22.0,0.0,100,287,0.0
2018/04/14,03:00,21.9,0.0,100,264,0.0
2018/04/14,04:00,21.9,0.0,100,207,0.1
2018/04/14,05:00,21.7,0.0,100,85,0.0
2018/04/14,06:00,21.6,0.0,100,179,0.0
2018/04/14,07:00,21.3,0.0,99,96,0.0
2018/04/14,08:00,21.3,0.0,100,279,0.0
2018/04/14,09:00,21.7,0.0,100,131,0.2
2018/04/14,10:00,23.1,0.0,98,316,0.0
2018/04/14,11:00,24.9,0.0,91,123,0.3
2018/04/14,12:00,28.1,0.1,79,346,1.0
2018/04/14,13:00,27.5,0.0,83,219,0.0
2018/04/14,14:00,29.6,0.0,75,323,0.4
2018/04/14,15:00,30.6,0.0,66,330,0.3
2018/04/14,16:00,30.2,0.0,69,125,0.1
2018/04/14,17:00,29.0,0.0,74,133,0.0
2018/04/14,18:00,26.8,0.0,90,133,0.1
2018/04/14,19:00,25.4,0.0,97,313,0.0
2018/04/14,20:00,23.9,0.0,98,291,0.0
2018/04/14,21:00,23.2,0.0,99,47,0.0
2018/04/14,22:00,22.7,0.0,99,357,0.0
2018/04/14,23:00,22.4,0.0,99,357,0.0
2018/04/15,00:00,22.1,0.0,100,357,0.0
2018/04/15,01:00,22.0,0.0,100,357,0.0
2018/04/15,02:00,22.0,0.0,100,352,0.0
2018/04/15,03:00,22.1,0.0,100,352,0.0
2018/04/15,04:00,22.1,0.0,100,3,0.0
2018/04/15,05:00,22.0,0.0,100,360,0.0
2018/04/15,06:00,22.1,0.0,100,327,0.0
2018/04/15,07:00,22.0,0.0,100,337,0.0
2018/04/15,08:00,22.1,0.0,100,16,0.0
2018/04/15,09:00,23.1,0.0,99,58,0.0
2018/04/15,10:00,24.7,0.0,94,81,0.2
2018/04/15,11:00,27.4,0.0,84,71,0.3
2018/04/15,12:00,28.1,0.1,79,346,1.0
2018/04/15,13:00,29.1,0.0,78,87,0.9
2018/04/15,14:00,29.9,0.0,73,163,0.6
2018/04/15,15:00,28.3,0.0,78,166,0.7
2018/04/15,16:00,23.7,0.0,94,300,0.3
2018/04/15,17:00,25.6,0.0,90,36,0.1
2018/04/15,18:00,25.8,0.0,94,184,0.0
2018/04/15,19:00,25.3,0.0,98,333,0.1
2018/04/15,20:00,24.8,0.0,99,310,0.0
2018/04/15,21:00,24.4,0.0,99,358,0.1
2018/04/15,22:00,24.1,0.0,99,247,0.1
2018/04/15,23:00,23.6,0.0,99,288,0.0
2018/04/16,00:00,23.3,0.0,99,301,0.0
2018/04/16,01:00,23.0,0.0,100,301,0.0
2018/04/16,02:00,22.6,0.0,100,305,0.0
2018/04/16,03:00,22.6,0.0,100,301,0.0
2018/04/16,04:00,22.4,0.0,100,294,0.0
2018/04/16,05:00,22.0,0.0,100,294,0.0
2018/04/16,06:00,21.6,0.0,100,327,0.0
2018/04/16,07:00,21.3,0.0,100,313,0.0
2018/04/16,08:00,21.6,0.0,100,96,0.0
2018/04/16,09:00,23.0,0.0,99,96,0.2
2018/04/16,10:00,25.7,0.0,90,235,0.0
2018/04/16,11:00,28.4,0.0,78,241,0.4
2018/04/16,12:00,28.1,0.1,79,346,1.0
2018/04/16,13:00,29.9,0.0,66,72,0.2
2018/04/16,14:00,30.3,0.0,64,201,0.1
2018/04/16,15:00,31.4,0.0,62,160,0.3
2018/04/16,16:00,31.1,0.0,63,154,0.4
2018/04/16,17:00,28.8,0.0,73,155,0.2
2018/04/16,18:00,26.8,0.0,85,211,0.0
2018/04/16,19:00,25.1,0.0,96,309,0.0
2018/04/16,20:00,24.1,0.0,98,296,0.0
2018/04/16,21:00,23.3,0.0,99,285,0.1
2018/04/16,22:00,22.8,0.0,99,290,0.0
2018/04/16,23:00,22.3,0.0,99,283,0.0
2018/04/17,00:00,22.0,0.0,99,187,0.0
2018/04/17,01:00,21.7,0.0,99,275,0.0
2018/04/17,02:00,21.3,0.0,100,312,0.0
2018/04/17,03:00,21.0,0.0,100,297,0.0
2018/04/17,04:00,20.8,0.0,100,311,0.0
2018/04/17,05:00,20.6,0.0,100,331,0.0
2018/04/17,06:00,20.3,0.0,100,331,0.0
2018/04/17,07:00,20.1,0.0,100,322,0.0
2018/04/17,08:00,20.3,0.0,100,332,0.0
2018/04/17,09:00,21.8,0.0,100,346,0.1
2018/04/17,10:00,25.7,0.0,88,91,0.1
2018/04/17,11:00,28.9,0.0,69,148,0.4
2018/04/17,12:00,28.1,0.1,79,346,1.0
2018/04/17,13:00,30.5,0.0,64,39,0.5
2018/04/17,14:00,31.0,0.0,62,89,0.8
2018/04/17,15:00,31.5,0.0,59,140,0.7
2018/04/17,16:00,30.8,0.0,63,84,0.4
2018/04/17,17:00,30.3,0.0,63,154,0.1
2018/04/17,18:00,27.5,0.0,82,135,0.1
2018/04/17,19:00,25.6,0.0,94,304,0.0
2018/04/17,20:00,24.4,0.0,98,310,0.0
2018/04/17,21:00,23.7,0.0,99,310,0.0
2018/04/17,22:00,23.2,0.0,99,315,0.0
2018/04/17,23:00,22.7,0.0,99,318,0.0
2018/04/18,00:00,22.3,0.0,99,318,0.0
2018/04/18,01:00,22.0,0.0,99,318,0.0
2018/04/18,02:00,21.7,0.0,100,318,0.0
2018/04/18,03:00,21.4,0.0,100,318,0.0
2018/04/18,04:00,21.1,0.0,100,318,0.0
2018/04/18,05:00,20.9,0.0,100,306,0.0
2018/04/18,06:00,20.7,0.0,100,307,0.0
2018/04/18,07:00,20.6,0.0,100,307,0.0
2018/04/18,08:00,20.6,0.0,100,305,0.0
2018/04/18,09:00,21.6,0.0,100,95,0.0
2018/04/18,10:00,24.3,0.0,93,91,0.1
2018/04/18,11:00,26.7,0.0,85,112,0.4
2018/04/18,12:00,28.1,0.1,79,346,1.0
2018/04/18,13:00,31.0,0.0,62,118,0.5
2018/04/18,14:00,31.7,0.0,61,142,0.3
2018/04/18,15:00,31.9,0.0,60,115,0.5
2018/04/18,16:00,30.6,0.0,66,275,0.1
2018/04/18,17:00,29.4,0.0,78,132,0.3
2018/04/18,18:00,28.4,0.0,83,132,0.1
2018/04/18,19:00,26.5,0.0,93,298,0.0
2018/04/18,20:00,25.1,0.0,97,25,0.0
2018/04/18,21:00,24.3,0.0,98,29,0.0
2018/04/18,22:00,23.9,0.0,99,306,0.0
2018/04/18,23:00,23.5,0.0,99,314,0.0
2018/04/19,00:00,23.2,0.0,99,277,0.0
2018/04/19,01:00,22.9,0.0,99,277,0.0
2018/04/19,02:00,22.8,0.0,100,305,0.0
2018/04/19,03:00,22.8,0.0,100,305,0.0
2018/04/19,04:00,22.7,0.0,100,305,0.0
2018/04/19,05:00,22.5,0.0,100,308,0.0
2018/04/19,06:00,22.7,0.0,100,307,0.0
2018/04/19,07:00,22.5,0.0,100,313,0.0
2018/04/19,08:00,22.5,0.0,100,5,0.0
2018/04/19,09:00,23.3,0.0,100,89,0.0
2018/04/19,10:00,24.3,0.0,97,154,0.0
2018/04/19,11:00,25.3,0.0,92,83,0.4
2018/04/19,12:00,28.1,0.1,79,346,1.0
2018/04/19,13:00,26.7,0.0,90,103,0.4
2018/04/19,14:00,27.0,0.0,87,298,0.8
2018/04/19,15:00,24.1,0.0,99,125,0.4
2018/04/19,16:00,24.9,0.0,98,250,0.2
2018/04/19,17:00,26.4,0.0,89,98,0.2
2018/04/19,18:00,25.8,0.0,95,338,0.1
2018/04/19,19:00,25.2,0.0,98,167,0.0
2018/04/19,20:00,24.5,0.0,99,272,0.0
2018/04/19,21:00,24.0,0.0,99,337,0.0
2018/04/19,22:00,23.6,0.0,99,303,0.0
2018/04/19,23:00,23.2,0.0,100,314,0.0
2018/04/20,00:00,22.9,0.0,100,337,0.0
2018/04/20,01:00,22.7,0.0,100,40,0.0
2018/04/20,02:00,22.7,0.0,100,26,0.0
2018/04/20,03:00,22.8,0.0,100,295,0.0
2018/04/20,04:00,22.7,0.0,100,242,0.1
2018/04/20,05:00,22.6,0.0,100,25,0.1
2018/04/20,06:00,22.5,0.0,100,106,0.1
2018/04/20,07:00,22.4,0.0,100,319,0.0
2018/04/20,08:00,22.3,0.0,100,124,0.1
2018/04/20,09:00,22.9,0.0,99,310,0.0
2018/04/20,10:00,25.1,0.0,91,132,0.7
2018/04/20,11:00,27.0,0.0,82,69,0.6
2018/04/20,12:00,28.1,0.1,79,346,1.0
2018/04/20,13:00,29.9,0.0,71,182,0.1
2018/04/20,14:00,30.6,0.0,69,131,0.2
2018/04/20,15:00,31.0,0.0,66,102,0.5
2018/04/20,16:00,31.1,0.0,67,6,0.4
2018/04/20,17:00,30.2,0.0,70,141,0.3
2018/04/20,18:00,28.0,0.0,84,271,0.0
2018/04/20,19:00,26.0,0.0,96,300,0.0
2018/04/20,20:00,24.9,0.0,98,287,0.0
2018/04/20,21:00,24.4,0.0,99,300,0.1
2018/04/20,22:00,24.4,0.0,99,198,0.0
2018/04/20,23:00,24.2,0.0,99,296,0.0
2018/04/21,00:00,23.8,0.0,99,331,0.0
2018/04/21,01:00,23.3,0.0,99,331,0.0
2018/04/21,02:00,23.0,0.0,100,331,0.0
2018/04/21,03:00,22.6,0.0,100,10,0.0
2018/04/21,04:00,22.5,0.0,100,277,0.0
2018/04/21,05:00,22.1,0.0,100,219,0.0
2018/04/21,06:00,21.9,0.0,100,277,0.0
2018/04/21,07:00,21.8,0.0,100,206,0.0
2018/04/21,08:00,21.8,0.0,100,18,0.0
2018/04/21,09:00,22.7,0.0,100,115,0.1
2018/04/21,10:00,26.1,0.0,91,287,0.0
2018/04/21,11:00,26.7,0.0,87,61,0.5
2018/04/21,12:00,28.1,0.1,79,346,1.0
2018/04/21,13:00,29.7,0.0,73,97,0.7
2018/04/21,14:00,28.8,0.0,77,5,1.5
2018/04/21,15:00,27.6,0.0,80,45,0.3
2018/04/21,16:00,26.8,0.0,83,25,0.8
2018/04/21,17:00,26.7,0.0,87,338,0.1
2018/04/21,18:00,26.1,0.0,90,221,0.0
2018/04/21,19:00,25.3,0.0,96,326,0.0
2018/04/21,20:00,24.1,0.0,98,295,0.0
2018/04/21,21:00,23.5,0.0,99,307,0.0
