Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA ROSA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
,Latitud :,4°13'27.05'',Longitud :,69°57'12.6'',Altitud :,63 msnm.
,Tipo :,HLM - Hidrológica,Código :,240108
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2024-07-01,7.26,7.25,7.24,7.24
2024-07-02,7.23,7.22,7.21,7.19
2024-07-03,7.13,7.10,7.08,7.06
2024-07-04,7.00,6.97,6.94,6.90
2024-07-05,6.80,6.75,6.70,6.60
2024-07-06,6.54,6.51,6.48,6.45
2024-07-07,6.32,6.28,6.24,6.20
2024-07-08,6.13,6.10,6.08,6.06
2024-07-09,6.02,6.02,6.02,6.02
2024-07-10,6.05,6.06,6.07,6.08
2024-07-11,6.13,6.13,6.14,6.15
2024-07-12,6.17,6.17,6.18,6.18
2024-07-13,6.18,6.18,6.18,6.17
2024-07-14,6.15,6.14,6.13,6.13
2024-07-15,6.07,6.06,6.05,6.03
2024-07-16,5.93,5.93,5.94,5.94
2024-07-17,5.95,5.91,5.80,5.71
2024-07-18,5.67,5.61,5.55,5.49
2024-07-19,5.42,5.40,5.38,5.36
2024-07-20,5.34,5.34,5.34,5.34
2024-07-21,5.35,5.35,5.36,5.37
2024-07-22,5.38,5.38,5.37,5.37
2024-07-23,5.36,5.35,5.34,5.34
2024-07-24,5.30,5.28,5.26,5.24
2024-07-25,5.16,5.15,5.12,5.08
2024-07-26,4.99,4.96,4.93,4.90
2024-07-27,4.76,4.72,4.68,4.64
2024-07-28,4.52,4.48,4.44,4.40
2024-07-29,4.23,4.19,4.15,4.12
2024-07-30,3.99,3.94,3.89,3.83
2024-07-31,3.65,3.60,3.55,3.49
