Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA ROSA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
,Latitud :,4°13'27.05'',Longitud :,69°57'12.6'',Altitud :,63 msnm.
,Tipo :,HLM - Hidrológica,Código :,240108
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-06-01,9.55,9.54,9.53,9.52
2019-06-02,9.49,9.48,9.47,9.45
2019-06-03,9.42,9.41,9.40,9.39
2019-06-04,9.36,9.35,9.34,9.32
2019-06-05,9.28,9.27,9.26,9.25
2019-06-06,9.22,9.22,9.21,9.20
2019-06-07,9.18,9.17,9.16,9.15
2019-06-08,9.12,9.11,9.10,9.09
2019-06-09,9.06,9.05,9.04,9.04
2019-06-10,8.99,8.99,8.98,8.97
2019-06-11,8.96,8.96,8.96,8.96
2019-06-12,8.95,8.95,8.94,8.93
2019-06-13,8.92,8.91,8.90,8.89
2019-06-14,8.87,8.87,8.86,8.85
2019-06-15,8.83,8.83,8.82,8.81
2019-06-16,8.79,8.78,8.77,8.76
2019-06-17,8.74,8.73,8.72,8.70
2019-06-18,8.67,8.66,8.64,8.63
2019-06-19,8.59,8.58,8.56,8.54
2019-06-20,8.49,8.47,8.45,8.44
2019-06-21,8.40,8.39,8.38,8.37
2019-06-22,8.33,8.32,8.31,8.29
2019-06-23,8.25,8.23,8.21,8.20
2019-06-24,8.16,8.14,8.12,8.11
2019-06-25,8.07,8.07,8.06,8.05
2019-06-26,8.02,8.01,7.99,7.98
2019-06-27,7.95,7.94,7.92,7.90
2019-06-28,7.85,7.84,7.83,7.81
2019-06-29,7.78,7.77,7.76,7.74
2019-06-30,7.70,7.69,7.68,7.66
