Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA ROSA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
,Latitud :,4°13'27.05'',Longitud :,69°57'12.6'',Altitud :,63 msnm.
,Tipo :,HLM - Hidrológica,Código :,240108
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-03-01,10.26,10.26,10.27,10.27
2019-03-02,10.28,10.28,10.28,10.28
2019-03-03,10.29,10.29,10.29,10.29
2019-03-04,10.30,10.30,10.30,10.30
2019-03-05,10.30,10.30,10.30,10.30
2019-03-06,10.30,10.30,10.30,10.30
2019-03-07,10.32,10.32,10.34,10.34
2019-03-08,10.34,10.34,10.34,10.34
2019-03-09,10.34,10.34,10.34,10.34
2019-03-10,10.33,10.33,10.32,10.32
2019-03-11,10.31,10.31,10.31,10.31
2019-03-12,10.30,10.30,10.30,10.30
2019-03-13,10.29,10.29,10.29,10.29
2019-03-14,10.29,10.29,10.29,10.29
2019-03-15,10.31,10.31,10.31,10.31
2019-03-16,10.35,10.35,10.35,10.50
2019-03-17,10.36,10.36,10.36,10.36
2019-03-18,10.37,10.37,10.37,10.37
2019-03-19,10.39,10.39,10.40,10.40
2019-03-20,10.46,10.46,10.46,10.46
2019-03-21,10.46,10.46,10.47,10.47
2019-03-22,10.47,10.47,10.47,10.47
2019-03-23,10.48,10.48,10.49,10.49
2019-03-24,10.50,10.50,10.50,10.50
2019-03-25,10.50,10.50,10.50,10.50
2019-03-26,10.50,10.50,10.50,10.50
2019-03-27,10.50,10.50,10.50,10.50
2019-03-28,10.56,10.56,10.56,10.56
2019-03-29,10.57,10.57,10.58,10.58
2019-03-30,10.59,10.59,10.59,10.59
2019-03-31,10.60,10.60,10.61,10.61
