Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA ROSA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
,Latitud :,4°13'27.05'',Longitud :,69°57'12.6'',Altitud :,63 msnm.
,Tipo :,HLM - Hidrológica,Código :,240108
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-09-01,1.08,1.07,1.06,1.05
2019-09-02,0.98,0.96,0.94,0.93
2019-09-03,0.90,0.89,0.88,0.87
2019-09-04,0.85,0.87,0.89,0.90
2019-09-05,0.96,0.99,1.05,1.10
2019-09-06,1.17,1.19,1.21,1.23
2019-09-07,1.28,1.28,1.28,1.28
2019-09-08,1.24,1.23,1.22,1.20
2019-09-09,1.13,1.10,1.07,1.05
2019-09-10,0.98,0.95,0.91,0.89
2019-09-11,0.79,0.77,0.75,0.73
2019-09-12,0.68,0.68,0.68,0.68
2019-09-13,0.68,0.68,0.69,0.70
2019-09-14,0.73,0.73,0.78,0.78
2019-09-15,0.80,0.80,0.81,0.81
2019-09-16,0.81,0.81,0.80,0.80
2019-09-17,0.79,0.78,0.77,0.76
2019-09-18,0.73,0.72,0.71,0.69
2019-09-19,0.65,0.64,0.63,0.61
2019-09-20,0.58,0.58,0.59,0.59
2019-09-21,0.60,0.63,0.66,0.69
2019-09-22,0.78,0.80,0.82,0.83
2019-09-23,0.88,0.89,0.90,0.91
2019-09-24,0.94,0.95,0.96,0.97
2019-09-25,0.97,0.97,0.97,0.97
2019-09-26,0.96,0.96,0.96,0.96
2019-09-27,0.96,0.96,0.95,0.95
2019-09-28,0.92,0.92,0.91,0.91
2019-09-29,0.89,0.89,0.89,0.89
2019-09-30,0.89,0.89,0.89,0.89
