Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA ROSA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
,Latitud :,4°13'27.05'',Longitud :,69°57'12.6'',Altitud :,63 msnm.
,Tipo :,HLM - Hidrológica,Código :,240108
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2024-12-01,4.14,4.19,4.24,4.29
2024-12-02,4.40,4.44,4.48,4.52
2024-12-03,4.60,4.64,4.67,4.70
2024-12-04,4.75,4.77,4.78,4.80
2024-12-05,4.88,4.91,4.93,4.95
2024-12-06,4.98,5.02,5.05,5.08
2024-12-07,5.14,5.17,5.20,5.23
2024-12-08,5.30,5.33,5.35,5.38
2024-12-09,5.47,5.50,5.53,5.57
2024-12-10,5.68,5.72,5.76,5.80
2024-12-11,5.89,5.93,5.98,6.04
2024-12-12,6.11,6.14,6.17,6.20
2024-12-13,6.26,6.28,6.30,6.33
2024-12-14,6.37,6.40,6.43,6.46
2024-12-15,6.52,6.55,6.57,6.59
2024-12-16,6.65,6.69,6.72,6.75
2024-12-17,6.85,6.87,6.89,6.91
2024-12-18,7.02,7.04,7.06,7.08
2024-12-19,7.14,7.15,7.17,7.19
2024-12-20,7.24,7.26,7.27,7.28
2024-12-21,7.32,7.34,7.36,7.37
2024-12-22,7.42,7.46,7.49,7.52
2024-12-23,7.62,7.66,7.70,7.74
2024-12-24,7.86,7.90,7.94,7.98
2024-12-25,8.04,8.11,8.18,8.25
2024-12-26,8.35,8.39,8.42,8.45
2024-12-27,8.57,8.60,8.63,8.65
2024-12-28,8.73,8.76,8.78,8.80
2024-12-29,8.86,8.87,8.88,8.90
2024-12-30,8.94,8.96,8.97,8.98
2024-12-31,9.03,9.05,9.06,9.07
