Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA ROSA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
,Latitud :,4°13'27.05'',Longitud :,69°57'12.6'',Altitud :,63 msnm.
,Tipo :,HLM - Hidrológica,Código :,240108
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2020-08-01,6.80,6.70,6.60,6.65
2020-08-02,6.60,6.57,6.54,6.50
2020-08-03,6.45,6.43,6.40,6.37
2020-08-04,6.28,6.26,6.23,6.20
2020-08-05,6.11,6.09,6.06,6.03
2020-08-06,5.97,5.95,5.93,5.90
2020-08-07,5.86,5.85,5.84,5.84
2020-08-08,5.82,5.79,5.76,5.72
2020-08-09,5.60,5.62,5.64,5.65
2020-08-10,5.50,5.47,5.43,5.39
2020-08-11,5.30,5.26,5.23,5.19
2020-08-12,5.04,4.99,4.95,4.90
2020-08-13,4.70,4.64,4.60,4.55
2020-08-14,4.45,4.37,4.28,4.20
2020-08-15,3.98,3.94,3.90,3.86
2020-08-16,3.67,3.63,3.59,3.55
2020-08-17,3.39,3.35,3.31,3.28
2020-08-18,3.11,3.07,3.03,2.97
2020-08-19,2.80,2.75,2.71,2.67
2020-08-20,2.52,2.48,2.43,2.37
2020-08-21,2.26,2.24,2.22,2.21
2020-08-22,2.16,2.16,2.15,2.15
2020-08-23,2.12,2.11,2.10,2.09
2020-08-24,2.01,1.97,1.94,1.92
2020-08-25,1.87,1.85,1.82,1.79
2020-08-26,1.73,1.72,1.71,1.70
2020-08-27,1.68,1.68,1.67,1.66
2020-08-28,1.69,1.71,1.73,1.76
2020-08-29,1.84,1.87,1.90,1.93
2020-08-30,2.04,2.07,2.11,2.15
2020-08-31,2.21,2.21,2.22,2.23
