Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA ROSA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
,Latitud :,4°13'27.05'',Longitud :,69°57'12.6'',Altitud :,63 msnm.
,Tipo :,HLM - Hidrológica,Código :,240108
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-12-01,7.34,7.34,7.34,7.34
2019-12-02,7.36,7.38,7.40,7.41
2019-12-03,7.42,7.42,7.43,7.43
2019-12-04,7.45,7.45,7.45,7.45
2019-12-05,7.45,7.45,7.46,7.46
2019-12-06,7.47,7.47,7.48,7.49
2019-12-07,7.50,7.51,7.53,7.54
2019-12-08,7.58,7.59,7.60,7.61
2019-12-09,7.63,7.64,7.65,7.66
2019-12-10,7.69,7.71,7.73,7.75
2019-12-11,7.81,7.82,7.83,7.85
2019-12-12,7.88,7.89,7.90,7.91
2019-12-13,7.94,7.95,7.96,7.98
2019-12-14,8.02,8.03,8.04,8.05
2019-12-15,8.15,8.18,8.22,8.26
2019-12-16,8.33,8.35,8.37,8.39
2019-12-17,8.43,8.44,8.45,8.46
2019-12-18,8.50,8.51,8.52,8.53
2019-12-19,8.56,8.57,8.58,8.60
2019-12-20,8.63,8.64,8.65,8.67
2019-12-21,8.71,8.72,8.73,8.75
2019-12-22,8.79,8.80,8.81,8.83
2019-12-23,8.86,8.87,8.88,8.89
2019-12-24,8.95,8.97,8.99,9.01
2019-12-25,9.05,9.06,9.07,9.09
2019-12-26,9.13,9.14,9.15,9.17
2019-12-27,9.20,9.21,9.22,9.23
2019-12-28,9.26,9.27,9.28,9.29
2019-12-29,9.33,9.34,9.35,9.36
2019-12-30,9.40,9.41,9.42,9.43
2019-12-31,9.46,9.47,9.48,9.50
