Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA ROSA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
,Latitud :,4°13'27.05'',Longitud :,69°57'12.6'',Altitud :,63 msnm.
,Tipo :,HLM - Hidrológica,Código :,240108
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-05-01,10.67,10.67,10.67,10.67
2019-05-02,10.66,10.66,10.65,10.64
2019-05-03,10.63,10.63,10.62,10.62
2019-05-04,10.61,10.61,10.61,10.61
2019-05-05,10.61,10.61,10.61,10.61
2019-05-06,10.61,10.61,10.60,10.60
2019-05-07,10.58,10.56,10.57,10.57
2019-05-08,10.56,10.56,10.56,10.56
2019-05-09,10.55,10.54,10.53,10.52
2019-05-10,10.51,10.50,10.49,10.49
2019-05-11,10.47,10.45,10.45,10.45
2019-05-12,10.44,10.43,10.42,10.41
2019-05-13,10.39,10.38,10.37,10.36
2019-05-14,10.33,10.32,10.31,10.30
2019-05-15,10.28,10.27,10.26,10.26
2019-05-16,10.23,10.23,10.22,10.22
2019-05-17,10.19,10.18,10.17,10.16
2019-05-18,10.12,10.12,10.11,10.11
2019-05-19,10.08,10.07,10.06,10.05
2019-05-20,10.05,10.05,10.04,10.04
2019-05-21,10.02,10.02,10.02,10.02
2019-05-22,9.98,9.97,9.96,9.95
2019-05-23,9.93,9.92,9.91,9.90
2019-05-24,9.87,9.86,9.85,9.84
2019-05-25,9.82,9.81,9.80,9.79
2019-05-26,9.77,9.76,9.75,9.75
2019-05-27,9.74,9.74,9.73,9.72
2019-05-28,9.70,9.69,9.68,9.68
2019-05-29,9.67,9.67,9.66,9.65
2019-05-30,9.63,9.63,9.62,9.61
2019-05-31,9.59,9.58,9.57,9.57
