Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA ROSA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
,Latitud :,4°13'27.05'',Longitud :,69°57'12.6'',Altitud :,63 msnm.
,Tipo :,HLM - Hidrológica,Código :,240108
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-02-01,9.16,9.17,9.18,9.19
2019-02-02,9.22,9.22,9.23,9.24
2019-02-03,9.26,9.26,9.27,9.28
2019-02-04,9.30,9.31,9.33,9.34
2019-02-05,9.35,9.36,9.37,9.38
2019-02-06,9.40,9.41,9.42,9.42
2019-02-07,9.44,9.45,9.45,9.46
2019-02-08,9.48,9.49,9.50,9.50
2019-02-09,9.53,9.54,9.54,9.55
2019-02-10,9.56,9.57,9.57,9.58
2019-02-11,9.60,9.61,9.63,9.64
2019-02-12,9.66,9.67,9.69,9.69
2019-02-13,9.70,9.71,9.72,9.73
2019-02-14,9.76,9.76,9.77,9.78
2019-02-15,9.89,9.83,9.84,9.85
2019-02-16,9.87,9.88,9.89,9.90
2019-02-17,9.95,9.95,9.96,9.96
2019-02-18,9.98,9.98,9.99,9.99
2019-02-19,10.01,10.01,10.02,10.02
2019-02-20,10.03,10.03,10.04,10.04
2019-02-21,10.06,10.06,10.08,10.08
2019-02-22,10.09,10.09,10.10,10.10
2019-02-23,10.11,10.11,10.12,10.13
2019-02-24,10.17,10.17,10.17,10.17
2019-02-25,10.17,10.17,10.17,10.17
2019-02-26,10.19,10.19,10.20,10.20
2019-02-27,10.20,10.20,10.21,10.21
2019-02-28,10.22,10.22,10.23,10.23
