Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA ROSA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
,Latitud :,4°13'27.05'',Longitud :,69°57'12.6'',Altitud :,63 msnm.
,Tipo :,HLM - Hidrológica,Código :,240108
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2021-06-01,11.59,11.58,11.57,11.56
2021-06-02,11.53,11.52,11.51,11.50
2021-06-03,11.47,11.47,11.46,11.45
2021-06-04,11.42,11.42,11.41,11.40
2021-06-05,11.37,11.37,11.36,11.35
2021-06-06,11.32,11.32,11.31,11.30
2021-06-07,11.27,11.27,11.26,11.25
2021-06-08,11.23,11.22,11.21,11.20
2021-06-09,11.17,11.17,11.16,11.15
2021-06-10,11.12,11.11,11.10,11.09
2021-06-11,11.07,11.06,11.05,11.04
2021-06-12,11.02,11.01,10.99,10.98
2021-06-13,10.95,10.95,10.94,10.93
2021-06-14,10.91,10.90,10.89,10.88
2021-06-15,10.86,10.86,10.85,10.84
2021-06-16,10.81,10.81,10.80,10.80
2021-06-17,10.79,10.78,10.77,10.76
2021-06-18,10.74,10.73,10.72,10.71
2021-06-19,10.69,10.68,10.67,10.67
2021-06-20,10.65,10.64,10.63,10.63
2021-06-21,10.61,10.60,10.59,10.58
2021-06-22,10.55,10.54,10.53,10.52
2021-06-23,10.49,10.48,10.47,10.45
2021-06-24,10.43,10.43,10.42,10.41
2021-06-25,10.40,10.40,10.39,10.38
2021-06-26,10.35,10.33,10.31,10.29
2021-06-27,10.24,10.22,10.20,10.18
2021-06-28,10.12,10.10,10.08,10.06
2021-06-29,9.97,9.96,9.95,9.94
2021-06-30,9.91,9.90,9.88,9.87
