Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SAN REGIS
,Departamento :,LORETO,Provincia :,LORETO,Distrito :,NAUTA
,Latitud :,4°30'47.59'',Longitud :,73°54'27.34'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,220105
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2020-02-01,10.11,10.11,10.11,10.11
2020-02-02,10.09,10.08,10.08,10.07
2020-02-03,10.06,10.06,10.06,10.06
2020-02-04,10.06,10.05,10.05,10.05
2020-02-05,10.09,10.09,10.09,10.10
2020-02-06,10.15,10.17,10.18,10.18
2020-02-07,10.21,10.22,10.23,10.24
2020-02-08,10.26,10.26,10.27,10.27
2020-02-09,10.27,10.27,10.27,10.27
2020-02-10,10.23,10.23,10.22,10.21
2020-02-11,10.18,10.17,10.16,10.14
2020-02-12,10.10,10.09,10.07,10.05
2020-02-13,10.02,9.99,9.98,9.97
2020-02-14,9.95,9.94,9.93,9.92
2020-02-15,9.88,9.87,9.86,9.84
2020-02-16,9.76,9.74,9.72,9.69
2020-02-17,9.61,9.59,9.56,9.53
2020-02-18,9.46,9.43,9.40,9.38
2020-02-19,9.37,9.36,9.35,9.34
2020-02-20,9.36,9.36,9.37,9.37
2020-02-21,9.35,9.34,9.34,9.33
2020-02-22,9.29,9.27,9.26,9.25
2020-02-23,9.20,9.17,9.15,9.13
2020-02-24,9.07,9.05,9.02,9.02
2020-02-25,9.01,9.01,9.01,9.02
2020-02-26,9.06,9.08,9.10,9.12
2020-02-27,9.20,9.22,9.24,9.25
2020-02-28,9.29,9.30,9.30,9.30
2020-02-29,9.30,9.29,9.29,9.29
