Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SAN REGIS
,Departamento :,LORETO,Provincia :,LORETO,Distrito :,NAUTA
,Latitud :,4°30'47.59'',Longitud :,73°54'27.34'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,220105
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-10-01,5.79,5.77,5.75,5.74
2019-10-02,5.69,5.66,5.65,5.64
2019-10-03,5.61,5.60,5.59,5.58
2019-10-04,5.60,5.63,5.66,5.70
2019-10-05,5.88,5.96,6.05,6.10
2019-10-06,6.28,6.32,6.37,6.40
2019-10-07,6.53,6.56,6.60,6.64
2019-10-08,6.69,6.69,6.69,6.70
2019-10-09,6.75,6.58,6.54,6.53
2019-10-10,6.47,6.46,6.45,6.45
2019-10-11,6.55,6.63,6.71,6.78
2019-10-12,7.10,7.21,7.32,7.39
2019-10-13,7.53,7.55,7.57,7.58
2019-10-14,7.56,7.54,7.52,7.50
2019-10-15,7.40,7.37,7.33,7.31
2019-10-16,7.23,7.21,7.19,7.18
2019-10-17,7.11,7.08,7.06,7.05
2019-10-18,6.99,6.97,6.95,6.92
2019-10-19,6.84,6.81,6.78,6.78
2019-10-20,6.72,6.71,6.70,6.70
2019-10-21,6.69,6.70,6.71,6.71
2019-10-22,6.76,6.80,6.84,6.90
2019-10-23,7.05,7.12,7.20,7.27
2019-10-24,7.48,7.52,7.57,7.61
2019-10-25,7.68,7.70,7.70,7.70
2019-10-26,7.67,7.65,7.64,7.63
2019-10-27,7.60,7.61,7.62,7.63
2019-10-28,7.64,7.67,7.69,7.72
2019-10-29,7.81,7.85,7.91,7.97
2019-10-30,8.09,8.13,8.16,8.19
2019-10-31,8.27,8.29,8.30,8.31
