Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : CHIRIACO
,Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,IMAZA
,Latitud :,5°9'41.2'',Longitud :,78°17'17'',Altitud :,323 msnm.
,Tipo :,CO - Meteorológica,Código :,105104
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2017-09-01,28.6,S/D,88.0,16.9
2017-09-02,31.8,S/D,87.4,0.0
2017-09-03,29,S/D,88.6,14.1
2017-09-04,29.6,S/D,86.7,0.0
2017-09-05,32,S/D,84.3,0.0
2017-09-06,30.4,S/D,86.1,0.0
2017-09-07,34,S/D,79.2,0.0
2017-09-08,34,S/D,79.3,7.4
2017-09-09,29,S/D,88.6,4.8
2017-09-10,32.2,S/D,86.6,0.0
2017-09-11,32.2,S/D,83.9,0.0
2017-09-12,32.5,S/D,74.9,0.0
2017-09-13,30.7,S/D,86.4,2.1
2017-09-14,31.2,S/D,80.6,0.0
2017-09-15,29.4,S/D,89.5,1.7
2017-09-16,31.7,S/D,88.6,15.1
2017-09-17,28.8,S/D,89.0,8.6
2017-09-18,32,S/D,83.1,5.8
2017-09-19,31.5,S/D,80.8,0.0
2017-09-20,33.5,S/D,79.9,0.0
2017-09-21,34,S/D,76.7,0.0
2017-09-22,31.4,S/D,85.9,0.5
2017-09-23,29.8,S/D,83.5,0.0
2017-09-24,28.7,S/D,88.2,14.6
2017-09-25,30.4,S/D,87.7,8.6
2017-09-26,29.4,S/D,87.0,0.0
2017-09-27,31.4,S/D,84.1,0.0
2017-09-28,34,S/D,77.8,0.0
2017-09-29,30.5,S/D,88.0,0.8
2017-09-30,30.7,S/D,85.4,14.0
