Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : CHIRIACO
,Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,IMAZA
,Latitud :,5°9'41.2'',Longitud :,78°17'17'',Altitud :,323 msnm.
,Tipo :,CO - Meteorológica,Código :,105104
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2017-11-01,33,S/D,82.1,0.0
2017-11-02,32.5,S/D,80.6,0.0
2017-11-03,35,S/D,69.4,0.9
2017-11-04,31.2,S/D,83.9,0.0
2017-11-05,32,S/D,82.9,0.0
2017-11-06,29.2,S/D,89.0,2.5
2017-11-07,29.7,S/D,87.5,0.0
2017-11-08,33.4,S/D,80.9,23.3
2017-11-09,32.2,S/D,79.1,1.5
2017-11-10,30,S/D,86.8,53.2
2017-11-11,31.5,S/D,85.7,2.0
2017-11-12,33.8,S/D,80.4,7.1
2017-11-13,26.6,S/D,91.8,3.5
2017-11-14,33,S/D,78.1,0.0
2017-11-15,33,S/D,84.8,6.8
2017-11-16,29.5,S/D,90.7,4.8
2017-11-17,33.8,S/D,80.6,0.0
2017-11-18,35,S/D,77.0,0.0
2017-11-19,35.2,S/D,74.8,0.0
2017-11-20,35.6,S/D,80.5,29.2
2017-11-21,32.2,S/D,79.3,13.6
2017-11-22,28.8,S/D,88.8,3.7
2017-11-23,31.2,S/D,86.9,0.0
2017-11-24,33.4,S/D,80.1,15.3
2017-11-25,31.5,S/D,89.2,1.5
2017-11-26,27.2,S/D,92.7,9.8
2017-11-27,28.5,S/D,93.6,11.1
2017-11-28,27.5,S/D,93.3,16.2
2017-11-29,27.2,S/D,90.1,2.4
2017-11-30,34.6,S/D,79.9,0.0
