Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : CHIRIACO
,Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,IMAZA
,Latitud :,5°9'41.2'',Longitud :,78°17'17'',Altitud :,323 msnm.
,Tipo :,CO - Meteorológica,Código :,105104
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2017-06-01,31.4,S/D,86.7,0.0
2017-06-02,29.5,S/D,88.4,37.8
2017-06-03,25.8,S/D,S/D,15.2
2017-06-04,30.4,S/D,86.6,2.7
2017-06-05,27,S/D,93.6,2.5
2017-06-06,33.2,S/D,83.0,0.0
2017-06-07,30.5,S/D,83.8,0.0
2017-06-08,33.8,S/D,77.5,20.3
2017-06-09,31.5,S/D,86.2,5.7
2017-06-10,30,S/D,85.0,14.9
2017-06-11,30.7,S/D,86.6,0.0
2017-06-12,30,S/D,87.8,0.0
2017-06-13,29.8,S/D,93.8,30.2
2017-06-14,27.2,S/D,90.7,24.4
2017-06-15,30.5,S/D,86.6,1.8
2017-06-16,31.6,S/D,83.0,0.0
2017-06-17,33.5,S/D,82.7,0.0
2017-06-18,33,S/D,82.6,0.0
2017-06-19,32,S/D,83.9,0.0
2017-06-20,29.5,S/D,86.5,13.1
2017-06-21,25.2,S/D,93.8,9.5
2017-06-22,31.2,S/D,85.1,0.0
2017-06-23,31.5,S/D,80.7,0.0
2017-06-24,31.8,S/D,81.0,0.0
2017-06-25,31.5,S/D,80.6,1.2
2017-06-26,31,S/D,83.5,0.0
2017-06-27,33.2,S/D,83.3,14.6
2017-06-28,27.5,S/D,88.7,8.8
2017-06-29,30,S/D,85.8,1.5
2017-06-30,27,S/D,93.4,12.5
