Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : CHIRIACO
,Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,IMAZA
,Latitud :,5°9'41.2'',Longitud :,78°17'17'',Altitud :,323 msnm.
,Tipo :,CO - Meteorológica,Código :,105104
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2017-08-01,33.2,S/D,81.4,0.0
2017-08-02,33.5,S/D,78.6,0.0
2017-08-03,30.5,S/D,87.3,2.8
2017-08-04,28.5,S/D,88.6,0.9
2017-08-05,29.2,S/D,86.4,0.0
2017-08-06,32.5,S/D,81.3,2.5
2017-08-07,29,S/D,90.4,5.0
2017-08-08,32,S/D,83.1,0.0
2017-08-09,29.4,S/D,86.1,1.0
2017-08-10,32.4,S/D,82.8,2.0
2017-08-11,33.5,S/D,81.0,0.0
2017-08-12,33.2,S/D,81.7,0.8
2017-08-13,29.2,S/D,89.9,14.4
2017-08-14,31.5,S/D,84.4,0.0
2017-08-15,33.5,S/D,80.4,0.0
2017-08-16,33.5,S/D,82.1,0.0
2017-08-17,30.8,S/D,84.2,0.5
2017-08-18,33.8,S/D,78.0,0.0
2017-08-19,33.2,S/D,77.0,0.0
2017-08-20,33.6,S/D,83.3,16.5
2017-08-21,26,S/D,92.9,33.6
2017-08-22,26.4,S/D,89.6,1.2
2017-08-23,32.6,S/D,81.0,0.0
2017-08-24,33.2,S/D,79.6,0.0
2017-08-25,32.8,S/D,83.6,3.8
2017-08-26,30.6,S/D,86.8,0.0
2017-08-27,32.8,S/D,82.2,26.0
2017-08-28,27.5,S/D,96.1,33.6
2017-08-29,31.7,S/D,83.9,0.0
2017-08-30,32,S/D,82.5,6.0
2017-08-31,31,S/D,84.5,7.6
