Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : CHIRIACO
,Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,IMAZA
,Latitud :,5°9'41.2'',Longitud :,78°17'17'',Altitud :,323 msnm.
,Tipo :,CO - Meteorológica,Código :,105104
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2017-05-01,31.4,S/D,83.5,10.5
2017-05-02,32,S/D,86.3,0.0
2017-05-03,29.5,S/D,93.2,22.0
2017-05-04,29.8,S/D,89.5,2.7
2017-05-05,30.4,S/D,87.6,37.9
2017-05-06,27.2,S/D,92.1,0.7
2017-05-07,31.2,S/D,84.1,0.0
2017-05-08,32.5,S/D,83.6,0.8
2017-05-09,31.5,S/D,83.4,0.0
2017-05-10,26.6,S/D,95.1,7.4
2017-05-11,33,S/D,83.0,0.0
2017-05-12,33.7,S/D,82.5,54.6
2017-05-13,32,S/D,85.3,3.4
2017-05-14,28,S/D,90.8,11.2
2017-05-15,30.4,S/D,86.5,0.0
2017-05-16,33.2,S/D,82.5,8.3
2017-05-17,28,S/D,94.1,1.0
2017-05-18,32.2,S/D,86.8,0.0
2017-05-19,31,S/D,86.9,0.0
2017-05-20,29,S/D,91.5,3.5
2017-05-21,30.7,S/D,87.2,0.0
2017-05-22,26.4,S/D,92.7,16.2
2017-05-23,31.2,S/D,86.3,1.2
2017-05-24,28.4,S/D,90.9,47.3
2017-05-25,27.4,S/D,92.7,37.2
2017-05-26,27.2,S/D,92.5,1.2
2017-05-27,30.5,S/D,92.2,4.9
2017-05-28,29.5,S/D,89.5,2.4
2017-05-29,32.5,S/D,85.4,0.0
2017-05-30,31,S/D,84.9,2.5
2017-05-31,30.6,S/D,85.1,0.0
