Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : CHIRIACO
,Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,IMAZA
,Latitud :,5°9'41.2'',Longitud :,78°17'17'',Altitud :,323 msnm.
,Tipo :,CO - Meteorológica,Código :,105104
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2017-12-01,33.5,S/D,82.7,30.5
2017-12-02,28.8,S/D,89.9,6.0
2017-12-03,31.5,S/D,88.2,8.5
2017-12-04,30.6,S/D,87.4,1.0
2017-12-05,27.2,S/D,91.4,4.1
2017-12-06,28.5,S/D,87.2,10.2
2017-12-07,34,S/D,79.1,0.0
2017-12-08,31.4,S/D,89.7,15.7
2017-12-09,32.7,S/D,81.4,1.8
2017-12-10,34.2,S/D,78.3,0.0
2017-12-11,30.8,S/D,86.8,5.2
2017-12-12,28.5,S/D,87.8,0.0
2017-12-13,32.5,S/D,81.7,0.0
2017-12-14,33.5,S/D,80.3,0.0
2017-12-15,29.8,S/D,86.0,8.6
2017-12-16,29.2,S/D,89.9,33.8
2017-12-17,28.5,S/D,90.2,10.3
2017-12-18,29.7,S/D,90.6,1.6
2017-12-19,32.2,S/D,84.3,0.0
2017-12-20,30.4,S/D,87.8,4.2
2017-12-21,27.5,S/D,93.5,6.4
2017-12-22,27.2,S/D,92.3,15.0
2017-12-23,31.2,S/D,82.5,0.0
2017-12-24,34.4,S/D,79.5,0.0
2017-12-25,33,S/D,81.3,2.7
2017-12-26,27.8,S/D,90.2,16.0
2017-12-27,26.2,S/D,S/D,14.7
2017-12-28,29.6,S/D,88.2,2.1
2017-12-29,31.2,S/D,84.8,0.0
2017-12-30,31.5,S/D,86.8,0.0
2017-12-31,29,S/D,88.8,28.0
