Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : PUERTO ALMENDRA
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,SAN JUAN BAUTISTA
,Latitud :,3°49'38.75'',Longitud :,73°22'38.68'',Altitud :,95 msnm.
,Tipo :,HLM - Hidrológica,Código :,240302
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-04-01,12.06,12.08,12.09,12.10
2019-04-02,12.10,12.10,12.11,12.11
2019-04-03,12.11,12.11,12.11,12.11
2019-04-04,12.11,12.10,12.10,12.10
2019-04-05,12.09,12.09,12.08,12.08
2019-04-06,12.07,12.06,12.05,12.04
2019-04-07,12.08,12.11,12.14,12.17
2019-04-08,12.22,12.22,12.23,12.23
2019-04-09,12.23,12.23,12.23,12.23
2019-04-10,12.23,12.22,12.21,12.21
2019-04-11,12.19,12.19,12.18,12.18
2019-04-12,12.16,12.15,12.14,12.14
2019-04-13,12.11,12.11,12.10,12.10
2019-04-14,12.08,12.06,12.06,12.06
2019-04-15,12.04,12.04,12.03,12.02
2019-04-16,11.98,11.98,11.98,11.98
2019-04-17,11.98,11.98,11.98,11.98
2019-04-18,11.98,11.98,11.98,11.97
2019-04-19,11.97,11.97,11.97,11.97
2019-04-20,11.96,11.95,11.94,11.93
2019-04-21,11.92,11.91,11.90,11.89
2019-04-22,11.87,11.86,11.85,11.84
2019-04-23,11.82,11.80,11.78,11.78
2019-04-24,11.78,11.77,11.76,11.75
2019-04-25,11.74,11.74,11.74,11.74
2019-04-26,11.73,11.73,11.72,11.71
2019-04-27,11.68,11.68,11.67,11.67
2019-04-28,11.63,11.63,11.63,11.63
2019-04-29,11.60,11.60,11.59,11.59
2019-04-30,11.57,11.56,11.55,11.54
