Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : PUERTO ALMENDRA
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,SAN JUAN BAUTISTA
,Latitud :,3°49'38.75'',Longitud :,73°22'38.68'',Altitud :,95 msnm.
,Tipo :,HLM - Hidrológica,Código :,240302
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2020-08-01,6.45,6.41,6.38,6.32
2020-08-02,6.20,6.15,6.10,6.06
2020-08-03,6.02,5.98,5.96,5.92
2020-08-04,5.86,5.84,5.82,5.80
2020-08-05,5.70,5.68,5.65,5.60
2020-08-06,5.53,5.53,5.52,5.50
2020-08-07,5.48,5.38,5.35,5.30
2020-08-08,5.20,5.18,5.16,5.12
2020-08-09,5.05,5.00,4.97,4.93
2020-08-10,4.86,4.84,4.80,4.75
2020-08-11,4.60,4.58,4.55,4.50
2020-08-12,4.45,4.40,4.36,4.27
2020-08-13,4.14,4.10,4.05,4.00
2020-08-14,3.90,3.87,3.86,3.79
2020-08-15,3.60,3.58,3.56,3.50
2020-08-16,3.40,3.38,3.35,3.30
2020-08-17,3.20,3.18,3.16,3.14
2020-08-18,3.08,3.06,3.04,3.02
2020-08-19,2.90,2.88,2.86,2.84
2020-08-20,2.77,2.74,2.72,2.69
2020-08-21,2.67,2.67,2.70,2.70
2020-08-22,2.80,2.80,2.81,2.85
2020-08-23,2.95,3.05,3.12,3.17
2020-08-24,3.43,3.45,3.47,3.50
2020-08-25,3.59,3.59,3.60,3.60
2020-08-26,3.58,3.56,3.53,3.50
2020-08-27,3.42,3.40,3.37,3.35
2020-08-28,3.26,3.22,3.18,3.15
2020-08-29,3.01,2.98,2.97,2.95
2020-08-30,2.88,2.84,2.80,2.77
2020-08-31,2.68,2.65,2.61,2.57
