Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : PUERTO ALMENDRA
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,SAN JUAN BAUTISTA
,Latitud :,3°49'38.75'',Longitud :,73°22'38.68'',Altitud :,95 msnm.
,Tipo :,HLM - Hidrológica,Código :,240302
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2022-05-01,10.56,10.56,10.52,10.55
2022-05-02,10.52,10.52,10.51,10.51
2022-05-03,10.50,10.50,10.49,10.48
2022-05-04,10.47,10.46,10.45,10.45
2022-05-05,10.46,10.45,10.44,10.43
2022-05-06,10.40,10.38,10.36,10.34
2022-05-07,10.28,10.28,10.27,10.26
2022-05-08,10.24,10.24,10.23,10.22
2022-05-09,10.18,10.17,10.16,10.15
2022-05-10,10.12,10.12,10.11,10.10
2022-05-11,10.06,10.05,10.04,10.03
2022-05-12,10.03,10.03,10.02,10.01
2022-05-13,9.99,9.99,9.98,9.97
2022-05-14,9.97,9.96,9.95,9.94
2022-05-15,9.91,9.90,9.89,9.88
2022-05-16,9.87,9.86,9.85,9.84
2022-05-17,9.83,9.82,9.81,9.80
2022-05-18,9.79,9.78,9.77,9.76
2022-05-19,9.74,9.73,9.73,9.72
2022-05-20,9.72,9.71,9.70,9.69
2022-05-21,9.67,9.66,9.65,9.64
2022-05-22,9.63,9.63,9.62,9.62
2022-05-23,9.62,9.63,9.64,9.65
2022-05-24,9.66,9.66,9.67,9.68
2022-05-25,9.70,9.71,9.72,9.73
2022-05-26,9.74,9.74,9.75,9.75
2022-05-27,9.75,9.75,9.75,9.75
2022-05-28,9.76,9.76,9.75,9.75
2022-05-29,9.74,9.74,9.73,9.73
2022-05-30,9.72,9.72,9.72,9.71
2022-05-31,9.70,9.69,9.68,9.67
