AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/01/01,00:00,25.1,0.0,100,253,0.0
2022/01/01,01:00,25.3,0.0,100,208,0.5
2022/01/01,02:00,25.3,1.2,100,247,0.3
2022/01/01,03:00,25.0,0.0,100,195,1.1
2022/01/01,04:00,24.8,0.0,100,152,0.3
2022/01/01,05:00,24.9,0.3,100,199,0.2
2022/01/01,06:00,23.7,20.1,100,187,4.3
2022/01/01,07:00,23.7,47.4,100,169,1.5
2022/01/01,08:00,22.2,9.3,100,267,0.4
2022/01/01,09:00,22.6,5.4,100,332,0.5
2022/01/01,10:00,23.3,3.6,100,274,0.7
2022/01/01,11:00,24.2,0.3,100,69,0.3
2022/01/01,12:00,25.9,0.0,89,40,0.8
2022/01/01,13:00,26.9,0.0,86,48,0.5
2022/01/01,14:00,29.6,0.0,73,12,1.4
2022/01/01,15:00,30.4,0.0,73,11,1.4
2022/01/01,16:00,30.2,0.0,74,226,1.0
2022/01/01,17:00,30.1,0.0,75,244,1.0
2022/01/01,18:00,28.7,0.0,83,214,0.5
2022/01/01,19:00,27.0,0.0,93,178,0.7
2022/01/01,20:00,26.7,0.0,95,124,1.3
2022/01/01,21:00,26.1,0.0,96,127,0.4
2022/01/01,22:00,25.7,0.0,99,92,0.4
2022/01/01,23:00,25.9,0.0,95,3,1.2
2022/01/02,00:00,25.5,0.0,97,0,1.6
2022/01/02,01:00,25.4,0.0,97,1,1.0
2022/01/02,02:00,25.4,0.0,98,4,0.7
2022/01/02,03:00,25.2,0.0,98,5,0.8
2022/01/02,04:00,25.2,0.0,96,38,1.6
2022/01/02,05:00,25.3,0.0,89,8,1.2
2022/01/02,06:00,24.7,0.0,94,42,0.9
2022/01/02,07:00,25.4,0.0,92,23,0.8
2022/01/02,08:00,26.8,0.0,85,39,0.8
2022/01/02,09:00,27.9,0.0,79,48,1.4
2022/01/02,10:00,28.9,0.0,73,30,1.3
2022/01/02,11:00,30.0,0.0,71,43,1.2
2022/01/02,12:00,31.5,0.0,65,358,1.8
2022/01/02,13:00,33.1,0.0,57,351,2.0
2022/01/02,14:00,33.6,0.0,57,357,2.0
2022/01/02,15:00,33.5,0.0,52,334,3.4
2022/01/02,16:00,32.2,0.0,60,12,1.9
2022/01/02,17:00,30.4,0.0,69,338,1.7
2022/01/02,18:00,29.0,0.0,76,351,1.6
2022/01/02,19:00,28.0,0.0,82,32,0.5
2022/01/02,20:00,27.2,0.0,88,38,1.0
2022/01/02,21:00,27.1,0.0,85,1,0.7
2022/01/02,22:00,26.3,0.0,92,115,0.3
2022/01/02,23:00,26.1,0.0,90,9,0.7
2022/01/03,00:00,25.6,0.0,92,12,0.9
2022/01/03,01:00,25.2,0.0,95,146,0.5
2022/01/03,02:00,24.7,0.0,99,32,0.0
2022/01/03,03:00,24.7,0.0,97,28,1.0
2022/01/03,04:00,24.6,0.0,97,153,0.5
2022/01/03,05:00,24.6,0.0,99,10,0.4
2022/01/03,06:00,25.1,0.0,96,84,2.1
2022/01/03,07:00,25.8,0.0,91,71,0.9
2022/01/03,08:00,26.9,0.0,89,60,0.6
2022/01/03,09:00,28.5,0.0,83,44,1.4
2022/01/03,10:00,29.0,0.0,82,91,1.0
2022/01/03,11:00,31.7,0.0,69,36,1.4
2022/01/03,12:00,32.9,0.0,63,5,1.9
2022/01/03,13:00,33.6,0.0,59,14,3.4
2022/01/03,14:00,34.3,0.0,56,352,3.2
2022/01/03,15:00,33.8,0.0,58,350,2.0
2022/01/03,16:00,33.3,0.0,62,3,2.6
2022/01/03,17:00,30.0,0.0,75,190,0.7
2022/01/03,18:00,28.8,0.0,79,357,0.9
2022/01/03,19:00,27.7,0.0,89,254,0.5
2022/01/03,20:00,27.2,0.0,93,195,0.4
2022/01/03,21:00,26.9,0.0,93,143,0.8
2022/01/03,22:00,26.3,0.0,96,103,0.7
2022/01/03,23:00,26.1,0.0,96,151,1.0
2022/01/04,00:00,25.6,0.0,97,133,1.5
2022/01/04,01:00,25.1,0.0,100,53,0.3
2022/01/04,02:00,24.9,0.0,100,83,0.4
2022/01/04,03:00,24.8,0.0,100,130,0.2
2022/01/04,04:00,24.5,0.0,100,116,0.6
2022/01/04,05:00,24.3,0.0,100,106,0.5
2022/01/04,06:00,24.3,0.0,100,84,0.5
2022/01/04,07:00,25.3,0.0,98,78,0.9
2022/01/04,08:00,27.6,0.0,86,58,1.0
2022/01/04,09:00,28.7,0.0,83,40,1.8
2022/01/04,10:00,31.4,0.0,69,19,2.2
2022/01/04,11:00,31.3,0.0,68,53,1.3
2022/01/04,12:00,33.1,0.0,57,40,2.1
2022/01/04,13:00,33.9,0.0,57,344,2.3
2022/01/04,14:00,34.6,0.0,53,5,1.7
2022/01/04,15:00,33.8,0.0,54,345,2.3
2022/01/04,16:00,33.0,0.0,57,326,2.1
2022/01/04,17:00,33.0,0.0,60,327,1.7
2022/01/04,18:00,30.8,0.0,70,306,0.9
2022/01/04,19:00,28.0,0.0,89,10,0.2
2022/01/04,20:00,27.9,0.0,92,347,0.4
2022/01/04,21:00,27.6,0.0,92,154,0.1
2022/01/04,22:00,26.7,0.0,94,15,0.3
2022/01/04,23:00,26.5,0.0,92,356,0.4
2022/01/05,00:00,25.9,0.0,93,102,0.3
2022/01/05,01:00,25.7,0.0,97,126,0.5
2022/01/05,02:00,25.6,0.0,97,120,0.5
2022/01/05,03:00,25.0,0.0,99,193,0.1
2022/01/05,04:00,24.6,0.0,100,151,0.6
2022/01/05,05:00,24.2,0.0,100,123,1.2
2022/01/05,06:00,23.9,0.0,100,141,0.9
2022/01/05,07:00,25.3,0.0,94,123,1.0
2022/01/05,08:00,28.0,0.0,83,105,1.0
2022/01/05,09:00,29.5,0.0,74,34,1.3
2022/01/05,10:00,31.1,0.0,68,23,1.7
2022/01/05,11:00,32.8,0.0,55,5,2.0
2022/01/05,12:00,32.9,0.0,54,340,2.1
2022/01/05,13:00,33.7,0.0,49,347,1.5
2022/01/05,14:00,34.0,0.0,51,351,1.7
2022/01/05,15:00,34.5,0.0,51,39,1.4
2022/01/05,16:00,34.9,0.0,45,31,1.2
2022/01/05,17:00,34.0,0.0,50,334,1.0
2022/01/05,18:00,30.1,0.0,76,11,0.4
2022/01/05,19:00,27.8,0.0,89,104,0.6
2022/01/05,20:00,27.2,0.0,91,62,0.1
2022/01/05,21:00,26.7,0.0,95,202,0.2
2022/01/05,22:00,26.5,0.0,96,168,0.3
2022/01/05,23:00,25.8,0.0,97,131,0.8
