AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/02/01,00:00,25.2,0.0,99,122,0.4
2022/02/01,01:00,24.8,0.0,99,148,0.1
2022/02/01,02:00,24.4,0.0,99,128,0.4
2022/02/01,03:00,24.2,0.0,99,227,0.0
2022/02/01,04:00,23.7,0.0,99,149,0.3
2022/02/01,05:00,23.4,0.0,100,164,0.4
2022/02/01,06:00,23.3,0.0,99,158,0.0
2022/02/01,07:00,25.2,0.0,91,149,0.9
2022/02/01,08:00,28.8,0.0,72,80,1.0
2022/02/01,09:00,30.9,0.0,62,54,1.1
2022/02/01,10:00,31.9,0.0,61,343,1.6
2022/02/01,11:00,34.0,0.0,54,24,1.3
2022/02/01,12:00,34.2,0.0,50,34,1.6
2022/02/01,13:00,32.6,0.0,59,31,1.2
2022/02/01,14:00,33.7,0.0,56,40,1.5
2022/02/01,15:00,30.7,0.0,63,299,0.9
2022/02/01,16:00,32.6,0.0,58,74,0.9
2022/02/01,17:00,31.5,0.0,67,242,0.9
2022/02/01,18:00,27.6,0.0,80,72,1.3
2022/02/01,19:00,26.5,0.0,82,179,0.5
2022/02/01,20:00,25.8,0.0,87,197,0.5
2022/02/01,21:00,25.9,0.0,87,195,0.3
2022/02/01,22:00,25.3,0.0,92,143,0.4
2022/02/01,23:00,25.1,0.0,95,177,0.2
2022/02/02,00:00,25.1,0.0,96,158,0.4
2022/02/02,01:00,24.9,0.0,97,167,1.2
2022/02/02,02:00,25.3,0.0,95,133,0.1
2022/02/02,03:00,25.0,0.0,97,134,0.3
2022/02/02,04:00,24.9,0.0,96,141,1.5
2022/02/02,05:00,24.4,0.0,98,152,0.6
2022/02/02,06:00,24.2,0.0,98,57,0.1
2022/02/02,07:00,24.8,0.0,96,165,1.5
2022/02/02,08:00,25.1,0.0,94,164,1.6
2022/02/02,09:00,25.9,0.0,90,267,0.9
2022/02/02,10:00,26.8,0.0,85,175,1.6
2022/02/02,11:00,28.0,0.0,81,178,1.7
2022/02/02,12:00,26.2,0.0,81,93,0.7
2022/02/02,13:00,28.6,0.3,77,281,0.6
2022/02/02,14:00,28.6,0.0,81,307,2.6
2022/02/02,15:00,25.9,0.3,92,0,2.5
2022/02/02,16:00,26.1,0.0,93,266,1.3
2022/02/02,17:00,25.6,0.0,93,128,0.7
2022/02/02,18:00,25.2,0.0,97,102,0.8
2022/02/02,19:00,24.8,0.0,95,359,0.9
2022/02/02,20:00,24.6,0.0,98,161,1.1
2022/02/02,21:00,24.5,0.0,98,143,1.4
2022/02/02,22:00,24.3,0.0,99,88,0.3
2022/02/02,23:00,24.5,0.0,99,152,1.4
2022/02/03,00:00,24.2,0.0,98,201,0.3
2022/02/03,01:00,24.0,0.0,98,54,0.3
2022/02/03,02:00,24.1,0.0,99,93,0.5
2022/02/03,03:00,23.7,6.0,100,40,0.8
2022/02/03,04:00,23.7,10.8,100,46,0.3
2022/02/03,05:00,23.7,2.1,100,350,0.8
2022/02/03,06:00,23.1,18.6,100,19,2.5
2022/02/03,07:00,22.8,12.6,100,65,1.0
2022/02/03,08:00,22.9,3.0,100,21,2.1
2022/02/03,09:00,23.0,0.9,100,51,1.8
2022/02/03,10:00,23.8,0.6,96,356,0.3
2022/02/03,11:00,24.7,0.0,95,265,1.1
2022/02/03,12:00,25.3,0.0,91,181,1.1
2022/02/03,13:00,26.9,0.0,85,104,1.0
2022/02/03,14:00,27.0,0.0,84,198,0.7
2022/02/03,15:00,27.4,0.0,85,353,1.6
2022/02/03,16:00,27.5,0.0,82,334,1.0
2022/02/03,17:00,27.4,0.0,83,326,1.1
2022/02/03,18:00,26.3,0.0,87,293,0.8
2022/02/03,19:00,25.6,0.0,91,296,0.8
2022/02/03,20:00,25.2,0.0,95,322,0.5
2022/02/03,21:00,25.0,0.0,95,309,0.9
2022/02/03,22:00,24.3,0.0,100,179,0.2
2022/02/03,23:00,24.1,0.0,100,244,0.1
2022/02/04,00:00,24.0,0.0,100,221,0.3
2022/02/04,01:00,24.1,0.0,100,145,0.9
2022/02/04,02:00,23.2,3.3,99,156,1.0
2022/02/04,03:00,22.9,0.3,100,189,0.0
2022/02/04,04:00,23.0,0.0,100,171,0.1
2022/02/04,05:00,23.2,0.3,100,125,0.9
2022/02/04,06:00,23.0,2.4,100,63,1.8
2022/02/04,07:00,22.5,11.1,100,164,0.5
2022/02/04,08:00,22.6,0.6,100,134,1.5
2022/02/04,09:00,22.8,0.9,100,119,1.0
2022/02/04,10:00,23.1,0.6,100,151,1.7
2022/02/04,11:00,23.7,0.3,97,165,1.8
2022/02/04,12:00,24.1,0.0,97,141,1.9
2022/02/04,13:00,24.7,0.0,91,184,1.3
