AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/05/01,00:00,25.0,0.0,100,74,1.2
2021/05/01,01:00,22.5,15.9,100,105,1.8
2021/05/01,02:00,22.6,1.8,100,89,0.9
2021/05/01,03:00,21.8,1.8,98,48,1.6
2021/05/01,04:00,21.8,0.0,100,148,1.5
2021/05/01,05:00,21.9,0.0,100,165,0.8
2021/05/01,06:00,22.0,4.2,100,76,0.4
2021/05/01,07:00,22.2,1.2,100,164,0.4
2021/05/01,08:00,22.6,0.0,100,140,0.8
2021/05/01,09:00,23.5,0.0,97,69,0.8
2021/05/01,10:00,25.4,0.0,83,226,0.6
2021/05/01,11:00,27.0,0.0,76,212,1.0
2021/05/01,12:00,27.3,0.0,76,293,1.8
2021/05/01,13:00,28.0,0.0,76,252,1.4
2021/05/01,14:00,28.2,0.0,80,232,1.6
2021/05/01,15:00,27.8,0.0,78,271,1.9
2021/05/01,16:00,27.0,0.0,83,276,2.1
2021/05/01,17:00,26.8,0.0,84,246,1.1
2021/05/01,18:00,25.3,0.0,92,218,0.8
2021/05/01,19:00,24.6,0.0,95,233,0.8
2021/05/01,20:00,24.0,0.0,97,238,0.5
2021/05/01,21:00,23.7,0.0,99,220,0.6
2021/05/01,22:00,23.2,0.0,99,195,0.8
2021/05/01,23:00,23.1,0.0,100,66,0.3
2021/05/02,00:00,23.2,0.0,100,293,0.0
2021/05/02,01:00,23.3,0.0,100,356,0.8
2021/05/02,02:00,23.1,0.0,100,156,0.6
2021/05/02,03:00,22.7,0.0,100,116,0.2
2021/05/02,04:00,22.5,0.0,100,237,0.0
2021/05/02,05:00,22.6,0.0,100,200,0.6
2021/05/02,06:00,22.8,0.0,100,204,0.0
2021/05/02,07:00,23.7,0.0,98,196,0.5
2021/05/02,08:00,25.8,0.0,89,45,0.4
2021/05/02,09:00,27.7,0.0,78,16,1.1
2021/05/02,10:00,29.0,0.0,74,47,1.3
2021/05/02,11:00,29.6,0.0,76,354,1.2
2021/05/02,12:00,29.8,0.0,73,351,1.5
2021/05/02,13:00,30.0,0.0,75,23,1.2
2021/05/02,14:00,30.7,0.0,72,354,1.5
2021/05/02,15:00,30.1,0.0,69,325,1.9
2021/05/02,16:00,31.1,0.0,63,20,1.7
2021/05/02,17:00,29.2,0.0,75,8,0.6
2021/05/02,18:00,26.8,0.0,92,72,0.6
2021/05/02,19:00,26.8,0.0,91,359,0.7
2021/05/02,20:00,26.3,0.0,94,119,0.5
2021/05/02,21:00,25.6,0.0,96,61,0.3
2021/05/02,22:00,25.6,0.3,93,25,1.4
2021/05/02,23:00,25.2,0.0,96,11,1.5
2021/05/03,00:00,25.0,0.0,93,17,2.1
2021/05/03,01:00,24.4,0.0,98,342,3.1
2021/05/03,02:00,23.7,0.0,95,358,3.6
2021/05/03,03:00,23.1,0.0,96,321,1.2
2021/05/03,04:00,23.3,0.0,95,355,0.7
2021/05/03,05:00,22.7,0.0,97,33,0.7
2021/05/03,06:00,22.6,0.0,99,39,1.0
2021/05/03,07:00,24.6,0.0,91,349,1.1
2021/05/03,08:00,25.6,0.0,84,270,1.3
2021/05/03,09:00,27.9,0.0,71,5,1.9
2021/05/03,10:00,28.6,0.0,69,282,0.9
2021/05/03,11:00,30.1,0.0,64,286,1.2
2021/05/03,12:00,30.2,0.0,68,359,1.9
2021/05/03,13:00,31.4,0.0,66,26,0.9
2021/05/03,14:00,30.9,0.0,67,275,1.0
2021/05/03,15:00,30.0,0.0,71,74,0.9
2021/05/03,16:00,28.6,0.0,81,86,1.8
2021/05/03,17:00,27.2,0.0,87,68,0.8
2021/05/03,18:00,25.9,0.0,94,115,1.0
2021/05/03,19:00,25.2,0.0,97,240,0.7
2021/05/03,20:00,24.9,0.0,98,188,0.6
2021/05/03,21:00,24.5,0.0,99,114,0.1
2021/05/03,22:00,24.6,0.0,98,281,0.5
2021/05/03,23:00,24.2,0.0,99,226,0.2
2021/05/04,00:00,23.9,0.0,100,49,0.5
2021/05/04,01:00,24.1,0.0,100,50,0.0
