Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA RITA DE CASTILLA
,Departamento :,LORETO,Provincia :,LORETO,Distrito :,PARINARI
,Latitud :,4°35'31.77'',Longitud :,74°22'50.14'',Altitud :,104 msnm.
,Tipo :,PE - Meteorológica,Código :,104065
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-12-01,33.4,S/D,83.3,0.0
2020-12-02,31.4,S/D,87.4,31.0
2020-12-03,30.2,S/D,91.0,0.0
2020-12-04,34.2,S/D,86.3,40.2
2020-12-05,29.6,S/D,93.7,6.2
2020-12-06,31.8,S/D,84.7,0.0
2020-12-07,32.8,S/D,89.4,10.2
2020-12-08,28.8,S/D,91.6,12.4
2020-12-09,32.8,S/D,82.9,0.0
2020-12-10,33.2,S/D,85.8,15.2
2020-12-11,31.2,S/D,S/D,8.2
2020-12-12,32.2,S/D,86.2,21.2
2020-12-13,29.4,S/D,94.2,42.2
2020-12-14,31.8,S/D,87.3,0.0
2020-12-15,30.2,S/D,93.2,0.0
2020-12-16,31.2,S/D,88.8,6.2
2020-12-17,29.2,S/D,92.4,5.2
2020-12-18,30.6,S/D,88.4,0.0
2020-12-19,32.8,S/D,91.6,0.0
2020-12-20,31.8,S/D,95.9,0.0
2020-12-21,28.8,S/D,92.3,60.4
2020-12-22,31.6,S/D,94.4,15.2
2020-12-23,31.6,S/D,93.9,0.0
2020-12-24,32.2,S/D,89.8,11.4
2020-12-25,31.8,S/D,91.5,0.0
2020-12-26,33.2,S/D,93.7,0.0
2020-12-27,29.2,S/D,91.8,0.0
2020-12-28,28.6,S/D,93.0,5.4
2020-12-29,33.2,S/D,85.3,0.0
2020-12-30,33.4,S/D,84.8,0.0
2020-12-31,34.6,S/D,84.1,0.0
