Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA RITA DE CASTILLA
,Departamento :,LORETO,Provincia :,LORETO,Distrito :,PARINARI
,Latitud :,4°35'31.77'',Longitud :,74°22'50.14'',Altitud :,104 msnm.
,Tipo :,PE - Meteorológica,Código :,104065
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-09-01,32.2,S/D,78.5,10.2
2020-09-02,33.2,S/D,76.0,0.0
2020-09-03,34.2,S/D,69.6,0.0
2020-09-04,32.8,S/D,83.2,0.0
2020-09-05,33.4,S/D,75.1,0.0
2020-09-06,34.6,S/D,68.8,0.0
2020-09-07,33.6,S/D,79.3,0.0
2020-09-08,34.4,S/D,73.3,0.0
2020-09-09,32.4,S/D,79.6,0.0
2020-09-10,33.2,S/D,75.7,0.0
2020-09-11,30.2,S/D,95.7,0.0
2020-09-12,32.4,S/D,83.8,0.0
2020-09-13,34.4,S/D,72.6,15.6
2020-09-14,32.8,S/D,78.9,28.6
2020-09-15,31.8,S/D,82.5,0.0
2020-09-16,33.2,S/D,81.3,0.0
2020-09-17,32.8,S/D,84.7,0.0
2020-09-18,34.6,S/D,72.9,0.0
2020-09-19,35.2,S/D,65.8,15.2
2020-09-20,33.6,S/D,76.4,0.0
2020-09-21,33.2,S/D,77.9,12.6
2020-09-22,31.2,S/D,S/D,10.4
2020-09-23,31.4,S/D,S/D,20.6
2020-09-24,30.2,S/D,85.4,28.2
2020-09-25,32,S/D,82.6,0.0
2020-09-26,33,S/D,75.8,0.0
2020-09-27,34.4,S/D,81.2,0.0
2020-09-28,34.2,S/D,84.3,38.4
2020-09-29,28.2,S/D,84.2,22.4
2020-09-30,27.6,S/D,86.3,10.2
