AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/08/01,00:00,23.3,0.0,99,302,0.0
2024/08/01,01:00,23.0,0.0,99,301,0.0
2024/08/01,02:00,22.8,0.0,99,67,0.0
2024/08/01,03:00,22.5,0.0,99,282,0.0
2024/08/01,04:00,22.2,0.0,99,282,0.0
2024/08/01,05:00,21.9,0.0,99,282,0.0
2024/08/01,06:00,21.8,0.0,99,313,0.0
2024/08/01,07:00,21.6,0.0,99,313,0.0
2024/08/01,08:00,21.5,0.0,99,317,0.0
2024/08/01,09:00,22.8,0.0,99,49,0.0
2024/08/01,10:00,25.4,0.0,94,224,0.0
2024/08/01,11:00,29.6,0.0,77,159,0.4
2024/08/01,12:00,31.0,0.0,75,120,0.8
2024/08/01,13:00,31.7,0.0,68,56,0.5
2024/08/01,14:00,32.8,0.0,61,53,1.1
2024/08/01,15:00,33.5,0.0,60,360,0.5
2024/08/01,16:00,33.5,0.0,60,337,0.8
2024/08/01,17:00,32.7,0.0,63,30,0.4
2024/08/01,18:00,30.2,0.0,76,255,0.0
2024/08/01,19:00,27.5,0.0,90,248,0.0
2024/08/01,20:00,25.6,0.0,97,298,0.0
2024/08/01,21:00,24.5,0.0,98,311,0.0
2024/08/01,22:00,23.9,0.0,98,312,0.0
2024/08/01,23:00,23.6,0.0,99,310,0.0
2024/08/02,00:00,23.3,0.0,99,316,0.0
2024/08/02,01:00,22.8,0.0,99,286,0.0
2024/08/02,02:00,22.5,0.0,99,311,0.0
2024/08/02,03:00,22.1,0.0,99,300,0.0
2024/08/02,04:00,21.9,0.0,99,289,0.0
2024/08/02,05:00,21.7,0.0,99,275,0.0
2024/08/02,06:00,21.5,0.0,99,276,0.0
2024/08/02,07:00,21.1,0.0,99,325,0.0
2024/08/02,08:00,21.4,0.0,99,325,0.0
