AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/11/01,00:00,24.3,0.0,S/D,317,0.0
2023/11/01,01:00,24.1,0.0,S/D,353,0.0
2023/11/01,02:00,23.9,0.1,S/D,352,0.0
2023/11/01,03:00,23.8,0.0,S/D,352,0.0
2023/11/01,04:00,23.8,0.0,S/D,352,0.0
2023/11/01,05:00,23.8,0.0,S/D,352,0.0
2023/11/01,06:00,23.8,0.0,S/D,353,0.0
2023/11/01,07:00,24.0,0.0,S/D,345,0.0
2023/11/01,08:00,24.2,0.0,S/D,306,0.0
2023/11/01,09:00,24.9,0.0,S/D,163,0.0
2023/11/01,10:00,24.6,0.6,S/D,258,0.0
2023/11/01,11:00,25.3,0.1,S/D,152,0.0
2023/11/01,12:00,27.2,0.0,S/D,184,0.1
2023/11/01,13:00,27.4,0.0,S/D,179,0.1
2023/11/01,14:00,28.2,0.0,S/D,194,0.3
2023/11/01,15:00,29.0,0.0,S/D,171,0.2
2023/11/01,16:00,28.7,0.0,S/D,136,0.1
2023/11/01,17:00,28.6,0.0,S/D,211,0.1
2023/11/01,18:00,28.3,0.0,S/D,238,0.0
2023/11/01,19:00,26.2,0.0,S/D,223,0.0
2023/11/01,20:00,25.0,0.0,S/D,223,0.0
2023/11/01,21:00,25.0,0.0,S/D,224,0.0
2023/11/01,22:00,24.9,0.0,S/D,232,0.0
2023/11/01,23:00,24.6,0.0,S/D,235,0.0
2023/11/02,00:00,24.3,0.0,S/D,235,0.0
2023/11/02,01:00,24.2,0.0,S/D,235,0.0
2023/11/02,02:00,24.2,0.0,S/D,235,0.0
2023/11/02,03:00,24.2,0.0,S/D,235,0.0
2023/11/02,04:00,24.2,0.0,S/D,235,0.0
2023/11/02,05:00,24.2,0.0,S/D,235,0.0
2023/11/02,06:00,24.1,0.0,S/D,235,0.0
2023/11/02,07:00,23.9,0.1,S/D,213,0.0
2023/11/02,08:00,24.2,0.1,S/D,46,0.3
2023/11/02,09:00,23.1,26.6,S/D,289,0.0
2023/11/02,10:00,22.9,5.8,S/D,203,0.0
2023/11/02,11:00,23.2,0.7,S/D,120,0.0
2023/11/02,12:00,23.9,0.2,S/D,187,0.0
2023/11/02,13:00,23.8,0.4,S/D,138,0.0
2023/11/02,14:00,24.7,0.3,S/D,219,0.0
2023/11/02,15:00,26.8,0.0,S/D,158,0.3
2023/11/02,16:00,27.7,0.0,S/D,130,0.9
2023/11/02,17:00,27.3,0.0,S/D,153,0.1
2023/11/02,18:00,27.0,0.0,S/D,253,0.0
2023/11/02,19:00,25.7,0.0,S/D,83,0.0
2023/11/02,20:00,24.5,0.0,S/D,75,0.0
2023/11/02,21:00,23.9,0.0,S/D,75,0.0
2023/11/02,22:00,23.5,0.0,S/D,75,0.0
2023/11/02,23:00,23.1,0.0,S/D,75,0.0
2023/11/03,00:00,23.0,0.0,S/D,67,0.0
2023/11/03,01:00,23.1,0.0,S/D,67,0.0
2023/11/03,02:00,23.2,0.0,S/D,67,0.0
2023/11/03,03:00,23.4,0.0,S/D,46,0.1
2023/11/03,04:00,23.2,0.0,S/D,33,0.0
2023/11/03,05:00,22.9,0.0,S/D,36,0.0
2023/11/03,06:00,22.8,0.0,S/D,35,0.0
2023/11/03,07:00,22.9,0.0,S/D,100,0.0
2023/11/03,08:00,23.3,0.0,S/D,173,0.0
2023/11/03,09:00,24.2,0.0,S/D,132,0.1
2023/11/03,10:00,25.6,0.0,S/D,76,0.3
2023/11/03,11:00,28.2,0.0,S/D,188,0.4
2023/11/03,12:00,30.8,0.0,S/D,159,0.8
2023/11/03,13:00,32.2,0.0,S/D,295,0.3
2023/11/03,14:00,33.3,0.0,S/D,348,0.5
2023/11/03,15:00,34.4,0.0,S/D,57,1.1
2023/11/03,16:00,34.1,0.0,S/D,29,0.6
2023/11/03,17:00,32.4,0.0,S/D,321,0.1
2023/11/03,18:00,31.2,0.0,S/D,321,0.4
2023/11/03,19:00,28.2,0.0,S/D,263,0.0
2023/11/03,20:00,25.6,0.0,S/D,331,0.1
2023/11/03,21:00,25.0,0.0,S/D,350,0.0
2023/11/03,22:00,24.6,S/D,S/D,S/D,S/D
2023/11/03,23:00,24.5,0.0,S/D,324,0.0
2023/11/04,00:00,24.4,S/D,S/D,S/D,S/D
2023/11/04,01:00,24.2,0.0,S/D,324,0.0
2023/11/04,02:00,24.1,0.0,S/D,324,0.0
2023/11/04,03:00,24.1,0.0,S/D,324,0.0
2023/11/04,04:00,24.1,0.0,S/D,17,0.0
2023/11/04,05:00,23.9,0.0,S/D,17,0.0
2023/11/04,06:00,23.9,0.0,S/D,12,0.0
2023/11/04,07:00,23.8,0.0,S/D,13,0.0
2023/11/04,08:00,23.9,0.0,S/D,91,0.0
2023/11/04,09:00,23.6,10.5,S/D,71,0.6
2023/11/04,10:00,22.7,2.8,S/D,202,0.0
2023/11/04,11:00,23.0,2.6,S/D,163,0.0
2023/11/04,12:00,23.7,0.5,S/D,112,0.1
2023/11/04,13:00,26.4,0.1,S/D,145,0.1
2023/11/04,14:00,31.2,0.0,S/D,200,0.4
2023/11/04,15:00,32.3,0.0,S/D,86,0.3
2023/11/04,16:00,32.9,0.0,S/D,199,0.0
2023/11/04,17:00,31.5,0.0,S/D,119,0.1
2023/11/04,18:00,29.3,0.0,S/D,353,0.0
2023/11/04,19:00,27.2,0.0,S/D,335,0.0
2023/11/04,20:00,26.3,0.0,S/D,140,0.0
2023/11/04,21:00,25.8,0.0,S/D,147,0.0
2023/11/04,22:00,25.2,0.0,S/D,146,0.0
2023/11/04,23:00,24.9,0.0,S/D,146,0.0
2023/11/05,00:00,24.8,0.0,S/D,146,0.0
2023/11/05,01:00,24.8,0.0,S/D,164,0.0
2023/11/05,02:00,24.5,0.0,S/D,161,0.0
2023/11/05,03:00,23.7,47.3,S/D,156,1.0
2023/11/05,04:00,22.4,11.8,S/D,158,0.0
2023/11/05,05:00,22.2,6.2,S/D,236,0.4
2023/11/05,06:00,22.2,4.7,S/D,225,0.2
2023/11/05,07:00,22.3,1.5,S/D,83,0.0
2023/11/05,08:00,22.6,0.3,S/D,3,0.1
2023/11/05,09:00,23.1,0.0,S/D,341,0.0
2023/11/05,10:00,24.0,0.0,S/D,14,0.0
2023/11/05,11:00,24.8,0.0,S/D,119,0.6
2023/11/05,12:00,26.0,0.0,S/D,169,0.3
2023/11/05,13:00,26.6,0.0,S/D,10,0.0
2023/11/05,14:00,26.8,0.0,S/D,84,0.4
2023/11/05,15:00,27.6,0.0,S/D,109,0.3
2023/11/05,16:00,28.8,0.0,S/D,292,0.3
2023/11/05,17:00,28.6,0.0,S/D,11,0.5
2023/11/05,18:00,27.4,0.0,S/D,312,0.3
2023/11/05,19:00,26.0,0.0,S/D,325,0.0
2023/11/05,20:00,24.4,0.0,S/D,325,0.0
2023/11/05,21:00,23.5,0.0,S/D,325,0.0
2023/11/05,22:00,23.0,0.0,S/D,325,0.0
2023/11/05,23:00,22.8,0.0,S/D,327,0.0
2023/11/06,00:00,22.7,0.0,S/D,327,0.0
2023/11/06,01:00,22.6,0.0,S/D,327,0.0
2023/11/06,02:00,22.7,0.0,S/D,327,0.0
2023/11/06,03:00,22.7,0.0,S/D,327,0.0
2023/11/06,04:00,22.7,0.0,S/D,327,0.0
2023/11/06,05:00,22.6,0.0,S/D,323,0.0
2023/11/06,06:00,22.5,0.0,S/D,324,0.0
2023/11/06,07:00,22.5,0.0,S/D,325,0.0
2023/11/06,08:00,22.8,0.0,S/D,353,0.0
2023/11/06,09:00,24.1,0.0,S/D,358,0.0
2023/11/06,10:00,26.2,0.0,S/D,98,0.1
2023/11/06,11:00,28.0,0.0,S/D,143,0.4
2023/11/06,12:00,31.1,0.0,S/D,113,0.4
2023/11/06,13:00,33.5,0.0,S/D,106,0.5
2023/11/06,14:00,34.7,0.0,S/D,187,0.4
2023/11/06,15:00,34.8,0.0,S/D,104,0.5
2023/11/06,16:00,33.4,0.0,S/D,77,0.6
2023/11/06,17:00,33.1,0.0,S/D,83,0.4
2023/11/06,18:00,31.6,0.0,S/D,16,0.0
2023/11/06,19:00,27.9,0.0,S/D,315,0.1
2023/11/06,20:00,26.3,0.0,S/D,324,0.0
2023/11/06,21:00,25.5,0.0,S/D,324,0.0
2023/11/06,22:00,25.3,0.0,S/D,324,0.0
2023/11/06,23:00,24.8,0.0,S/D,323,0.0
2023/11/07,00:00,24.2,0.0,S/D,323,0.0
2023/11/07,01:00,23.8,0.0,S/D,325,0.0
2023/11/07,02:00,23.5,0.0,S/D,323,0.0
2023/11/07,03:00,23.1,0.0,S/D,323,0.0
2023/11/07,04:00,22.7,0.0,S/D,323,0.0
2023/11/07,05:00,22.4,0.0,S/D,324,0.0
2023/11/07,06:00,22.2,0.0,S/D,323,0.0
2023/11/07,07:00,22.0,0.0,S/D,323,0.0
2023/11/07,08:00,22.8,0.0,S/D,78,0.4
2023/11/07,09:00,26.2,0.0,S/D,215,0.0
2023/11/07,10:00,30.0,0.0,S/D,160,0.6
2023/11/07,11:00,32.3,0.0,S/D,265,0.4
2023/11/07,12:00,34.1,0.0,S/D,117,0.3
2023/11/07,13:00,35.0,0.0,S/D,144,0.7
2023/11/07,14:00,35.0,0.0,S/D,147,0.3
2023/11/07,15:00,36.3,0.0,S/D,74,0.4
2023/11/07,16:00,35.9,0.0,S/D,37,0.2
2023/11/07,17:00,33.9,0.0,S/D,326,0.0
2023/11/07,18:00,32.1,0.0,S/D,342,0.0
2023/11/07,19:00,28.6,0.0,S/D,315,0.3
2023/11/07,20:00,26.6,0.0,S/D,313,0.0
2023/11/07,21:00,25.8,0.0,S/D,315,0.4
2023/11/07,22:00,25.2,0.0,S/D,315,0.1
2023/11/07,23:00,24.8,0.0,S/D,316,0.0
2023/11/08,00:00,24.4,0.0,S/D,316,0.0
2023/11/08,01:00,24.1,0.0,S/D,316,0.0
2023/11/08,02:00,23.8,0.0,S/D,316,0.0
2023/11/08,03:00,23.5,0.0,S/D,316,0.0
2023/11/08,04:00,23.2,0.0,S/D,316,0.0
2023/11/08,05:00,23.0,0.0,S/D,316,0.0
2023/11/08,06:00,22.7,0.0,S/D,316,0.0
2023/11/08,07:00,22.7,0.0,S/D,316,0.0
2023/11/08,08:00,23.6,0.0,S/D,316,0.0
2023/11/08,09:00,26.4,0.0,S/D,83,0.1
2023/11/08,10:00,29.9,0.0,S/D,78,0.4
2023/11/08,11:00,32.7,0.0,S/D,137,0.1
2023/11/08,12:00,34.0,0.0,S/D,104,0.4
2023/11/08,13:00,35.2,0.0,S/D,105,0.7
2023/11/08,14:00,35.3,0.0,S/D,85,0.1
2023/11/08,15:00,35.7,0.0,S/D,324,0.3
2023/11/08,16:00,36.1,0.0,S/D,158,0.4
2023/11/08,17:00,35.2,0.0,S/D,2,0.5
2023/11/08,18:00,33.4,0.0,S/D,59,0.1
2023/11/08,19:00,29.6,0.0,S/D,350,0.1
2023/11/08,20:00,27.4,0.0,S/D,320,0.0
2023/11/08,21:00,26.4,0.0,S/D,312,0.0
2023/11/08,22:00,25.9,0.0,S/D,318,0.1
2023/11/08,23:00,25.8,0.0,S/D,17,0.0
2023/11/09,00:00,25.8,0.0,S/D,39,0.0
2023/11/09,01:00,25.7,0.0,S/D,25,0.0
2023/11/09,02:00,25.5,8.6,S/D,182,0.3
2023/11/09,03:00,24.5,0.0,S/D,225,0.3
2023/11/09,04:00,23.7,1.4,S/D,162,0.4
2023/11/09,05:00,21.9,18.9,S/D,190,0.8
2023/11/09,06:00,21.8,2.2,S/D,321,0.0
2023/11/09,07:00,22.2,0.1,S/D,324,0.0
2023/11/09,08:00,22.4,0.2,S/D,295,0.1
2023/11/09,09:00,22.5,29.0,S/D,312,0.2
2023/11/09,10:00,22.5,7.5,S/D,239,0.5
2023/11/09,11:00,22.8,3.0,S/D,231,0.0
2023/11/09,12:00,23.3,0.3,S/D,191,0.0
2023/11/09,13:00,25.1,0.0,S/D,166,0.1
2023/11/09,14:00,27.4,0.0,S/D,156,0.3
2023/11/09,15:00,28.1,0.0,S/D,121,0.2
2023/11/09,16:00,28.5,0.0,S/D,112,0.2
2023/11/09,17:00,28.8,0.0,S/D,105,0.6
2023/11/09,18:00,27.6,0.0,S/D,99,0.2
